ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Yaka_ANIMAL_1	Yaka	yaka1272	axk	ANIMAL	ɲàmà	ɲàmà	ɲ à m à	ɲàmà	ANIMAL_1			62146
Yaka_ARM_1	Yaka	yaka1272	axk	ARM	bɔ́	bɔ́	b ɔ́	bɔ́	ARM_1			62146
Yaka_ASH_10	Yaka	yaka1272	axk	ASH	sùvé	sùvé	s ù v é	sùvé	ASH_10			62146
Yaka_BARK_2	Yaka	yaka1272	axk	BARK	kókó	kókó	k ó k ó	kókó	BARK_2			62146
Yaka_BED_15	Yaka	yaka1272	axk	BED	tàngé	tànɡé	t à n ɡ é	tànɡé	BED_15			62146
Yaka_BELLY_19	Yaka	yaka1272	axk	BELLY	ɛ̀ì	ɛ̀ì	ɛ̀ ì	ɛ̀ì	BELLY_19			62146
Yaka_BIG_22	Yaka	yaka1272	axk	BIG	làí	làí	l à í	làí	BIG_22			62146
Yaka_BIRD_2	Yaka	yaka1272	axk	BIRD	ɲɔ̀dí	ɲɔ̀dí	ɲ ɔ̀ d í	ɲɔ̀dí	BIRD_2			62146
Yaka_BITE_13	Yaka	yaka1272	axk	BITE	bònz-	bònz	b ò n z	bònz	BITE_13			62146
Yaka_BLOOD_16	Yaka	yaka1272	axk	BLOOD	àndá	àndá	à n d á	àndá	BLOOD_16			62146
Yaka_BONE_2	Yaka	yaka1272	axk	BONE	kúà	kúà	k ú à	kúà	BONE_2			62146
Yaka_BREAST_1	Yaka	yaka1272	axk	BREAST	bɛlɛ́	bɛlɛ́	b ɛ l ɛ́	bɛlɛ́	BREAST_1			62146
