# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
3730	Wenzhou	EYE	ŋ a ²⁴ l e ŋ ³⁴¹ ʦ ɹ ⁴⁴	4 7 8 5 7 4 8 2 5 8	AXTBYLTBLT	NA2LEN6CR5	17	17.N.C 17.A.V 17.2.T 17.L.C 17.E.V 17.N.c 17.6.T 17.C.C 17.R.c 17.5.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0 1.3 1.1 1.0	ŋa²⁴leŋ³⁴¹ʦɹ⁴⁴	0	655
3957	Xi'an	EYE	n j æ̃ ⁵³ w o ⁰	4 6 7 8 6 7 8	ACXTBYT	NJE3WU6	18	18.N.C 18.J.C 18.E.V 18.3.T 18.W.C 18.U.V 18.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	njæ̃⁵³wo⁰	0	656
4182	Xiamen	EYE	b a k ⁵ ʦ j u ⁵⁵	1 7 1 8 2 6 7 8	AXLTBCYT	PAK6CJY5	19	19.P.C 19.A.V 19.K.c 19.6.T 19.C.C 19.J.C 19.Y.V 19.5.T	1.6 3.0 1.1 1.0 1.3 1.2 3.0 1.0	bak⁵ʦju⁵⁵	0	657
#
138	Beijing	FALL	t j ɑ u ⁵¹	1 6 7 7 8	ACXYT	TJAY3	1	1.T.C 1.J.C 1.A.V 1.Y.V 1.3.T	1.6 1.2 3.0 3.0 1.0	tjɑu⁵¹	0	665
384	Changsha	FALL	t j a u ¹¹	1 6 7 7 8	ACXYT	TJAY1	2	2.T.C 2.J.C 2.A.V 2.Y.V 2.1.T	1.6 1.2 3.0 3.0 1.0	tjau¹¹	0	665
650	Chengdu	FALL	t j a u ²¹³	1 6 7 7 8	ACXYT	TJAY6	3	3.T.C 3.J.C 3.A.V 3.Y.V 3.6.T	1.6 1.2 3.0 3.0 1.0	tjau²¹³	0	665
651	Chengdu	FALL	l o ²¹	5 7 8	AXT	LU3	3	3.L.C 3.U.V 3.3.T	1.6 3.0 1.0	lo²¹	0	662
902	Fuzhou	FALL	t ɔ u ŋ ²⁴²	1 7 7 4 8	AXYLT	TUYN6	4	4.T.C 4.U.V 4.Y.V 4.N.c 4.6.T	1.6 3.0 3.0 1.1 1.0	tɔuŋ²⁴²	0	661
1140	Guangzhou	FALL	l ɔ k ²	5 7 1 8	AXLT	LUK6	5	5.L.C 5.U.V 5.K.c 5.6.T	1.6 3.0 1.1 1.0	lɔk²	0	662
1345	Guilin	FALL	t j ɑ u ²⁵	1 6 7 7 8	ACXYT	TJAY2	6	6.T.C 6.J.C 6.A.V 6.Y.V 6.2.T	1.6 1.2 3.0 3.0 1.0	tjɑu²⁵	0	665
1576	Ha'erbin	FALL	t j a u ⁵³	1 6 7 7 8	ACXYT	TJAY3	7	7.T.C 7.J.C 7.A.V 7.Y.V 7.3.T	1.6 1.2 3.0 3.0 1.0	tjau⁵³	0	665
1795	Jinan	FALL	t j ɔ ³¹	1 6 7 8	ACXT	TJU3	8	8.T.C 8.J.C 8.U.V 8.3.T	1.6 1.2 3.0 1.0	tjɔ³¹	0	665
2014	Jixi	FALL	n o ʔ ³²	4 7 1 8	AXLT	NUH3	9	9.N.C 9.U.V 9.H.c 9.3.T	1.6 3.0 1.1 1.0	noʔ³²	0	666
2015	Jixi	FALL	t j a ʔ ³²	1 6 7 1 8	ACXLT	TJAH3	9	9.T.C 9.J.C 9.A.V 9.H.c 9.3.T	1.6 1.2 3.0 1.1 1.0	tjaʔ³²	0	669
2230	Loudi	FALL	s w a ¹³	3 6 7 8	ACXT	SWA2	10	10.S.C 10.W.C 10.A.V 10.2.T	1.6 1.2 3.0 1.0	swa¹³	0	667
2444	Meixian	FALL	l o k ⁵	5 7 1 8	AXLT	LUK6	11	11.L.C 11.U.V 11.K.c 11.6.T	1.6 3.0 1.1 1.0	lok⁵	0	662
2675	Nanchang	FALL	t j ɛ t ⁵	1 6 7 1 8	ACXLT	TJET6	12	12.T.C 12.J.C 12.E.V 12.T.c 12.6.T	1.6 1.2 3.0 1.1 1.0	tjɛt⁵	0	669
2908	Nanjing	FALL	t j ɔ ⁴⁴	1 6 7 8	ACXT	TJU5	13	13.T.C 13.J.C 13.U.V 13.5.T	1.6 1.2 3.0 1.0	tjɔ⁴⁴	0	665
3119	Rongcheng	FALL	t j a u ³³⁴	1 6 7 7 8	ACXYT	TJAY6	14	14.T.C 14.J.C 14.A.V 14.Y.V 14.6.T	1.6 1.2 3.0 3.0 1.0	tjau³³⁴	0	665
3331	Suzhou	FALL	d ə ʔ ²³	1 7 1 8	AXLT	TEH2	15	15.T.C 15.E.V 15.H.c 15.2.T	1.6 3.0 1.1 1.0	dəʔ²³	0	669
3560	Taiyuan	FALL	t j a u ⁴⁵	1 6 7 7 8	ACXYT	TJAY2	16	16.T.C 16.J.C 16.A.V 16.Y.V 16.2.T	1.6 1.2 3.0 3.0 1.0	tjau⁴⁵	0	665
3561	Taiyuan	FALL	t j ə ʔ ²	1 6 7 1 8	ACXLT	TJEH6	16	16.T.C 16.J.C 16.E.V 16.H.c 16.6.T	1.6 1.2 3.0 1.1 1.0	tjəʔ²	0	669
3562	Taiyuan	FALL	l a ʔ ²	5 7 1 8	AXLT	LAH6	16	16.L.C 16.A.V 16.H.c 16.6.T	1.6 3.0 1.1 1.0	laʔ²	0	666
3783	Wenzhou	FALL	d a ŋ ²²	1 7 4 8	AXLT	TAN1	17	17.T.C 17.A.V 17.N.c 17.1.T	1.6 3.0 1.1 1.0	daŋ²²	0	661
4016	Xi'an	FALL	t j ɑ u ⁴⁴	1 6 7 7 8	ACXYT	TJAY5	18	18.T.C 18.J.C 18.A.V 18.Y.V 18.5.T	1.6 1.2 3.0 3.0 1.0	tjɑu⁴⁴	0	665
4017	Xi'an	FALL	l w o ²¹	5 6 7 8	ACXT	LWU3	18	18.L.C 18.W.C 18.U.V 18.3.T	1.6 1.2 3.0 1.0	lwo²¹	0	662
4229	Xiamen	FALL	l a k ³²	5 7 1 8	AXLT	LAK3	19	19.L.C 19.A.V 19.K.c 19.3.T	1.6 3.0 1.1 1.0	lak³²	0	662
#
100	Beijing	FAR	ɥ ɛ n ²¹³	6 7 4 8	AXLT	JEN6	1	1.J.C 1.E.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	ɥɛn²¹³	0	670
337	Changsha	FAR	ɥ ẽ ⁴¹	6 7 8	AXT	JE3	2	2.J.C 2.E.V 2.3.T	1.6 3.0 1.0	ɥẽ⁴¹	0	670
600	Chengdu	FAR	ɥ a n ⁵³	6 7 4 8	AXLT	JAN3	3	3.J.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	ɥan⁵³	0	670
854	Fuzhou	FAR	h w o ŋ ²⁴²	3 6 7 4 8	ACXLT	HWUN6	4	4.H.C 4.W.C 4.U.V 4.N.c 4.6.T	1.6 1.2 3.0 1.1 1.0	hwoŋ²⁴²	0	673
1101	Guangzhou	FAR	y n ²³	7 4 8	XLT	YN2	5	5.Y.V 5.N.c 5.2.T	3.0 1.1 1.0	yn²³	0	670
1308	Guilin	FAR	ɥ ã ²³	6 7 8	AXT	JA2	6	6.J.C 6.A.V 6.2.T	1.6 3.0 1.0	ɥã²³	0	670
1527	Ha'erbin	FAR	ɥ a n ²¹³	6 7 4 8	AXLT	JAN6	7	7.J.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	ɥan²¹³	0	670
1758	Jinan	FAR	ɥ æ̃ ⁴⁵	6 7 8	AXT	JE2	8	8.J.C 8.E.V 8.2.T	1.6 3.0 1.0	ɥæ̃⁴⁵	0	670
1972	Jixi	FAR	ɥ ẽ ²¹³	6 7 8	AXT	JE6	9	9.J.C 9.E.V 9.6.T	1.6 3.0 1.0	ɥẽ²¹³	0	670
2192	Loudi	FAR	w ĩ ⁴²	6 7 8	AXT	WI3	10	10.W.C 10.I.V 10.3.T	1.6 3.0 1.0	wĩ⁴²	0	679
2406	Meixian	FAR	j a n ³¹	6 7 4 8	AXLT	JAN3	11	11.J.C 11.A.V 11.N.c 11.3.T	1.6 3.0 1.1 1.0	jan³¹	0	670
2630	Nanchang	FAR	ɥ o n ²¹³	6 7 4 8	AXLT	JUN6	12	12.J.C 12.U.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	ɥon²¹³	0	670
2866	Nanjing	FAR	ɥ e n ¹¹	6 7 4 8	AXLT	JEN1	13	13.J.C 13.E.V 13.N.c 13.1.T	1.6 3.0 1.1 1.0	ɥen¹¹	0	670
3082	Rongcheng	FAR	ɥ ɐ n ²¹⁴	6 7 4 8	AXLT	JEN6	14	14.J.C 14.E.V 14.N.c 14.6.T	1.6 3.0 1.1 1.0	ɥɐn²¹⁴	0	670
3289	Suzhou	FAR	ɦ j ø ²³¹	3 6 7 8	ACXT	HJU6	15	15.H.C 15.J.C 15.U.V 15.6.T	1.6 1.2 3.0 1.0	ɦjø²³¹	0	684
3517	Taiyuan	FAR	ɥ e ⁵³	6 7 8	AXT	JE3	16	16.J.C 16.E.V 16.3.T	1.6 3.0 1.0	ɥe⁵³	0	670
3742	Wenzhou	FAR	j u ²⁴	6 7 8	AXT	JY2	17	17.J.C 17.Y.V 17.2.T	1.6 3.0 1.0	ju²⁴	0	670
3970	Xi'an	FAR	ɥ æ̃ ⁵³	6 7 8	AXT	JE3	18	18.J.C 18.E.V 18.3.T	1.6 3.0 1.0	ɥæ̃⁵³	0	670
4193	Xiamen	FAR	w a n ⁵³	6 7 4 8	AXLT	WAN3	19	19.W.C 19.A.V 19.N.c 19.3.T	1.6 3.0 1.1 1.0	wan⁵³	0	688
#
113	Beijing	FAT (ORGANIC SUBSTANCE)	ʈ͡ʂ ɻ ²¹³ f ɑ ŋ ³⁵	1 5 8 3 7 4 8	AATBYLT	TR6BAN2	1	1.T.C 1.R.C 1.6.T 1.B.C 1.A.V 1.N.c 1.2.T	1.6 1.6 1.0 1.3 3.0 1.1 1.0	ʈ͡ʂɻ²¹³fɑŋ³⁵	0	689
355	Changsha	FAT (ORGANIC SUBSTANCE)	ʦ ɹ ³³ f a n ¹³	2 5 8 3 7 4 8	AATBYLT	CR4BAN2	2	2.C.C 2.R.C 2.4.T 2.B.C 2.A.V 2.N.c 2.2.T	1.6 1.6 1.0 1.3 3.0 1.1 1.0	ʦɹ³³fan¹³	0	689
617	Chengdu	FAT (ORGANIC SUBSTANCE)	j ə u ²¹	6 7 7 8	AXYT	JEY3	3	3.J.C 3.E.V 3.Y.V 3.3.T	1.6 3.0 3.0 1.0	jəu²¹	0	691
872	Fuzhou	FAT (ORGANIC SUBSTANCE)	j e u ⁵³ ʒ j e ⁵⁵	6 7 7 8 3 6 7 8	AXYTBCYT	JEY3SJE5	4	4.J.C 4.E.V 4.Y.V 4.3.T 4.S.C 4.J.C 4.E.V 4.5.T	1.6 3.0 3.0 1.0 1.3 1.2 3.0 1.0	jeu⁵³ʒje⁵⁵	0	692
1114	Guangzhou	FAT (ORGANIC SUBSTANCE)	k o u ⁵³	1 7 7 8	AXYT	KUY3	5	5.K.C 5.U.V 5.Y.V 5.3.T	1.6 3.0 3.0 1.0	kou⁵³	0	693
1320	Guilin	FAT (ORGANIC SUBSTANCE)	p ã ²³ j o u ²²	1 7 8 6 7 7 8	AXTBYYT	PA2JUY1	6	6.P.C 6.A.V 6.2.T 6.J.C 6.U.V 6.Y.V 6.1.T	1.6 3.0 1.0 1.3 3.0 3.0 1.0	pã²³jou²²	0	694
1546	Ha'erbin	FAT (ORGANIC SUBSTANCE)	ʈ͡ʂ ɻ ²¹³ f a ŋ ²⁴	1 5 8 3 7 4 8	AATBYLT	TR6BAN2	7	7.T.C 7.R.C 7.6.T 7.B.C 7.A.V 7.N.c 7.2.T	1.6 1.6 1.0 1.3 3.0 1.1 1.0	ʈ͡ʂɻ²¹³faŋ²⁴	0	689
1770	Jinan	FAT (ORGANIC SUBSTANCE)	ʈ͡ʂ ɻ ²¹⁴ f ɑ ŋ ⁴⁵	1 5 8 3 7 4 8	AATBYLT	TR6BAN2	8	8.T.C 8.R.C 8.6.T 8.B.C 8.A.V 8.N.c 8.2.T	1.6 1.6 1.0 1.3 3.0 1.1 1.0	ʈ͡ʂɻ²¹⁴fɑŋ⁴⁵	0	689
1985	Jixi	FAT (ORGANIC SUBSTANCE)	j ɵ ⁴⁴	6 7 8	AXT	JU5	9	9.J.C 9.U.V 9.5.T	1.6 3.0 1.0	jɵ⁴⁴	0	697
1986	Jixi	FAT (ORGANIC SUBSTANCE)	ʦ ɹ ²¹³ x õ ⁴⁴	2 5 8 3 7 8	AATBYT	CR6GU5	9	9.C.C 9.R.C 9.6.T 9.G.C 9.U.V 9.5.T	1.6 1.6 1.0 1.3 3.0 1.0	ʦɹ²¹³xõ⁴⁴	0	705
2204	Loudi	FAT (ORGANIC SUBSTANCE)	ɣ w i ¹³ n i o ³⁵ ʦ ɹ ⁰	3 6 7 8 4 7 7 8 2 5 8	ACXTBYYTBLT	GWI2NIU2CR6	10	10.G.C 10.W.C 10.I.V 10.2.T 10.N.C 10.I.V 10.U.V 10.2.T 10.C.C 10.R.c 10.6.T	1.6 1.2 3.0 1.0 1.3 3.0 3.0 1.0 1.3 1.1 1.0	ɣwi¹³nio³⁵ʦɹ⁰	0	698
2418	Meixian	FAT (ORGANIC SUBSTANCE)	j u ¹¹	6 7 8	AXT	JY1	11	11.J.C 11.Y.V 11.1.T	1.6 3.0 1.0	ju¹¹	0	691
2644	Nanchang	FAT (ORGANIC SUBSTANCE)	ʦ ɹ ²¹³ f a ŋ ²¹	2 5 8 3 7 4 8	AATBYLT	CR6BAN3	12	12.C.C 12.R.C 12.6.T 12.B.C 12.A.V 12.N.c 12.3.T	1.6 1.6 1.0 1.3 3.0 1.1 1.0	ʦɹ²¹³faŋ²¹	0	689
2645	Nanchang	FAT (ORGANIC SUBSTANCE)	j u ⁴⁵	6 7 8	AXT	JY2	12	12.J.C 12.Y.V 12.2.T	1.6 3.0 1.0	ju⁴⁵	0	691
2878	Nanjing	FAT (ORGANIC SUBSTANCE)	j ə ɯ ¹³	6 7 7 8	AXYT	JEI2	13	13.J.C 13.E.V 13.I.V 13.2.T	1.6 3.0 3.0 1.0	jəɯ¹³	0	691
2879	Nanjing	FAT (ORGANIC SUBSTANCE)	ʈ͡ʂ ɻ ¹¹ f ɑ̃ ¹³	1 5 8 3 7 8	AATBYT	TR1BA2	13	13.T.C 13.R.C 13.1.T 13.B.C 13.A.V 13.2.T	1.6 1.6 1.0 1.3 3.0 1.0	ʈ͡ʂɻ¹¹fɑ̃¹³	0	689
3094	Rongcheng	FAT (ORGANIC SUBSTANCE)	ʈ͡ʂ ɻ ²¹⁴ f a ŋ ³⁵	1 5 8 3 7 4 8	AATBYLT	TR6BAN2	14	14.T.C 14.R.C 14.6.T 14.B.C 14.A.V 14.N.c 14.2.T	1.6 1.6 1.0 1.3 3.0 1.1 1.0	ʈ͡ʂɻ²¹⁴faŋ³⁵	0	689
3301	Suzhou	FAT (ORGANIC SUBSTANCE)	ʦ ɑ̃ ⁴¹² ɲ j o ʔ ²³	2 7 8 4 6 7 1 8	AXTBCYLT	CA6NJUH2	15	15.C.C 15.A.V 15.6.T 15.N.C 15.J.C 15.U.V 15.H.c 15.2.T	1.6 3.0 1.0 1.3 1.2 3.0 1.1 1.0	ʦɑ̃⁴¹²ɲjoʔ²³	0	703
3532	Taiyuan	FAT (ORGANIC SUBSTANCE)	ʦ ɹ ⁵³ f ɒ̃ ⁰	2 5 8 3 7 8	AATBYT	CR3BO6	16	16.C.C 16.R.C 16.3.T 16.B.C 16.O.V 16.6.T	1.6 1.6 1.0 1.3 3.0 1.0	ʦɹ⁵³fɒ̃⁰	0	689
3533	Taiyuan	FAT (ORGANIC SUBSTANCE)	j ə u ²¹	6 7 7 8	AXYT	JEY3	16	16.J.C 16.E.V 16.Y.V 16.3.T	1.6 3.0 3.0 1.0	jəu²¹	0	691
3755	Wenzhou	FAT (ORGANIC SUBSTANCE)	ʦ ɹ ⁴⁴ h w ɔ ⁴⁴	2 5 8 3 6 7 8	AATBCYT	CR5HWU5	17	17.C.C 17.R.C 17.5.T 17.H.C 17.W.C 17.U.V 17.5.T	1.6 1.6 1.0 1.3 1.2 3.0 1.0	ʦɹ⁴⁴hwɔ⁴⁴	0	705
3985	Xi'an	FAT (ORGANIC SUBSTANCE)	ʦ ɹ ²¹ f ɑ ŋ ²⁴	2 5 8 3 7 4 8	AATBYLT	CR3BAN2	18	18.C.C 18.R.C 18.3.T 18.B.C 18.A.V 18.N.c 18.2.T	1.6 1.6 1.0 1.3 3.0 1.1 1.0	ʦɹ²¹fɑŋ²⁴	0	689
3986	Xi'an	FAT (ORGANIC SUBSTANCE)	j o u ²⁴	6 7 7 8	AXYT	JUY2	18	18.J.C 18.U.V 18.Y.V 18.2.T	1.6 3.0 3.0 1.0	jou²⁴	1	691
#
151	Beijing	FATHER	p a ⁵¹ p a ⁰	1 7 8 1 7 8	AXTBYT	PA3PA6	1	1.P.C 1.A.V 1.3.T 1.P.C 1.A.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	pa⁵¹pa⁰	0	706
152	Beijing	FATHER	f u ⁵¹	3 7 8	AXT	BY3	1	1.B.C 1.Y.V 1.3.T	1.6 3.0 1.0	fu⁵¹	0	713
399	Changsha	FATHER	j a ¹³ j a ⁰	6 7 8 6 7 8	AXTBYT	JA2JA6	2	2.J.C 2.A.V 2.2.T 2.J.C 2.A.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ja¹³ja⁰	0	707
400	Changsha	FATHER	j a ¹³ l a u ⁴¹ k õ ³³	6 7 8 5 7 7 8 1 7 8	AXTBYYTBYT	JA2LAY3KU4	2	2.J.C 2.A.V 2.2.T 2.L.C 2.A.V 2.Y.V 2.3.T 2.K.C 2.U.V 2.4.T	1.6 3.0 1.0 1.3 3.0 3.0 1.0 1.3 3.0 1.0	ja¹³lau⁴¹kõ³³	0	726
401	Changsha	FATHER	t j e ³³ t j e ⁰	1 6 7 8 1 6 7 8	ACXTBCYT	TJE4TJE6	2	2.T.C 2.J.C 2.E.V 2.4.T 2.T.C 2.J.C 2.E.V 2.6.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0	tje³³tje⁰	0	718
666	Chengdu	FATHER	p a ²¹³ p a ²¹³	1 7 8 1 7 8	AXTBYT	PA6PA6	3	3.P.C 3.A.V 3.6.T 3.P.C 3.A.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	pa²¹³pa²¹³	0	706
918	Fuzhou	FATHER	i ⁵⁵ p a ⁵⁵	7 8 1 7 8	XTBYT	I5PA5	4	4.I.V 4.5.T 4.P.C 4.A.V 4.5.T	3.0 1.0 1.3 3.0 1.0	i⁵⁵pa⁵⁵	0	709
919	Fuzhou	FATHER	i ⁵⁵ t j e ⁵⁵	7 8 1 6 7 8	XTBCYT	I5TJE5	4	4.I.V 4.5.T 4.T.C 4.J.C 4.E.V 4.5.T	3.0 1.0 1.3 1.2 3.0 1.0	i⁵⁵tje⁵⁵	0	727
920	Fuzhou	FATHER	i ⁵⁵ j e ⁵³	7 8 6 7 8	XTBYT	I5JE3	4	4.I.V 4.5.T 4.J.C 4.E.V 4.3.T	3.0 1.0 1.3 3.0 1.0	i⁵⁵je⁵³	0	727
921	Fuzhou	FATHER	l o u ŋ ⁵³ m a ²⁴²	5 7 7 4 8 4 7 8	AXYLTBYT	LUYN3MA6	4	4.L.C 4.U.V 4.Y.V 4.N.c 4.3.T 4.M.C 4.A.V 4.6.T	1.6 3.0 3.0 1.1 1.0 1.3 3.0 1.0	louŋ⁵³ma²⁴²	0	741
1154	Guangzhou	FATHER	f u ²³	3 7 8	AXT	BY2	5	5.B.C 5.Y.V 5.2.T	1.6 3.0 1.0	fu²³	0	713
1357	Guilin	FATHER	m ã ⁵⁵	4 7 8	AXT	MA5	6	6.M.C 6.A.V 6.5.T	1.6 3.0 1.0	mã⁵⁵	0	711
1588	Ha'erbin	FATHER	p a ⁵³	1 7 8	AXT	PA3	7	7.P.C 7.A.V 7.3.T	1.6 3.0 1.0	pa⁵³	0	706
1589	Ha'erbin	FATHER	t j ɛ ⁴⁴	1 6 7 8	ACXT	TJE5	7	7.T.C 7.J.C 7.E.V 7.5.T	1.6 1.2 3.0 1.0	tjɛ⁴⁴	0	718
1808	Jinan	FATHER	f u ³¹ ʨʰ j ẽ ⁰	3 7 8 2 6 7 8	AXTBCYT	BY3CJE6	8	8.B.C 8.Y.V 8.3.T 8.C.C 8.J.C 8.E.V 8.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	fu³¹ʨʰjẽ⁰	0	713
2028	Jixi	FATHER	p a ʔ ³² p a ʔ ⁰	1 7 1 8 1 7 1 8	AXLTBYLT	PAH3PAH6	9	9.P.C 9.A.V 9.H.c 9.3.T 9.P.C 9.A.V 9.H.c 9.6.T	1.6 3.0 1.1 1.0 1.3 3.0 1.1 1.0	paʔ³²paʔ⁰	0	706
2029	Jixi	FATHER	f u ³¹ ʨʰ j ɑ̃ ⁵⁵	3 7 8 2 6 7 8	AXTBCYT	BY3CJA5	9	9.B.C 9.Y.V 9.3.T 9.C.C 9.J.C 9.A.V 9.5.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	fu³¹ʨʰjɑ̃⁵⁵	0	713
2243	Loudi	FATHER	j ɔ ¹³	6 7 8	AXT	JU2	10	10.J.C 10.U.V 10.2.T	1.6 3.0 1.0	jɔ¹³	0	707
2244	Loudi	FATHER	t e ⁴⁴ t e ⁰	1 7 8 1 7 8	AXTBYT	TE5TE6	10	10.T.C 10.E.V 10.5.T 10.T.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	te⁴⁴te⁰	0	718
2245	Loudi	FATHER	j ɔ ¹³ l ɤ ⁴² k w ẽ ⁰	6 7 8 5 7 8 1 6 7 8	AXTBYTBCYT	JU2LE3KWE6	10	10.J.C 10.U.V 10.2.T 10.L.C 10.E.V 10.3.T 10.K.C 10.W.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 1.2 3.0 1.0	jɔ¹³lɤ⁴²kwẽ⁰	0	726
2457	Meixian	FATHER	a ³³ p a ³³	7 8 1 7 8	XTBYT	A4PA4	11	11.A.V 11.4.T 11.P.C 11.A.V 11.4.T	3.0 1.0 1.3 3.0 1.0	a³³pa³³	0	709
2689	Nanchang	FATHER	f u ²¹	3 7 8	AXT	BY3	12	12.B.C 12.Y.V 12.3.T	1.6 3.0 1.0	fu²¹	0	713
2690	Nanchang	FATHER	j a ⁴⁵	6 7 8	AXT	JA2	12	12.J.C 12.A.V 12.2.T	1.6 3.0 1.0	ja⁴⁵	0	707
2922	Nanjing	FATHER	t j e ³¹	1 6 7 8	ACXT	TJE3	13	13.T.C 13.J.C 13.E.V 13.3.T	1.6 1.2 3.0 1.0	tje³¹	0	718
2923	Nanjing	FATHER	f u ⁴⁴ ʨʰ i n ⁴⁴	3 7 8 2 7 4 8	AXTBYLT	BY5CIN5	13	13.B.C 13.Y.V 13.5.T 13.C.C 13.I.V 13.N.c 13.5.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0	fu⁴⁴ʨʰin⁴⁴	0	713
3131	Rongcheng	FATHER	t j ɛ ⁵²	1 6 7 8	ACXT	TJE3	14	14.T.C 14.J.C 14.E.V 14.3.T	1.6 1.2 3.0 1.0	tjɛ⁵²	0	718
3345	Suzhou	FATHER	t j ɑ ⁴⁴ t j ɑ ⁴⁴	1 6 7 8 1 6 7 8	ACXTBCYT	TJA5TJA5	15	15.T.C 15.J.C 15.A.V 15.5.T 15.T.C 15.J.C 15.A.V 15.5.T	1.6 1.2 3.0 1.0 1.3 1.2 3.0 1.0	tjɑ⁴⁴tjɑ⁴⁴	0	718
3346	Suzhou	FATHER	ɦ j ɑ ¹³	3 6 7 8	ACXT	HJA2	15	15.H.C 15.J.C 15.A.V 15.2.T	1.6 1.2 3.0 1.0	ɦjɑ¹³	0	707
3576	Taiyuan	FATHER	f u ⁴⁵	3 7 8	AXT	BY2	16	16.B.C 16.Y.V 16.2.T	1.6 3.0 1.0	fu⁴⁵	0	713
3577	Taiyuan	FATHER	f u ⁴⁵ ʨʰ i ŋ ²¹	3 7 8 2 7 4 8	AXTBYLT	BY2CIN3	16	16.B.C 16.Y.V 16.2.T 16.C.C 16.I.V 16.N.c 16.3.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0	fu⁴⁵ʨʰiŋ²¹	0	713
3578	Taiyuan	FATHER	p a ⁴⁵ p a ⁰	1 7 8 1 7 8	AXTBYT	PA2PA6	16	16.P.C 16.A.V 16.2.T 16.P.C 16.A.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	pa⁴⁵pa⁰	0	706
3579	Taiyuan	FATHER	l a u ⁵³ ʦ ə ʔ ⁰	5 7 7 8 2 7 1 8	AXYTBYLT	LAY3CEH6	16	16.L.C 16.A.V 16.Y.V 16.3.T 16.C.C 16.E.V 16.H.c 16.6.T	1.6 3.0 3.0 1.0 1.3 3.0 1.1 1.0	lau⁵³ʦəʔ⁰	0	742
3797	Wenzhou	FATHER	a ⁴¹ p a ⁴⁴	7 8 1 7 8	XTBYT	A3PA5	17	17.A.V 17.3.T 17.P.C 17.A.V 17.5.T	3.0 1.0 1.3 3.0 1.0	a⁴¹pa⁴⁴	0	709
4031	Xi'an	FATHER	f u ⁴⁴	3 7 8	AXT	BY5	18	18.B.C 18.Y.V 18.5.T	1.6 3.0 1.0	fu⁴⁴	1	713
4032	Xi'an	FATHER	f u ⁴⁴ ʨʰ i ŋ	3 7 8 2 7 4	AXTBYN	BY5CIN	18	18.B.C 18.Y.V 18.5.T 18.C.C 18.I.V 18.N.c	1.6 3.0 1.0 1.3 3.0 0.5	fu⁴⁴ʨʰiŋ	0	713
4033	Xi'an	FATHER	p ɑ ⁴⁴	1 7 8	AXT	PA5	18	18.P.C 18.A.V 18.5.T	1.6 3.0 1.0	pɑ⁴⁴	0	706
4034	Xi'an	FATHER	t ɑ ²⁴	1 7 8	AXT	TA2	18	18.T.C 18.A.V 18.2.T	1.6 3.0 1.0	tɑ²⁴	0	743
4241	Xiamen	FATHER	l a u ²² p e ²²	5 7 7 8 1 7 8	AXYTBYT	LAY1PE1	19	19.L.C 19.A.V 19.Y.V 19.1.T 19.P.C 19.E.V 19.1.T	1.6 3.0 3.0 1.0 1.3 3.0 1.0	lau²²pe²²	0	724
#
2	Beijing	FEAR (BE AFRAID)	pʰ a ⁵¹	1 7 8	AXT	PA3	1	1.P.C 1.A.V 1.3.T	1.6 3.0 1.0	pʰa⁵¹	0	744
208	Changsha	FEAR (BE AFRAID)	pʰ a ⁵⁵	1 7 8	AXT	PA5	2	2.P.C 2.A.V 2.5.T	1.6 3.0 1.0	pʰa⁵⁵	0	744
475	Chengdu	FEAR (BE AFRAID)	pʰ a ²¹³	1 7 8	AXT	PA6	3	3.P.C 3.A.V 3.6.T	1.6 3.0 1.0	pʰa²¹³	0	744
476	Chengdu	FEAR (BE AFRAID)	ʦʰ a ²¹³	2 7 8	AXT	CA6	3	3.C.C 3.A.V 3.6.T	1.6 3.0 1.0	ʦʰa²¹³	0	763
732	Fuzhou	FEAR (BE AFRAID)	k j a ŋ ⁵⁵	1 6 7 4 8	ACXLT	KJAN5	4	4.K.C 4.J.C 4.A.V 4.N.c 4.5.T	1.6 1.2 3.0 1.1 1.0	kjaŋ⁵⁵	0	747
1002	Guangzhou	FEAR (BE AFRAID)	pʰ a ³³	1 7 8	AXT	PA4	5	5.P.C 5.A.V 5.4.T	1.6 3.0 1.0	pʰa³³	0	744
