# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
595	Austral (Rurutuan)	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	3	3.M.C 3.U.V 3.E.V 3.M.C 3.U.V 3.E.V 3.A.V 3.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
871	East Futuna	DREAM (SOMETHING)	m o e m i t i	4 7 7 4 7 1 7	AXYBYBZ	MUEMITI	4	4.M.C 4.U.V 4.E.V 4.M.C 4.I.V 4.T.C 4.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	moemiti	0	1223
1316	Futuna-Aniwa	DREAM (SOMETHING)	m i ʃ i	4 7 3 7	AXBZ	MISI	6	6.M.C 6.I.V 6.S.C 6.I.V	2.0 1.5 1.75 0.8	miʃi	0	1223
1551	Hawaiian	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	7	7.M.C 7.U.V 7.E.V 7.M.C 7.U.V 7.E.V 7.A.V 7.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
1552	Hawaiian	DREAM (SOMETHING)	m o e ʔ u h a n e	4 7 7 1 7 3 7 4 7	AXYBYBYBZ	MUEHYHANE	7	7.M.C 7.U.V 7.E.V 7.H.C 7.Y.V 7.H.C 7.A.V 7.N.C 7.E.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	moeʔuhane	0	1247
1773	Kapingamarangi	DREAM (SOMETHING)	m i d i	4 7 1 7	AXBZ	MITI	8	8.M.C 8.I.V 8.T.C 8.I.V	2.0 1.5 1.75 0.8	midi	0	1223
1985	Luangiua	DREAM (SOMETHING)	m i k i	4 7 1 7	AXBZ	MIKI	9	9.M.C 9.I.V 9.K.C 9.I.V	2.0 1.5 1.75 0.8	miki	0	1223
2224	Mangareva	DREAM (SOMETHING)	m o e m o e a	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	10	10.M.C 10.U.V 10.E.V 10.M.C 10.U.V 10.E.V 10.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoea	0	1220
2466	Maori	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	11	11.M.C 11.U.V 11.E.V 11.M.C 11.U.V 11.E.V 11.A.V 11.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
2885	Niuean	DREAM (SOMETHING)	m i t i	4 7 1 7	AXBZ	MITI	13	13.M.C 13.I.V 13.T.C 13.I.V	2.0 1.5 1.75 0.8	miti	0	1223
3158	North Marquesan	DREAM (SOMETHING)	m o e m o e a	4 7 7 4 7 7 7	AXYBYYZ	MUEMUEA	14	14.M.C 14.U.V 14.E.V 14.M.C 14.U.V 14.E.V 14.A.V	2.0 1.5 1.3 1.75 1.3 1.3 0.8	moemoea	0	1220
3422	Nukuria	DREAM (SOMETHING)	m o e	4 7 7	AXZ	MUE	15	15.M.C 15.U.V 15.E.V	2.0 1.5 0.8	moe	0	1220
3646	Penrhyn	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	16	16.M.C 16.U.V 16.E.V 16.M.C 16.U.V 16.E.V 16.A.V 16.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
3923	Pukapuka	DREAM (SOMETHING)	m o e m i t i	4 7 7 4 7 1 7	AXYBYBZ	MUEMITI	17	17.M.C 17.U.V 17.E.V 17.M.C 17.I.V 17.T.C 17.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	moemiti	0	1223
3924	Pukapuka	DREAM (SOMETHING)	m i t i	4 7 1 7	AXBZ	MITI	17	17.M.C 17.I.V 17.T.C 17.I.V	2.0 1.5 1.75 0.8	miti	0	1223
4193	RakahangaManihiki	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	18	18.M.C 18.U.V 18.E.V 18.M.C 18.U.V 18.E.V 18.A.V 18.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
4194	RakahangaManihiki	DREAM (SOMETHING)	r i k a m o e	5 7 1 7 4 7 7	AXBYBYZ	RIKAMUE	18	18.R.C 18.I.V 18.K.C 18.A.V 18.M.C 18.U.V 18.E.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	rikamoe	0	1220
4464	Rapanui	DREAM (SOMETHING)	m o e	4 7 7	AXZ	MUE	19	19.M.C 19.U.V 19.E.V	2.0 1.5 0.8	moe	0	1220
4733	Rarotongan	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	20	20.M.C 20.U.V 20.E.V 20.M.C 20.U.V 20.E.V 20.A.V 20.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
5009	RennellBellona	DREAM (SOMETHING)	m i t i	4 7 1 7	AXBZ	MITI	21	21.M.C 21.I.V 21.T.C 21.I.V	2.0 1.5 1.75 0.8	miti	0	1223
5294	Samoan	DREAM (SOMETHING)	m i t i	4 7 1 7	AXBZ	MITI	22	22.M.C 22.I.V 22.T.C 22.I.V	2.0 1.5 1.75 0.8	miti	0	1223
5761	Tahitian	DREAM (SOMETHING)	t a ʔ o t o ʔ o t o a a	1 7 1 7 1 7 1 7 1 7 7 7	AXBYBYBYBYYZ	TAHUTUHUTUAA	24	24.T.C 24.A.V 24.H.C 24.U.V 24.T.C 24.U.V 24.H.C 24.U.V 24.T.C 24.U.V 24.A.V 24.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.3 0.8	taʔotoʔotoaa	0	1239
5762	Tahitian	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	24	24.M.C 24.U.V 24.E.V 24.M.C 24.U.V 24.E.V 24.A.V 24.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
5997	Tikopia	DREAM (SOMETHING)	m i t i	4 7 1 7	AXBZ	MITI	25	25.M.C 25.I.V 25.T.C 25.I.V	2.0 1.5 1.75 0.8	miti	0	1223
6229	Tongan	DREAM (SOMETHING)	m i s i	4 7 3 7	AXBZ	MISI	26	26.M.C 26.I.V 26.S.C 26.I.V	2.0 1.5 1.75 0.8	misi	0	1223
6472	Tuamotuan	DREAM (SOMETHING)	m o e m o e a a	4 7 7 4 7 7 7 7	AXYBYYYZ	MUEMUEAA	27	27.M.C 27.U.V 27.E.V 27.M.C 27.U.V 27.E.V 27.A.V 27.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.3 0.8	moemoeaa	0	1220
6731	Tuvalu	DREAM (SOMETHING)	m o e m i t i	4 7 7 4 7 1 7	AXYBYBZ	MUEMITI	28	28.M.C 28.U.V 28.E.V 28.M.C 28.I.V 28.T.C 28.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	moemiti	0	1223
6979	Vaeakau-Taumako	DREAM (SOMETHING)	m i h i	4 7 3 7	AXBZ	MIHI	29	29.M.C 29.I.V 29.H.C 29.I.V	2.0 1.5 1.75 0.8	mihi	0	1223
7223	Wallisian	DREAM (SOMETHING)	m i s i	4 7 3 7	AXBZ	MISI	30	30.M.C 30.I.V 30.S.C 30.I.V	2.0 1.5 1.75 0.8	misi	0	1223
#
152	Anuta	DRINK	i n u	7 4 7	XBZ	INY	1	1.I.V 1.N.C 1.Y.V	1.5 1.75 0.8	inu	0	1249
354	Austral (Ra'ivavae)	DRINK	i n u	7 4 7	XBZ	INY	2	2.I.V 2.N.C 2.Y.V	1.5 1.75 0.8	inu	0	1249
596	Austral (Rurutuan)	DRINK	u n u	7 4 7	XBZ	YNY	3	3.Y.V 3.N.C 3.Y.V	1.5 1.75 0.8	unu	0	1249
872	East Futuna	DRINK	i n u	7 4 7	XBZ	INY	4	4.I.V 4.N.C 4.Y.V	1.5 1.75 0.8	inu	0	1249
1091	Emae	DRINK	β i n u	3 7 4 7	AXBZ	BINY	5	5.B.C 5.I.V 5.N.C 5.Y.V	2.0 1.5 1.75 0.8	βinu	0	1249
1317	Futuna-Aniwa	DRINK	i n u	7 4 7	XBZ	INY	6	6.I.V 6.N.C 6.Y.V	1.5 1.75 0.8	inu	0	1249
1553	Hawaiian	DRINK	i n u	7 4 7	XBZ	INY	7	7.I.V 7.N.C 7.Y.V	1.5 1.75 0.8	inu	0	1249
1774	Kapingamarangi	DRINK	i n u	7 4 7	XBZ	INY	8	8.I.V 8.N.C 8.Y.V	1.5 1.75 0.8	inu	0	1249
1986	Luangiua	DRINK	u ŋ u	7 4 7	XBZ	YNY	9	9.Y.V 9.N.C 9.Y.V	1.5 1.75 0.8	uŋu	0	1249
2225	Mangareva	DRINK	i n u	7 4 7	XBZ	INY	10	10.I.V 10.N.C 10.Y.V	1.5 1.75 0.8	inu	0	1249
2467	Maori	DRINK	i n u	7 4 7	XBZ	INY	11	11.I.V 11.N.C 11.Y.V	1.5 1.75 0.8	inu	0	1249
2666	Mele-Fila	DRINK	u n u	7 4 7	XBZ	YNY	12	12.Y.V 12.N.C 12.Y.V	1.5 1.75 0.8	unu	0	1249
2886	Niuean	DRINK	i n u	7 4 7	XBZ	INY	13	13.I.V 13.N.C 13.Y.V	1.5 1.75 0.8	inu	0	1249
3159	North Marquesan	DRINK	i n u	7 4 7	XBZ	INY	14	14.I.V 14.N.C 14.Y.V	1.5 1.75 0.8	inu	0	1249
3423	Nukuria	DRINK	i n u	7 4 7	XBZ	INY	15	15.I.V 15.N.C 15.Y.V	1.5 1.75 0.8	inu	0	1249
3647	Penrhyn	DRINK	i n u	7 4 7	XBZ	INY	16	16.I.V 16.N.C 16.Y.V	1.5 1.75 0.8	inu	0	1249
3925	Pukapuka	DRINK	i n u	7 4 7	XBZ	INY	17	17.I.V 17.N.C 17.Y.V	1.5 1.75 0.8	inu	0	1249
4195	RakahangaManihiki	DRINK	i n u	7 4 7	XBZ	INY	18	18.I.V 18.N.C 18.Y.V	1.5 1.75 0.8	inu	0	1249
4465	Rapanui	DRINK	u n u	7 4 7	XBZ	YNY	19	19.Y.V 19.N.C 19.Y.V	1.5 1.75 0.8	unu	0	1249
4734	Rarotongan	DRINK	i n u	7 4 7	XBZ	INY	20	20.I.V 20.N.C 20.Y.V	1.5 1.75 0.8	inu	0	1249
5010	RennellBellona	DRINK	m i a	4 7 7	AXZ	MIA	21	21.M.C 21.I.V 21.A.V	2.0 1.5 0.8	mia	0	1268
5295	Samoan	DRINK	i n u	7 4 7	XBZ	INY	22	22.I.V 22.N.C 22.Y.V	1.5 1.75 0.8	inu	0	1249
5526	Sikaiana	DRINK	u n u	7 4 7	XBZ	YNY	23	23.Y.V 23.N.C 23.Y.V	1.5 1.75 0.8	unu	0	1249
5763	Tahitian	DRINK	i n u	7 4 7	XBZ	INY	24	24.I.V 24.N.C 24.Y.V	1.5 1.75 0.8	inu	0	1249
5998	Tikopia	DRINK	i n u	7 4 7	XBZ	INY	25	25.I.V 25.N.C 25.Y.V	1.5 1.75 0.8	inu	0	1249
6230	Tongan	DRINK	i n u	7 4 7	XBZ	INY	26	26.I.V 26.N.C 26.Y.V	1.5 1.75 0.8	inu	0	1249
6473	Tuamotuan	DRINK	i n u	7 4 7	XBZ	INY	27	27.I.V 27.N.C 27.Y.V	1.5 1.75 0.8	inu	0	1249
6732	Tuvalu	DRINK	i n u	7 4 7	XBZ	INY	28	28.I.V 28.N.C 28.Y.V	1.5 1.75 0.8	inu	0	1249
6980	Vaeakau-Taumako	DRINK	i n u m i a	7 4 7 4 7 7	XBYBYZ	INYMIA	29	29.I.V 29.N.C 29.Y.V 29.M.C 29.I.V 29.A.V	1.5 1.75 1.3 1.75 1.3 0.8	inumia	0	1249
7224	Wallisian	DRINK	i n u	7 4 7	XBZ	INY	30	30.I.V 30.N.C 30.Y.V	1.5 1.75 0.8	inu	0	1249
#
41	Anuta	DRY	p a k u p a k u	1 7 1 7 1 7 1 7	AXBYBYBZ	PAKYPAKY	1	1.P.C 1.A.V 1.K.C 1.Y.V 1.P.C 1.A.V 1.K.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	pakupaku	0	1281
262	Austral (Ra'ivavae)	DRY	m a ɢ o	4 7 1 7	AXBZ	MAKU	2	2.M.C 2.A.V 2.K.C 2.U.V	2.0 1.5 1.75 0.8	maɢo	0	1276
469	Austral (Rurutuan)	DRY	m a r o o	4 7 5 7 7	AXBYZ	MARUU	3	3.M.C 3.A.V 3.R.C 3.U.V 3.U.V	2.0 1.5 1.75 1.3 0.8	maroo	0	1276
733	East Futuna	DRY	m a l o o	4 7 5 7 7	AXBYZ	MALUU	4	4.M.C 4.A.V 4.L.C 4.U.V 4.U.V	2.0 1.5 1.75 1.3 0.8	maloo	0	1276
734	East Futuna	DRY	m a s a	4 7 3 7	AXBZ	MASA	4	4.M.C 4.A.V 4.S.C 4.A.V	2.0 1.5 1.75 0.8	masa	0	1274
996	Emae	DRY	m a r o	4 7 5 7	AXBZ	MARU	5	5.M.C 5.A.V 5.R.C 5.U.V	2.0 1.5 1.75 0.8	maro	0	1276
1195	Futuna-Aniwa	DRY	m a s a	4 7 3 7	AXBZ	MASA	6	6.M.C 6.A.V 6.S.C 6.A.V	2.0 1.5 1.75 0.8	masa	0	1274
1196	Futuna-Aniwa	DRY	m a t u	4 7 1 7	AXBZ	MATY	6	6.M.C 6.A.V 6.T.C 6.Y.V	2.0 1.5 1.75 0.8	matu	0	1280
1434	Hawaiian	DRY	m a l o ʔ o	4 7 5 7 1 7	AXBYBZ	MALUHU	7	7.M.C 7.A.V 7.L.C 7.U.V 7.H.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	maloʔo	0	1276
1667	Kapingamarangi	DRY	m a ŋ o	4 7 4 7	AXBZ	MANU	8	8.M.C 8.A.V 8.N.C 8.U.V	2.0 1.5 1.75 0.8	maŋo	0	1276
1878	Luangiua	DRY	p a u p a ʔ u	1 7 7 1 7 1 7	AXYBYBZ	PAYPAHY	9	9.P.C 9.A.V 9.Y.V 9.P.C 9.A.V 9.H.C 9.Y.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	paupaʔu	0	1281
2104	Mangareva	DRY	m a r o	4 7 5 7	AXBZ	MARU	10	10.M.C 10.A.V 10.R.C 10.U.V	2.0 1.5 1.75 0.8	maro	0	1276
2352	Maori	DRY	m a r o k e	4 7 5 7 1 7	AXBYBZ	MARUKE	11	11.M.C 11.A.V 11.R.C 11.U.V 11.K.C 11.E.V	2.0 1.5 1.75 1.3 1.75 0.8	maroke	0	1276
2567	Mele-Fila	DRY	m a t u	4 7 1 7	AXBZ	MATY	12	12.M.C 12.A.V 12.T.C 12.Y.V	2.0 1.5 1.75 0.8	matu	0	1280
2769	Niuean	DRY	p a k a k a	1 7 1 7 1 7	AXBYBZ	PAKAKA	13	13.P.C 13.A.V 13.K.C 13.A.V 13.K.C 13.A.V	2.0 1.5 1.75 1.3 1.75 0.8	pakaka	0	1281
2770	Niuean	DRY	m a h a	4 7 3 7	AXBZ	MAHA	13	13.M.C 13.A.V 13.H.C 13.A.V	2.0 1.5 1.75 0.8	maha	0	1274
3012	North Marquesan	DRY	m o ʔ o	4 7 1 7	AXBZ	MUHU	14	14.M.C 14.U.V 14.H.C 14.U.V	2.0 1.5 1.75 0.8	moʔo	0	1276
3013	North Marquesan	DRY	p a k a k a	1 7 1 7 1 7	AXBYBZ	PAKAKA	14	14.P.C 14.A.V 14.K.C 14.A.V 14.K.C 14.A.V	2.0 1.5 1.75 1.3 1.75 0.8	pakaka	0	1281
3295	Nukuria	DRY	p a k u p a k u	1 7 1 7 1 7 1 7	AXBYBYBZ	PAKYPAKY	15	15.P.C 15.A.V 15.K.C 15.Y.V 15.P.C 15.A.V 15.K.C 15.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	pakupaku	0	1281
3548	Penrhyn	DRY	m a s a	4 7 3 7	AXBZ	MASA	16	16.M.C 16.A.V 16.S.C 16.A.V	2.0 1.5 1.75 0.8	masa	0	1274
3771	Pukapuka	DRY	o m o i	7 4 7 7	XBYZ	UMUI	17	17.U.V 17.M.C 17.U.V 17.I.V	1.5 1.75 1.3 0.8	omoi	0	1285
3772	Pukapuka	DRY	w a k a p a k a p a k a	6 7 1 7 1 7 1 7 1 7 1 7	AXBYBYBYBYBZ	WAKAPAKAPAKA	17	17.W.C 17.A.V 17.K.C 17.A.V 17.P.C 17.A.V 17.K.C 17.A.V 17.P.C 17.A.V 17.K.C 17.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	wakapakapaka	0	1281
4071	RakahangaManihiki	DRY	m a r o o	4 7 5 7 7	AXBYZ	MARUU	18	18.M.C 18.A.V 18.R.C 18.U.V 18.U.V	2.0 1.5 1.75 1.3 0.8	maroo	0	1276
4337	Rapanui	DRY	p a k a p a k a	1 7 1 7 1 7 1 7	AXBYBYBZ	PAKAPAKA	19	19.P.C 19.A.V 19.K.C 19.A.V 19.P.C 19.A.V 19.K.C 19.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	pakapaka	0	1281
4595	Rarotongan	DRY	m a r o o	4 7 5 7 7	AXBYZ	MARUU	20	20.M.C 20.A.V 20.R.C 20.U.V 20.U.V	2.0 1.5 1.75 1.3 0.8	maroo	0	1276
4884	RennellBellona	DRY	m a ɡ o o	4 7 1 7 7	AXBYZ	MAKUU	21	21.M.C 21.A.V 21.K.C 21.U.V 21.U.V	2.0 1.5 1.75 1.3 0.8	maɡoo	0	1276
4885	RennellBellona	DRY	m a a m a l a	4 7 7 4 7 5 7	AXYBYBZ	MAAMALA	21	21.M.C 21.A.V 21.A.V 21.M.C 21.A.V 21.L.C 21.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	maamala	0	1274
5138	Samoan	DRY	p a ʔ u p a ʔ u	1 7 1 7 1 7 1 7	AXBYBYBZ	PAHYPAHY	22	22.P.C 22.A.V 22.H.C 22.Y.V 22.P.C 22.A.V 22.H.C 22.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	paʔupaʔu	0	1281
5139	Samoan	DRY	p a ʔ a ʔ a	1 7 1 7 1 7	AXBYBZ	PAHAHA	22	22.P.C 22.A.V 22.H.C 22.A.V 22.H.C 22.A.V	2.0 1.5 1.75 1.3 1.75 0.8	paʔaʔa	0	1281
5140	Samoan	DRY	m a ŋ o	4 7 4 7	AXBZ	MANU	22	22.M.C 22.A.V 22.N.C 22.U.V	2.0 1.5 1.75 0.8	maŋo	0	1276
5419	Sikaiana	DRY	m a s a	4 7 3 7	AXBZ	MASA	23	23.M.C 23.A.V 23.S.C 23.A.V	2.0 1.5 1.75 0.8	masa	0	1274
5643	Tahitian	DRY	m a r o o	4 7 5 7 7	AXBYZ	MARUU	24	24.M.C 24.A.V 24.R.C 24.U.V 24.U.V	2.0 1.5 1.75 1.3 0.8	maroo	0	1276
5876	Tikopia	DRY	m a r o o	4 7 5 7 7	AXBYZ	MARUU	25	25.M.C 25.A.V 25.R.C 25.U.V 25.U.V	2.0 1.5 1.75 1.3 0.8	maroo	0	1276
5877	Tikopia	DRY	m a s a	4 7 3 7	AXBZ	MASA	25	25.M.C 25.A.V 25.S.C 25.A.V	2.0 1.5 1.75 0.8	masa	0	1274
6119	Tongan	DRY	m o o m o a	4 7 7 4 7 7	AXYBYZ	MUUMUA	26	26.M.C 26.U.V 26.U.V 26.M.C 26.U.V 26.A.V	2.0 1.5 1.3 1.75 1.3 0.8	moomoa	0	1285
6347	Tuamotuan	DRY	m a r o o	4 7 5 7 7	AXBYZ	MARUU	27	27.M.C 27.A.V 27.R.C 27.U.V 27.U.V	2.0 1.5 1.75 1.3 0.8	maroo	0	1276
6598	Tuvalu	DRY	t a u a k i	1 7 7 7 1 7	AXYYBZ	TAYAKI	28	28.T.C 28.A.V 28.Y.V 28.A.V 28.K.C 28.I.V	2.0 1.5 1.3 1.3 1.75 0.8	tauaki	0	1296
6859	Vaeakau-Taumako	DRY	m a tʰ uː	4 7 1 7	AXBZ	MATY	29	29.M.C 29.A.V 29.T.C 29.Y.V	2.0 1.5 1.75 0.8	matʰuː	0	1280
6860	Vaeakau-Taumako	DRY	m a ŋ o a	4 7 4 7 7	AXBYZ	MANUA	29	29.M.C 29.A.V 29.N.C 29.U.V 29.A.V	2.0 1.5 1.75 1.3 0.8	maŋoa	0	1276
7099	Wallisian	DRY	m a l o	4 7 5 7	AXBZ	MALU	30	30.M.C 30.A.V 30.L.C 30.U.V	2.0 1.5 1.75 0.8	malo	0	1276
7100	Wallisian	DRY	m a h a	4 7 3 7	AXBZ	MAHA	30	30.M.C 30.A.V 30.H.C 30.A.V	2.0 1.5 1.75 0.8	maha	0	1274
#
43	Anuta	DUST	k o k o p u	1 7 1 7 1 7	AXBYBZ	KUKUPY	1	1.K.C 1.U.V 1.K.C 1.U.V 1.P.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	kokopu	0	1297
472	Austral (Rurutuan)	DUST	ʔ u ʔ a ʔ u ʔ a	1 7 1 7 1 7 1 7	AXBYBYBZ	HYHAHYHA	3	3.H.C 3.Y.V 3.H.C 3.A.V 3.H.C 3.Y.V 3.H.C 3.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ʔuʔaʔuʔa	0	1298
736	East Futuna	DUST	e f u	7 3 7	XBZ	EBY	4	4.E.V 4.B.C 4.Y.V	1.5 1.75 0.8	efu	0	1312
997	Emae	DUST	r e f u	5 7 3 7	AXBZ	REBY	5	5.R.C 5.E.V 5.B.C 5.Y.V	2.0 1.5 1.75 0.8	refu	1	1312
1197	Futuna-Aniwa	DUST	b a k u	1 7 1 7	AXBZ	PAKY	6	6.P.C 6.A.V 6.K.C 6.Y.V	2.0 1.5 1.75 0.8	baku	0	1301
1436	Hawaiian	DUST	ʔ e ʔ a	1 7 1 7	AXBZ	HEHA	7	7.H.C 7.E.V 7.H.C 7.A.V	2.0 1.5 1.75 0.8	ʔeʔa	0	1302
1437	Hawaiian	DUST	ʔ e h u	1 7 3 7	AXBZ	HEHY	7	7.H.C 7.E.V 7.H.C 7.Y.V	2.0 1.5 1.75 0.8	ʔehu	0	1302
1669	Kapingamarangi	DUST	b o p o b o	1 7 1 7 1 7	AXBYBZ	PUPUPU	8	8.P.C 8.U.V 8.P.C 8.U.V 8.P.C 8.U.V	2.0 1.5 1.75 1.3 1.75 0.8	bopobo	0	1303
1880	Luangiua	DUST	p u ŋ a e h u	1 7 4 7 7 3 7	AXBYYBZ	PYNAEHY	9	9.P.C 9.Y.V 9.N.C 9.A.V 9.E.V 9.H.C 9.Y.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	puŋaehu	0	1304
2106	Mangareva	DUST	e ʔ u	7 1 7	XBZ	EHY	10	10.E.V 10.H.C 10.Y.V	1.5 1.75 0.8	eʔu	0	1312
2107	Mangareva	DUST	p u ʔ e u	1 7 1 7 7	AXBYZ	PYHEY	10	10.P.C 10.Y.V 10.H.C 10.E.V 10.Y.V	2.0 1.5 1.75 1.3 0.8	puʔeu	0	1304
2354	Maori	DUST	p u e h u	1 7 7 3 7	AXYBZ	PYEHY	11	11.P.C 11.Y.V 11.E.V 11.H.C 11.Y.V	2.0 1.5 1.3 1.75 0.8	puehu	0	1304
2568	Mele-Fila	DUST	m o t a m o t a	4 7 1 7 4 7 1 7	AXBYBYBZ	MUTAMUTA	12	12.M.C 12.U.V 12.T.C 12.A.V 12.M.C 12.U.V 12.T.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	motamota	0	1307
2771	Niuean	DUST	p u e f u	1 7 7 3 7	AXYBZ	PYEBY	13	13.P.C 13.Y.V 13.E.V 13.B.C 13.Y.V	2.0 1.5 1.3 1.75 0.8	puefu	0	1304
2772	Niuean	DUST	e f u	7 3 7	XBZ	EBY	13	13.E.V 13.B.C 13.Y.V	1.5 1.75 0.8	efu	1	1312
3016	North Marquesan	DUST	ʔ e p o	1 7 1 7	AXBZ	HEPU	14	14.H.C 14.E.V 14.P.C 14.U.V	2.0 1.5 1.75 0.8	ʔepo	0	1309
3297	Nukuria	DUST	r e h u	5 7 3 7	AXBZ	REHY	15	15.R.C 15.E.V 15.H.C 15.Y.V	2.0 1.5 1.75 0.8	rehu	1	1312
3550	Penrhyn	DUST	p u u e h u	1 7 7 7 3 7	AXYYBZ	PYYEHY	16	16.P.C 16.Y.V 16.Y.V 16.E.V 16.H.C 16.Y.V	2.0 1.5 1.3 1.3 1.75 0.8	puuehu	0	1304
3775	Pukapuka	DUST	l e w u	5 7 6 7	AXBZ	LEWY	17	17.L.C 17.E.V 17.W.C 17.Y.V	2.0 1.5 1.75 0.8	lewu	0	1312
4073	RakahangaManihiki	DUST	p u e h u	1 7 7 3 7	AXYBZ	PYEHY	18	18.P.C 18.Y.V 18.E.V 18.H.C 18.Y.V	2.0 1.5 1.3 1.75 0.8	puehu	0	1304
4339	Rapanui	DUST	p u ɡ a e h u	1 7 1 7 7 3 7	AXBYYBZ	PYKAEHY	19	19.P.C 19.Y.V 19.K.C 19.A.V 19.E.V 19.H.C 19.Y.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	puɡaehu	0	1304
4340	Rapanui	DUST	ɡ a r a h u	1 7 5 7 3 7	AXBYBZ	KARAHY	19	19.K.C 19.A.V 19.R.C 19.A.V 19.H.C 19.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ɡarahu	0	1329
4341	Rapanui	DUST	h u ɡ a	3 7 1 7	AXBZ	HYKA	19	19.H.C 19.Y.V 19.K.C 19.A.V	2.0 1.5 1.75 0.8	huɡa	0	1331
4597	Rarotongan	DUST	p u ʔ e u	1 7 1 7 7	AXBYZ	PYHEY	20	20.P.C 20.Y.V 20.H.C 20.E.V 20.Y.V	2.0 1.5 1.75 1.3 0.8	puʔeu	0	1304
4887	RennellBellona	DUST	ɣ e b u	3 7 1 7	AXBZ	GEPY	21	21.G.C 21.E.V 21.P.C 21.Y.V	2.0 1.5 1.75 0.8	ɣebu	0	1309
5142	Samoan	DUST	p e f u	1 7 3 7	AXBZ	PEBY	22	22.P.C 22.E.V 22.B.C 22.Y.V	2.0 1.5 1.75 0.8	pefu	0	1312
5421	Sikaiana	DUST	l e h u	5 7 3 7	AXBZ	LEHY	23	23.L.C 23.E.V 23.H.C 23.Y.V	2.0 1.5 1.75 0.8	lehu	1	1312
5645	Tahitian	DUST	r e p o p u e h u	5 7 1 7 1 7 7 3 7	AXBYBYYBZ	REPUPYEHY	24	24.R.C 24.E.V 24.P.C 24.U.V 24.P.C 24.Y.V 24.E.V 24.H.C 24.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 0.8	repopuehu	0	1304
5646	Tahitian	DUST	h u ʔ a h u a a	3 7 1 7 3 7 7 7	AXBYBYYZ	HYHAHYAA	24	24.H.C 24.Y.V 24.H.C 24.A.V 24.H.C 24.Y.V 24.A.V 24.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 0.8	huʔahuaa	0	1298
5879	Tikopia	DUST	r e f u	5 7 3 7	AXBZ	REBY	25	25.R.C 25.E.V 25.B.C 25.Y.V	2.0 1.5 1.75 0.8	refu	1	1312
