Language_ID,Feature_ID,IPA,Value
Maleng,KNOW (SOMETHING),ɬo³⁴³,150
Thavưng,KNOW (SOMETHING),huʔ,150
Vietnamese,KNOW (SOMETHING),ɓiːk⁴⁵,151
Arem,PERSON,ʨʌmrău,152
Maleng,PERSON,kʰŏn³,152
Chứt_(Mày),PERSON,ŋai̯²,153
Chứt_(Rục),PERSON,ŋaj,153
Nguồn,PERSON,ŋaj²,153
Vietnamese,PERSON,ŋɨːi̯²¹,153
Chứt_(Sách),PERSON,kɔːn¹,154
Hung_(Liha),PERSON,kun,154
Hung_(Phong),PERSON,kun,154
Hung_(Toum),PERSON,kɔn,154
Thavưng,PERSON,kon,154
Arem,FEATHER OR FUR OR HAIR,utʰŭk,155
Chứt_(Mày),FEATHER OR FUR OR HAIR,ʔuɕŭk³,155
Chứt_(Rục),FEATHER OR FUR OR HAIR,usuk,155
Chứt_(Sách),FEATHER OR FUR OR HAIR,suk⁵²,155
Maleng,FEATHER OR FUR OR HAIR,ʔaso̰k³⁴,155
Mương_(Hòa_Bình),FEATHER OR FUR OR HAIR,loːŋ¹,156
Mương_(Sơn_La),FEATHER OR FUR OR HAIR,loːŋ¹,156
Nguồn,FEATHER OR FUR OR HAIR,loːŋ²ʔ,156
Thổ,FEATHER OR FUR OR HAIR,lɔːŋ¹,156
Vietnamese,FEATHER OR FUR OR HAIR,lɔŋ͡m³³,156
Arem,SIT,ŋoi,157
Chứt_(Mày),SIT,ŋo̤i̯²,157
Chứt_(Rục),SIT,ŋuj,157
Chứt_(Sách),SIT,ŋo̤i,157
Hung_(Toum),SIT,ŋuːj,157
Mương_(Hòa_Bình),SIT,ŋoːj²,157
Mương_(Sơn_La),SIT,ŋoːj²,157
Nguồn,SIT,ŋoj²,157
Thổ,SIT,ŋoːj²,157
Vietnamese,SIT,ŋoːi̯²¹,157
Maleng,SIT,sadoh³,158
Thavưng,SIT,cuŋ²,159
Arem,DRINK,ɲəu̯ʔ,160
Chứt_(Mày),DRINK,ɲo⁴,160
Chứt_(Rục),DRINK,ɲu,160
Chứt_(Sách),DRINK,ɲuː⁴,160
Hung_(Liha),DRINK,ɲoː⁴⁵,160
Hung_(Phong),DRINK,ɲoː⁴⁵,160
Hung_(Toum),DRINK,ɲuː⁴⁵,160
Maleng,DRINK,ɳõ³⁴³,160
Thavưng,DRINK,ɲuː²,160
Thổ,DRINK,ɲoː⁴,160
Mương_(Hòa_Bình),DRINK,ʔɔːŋ³,161
Mương_(Sơn_La),DRINK,ʔɔːŋ³,161
Nguồn,DRINK,ʔɔːŋ³,161
Vietnamese,DRINK,ʔuːŋ⁴⁵,161
Arem,LEAF,ulɛa̯ʔ,162
Chứt_(Mày),LEAF,ʔula³,162
Chứt_(Rục),LEAF,ŭla,162
Chứt_(Sách),LEAF,laː³,162
Hung_(Liha),LEAF,laː,162
Hung_(Phong),LEAF,laː,162
Hung_(Toum),LEAF,laː,162
Maleng,LEAF,salwa̰³⁴³,162
Mương_(Hòa_Bình),LEAF,laː³,162
Mương_(Sơn_La),LEAF,laː³,162
Nguồn,LEAF,la³,162
Thavưng,LEAF,slaː⁴,162
Thổ,LEAF,laː³,162
Vietnamese,LEAF,laː⁴⁵,162
Arem,WALK,tiː,163
Chứt_(Mày),WALK,ti²,163
Chứt_(Rục),WALK,ti,163
Chứt_(Sách),WALK,tiː²,163
Hung_(Liha),WALK,təi,163
Hung_(Phong),WALK,tiː,163
Hung_(Toum),WALK,tei,163
Mương_(Hòa_Bình),WALK,tiː¹,163
Mương_(Sơn_La),WALK,tiː¹,163
Nguồn,WALK,ti¹,163
Thavưng,WALK,tiː¹,163
Thổ,WALK,tiː²,163
Vietnamese,WALK,ɗi³³,163
Maleng,WALK,ʔɤc³⁴,164
Arem,CLAW OR NAIL,n̩tɒŋ,165
Chứt_(Mày),CLAW OR NAIL,kutoŋ¹,165
Chứt_(Rục),CLAW OR NAIL,kə̆ntoŋ,165
Chứt_(Sách),CLAW OR NAIL,katoːŋ¹,165
Hung_(Liha),CLAW OR NAIL,sam,166
Hung_(Phong),CLAW OR NAIL,ksam,166
Hung_(Toum),CLAW OR NAIL,sam,166
Maleng,CLAW OR NAIL,kasăm³⁴³,166
Thavưng,CLAW OR NAIL,ksam¹,166
Thổ,CLAW OR NAIL,sam¹,166
Nguồn,CLAW OR NAIL,mɔŋ³,167
Vietnamese,CLAW OR NAIL,mɔŋ͡m⁴⁵,167
Arem,DOG,aʨɒʔ,168
Chứt_(Mày),DOG,ʔacɔ³,168
Chứt_(Rục),DOG,acɔ,168
Chứt_(Sách),DOG,acɔː³,168
Hung_(Liha),DOG,cɔː,168
Hung_(Phong),DOG,cɔː,168
Hung_(Toum),DOG,cɔː,168
Maleng,DOG,cɔ̰³⁴³,168
Mương_(Hòa_Bình),DOG,cɔː³,168
Mương_(Sơn_La),DOG,cɔː³,168
Thavưng,DOG,cɔː¹,168
Thổ,DOG,cɒː³,168
Vietnamese,DOG,cɔː⁴⁵,168
Nguồn,DOG,xwjen⁵,169
Arem,MOUTH,kɛa̯ŋˀ,170
Chứt_(Mày),MOUTH,kaŋ³,170
Chứt_(Rục),MOUTH,kaŋ,170
Chứt_(Sách),MOUTH,kaːŋ³,170
Maleng,MOUTH,mɜ̆ɳ³⁴,171
Vietnamese,MOUTH,miːŋ²¹²,171
Mương_(Hòa_Bình),MOUTH,moːm²,172
Mương_(Sơn_La),MOUTH,moːm²,172
Nguồn,MOUTH,mom²,172
Thổ,MOUTH,mɔːm¹,172
Thavưng,MOUTH,snuːj⁴,173
Arem,HEAR OR LISTEN,ta³³ma̤ŋ³²tolistenʔ,174
Chứt_(Rục),HEAR OR LISTEN,cămaŋ,174
Chứt_(Sách),HEAR OR LISTEN,cəmaŋ³,174
Mương_(Hòa_Bình),HEAR OR LISTEN,maŋ¹,174
Mương_(Sơn_La),HEAR OR LISTEN,maŋ¹,174
Chứt_(Mày),HEAR OR LISTEN,taŋet³,175
Maleng,HEAR OR LISTEN,ŋet³⁴tohearʔ,175
Hung_(Liha),HEAR OR LISTEN,ŋɛː,176
Hung_(Phong),HEAR OR LISTEN,ŋɛː,176
Hung_(Toum),HEAR OR LISTEN,ŋɛː,176
Nguồn,HEAR OR LISTEN,ŋɛ¹,176
Vietnamese,HEAR OR LISTEN,ŋɛː³³,176
Thavưng,HEAR OR LISTEN,hapaŋ²,177
Arem,ROUND,tlɔːn,178
Chứt_(Mày),ROUND,klɔn²,178
Chứt_(Rục),ROUND,klɔn,178
Chứt_(Sách),ROUND,tlɔːn²,178
Mương_(Hòa_Bình),ROUND,klɔːn²,178
Mương_(Sơn_La),ROUND,klɔːn²,178
Nguồn,ROUND,ʈɔn²,178
Thổ,ROUND,klɔːn²,178
Vietnamese,ROUND,ʈɔːŋ²¹,178
Maleng,ROUND,kalŏm³²⁴,179
Arem,STAR,tlɔː,180
Maleng,STAR,kalɔ³²⁴,180
Chứt_(Mày),STAR,kumĭŋ¹,181
Chứt_(Rục),STAR,kŭmiɲ,181
Chứt_(Sách),STAR,kumiŋ,181
Hung_(Liha),STAR,baɛ,182
Hung_(Phong),STAR,kbeː,182
Hung_(Toum),STAR,bae,182
Mương_(Hòa_Bình),STAR,kʰaːw¹,183
Mương_(Sơn_La),STAR,kʰaːw¹,183
Nguồn,STAR,ʃaw¹,183
Thổ,STAR,kʰraːw¹,183
Vietnamese,STAR,saːu̯³³,183
Thavưng,STAR,ʔakɔːl³,184
Arem,HAIR (HEAD),utʰŭk,185
Chứt_(Mày),HAIR (HEAD),ʔuɕŭk³,185
Chứt_(Rục),HAIR (HEAD),usuk,185
Chứt_(Sách),HAIR (HEAD),suk⁵²,185
Hung_(Liha),HAIR (HEAD),sok,185
Hung_(Phong),HAIR (HEAD),suk,185
Hung_(Toum),HAIR (HEAD),sok,185
Mương_(Hòa_Bình),HAIR (HEAD),tʰak⁵²,185
Mương_(Sơn_La),HAIR (HEAD),sak⁵²,185
Nguồn,HAIR (HEAD),tăk⁵²,185
Thavưng,HAIR (HEAD),sɔk¹,185
Vietnamese,HAIR (HEAD),tɔk͡p⁴⁵,185
Maleng,HAIR (HEAD),kɤ̰j³⁴³,186
Arem,RED,ikaːlˀ,187
Chứt_(Mày),RED,tɔ⁴,187
Chứt_(Rục),RED,tɔ,187
Chứt_(Sách),RED,tɔː⁵¹,187
Maleng,RED,tɔh³,187
Mương_(Hòa_Bình),RED,tɔː⁵,187
Mương_(Sơn_La),RED,tɔː⁵,187
Nguồn,RED,tɔ⁵,187
Thavưng,RED,tɔh¹,187
Vietnamese,RED,ɗɔː²¹⁴,187
Hung_(Liha),RED,kaon,188
Hung_(Toum),RED,kɔːl,188
Arem,FOOT,ʨiŋ,189
Chứt_(Mày),FOOT,ciŋ²,189
Chứt_(Rục),FOOT,ciŋ,189
Chứt_(Sách),FOOT,ciːŋ²,189
Maleng,FOOT,siŋ³,189
Thavưng,FOOT,ciːŋ¹,189
Mương_(Hòa_Bình),FOOT,cən¹,190
Mương_(Sơn_La),FOOT,cən¹,190
Vietnamese,FOOT,cəŋ³³,190
Nguồn,FOOT,cɔ²,191
Thổ,FOOT,kaŋ⁵,192
Arem,FAT (ORGANIC SUBSTANCE),tluŋ,193
Chứt_(Mày),FAT (ORGANIC SUBSTANCE),klŭŋ¹,193
Chứt_(Rục),FAT (ORGANIC SUBSTANCE),kluŋ,193
Chứt_(Sách),FAT (ORGANIC SUBSTANCE),tluŋ²,193
Hung_(Phong),FAT (ORGANIC SUBSTANCE),puːj,194
Mương_(Hòa_Bình),FAT (ORGANIC SUBSTANCE),məː⁵¹,195
Mương_(Sơn_La),FAT (ORGANIC SUBSTANCE),məː⁴⁵,195
Nguồn,FAT (ORGANIC SUBSTANCE),mə⁵,195
Thổ,FAT (ORGANIC SUBSTANCE),məː⁵¹,195
Vietnamese,FAT (ORGANIC SUBSTANCE),məː²¹⁴,195
Thavưng,FAT (ORGANIC SUBSTANCE),atuː¹,196
Arem,SMOKE (EXHAUST),ahɒːi̯,197
Chứt_(Mày),SMOKE (EXHAUST),kuhɔi̯³,197
Chứt_(Rục),SMOKE (EXHAUST),kaɔj,197
Chứt_(Sách),SMOKE (EXHAUST),kəhɔːj³,197
Hung_(Liha),SMOKE (EXHAUST),kʰɔːj,197
Hung_(Phong),SMOKE (EXHAUST),kʰɔːj,197
Hung_(Toum),SMOKE (EXHAUST),kʰɔːj,197
Maleng,SMOKE (EXHAUST),kahəj³⁴³,197
Mương_(Hòa_Bình),SMOKE (EXHAUST),kʰɔːj³,197
Mương_(Sơn_La),SMOKE (EXHAUST),kʰɔːj³,197
Nguồn,SMOKE (EXHAUST),xɔj³,197
Thavưng,SMOKE (EXHAUST),kahɔːj¹,197
Thổ,SMOKE (EXHAUST),kʰɒːj³,197
Vietnamese,SMOKE (EXHAUST),xɔːi̯⁴⁵,197
Arem,KNEE,lukulˀ,198
Chứt_(Mày),KNEE,kulo̤k⁴takul³,198
Chứt_(Rục),KNEE,kŭluoktŭkul,198
Chứt_(Sách),KNEE,təkuːl³,198
Hung_(Liha),KNEE,kunkuːn,198
Hung_(Toum),KNEE,kulkuːl,198
Maleng,KNEE,kalŭk³⁴kul³⁴,198
Nguồn,KNEE,ʈok⁵²kon³,198
Thavưng,KNEE,ʔɔːkʔakuːl,198
Vietnamese,KNEE,ɗəu̯²¹ɡoːi̯⁴⁵,198
Arem,NEW,mɛa̯h,199
Chứt_(Mày),NEW,ɓɤi̯³,199
Chứt_(Rục),NEW,bəj,199
Chứt_(Sách),NEW,bɤi̯,199
Hung_(Liha),NEW,baːj,199
Hung_(Phong),NEW,bəːj,199
Hung_(Toum),NEW,baəj,199
Maleng,NEW,tamə³²⁴,199
Mương_(Hòa_Bình),NEW,məːj³,199
Mương_(Sơn_La),NEW,məːj³,199
Nguồn,NEW,məj³,199
Thổ,NEW,bəːj³,199
Vietnamese,NEW,məːi̯⁴⁵,199
Arem,PATH OR ROAD,urɛa̯ʔ,200
Hung_(Liha),PATH OR ROAD,kʰlaː,200
Hung_(Phong),PATH OR ROAD,klaː,200
Hung_(Toum),PATH OR ROAD,kʰlaː,200
Mương_(Hòa_Bình),PATH OR ROAD,tʰaː³,200
Mương_(Sơn_La),PATH OR ROAD,kʰaː³,200
Thavưng,PATH OR ROAD,kʰalaː²,200
Chứt_(Mày),PATH OR ROAD,ta̤ŋ²,201
Chứt_(Rục),PATH OR ROAD,tɨaŋ,201
Chứt_(Sách),PATH OR ROAD,tɯa̤ŋ,201
Nguồn,PATH OR ROAD,taŋ²ti¹ʔ,201
Vietnamese,PATH OR ROAD,jɨə̯ŋ²¹,201
Arem,EAR,tʰaːi̯,202
Chứt_(Mày),EAR,ɕai̯¹,202
Chứt_(Rục),EAR,saj,202
Chứt_(Sách),EAR,saːj¹,202
Hung_(Liha),EAR,saːj,202
Hung_(Phong),EAR,patsaːj,202
Hung_(Toum),EAR,batsaːj,202
Maleng,EAR,saj³,202
Mương_(Hòa_Bình),EAR,tʰaːj¹,202
Mương_(Sơn_La),EAR,saːj¹,202
Nguồn,EAR,taj¹,202
Thavưng,EAR,saːj¹,202
Thổ,EAR,saːj¹,202
Vietnamese,EAR,taːi̯³³,202
Arem,WIND,kaʑɒʔ,203
Chứt_(Mày),WIND,kuʑɔ³,203
Chứt_(Rục),WIND,kăjɔ,203
Chứt_(Sách),WIND,kəjɔː³,203
Hung_(Liha),WIND,jɔː,203
Hung_(Phong),WIND,kăjɔː,203
Hung_(Toum),WIND,jɔː,203
Maleng,WIND,ka³zɔ³⁴³,203
Mương_(Hòa_Bình),WIND,sɔː³,203
Mương_(Sơn_La),WIND,sɔː³,203
Nguồn,WIND,sɔ³,203
Thavưng,WIND,kjuː¹,203
Thổ,WIND,sɒː³,203
Vietnamese,WIND,jɔː⁴⁵,203
Arem,SAND,takaːi̯c,204
Chứt_(Rục),SAND,tə̆kac,204
Chứt_(Sách),SAND,təkaːc⁵²,204
Mương_(Hòa_Bình),SAND,kaːc⁵²,204
Mương_(Sơn_La),SAND,kaːc⁵²,204
Nguồn,SAND,kăc⁵²,204
Vietnamese,SAND,kaːk⁴⁵,204
Chứt_(Mày),SAND,kaɽa̤ŋ²,205
Maleng,SAND,kʰalɤŋ³,205
Hung_(Liha),SAND,kʰlɛː,206
Hung_(Phong),SAND,pʰlɛː,206
Hung_(Toum),SAND,kʰlɛː,206
Thavưng,SAND,tʰɛh²,207
Arem,BIRD,iʨiːm,208
Chứt_(Mày),BIRD,ʔacim¹,208
Chứt_(Rục),BIRD,ĭcim,208
Chứt_(Sách),BIRD,ciːm¹,208
Hung_(Liha),BIRD,ciːm,208
Hung_(Phong),BIRD,ciːm,208
Hung_(Toum),BIRD,ciːm,208
Mương_(Hòa_Bình),BIRD,ciːm¹,208
Mương_(Sơn_La),BIRD,ciːm¹,208
Nguồn,BIRD,sɨm¹,208
Thavưng,BIRD,ciːm¹,208
Thổ,BIRD,ciːm¹,208
Vietnamese,BIRD,cim³³,208
Maleng,BIRD,ʔɔ̰³⁴³,209
Arem,EARTH (SOIL),atăk,210
Maleng,EARTH (SOIL),atăk⁴,210
Thavưng,EARTH (SOIL),ʔataːk³,210
Chứt_(Mày),EARTH (SOIL),ɓɤn³,211
Chứt_(Rục),EARTH (SOIL),bən,211
Chứt_(Sách),EARTH (SOIL),bɤnʔ,211
Hung_(Liha),EARTH (SOIL),tɔt,212
Hung_(Phong),EARTH (SOIL),tit,212
Hung_(Toum),EARTH (SOIL),tʌt,212
Mương_(Hòa_Bình),EARTH (SOIL),tʌt⁵²,212
Mương_(Sơn_La),EARTH (SOIL),tʌt⁵²,212
Nguồn,EARTH (SOIL),tə̆t⁵²,212
Thổ,EARTH (SOIL),tʌt⁵²,212
Vietnamese,EARTH (SOIL),ɗək⁴⁵,212
Arem,THICK,uɓău,213
Maleng,THICK,kapu³,213
Thavưng,THICK,kbuː,213
Chứt_(Mày),THICK,katɤ̆i̯²,214
Chứt_(Rục),THICK,kutɨej,214
Hung_(Liha),THICK,taj,214
Hung_(Phong),THICK,ktaj,214
Hung_(Toum),THICK,taj,214
Mương_(Hòa_Bình),THICK,taj²,214
Mương_(Sơn_La),THICK,taj²,214
Nguồn,THICK,tăj²,214
Vietnamese,THICK,jai̯²¹,214
Arem,SALT,ɓɒːi̯,215
Chứt_(Mày),SALT,ɓɔi̯³,215
Chứt_(Rục),SALT,bɔj,215
Chứt_(Sách),SALT,bɔːj³,215
Hung_(Liha),SALT,bɔːj,215
Hung_(Phong),SALT,bɔːj,215
Hung_(Toum),SALT,bɔːj,215
Maleng,SALT,bɔ̰j³⁴³,215
Mương_(Hòa_Bình),SALT,vɔːj³,215
Mương_(Sơn_La),SALT,bɔːj³,215
Nguồn,SALT,vɔj³,215
Thavưng,SALT,bɔːj¹,215
Thổ,SALT,bɒːj³,215
Vietnamese,SALT,muːi̯⁴⁵,215
Arem,I,kɯʔ,216
Chứt_(Mày),I,ʔaho¹,217
Chứt_(Rục),I,ho,217
Chứt_(Sách),I,ho,217
Hung_(Liha),I,saw,217
Hung_(Toum),I,saw,217
Nguồn,I,tɔ¹,217
Vietnamese,I,taːu̯³³,217
Maleng,I,ʔeŋ,218
Thavưng,I,kan³,219
Arem,HEAD LOUSE,ʨiʔ,220
Chứt_(Mày),HEAD LOUSE,ci³,220
Chứt_(Rục),HEAD LOUSE,ci,220
Chứt_(Sách),HEAD LOUSE,ciː³,220
Hung_(Liha),HEAD LOUSE,cəi,220
Hung_(Phong),HEAD LOUSE,ciː,220
Hung_(Toum),HEAD LOUSE,cei,220
Maleng,HEAD LOUSE,cḭ⁴³,220
Mương_(Hòa_Bình),HEAD LOUSE,ciː³,220
Mương_(Sơn_La),HEAD LOUSE,ciː³,220
Nguồn,HEAD LOUSE,si³,220
Thổ,HEAD LOUSE,ciː³,220
Vietnamese,HEAD LOUSE,cəi̯⁴⁵,220
Thavưng,HEAD LOUSE,kəː²,221
Arem,SKIN,arwoi̯c,222
Chứt_(Mày),SKIN,kuɽot⁴,222
Chứt_(Rục),SKIN,kărɔt,222
Chứt_(Sách),SKIN,kəroːt⁵²,222
Hung_(Liha),SKIN,kʰlaot,222
Hung_(Phong),SKIN,kʰloːt,222
Hung_(Toum),SKIN,kʰlaot,222
Maleng,SKIN,kʰalɔ̰t³⁴,222
Thavưng,SKIN,kʰaloːt²,222
Mương_(Hòa_Bình),SKIN,taː¹,223
Mương_(Sơn_La),SKIN,taː¹,223
Nguồn,SKIN,ta¹,223
Vietnamese,SKIN,jaː³³,223
Arem,SWIM,ŋuolˀ,224
Chứt_(Mày),SWIM,ʔaʑa¹,225
Chứt_(Rục),SWIM,aja,225
Chứt_(Sách),SWIM,pɤi̯,226
Hung_(Liha),SWIM,pəːj,226
Hung_(Toum),SWIM,pəːj,226
Vietnamese,SWIM,ɓəːi̯³³,226
Maleng,SWIM,lɔj³⁴,227
Nguồn,SWIM,tăm³,228
Arem,BLOOD,atʰɛa̯mˀ,229
Chứt_(Mày),BLOOD,ʔaɕam³,229
Chứt_(Rục),BLOOD,asam,229
Chứt_(Sách),BLOOD,asaːm³,229
Hung_(Phong),BLOOD,saːm,229
Hung_(Toum),BLOOD,saːm,229
Mương_(Hòa_Bình),BLOOD,maw³,230
Mương_(Sơn_La),BLOOD,maw³,230
Nguồn,BLOOD,maw³,230
Thavưng,BLOOD,tamuː¹,230
Vietnamese,BLOOD,mau̯⁴⁵,230
Arem,HEAD,ulŏk,231
Chứt_(Mày),HEAD,kulo̤k⁴,231
Chứt_(Rục),HEAD,kŭluok,231
Chứt_(Sách),HEAD,kulok⁵³,231
Hung_(Liha),HEAD,kloːk,231
Hung_(Phong),HEAD,kloːk,231
Hung_(Toum),HEAD,kloːk,231
Maleng,HEAD,kalṵk³⁴,231
Mương_(Hòa_Bình),HEAD,kloːk⁵²,231
Mương_(Sơn_La),HEAD,kloːk⁵²,231
Nguồn,HEAD,ʈoːk⁵²,231
Thổ,HEAD,kloːk⁵³,231
Thavưng,HEAD,ʔɔːk¹,232
Vietnamese,HEAD,ɗəu̯²¹,233
Arem,ROPE,ariɲ,234
Chứt_(Mày),ROPE,ca̤k⁴,235
Chứt_(Rục),ROPE,cak,235
Chứt_(Sách),ROPE,cəak⁵³,235
Mương_(Hòa_Bình),ROPE,caːk⁵³,235
Mương_(Sơn_La),ROPE,caːk⁵³,235
Nguồn,ROPE,cak⁵³,235
Thổ,ROPE,cɐːk⁵³,235
Vietnamese,ROPE,caːk²¹²,235
Maleng,ROPE,ʔatŏŋ³²⁴,236
Thavưng,ROPE,ʔatal¹,237
Arem,BLUE OR GREEN,ɕɛi̯ɲ,238
Chứt_(Mày),BLUE OR GREEN,ɕeŋ¹,238
Chứt_(Rục),BLUE OR GREEN,sĭŋ,238
Chứt_(Sách),BLUE OR GREEN,seŋ,238
Nguồn,BLUE OR GREEN,sɛɲ¹,238
Vietnamese,BLUE OR GREEN,san³³,238
Maleng,BLUE OR GREEN,salɛːw³²⁴,239
Thavưng,BLUE OR GREEN,salɛːw¹,239
Arem,FALL,ru,240
Chứt_(Mày),FALL,ɽa̤h²,240
Chứt_(Sách),FALL,ruh²,240
Hung_(Liha),FALL,ɣaəc,240
Hung_(Toum),FALL,ʰlaəc,240
Maleng,FALL,ɬuj³⁴³,240
Chứt_(Rục),FALL,tlɔ,241
Nguồn,FALL,po⁵,242
Thavưng,FALL,tʰaloːj⁴,243
Vietnamese,FALL,ɹəːi̯³³,244
Arem,ASH,ʈɤː,245
Thổ,ASH,plɒː¹,245
Vietnamese,ASH,ʈɔː³³,245
Chứt_(Mày),ASH,tapɛh¹,246
Chứt_(Rục),ASH,tăpɛh,246
Hung_(Liha),ASH,buːɲ,247
Hung_(Phong),ASH,buːn,247
Hung_(Toum),ASH,buːɲ,247
Maleng,ASH,buɳ³,247
Mương_(Hòa_Bình),ASH,puːɲ¹,247
Mương_(Sơn_La),ASH,buːɲ¹,247
Nguồn,ASH,vun¹,247
Thavưng,ASH,buːɲ³,247
Arem,EGG,uluːlˀ,248
Chứt_(Mày),EGG,talul³,248
Chứt_(Rục),EGG,təlul,248
Chứt_(Sách),EGG,tuluːl³,248
Maleng,EGG,talṵl³⁴³,248
Thavưng,EGG,tulun³,248
Hung_(Liha),EGG,klaəŋ,249
Hung_(Phong),EGG,kləːŋ,249
Hung_(Toum),EGG,klaəŋ,249
Mương_(Hòa_Bình),EGG,kləŋ³,249
Mương_(Sơn_La),EGG,kləŋ³,249
Nguồn,EGG,ʈəŋ³,249
Vietnamese,EGG,ʈɨŋ⁴⁵,249
Thổ,EGG,lɨən¹,250
Arem,WARM,tiɲ,251
Chứt_(Mày),WARM,tĭŋ¹,251
Thavưng,WARM,ptiŋ¹,251
Chứt_(Rục),WARM,tɨl,252
Hung_(Phong),WARM,tʰəːl,252
Hung_(Toum),WARM,tʰəːl,252
Chứt_(Sách),WARM,kəʔam,253
Maleng,WARM,taʔɯ̆m³⁴³,253
Mương_(Hòa_Bình),WARM,ʔəm³,253
Mương_(Sơn_La),WARM,ʔəm³,253
Nguồn,WARM,ə̆m¹ə̆m³,253
Thổ,WARM,ʔʌm³,253
Vietnamese,WARM,ʔəm⁴⁵,253
Arem,SLEEP,pi,254
Chứt_(Mày),SLEEP,ɲap⁴,255
Chứt_(Rục),SLEEP,nʌp,255
Chứt_(Sách),SLEEP,nəa̤p,255
Hung_(Liha),SLEEP,tɔŋ,256
Hung_(Phong),SLEEP,tɨŋ,256
Hung_(Toum),SLEEP,tʌŋ,256
Maleng,SLEEP,năm³²⁴,257
Thavưng,SLEEP,nam⁴,257
Nguồn,SLEEP,ŋu⁵,258
Vietnamese,SLEEP,ŋu²¹⁴,258
Arem,WHO,iɗɯm,259
Chứt_(Mày),WHO,ʔaʔai̯¹,260
Chứt_(Rục),WHO,ʔaj,260
Chứt_(Sách),WHO,ʔaj,260
Hung_(Liha),WHO,ʔaɛ,260
Hung_(Phong),WHO,ʔeː,260
Hung_(Toum),WHO,ʔae,260
Mương_(Hòa_Bình),WHO,ʔaːj¹,260
Mương_(Sơn_La),WHO,ʔaːj¹,260
Nguồn,WHO,aj¹,260
Thổ,WHO,ʔeː¹,260
Vietnamese,WHO,ʔaːi̯³³,260
Maleng,WHO,ʔavɛ³,261
Thavưng,WHO,noː¹,262
Arem,BARK,aɗaˀsʰelːʔ,263
Chứt_(Mày),BARK,kupɔk³,264
Maleng,BARK,kʰalɒk³⁴,264
Chứt_(Rục),BARK,kăduhkəʌj,265
Hung_(Phong),BARK,kdoːk,266
Mương_(Hòa_Bình),BARK,pɔː⁵,267
Mương_(Sơn_La),BARK,pɔː⁵,267
Nguồn,BARK,pɔ⁵¹,267
Thavưng,BARK,kʰabɔh¹,267
Thổ,BARK,pɒː⁵,267
Vietnamese,BARK,vɔː²¹⁴,267
Arem,LIVER,luom,268
Chứt_(Mày),LIVER,lɔ̤m²,268
Chứt_(Rục),LIVER,ləɔm,268
Chứt_(Sách),LIVER,loɔm²,268
Hung_(Liha),LIVER,lɔːm,268
Hung_(Phong),LIVER,lɔːm,268
Hung_(Toum),LIVER,lɔːm,268
Maleng,LIVER,lɒm³²⁴,268
Mương_(Hòa_Bình),LIVER,lɔːm²,268
Mương_(Sơn_La),LIVER,lɔːm²,268
Thavưng,LIVER,lɔːm¹,268
Thổ,LIVER,lɔːm²,268
Nguồn,LIVER,kan¹,269
Vietnamese,LIVER,ɡaːŋ³³,269
Chứt_(Mày),HEAVY,năŋ³,270
Chứt_(Rục),HEAVY,naŋ,270
Chứt_(Sách),HEAVY,naŋ³,270
Hung_(Liha),HEAVY,naŋ,270
Hung_(Phong),HEAVY,naŋ,270
Hung_(Toum),HEAVY,naŋ,270
Mương_(Hòa_Bình),HEAVY,naŋ⁴,270
Mương_(Sơn_La),HEAVY,naŋ⁴⁵,270
Nguồn,HEAVY,năŋ⁴,270
Thổ,HEAVY,naŋ³,270
Vietnamese,HEAVY,naŋ²¹²,270
Arem,NOSE,mu,271
Chứt_(Mày),NOSE,mul³,271
Chứt_(Rục),NOSE,mwʌh,271
Chứt_(Sách),NOSE,muːlʰ¹,271
Hung_(Liha),NOSE,muːc,271
Hung_(Phong),NOSE,muːt,271
Hung_(Toum),NOSE,muːc,271
Maleng,NOSE,mṵʤʰ³,271
Mương_(Hòa_Bình),NOSE,muːj⁵¹,271
Mương_(Sơn_La),NOSE,muːj⁴⁵,271
Nguồn,NOSE,mun⁵,271
Thavưng,NOSE,muʤʰ¹,271
Thổ,NOSE,muːl⁵¹,271
Vietnamese,NOSE,mui̯²¹⁴,271
