	Aromanian	Asturian	Catalan (Castelló de la Plana)	Catalan (Central)	Catalan (Manises)	Catalan (Minorcan)	Catalan (Northwestern)	Catalan (Valencia)	Dalmatian	Emiliano (Carpigiano)	Emiliano (Ferrarese)	Emiliano (Reggiano)	Franco-Provençal	French	Friulian	Galician	Istro-Romanian	Italian	Ladin (Fassano)	Ladin (Gardenese)	Latin (Archaic)	Latin (Late Classical)	Ligurian (Genoa)	Ligurian (Rapallo)	Ligurian (Stella)	Lombard (Bergamo)	Lombard (Plesio)	Megleno-Romanian	Neapolitan	Occitan	Old French	Old Italian	Picard	Piedmontese (Barbania)	Piedmontese (Carmagnola)	Piedmontese (Lanzo Torinese)	Piedmontese (Turinese)	Piedmontese (Vercellese)	Portuguese	Romagnol	Romanian	Romansh (Grischun)	Romansh (Surmiran)	Romansh (Sursilvan)	Romansh (Vallader)	Sardinian (Campidanese)	Sardinian (Logudorese)	Sicilian (Catanian)	Sicilian (Messinese)	Sicilian (Palermitan)	Sicilian (Southeastern)	Spanish	Tuscan	Umbrian	Venetian (Bellunese)	Venetian (Primiero)	Venetian (Venice)	Walloon
SMALL_1																													piʧʧiɾˈillə~piʧʧəɾˈillə~piʧʧəɾˈellə~pəʧʧəɾˈillə~piʦʦəɾˈillə																				piʧʧiɾiɖɖu									
SMALL_2																					pˈarwʊs	pˈarvʊs																																				
SMALL_3			menˈut																																												minˈuʒu											
SMALL_4	ɲˈikŭ									ʧik		ʧɛk					mik											mik													mik							nˈiku		nˈiku	nˈiku				ʧek			
SMALL_5					ʧikotˈet			ʧikotˈet																																																		
SMALL_6																											penˈiŋ													ʦnin																		
SMALL_7		pekˈeɲo		pətˈit		pətˈit	petˈit		pˈelo		pˈikul		ptju	pəti	pˈiʧul	pekˈeno		pˈikkolo	pˈikol~pˈiʧol	pitl				piʧˈin	piʧˈiːtu~ʧˈiːtu~ʧˈittu	piʧˈɛn~piʧinˈi				piʧˈot~piʧˈuŋ	pətˈit	pˈiʧʧolo		ʧit	ʧit	ʧit	ʧit	pˈiːʧu~piːʧnˈiːŋ	pɨkˈenu			pˈiʧən	pˈiʧən	piɲ	pˈiʧən							pekˈeɲo		pˈikkulu		pˈikol	pˈikoe̯o	piti~pti
SMALL_8																							piʧʧˈin																														piʧʧˈino					
SMALL_9																																														pittˈiku												
SMALL_10																																	tjo																									
SMOKE (EXHAUST)_1	fˈumŭ	fˈumo	fum	fum	fum	fum	fum	fum		fum	fum	fom	fmˈiːre~fomˈiːre	fyme	fum	fˈume		fˈumo	fum	fum	fˈuːmʊs	fˈuːmʊs	fˈymmu	fˈymmu	fˈyːmme	føm	fymm	fum	fˈummə	fym	fỹm	fˈummo	fœmɛ	fym	fym	fym	fym	fym	fˈumu	fom	fum	fim	fem	fem	fym	fˈummu~fˈumu	fˈumu	fˈumu	fˈumu	fˈumu	fˈumu	ˈumo	fˈumo	fˈumu	fuŋ	fum	fˈumo	fymiːʀ
SMOKE (EXHAUST)_2																	dim																																									
SNAKE_1																				bˈeka				bˈiʒa	bˈiʃʃa		bˈiza																												bˈisa	bˈisa		
SNAKE_2		kulˈebɾa																																													kolˈovriu~kolˈovra											
SNAKE_3																																																skuɾsˈuni			ʃkussˈuni							
SNAKE_4	ʃˈarpe		seɾp	seɾp	seɾp	seɾp	seɾp	seɾp	serpjˈant	serpˈɛjnt	serpˈɛnt	sarpˈɛjnt~serpˈɛjnt	sarpˈɛ~sarpˈɛ̃	sɛʁpɑ̃	sarpˈint	sˈɛɾpe	ʃˈɒrpe	sˈɛrpe	serpˈent~serp			sˈɛrpeːns	serpˈente			serpˈɛnt		ʃˈarpi	sˈɛrpə~sərpˈentə~sərpjˈentə	sɛɾp~seɾpˈɛnt	serpˈãnt	sˈɛrpe~serpˈɛnte	sɛʁpɛ̃	sɛrpˈɛŋt	sɛrp	sɛrp	sɛrp	sarpˈeːŋt	sɨɾpˈẽntɨ	sarpˈẽnt~serpˈẽnt	ʃˈarpe	sɛrp	ʦɛrp	sjarp	sɛrp~vˈɛrmə	sˈɛrpi			sˈɛɾpi	sjˈɛɾpi~siɾpjˈɛnti		seɾpjˈente	sˈɛrpe	sˈɛrpa			serpˈeŋte	
SNAKE_5																																																										vipeːʀ
SNAKE_6																					ˈaŋɡʷɪs																																					
STAND_1																	stɒ				stˈaːrɛ	stˈaːrɛ						staw														ʃtar	ʃtar	ʃtar	ʃtar													
STAND_2				əstˈaðɾɛt	estˈaɾdɾet	əstˈaðɾɛt	astˈaðɾɛt																							ˈɛstɾedɾˈe					stˈedrit	stˈedrit																						
STAND_3																																stˈaredrˈitto~ˈɛsseredrˈitto																						ʃtˈarrˈittu				
STAND_4																													stˈaalljˈertə~stˈaallˈertə																		istˈareasarˈiʦʦa	stˈaɾiaddˈitta~stˈaɾiaɖɖɽˈitta	stˈaɾɨaɖɖɽˈitta	stˈaɾiaɡɾˈitta	stˈaɾiadˈitta							
STAND_5													ˈetredɛpˈiː~ˈetredɛ̃pˈiː																																													
STAND_6														ɛtʁdəbu~ʁɛstedəbu																			ɛtdbu																									
STAND_7																																																										ɛsdʀɛse
STAND_8																															estˈerãnpjˈeʦ~estˈersorpjˈeʦ																											
STAND_9									stworiŋpˈins						staːimpˈins																																											
STAND_10		tˈaɾdepjˈe	estˈaɾdepɛw					estˈaɾdepɛw								estˈaɾdepˈɛ																							iʃtˈaɾɐ̃j̃pˈɛ													estˈaɾdepjˈe						
STAND_11										stˈɛːrinpˈeː	stˈarinpjˈe	stˈɛːrinpˈee						stˈareinpjˈɛdi	ʃtˈɛrenpˈe				stˈaːiŋpˈeː	stˈaiŋpˈe		stˈanpˈe	ʃtˈainpˈee							stˈeɛnpˈe			stˈɛaŋpˈe	stɛŋpˈeː						ʃtˈarənpˈej~ʃtˈarsinpˈɛjs	ʃtˈarinpˈe								stˈareinpjˈɛdi		stˈariŋpˈie	stˈariŋpˈɛ~stˈariŋpjˈɛj~stˈariŋpˈie	stˈariŋpˈie	
STAND_12																				ʃtˈɛmpˈe																																						
STAND_13																									ʃtˈeimpˈe																																	
STAND_14																																						vesiŋpˈeː																				
STAND_15																																									astˈaɨnpiʧˈo̯are																	
STAND_16																																														abarrˈajiβˈej												
STAND_17														sətəniʁdəbu																																												
STAND_18	ʃˈedŭmprˈostu																																																									
STAR_1	stˈe̯ao																stæ																								ste̯a																	stwaːj
STAR_2		estɾˈeʎa	estɾˈeʎa	əstɾˈeʎə	estɾˈɛɫa	əstɾˈeʎə	estɾˈeʎɛ~stɾˈeʎɛ	astɾˈeɫa	stˈalla	stˈɛla	stˈɛla	strˈɛla	etˈajla	etwal	stˈɛle	estɾˈela		stˈella	ʃtˈejla	ʃtˈəjla	stˈeːɫɫa	stˈeːɫɫa	stˈela	stˈella	ʃtˈɛja	stˈɛla	ʃtˈɛla	stˈewə	stˈellə	estˈelo	estˈojlə	stˈella	etwɛl	stˈɛjla	stˈɛjla	stˈɛjla	stˈejla	stˈøla	iʃtɾˈelɐ	stˈɛə̯la		ʃtˈajlə	ʃtˈɛjlə	ʃtˈɛjlə	ʃtˈajlə	stˈɛdda	istˈeɖɖa	stˈiɖɖa	stˈiɖɖa	ʃtˈiɖɖa	ʃtˈiɖɖa	estɾˈeʎa	stˈella	ʃtˈella	stˈela	stˈela	stˈea	
STONE_1																																																pˈɛʈɽa	pˈɛʈɽa	pjˈɛʈɽa	pˈɛʈɽa							
STONE_2											prˈɛda	prˈeːda											prˈiːa	prˈia	prˈɛja	prˈeda			prˈɛtə									prˈɛja																				
STONE_3	cˈe̯atrə	pjˈedɾa	pˈeðɾa	pˈeðɾə	pˈeðɾa	pˈeðɾə	pˈeðɾɛ	pˈeðɾa	pˈitra					pjɛʁ		pˈɛðɾa		pjˈɛtra												pˈɛjɾo	pjˈerə	pjˈɛtra	pjɛʁ	pˈɛra	pˈera	pˈɛra	pˈɛra		pˈɛðɾɐ		pjˈatrə					pˈerda~pˈedra	pˈerda					pjˈeðɾa			pjˈɛra		pjˈɛra	piːʀ
STONE_4													pjˈɛro																																													
STONE_5				rɔk			rɔk																																																			
STONE_6										ʤarˈɔwn																																																
STONE_7																			sas	sas							sass													sas													sˈasso	sˈassu		sas		
STONE_8															klap																											krap	krap	krap	krap													
STONE_9																	ˈərpa				ɫˈapɪs	ɫˈapɪs						rˈɔpə																														
SUN_1	sˈo̯are	sol	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sawl	soːl	sol	sɔwl		sɔlɛj	sorˈɛli	sol	sˈore	sˈole	sorˈeje	surˈədl	soːɫ	soːɫ	suː	su	su	sul	sˈuu	sˈo̯ari	sˈolə	sulˈɛw	solˈɛʎ	sˈole	sɔle	sul	sul	sul	sul	sul	sɔɫ	sowl	sˈo̯are	sulˈeʎ	suʎˈeʎ	sulˈeʎ	sulˈaj	sˈɔli	sˈole	sˈuli	sˈuli	sˈuli	sˈuli	sol	sˈole	sˈole	sol	sol	sol	sɔlɛː
SUN_2													sɛlwˈa																																													
SWIM_1																																								naviɡˈeə̯~nuviɡˈeə̯																		
SWIM_2	anˈotŭ	nadˈaɾ	naðˈaɾ	nəðˈa	naðˈaɾ	nəðˈa	naðˈa	naðˈaɾ	notwˈor	nudˈɛːr	nudˈar	nudˈɛːr	naðˈiː	naʒe	nadˈaː	naðˈaɾ		nwotˈare	nodˈɛr	nudˈɛ	nˈaːrɛ~natˈaːrɛ	natˈaːrɛ	nøˈaː	ɲuˈa	nøˈɛ	nydˈa	nudˈa		natˈa	nedˈa	noˈeːr	nwotˈare	naʒe	nuˈe	nuˈe	nuˈe	nuˈe~nuatˈɛ	navˈɛ	nɐðˈaɾ		aɨnotˈa	nudˈar	nudˈar	sənudˈar	nədˈar	nadˈaj	nadˈare	natˈaɾi	natˈaɾɨ	natˈaɾi	natˈaɾi	naðˈaɾ	notˈare	notˈa	noðˈar	noɡˈar~noðˈar	nuˈar	nɛʤe
SWIM_3																	plivˈi																																									
SWIM_4																				ʒbimənˈɛ																																						
SWIM_5																												plivəjˈes																														
TAIL_1		rˈabo														rˈaβo																																				rˈaβo						
TAIL_2	kˈo̯adə	kˈola	kˈua	kˈuə	kˈua	kˈoə	kˈuɛ	kˈua	kud~kwod~kwad	kˈɔva	kˈɔa	kˈɔva	kˈava	kø	kˈɔde	kˈɔla	kˈodæ	kˈoda	kˈowda	kˈoda	kˈawda	kˈawda	kˈuːa	kˈua	kˈua	kˈua	kˈua	kˈo̯adə	kˈoɾə	ko~kˈua	kˈoːə	kˈoda	ʧø	kˈua	kˈua	kˈua	kˈua	kˈua		kˈowda	kˈo̯adə	kˈuə	kˈuə	kˈuə	kˈuə	kˈɔa	kˈoa	kˈuda	kˈuda	kˈuɾa	kˈuɾa	kˈola	kˈoda	kˈoa	kˈoða	kˈoa	kˈoa	køː
TAIL_3																																							kˈawðɐ																			
THAT_1	aʦˈelŭ	akˈel	akˈeʎ	əkˈɛʎ	akˈeʎ	əkˈɛj	akˈeʎ	akˈeʎ	kol	kwɛːl	kwel	kɔl	ʃole	səla	kɛl	akˈɛl	aʧˈela		kel	kəl						kˈɛl		ʦˈela		akˈew~akˈel	ʦil		ʃlo	kul	kul	ʧəl	kul		ɐkˈelɨ	kwɛl	aʧˈel	ʧel		ʧel	kwel							akˈel			kwel	kwel		syla~sytla
THAT_2																		kwˈello					kwˈɛlulˈi	kwˈɛllu	kwˈɛːllu		kwˈɛlllˈa~kwˈɛlllˈi		kˈillə			kwˈello						kullˈa								kˈuddu~kˈussu	kˈuɖɖu~kˈussu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu		kwˈello	kwˈillu			kwˈɛo~kwˈeo	
THAT_3		ˈesi	ˈejʃe		ˈejʃe			ˈejʃe								ˈese					ˈɪllɛ~ˈɪstɛ	ˈɪllɛ~ˈɪstɛ																	ˈesɨ													ˈese						
THAT_4													ʃotjɛ																																													
THAT_5																																											ˈawtər															
THIN_1										mˈɛɡer	mˈaɡar																																															
THIN_2			pɾim	pɾim	pɾim	pɾim	pɾim	pɾim					prɛ̃																																													
THIN_3		fˈino	fi	fi	fi	fi	fi	finˈet					fɛ̃	fɛ̃	fiŋ	fˈino										fi			fˈinə	fiŋ			fɛ̃		fiŋ	fiŋ		fiːŋ	fˈinu			fin	feɲ	fin	fin	fˈini		fˈinu	fˈinu	fˈinu	fˈinu	fˈino	fˈino	fˈinu	fiŋ	fiŋ	fiŋ	
THIN_4																					tˈɛnʊɪs	tˈɛnwɪs									tˈɛ̃nvə																											tɛn
THIN_5																												slap																														
THIN_6																																															lˈanʒu											
THIN_7	supʦˈɨre																supʦˈire																								subʦˈire																	
THIN_8												sutˈiːl			sutˈiːl			sottˈile	sotˈil	sutˈil			sutˈiː	suttˈi	sɛːtˈi		setˈii					sottˈile		sytˈil	sytˈil	sytˈil	sytˈil	sutˈiːl		stil				satˈel	ʃtiʎ												sotˈil	
THIS_1																					hɪk	ɪk																				kwɛl	ɕel	kwel														
THIS_2	aˈestu	ˈesti	ˈeste	əkˈɛt~əkˈɛst	ˈeste	əkˈɛt	akˈet	ˈeste	kost	kwɛst	kwest	kɔst			kɛst	ˈeste	ʧˈesta	kwˈesto	keʃt	kəʃt				kwˈɛstu	kwˈɛːstu	kˈɛsto		ʦˈista	kˈistə	akˈest~akˈeste	ʦist	kwˈesto		kust	kust	kust	kust		ˈeʃtɨ	kwest	aʧˈest				kwist	kˈustu	kˈustu	kˈistu	kˈistu	kˈistu	kˈistu	ˈeste	kwˈesto	tˈistu	kwˈesto	sto	kwˈesto~sto	
THIS_3														səsi									stˈukˈi										ʃʃi					kuskˈiː																				sysi~sytsi
THIS_4																											kwˈɛstuːkˈi																															
THIS_5													stitjɛ																																													
THOU_1	tˈine	tu	tu	tu	tu	tu	tu	tu	tu~te~ti	tɛ	ti	te	tɛ	ty	tu	ti	tu	tu	tu	tu	tuː	tuː	ti	ti	ti	te	ti	tu	tu	ty	ty	tu	ty	ti	ti	ti	ti	tiː	tu	te	tu	ti	te	ti	ty	tuj	tˈue	tu	tu	tu	tu	tu	te	te	ti	ti	ti	ty
TONGUE_1	lˈimbə	ʎˈiŋɡwa	ʎˈeŋɡwa	ʎˈeŋɡwə	ʎˈeŋɡwa	ʎˈeŋɡu	ʎˈeŋɡwɛ	ʎˈeŋɡwa	lˈaŋɡa	lˈɛŋɡva	lˈɛŋɡwa	lˈɛŋɡwa~lˈɛŋɡva	lˈɛɡa	lɑ̃ɡ	lˈɛŋɡe	lˈiŋɡwa	lˈimbæ	lˈiŋɡwa	lˈeŋɡa	lˈəŋɡa	lˈɪŋɡʷa	lˈɪŋɡʷa	lˈiŋɡwa	lˈiŋɡwa	lˈɛːŋɡwa	lˈɛŋɡwa	lˈeːŋɡwa	lˈimbə	lˈeŋɡwə~lˈeŋɡə	lˈeŋɡo	lˈãŋɡə	lˈiŋɡwa	lɑ̃ɡ	lˈɛŋɡa	lˈeŋɡa	lˈɛŋɡa	lˈɛŋɡa	lˈeːŋɡwa	lˈĩŋɡwɐ	lˈenɡva	lˈimbə	ljˈewŋɡə	ʎˈaŋɡə	ljˈewŋɡə	lˈewə	lˈimba	lˈimba	lˈiŋɡwa	lˈiŋɡwa	lˈiŋɡwa	lˈiŋkwa	lˈeŋɡwa	lˈiŋɡwa	lˈeŋɡwa	lˈeŋɡwa	lˈeŋɡwa	ˈeŋɡwa~ˈiŋɡwa	lɛ̃k
TOOTH_1	dˈinte	djˈente	dent	den	dent	dent	den	dent	djant	dɛjnt	dent	dɛjnt	dɛː~dɛ̃	dɑ̃	dint	dˈente	dˈinte	dˈɛnte	dent	dənt	deːns	deːns	dˈente	dˈɛnte	dˈɛːŋʧu	det	deːnʧ	dˈinti	dˈɛntə	dɛnt	dãnt	dˈɛnte	dɛ̃	dɛŋt	dɛŋt	dɛŋt	dɛŋt	deːŋʧ	dˈẽntɨ	dẽnt	dˈinte	dɛnt	dajnt	dɛnt	dajnt	dˈɛnti	dˈente	dˈɛnti~ɾˈɛnti	ɾˈɛntɨ	ɾjˈɛnti	ɾˈɛnti	djˈente	dˈɛnte	dˈɛnte	dɛŋt	dɛŋt~ðɛŋt	dˈeŋte	dɛ̃
TREE_1	ˈarburĭ	ˈaɾbol	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾe	jˈarbur~jˈarber~jˈarbul	ˈelber	ˈarbul	ˈɛːlber	ˈaːbro~ˈaːrbro	aʁbʁ	ˈarbul	ˈaɾβoɾe		ˈalbero	ˈɛlber		ˈarbɔr	ˈarbɔr	ˈeːrbu	ˈɛːrbu	ˈɛːrbuː			ˈarbur	ˈaβəɾə~ˈarbəɾə	ˈawbɾe	ˈarbrə	ˈalbero	ab	ˈɛrbu	ˈɛrbu		ˈarbra		ˈaɾvuɾɨ	ˈeə̯lbar							ˈarvure~ˈarvule	ˈaɾvulu	ˈabbuɾu	ˈaɾbulu		ˈaɾβol			ˈalbero	ˈalber	ˈalbero	oːp
TREE_2																																													bœʃɕ													
TREE_3																																														mˈatta												
TREE_4																																																			mˈaʧʧa							
TREE_5																										pjˈanta	pjˈanta									pjˈaŋta		pjˈaŋta				plˈantə	plˈantə	plˈɔntə									pjˈanta	pjˈanta				
TREE_6																	lˈemən																																									
TREE_7																				ləŋ																																						
TREE_8																																									kopˈak																	
TWO_1	doj	dos	dos	dos	dos	dos	dos	dos	doj	duː	du	dɔw	du~duz	dø	dɔj	dows	doj	dˈue	doj	doj	dˈʊɔ	dˈʊɔ	duˈiː	duˈi	dɥi	du	dˈyy	doj	dˈojə~dˈujə	dus	dews	dˈue	dø	duj	duj	duj	dˈue~duj	dyj	dojʃ	do	doj	dus	dus	dus	dwos~dus	dˈuzu	dˈuos	dˈui~ɾˈui	dˈui	ɾˈui	ɾˈuɛ	dos	dˈue	du	doj	doj	do	døː
WARM (OF WEATHER)_1																																		tˈəbi		tˈəbi																						
WARM (OF WEATHER)_2																							tjˈepidu		ʧˈeppu																							tˈɛpidu									tjˈɛpido	
WARM (OF WEATHER)_3	kˈaldu								kwolt		kald	kɛːld	θo	ʃo	calt	kˈaliðo	kɒd	kˈaldo	ɕawt	ɕawt	kˈalɪdʊs	kˈalɪdʊs		kˈaːdu		kølt	koːlt	kalt	kˈaβəɾə~kˈawrə	kawt	ʧawt	kˈaldo	kø		kawd		kawd	kawt		keə̯ld	kald	ɕawt	cot	kawlt	ɕot	kalˈoru			kˈauddu	kˈavuɾu	kˈauɾu		kˈaldo	kˈallu	kalt	kalt		ʧõː
WARM (OF WEATHER)_4		kaljˈente	kaɫˈent	kəɫˈen	kaɫˈent	kəɫˈen	kaɫˈen	kaɫˈent		kaldˈɛjn																																										kaljˈente						
WARM (OF WEATHER)_5																																															kaʒˈente											
WARM (OF WEATHER)_6																																							kˈẽntɨ																			
WATER_1														o																			jø																									eːw
WATER_2	ˈapə	ˈaɡwa	ˈajɣwa	ˈajɣwə	ˈaiwa	ˈajɣu	ˈajɣwɛ	ˈaiwa	jˈakwa	ˈakwa	ˈakwa	ˈaːkva~ˈaːkwa	ˈeɡa		ˈaɡe	ˈawɣa	ˈɒpæ	ˈakkwa	ˈɛɡa	ˈɛɡa	ˈakʷa	ˈakʷa	ˈeːɡwa	ˈɛːɡwa	ˈɛːɡwa	ˈakkwa	ˈakkwa	ˈapu	ˈakkwə	ˈajɡo	ˈejɡə	ˈakkwa		ˈɛva	ˈeva	ˈeva	ˈeva	ˈakwa	ˈaɣwɐ	ˈakva	ˈapə	ˈawə	ˈavə	ˈawə	ˈawə	ˈabba	ˈabba	ˈakkwa	ˈakkwa	ˈakkwa	ˈakkwa	ˈaɣwa	ˈakkwa	ˈakkwa	ˈakwa	ˈakwa	ˈakwa	
WE_1	noj	nos							noj				no~noz	nu	noː	nɔs	noj	nˈoi	nos	nəws	noːs	noːs		nuˈi			nyŋ	noj	nˈujə	nus	nos	nˈoi		nuj	nuj	nuj	nuj	nyj	nɔʃ	now	noj	nus	nows	nus	nus		nˈois	nui	nui				nˈoi	nˈoe	noj	noj		
WE_2										se								ʧi														ʧi	o																				ʧi					ʤy
WE_3			mozˈatɾos	nuzˈaɫtɾəs	mosˈatɾos	nˈoɫtɾus	nozˈaɫtɾes~nˈaɫtɾes~nˈantɾos	mosˈatɾos																																						nozˈatruzu						nosˈotɾos						
WE_4										nuˈɛter		nuˈɛːter														nˈoter																																
WE_5									nojˈiltri														nuiːˈatri		nɥiˈatri									nujˈawtri														nuˈaʈɽi~niˈawʈɽi	nuˈawʈɽi	nuˈavuʈɽi~nuˈawʈɽi	niˈawʈɽi			nojˈantri			niˈaltri	
WE_6																																																										nuzot
WHAT_1																																														ˈitta~ˈita	ˈitte											
WHAT_2										sa																																																
WHAT_3	ʦe	ke	ke	kɛ	ke	kɛ	ke	ke	ko		za		kaj	kə	ʧe	ke	ʧe	ke		ʧə	kʷɪd	kʷɪd						ʦe	kə	ke	kə	ke	kwe				kɔ		ukɨ	ke	ʧe	ɕe	ce	ɕej	ɕe			ki	ki	ki	ki	ke	ke	ke	ke	ke		
WHAT_4									kos	kˈuza	kˈuza	ksaː							kepa				kˈose	kossˈe	kˈoːsse	kozˈɛ	kˈuza							kˈɔza	kˈɔza	kˈɔza	kˈɔza	kwɛ																			kˈɔsa	
WHAT_5																																																										kwɛsky
WHITE_1	ˈalbu								jwalb								ɒb				ˈaɫbʊs	ˈaɫbʊs						alp													alb	alf	alf	alf	alp													
WHITE_2																							ʤˈaŋku	ʤˈaːŋku	ʤˈaːŋku				jˈaŋkə																			jˈaŋku	jˈaŋku		jˈaŋku							
WHITE_3		blˈaŋko	bɫaŋk	bɫaŋ	bɫaŋk	bɫaŋ	bɫaŋ	bɫaŋk	bjaŋk~blaŋk	bjaŋk	bjaŋk	bjaːŋk	bʎã	blɑ̃	blaŋk	bɾˈaŋko		bjˈaŋko	bjaŋk	blaŋk						bjaŋk	bjaːŋk			blaŋk	blãŋk	bjˈaŋko	blɑ̃	bjaŋk	bjaŋk	bjaŋk	bjaŋk	bjaːŋk	bɾˈɐ̃ŋku	bjãnk						bjˈaŋku	bjˈaŋku			bjˈaŋku	bɾˈaŋku	blˈaŋko	bjˈaŋko	vjˈanku	bjaŋk	bjaŋk	bjˈaŋko	blã
WHO_1	kˈare																											kˈari																														
WHO_2		kjeŋ	ki	ki	ki	ki	ki	ki	ku	ki	ki	ki	kwi	ki	kuj	keŋ	ʧˈire	ki	kipa	ki	kʷɪs	kʷɪs	ki	ki	ki	ki	ki		ki	ku~kau	ki	ki	ki	ki	ki	ki	ki	ki	kɐ̃j̃	ki	ʧˈine	ɕi	ci	ɕi	ɕi	kˈini	kˈie	kui	ku	ku	kui	kjen	ki	ki	ki	ki	ki	kiː
WIND_1	vˈimtu	bjˈento	ven	ben	bent	vent	ben	bent	vjant	vɛjnt	vent	vɛjnt	ve~vɛː	vɑ̃		bˈɛnto		vˈɛnto	vent	vənt	wˈɛntʊs	vˈɛntʊs	vˈeːŋtu	vˈeŋtu	vˈɛːŋtu	vɛnt	veːnt	vint	vjˈentə	vɛnt	vãnt	vˈɛnto	vɛ̃	vɛŋt		vɛŋt	vɛŋt	veːŋt	vˈẽntu	vɛnt	vɨnt	vɛnt	vɛnt	vɛnt	vɛnt	bˈentu	vˈentu	vˈɛntu	vˈɛntu	vjˈɛntu	vjˈɛntu	bjˈento	vˈɛnto	vˈentu	vɛŋt	vɛŋt	vˈeŋto	
WIND_2															ˈajar															ˈawɾo					ˈarja																							eːʀ
WIND_3																	bˈoræ																																									
WOMAN_1	muʎˈe̯are	mujˈeɾ							muʎˈer~moʎˈer							muʎˈɛɾ					mˈʊlɪɛr	mˈʊljɛr						muʎˈari											muʎˈɛɾ													muxˈeɾ						
WOMAN_2			dˈɔna	dˈɔnə	dˈɔna	dˈɔnə	dˈɔnɛ	dˈɔna		dˈɔna	dˈɔna	dˈɔna						dˈɔnna					dˈønna	dˈonna	dˈoːnna		dˈona										dˈɔna	dˈɔːna		dˈona				dˈunə	dwˈɔnə								dˈɔnna				dˈona	
WOMAN_3													fˈɛna	fam	fˈɛmine				fˈemena			fˈeːmɪna				fˈɛnne			fˈɛmmənə~fˈemmənə	fˈemo~fˈumo	fˈãmə	fˈemmina	fœm	fˈumna	fˈumna	fˈumna					femˈeje	fˈɛmnə	fˈɛmnə	fˈɛmnə		fˈɛmmina	ˈemmina	fˈimmina	fˈimmɨna	fˈimmina	fˈimmina			fˈemmina	fˈemena	fˈemena		fam
WOMAN_4																				ˈəjla																																						
WOMAN_5																	ʒˈenskæ																																									
WORM_1			kuk	kuk	kuk	kuk	kuk	kuk		beːɡ		bɛjɡ																																									bˈako		but			
WORM_2		meɾˈuko																																																								
WORM_3	ʑˈermu								vjarm		vɛrm		ve	vɛʁ	vjɛr	bˈɛɾme	ɣʎˈermu~ʎˈermu	vˈɛrme	verm	jərm	wˈɛrmɪs	vˈɛrmɪs	vˈɛrme	vˈeːrme	vˈɛːrmu	ˈɛrem	vermˈɛn	ɟˈarmi	vˈɛrmə	vˈɛɾme	vɛrm	vˈɛrmo	vɛʁ	vɛrm	vɛrm	vɛrm	vɛrm	vɛrm	vˈɛɾmɨ	vˈeːrman	vjˈerme~rˈɨmə	vɛrm	vɛrm	vjɛrm	vɛrm		ˈerme	vˈɛɾmi~vˈɛɾmu	vˈɛɾmi	vjˈɛɾmu~vjˈɛɾmi	vˈɛɾmi			vˈɛrme		vˈɛrmen	vˈɛrme	vjeːʀ
WORM_4																																														brˈɛmmini												
WORM_5																																																				lombɾˈiθ						
WORM_6																																							miɲˈɔkɐ																			
YEAR_1	ˈanŭ	ˈaɲo	aɲ	aɲ	aɲ	aɲ	aɲ	aɲ	jajŋ	an	an	aːn	ã	ɑ̃~ane	an	ˈano	ɒn	ˈanno	an	an	ˈannʊs	ˈannʊs	ˈannu	ˈannu	ˈannu	an	ann	an	ˈannə		ãn~ãnˈeːə	ˈanno	ɛ̃ne	an	an	an	ˈani~aŋ	aŋ	ˈɐnu	an	an	ɔn	ɔn	ɔn	on	ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈaɲo	ˈanno	annu	an	an	ˈano	ã~aneːj
YEAR_2																														annˈado																												
YELLOW_1			ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk																																						ɡrˈoɣu	ɡrˈoɡu											
YELLOW_2									ʒwˈolno				ðˈono	ʒon									ʤˈanu		ʤˈaːnu					ʤˈawne	ʤˈawnə		ɡɑ̃n	ʤawŋ	ʤawŋ	ʤawŋ	ʤawŋ													ʤˈaɾnu								ʤoːn
YELLOW_3										zaːl	ʒal	ʒaːl			ʤaːl			ʤallo	zal					ʤˈallu		zalt	ʤaːlt		ʤˈallə			ʤallo						ʤalt		ʒal								ʤˈallu	ʤˈallu				ʤallo	ɟˈallu	ʤal	ʤal	zˈae̯o	
YELLOW_4																													ʤʤˈallə																													
YELLOW_5																	ʒut																																									
YELLOW_6		amaɾˈiʎo														amaɾˈɛlo																							ɐmɐɾˈɛlu													amaɾˈiʎo						
YELLOW_7	ɡˈalbinŭ																											ɡˈalbin													ɡˈalben	mˈɛlən	mˈɛlən	mˈɛlən														
YELLOW_8																				ɡjəl																																						
YELLOW_9																																													ɡɛlk													
YELLOW_10																																																			ɟɟˈaɾnu							
YELLOW_11																						fˈʊɫvʊs																																				
