	Central Pomo	Central Yana	Chimariko	Cocopa	Eastern Pomo	Highland Chontal	Ipai	Karok	Kashaya	Mohave	Northeastern Pomo	Northern Pomo	Northern Yana	Seri	Shasta	Southeastern Pomo	Southern Pomo	Tipai	Yahi	Yavapai
NOSE_1													liːlimauna						niːnimauna	
NOSE_2	la								ʔila		lˈimo	la				la				
NOSE_3			hˈoχu	ʔixˈu			əxuː			iːhu				iːɸ				xu		hˈúː
NOSE_4															ʔéːr					
NOSE_5						ɬˈaʔnaɬ														
NOSE_6								júfiβ												
NOSE_7					lˈaboːbo															
NOSE_8																	hiːlˈamʔda			
NOT_1							umaːw				ʧʰˈoːt̪on							xəmˈaːw		
NOT_2	ʧʰow	kʰuː	xna	lum	kʰuj			pu	t̪ʰin			kʼo	kʰuː	m	máː	da	t̪ʰot̪ʰ		kʰuː	ʔˈúmi
NOT_3						ʔaj														
NOT_4										mot										
ONE_1		paiku											paiku						paiku	
ONE_2			pʼun	ʃit	kʼˈali		ʔəxin̪k		hku	ʔasentk								ʃin		ʔsˈiti~ʔsˈiˑti
ONE_3	tʼaːtʼˈo							jíθa			ʧʼˈaːki	ʧʼaː		tˈaʃo	ʧʼéːʔaʔ	dan	ʧʼˈaːʔa			
ONE_4						ʔanˈuli														
PERSON_1						ɡˈalʃans~ɡalʃˈans														
PERSON_2																	ʔahʧˈahʧej			
PERSON_3					kaːwkʰ										ʔís					
PERSON_4		jaːna											jaːna						jaːxi	
PERSON_5	ʧaːʧʼ		ʦʼʲˈimar~tʼʲimar	ʧapˈaj			ʔiːpaj	áɾaːɾ	ʔaʧaːʧ	piʔpa~piʔipa~piːpa		ʧaʔ						t̪iːpˈaj		ʔpˈáˑ~ʔpˈâˑ
PERSON_6											t̪ˈaːt̪kaː									
PERSON_7														ʃiːχkˈiːsaχ						
PERSON_8																ʔˈumt̪iwi				
RAIN (PRECIPITATION)_1								paθɾih												
RAIN (PRECIPITATION)_2															ʔistúkʼ					
RAIN (PRECIPITATION)_3		pareːkʼu											parikʼu						parikʼu	
RAIN (PRECIPITATION)_4				pʔaj	kʰiːkˈeː					kuvʔaw~kuvʔaw										kˌiβˈâwa~kˌiβˈâwa
RAIN (PRECIPITATION)_5	ʧʰe													ˈipka				kʷiː		
RAIN (PRECIPITATION)_6									ʔihʧʰe							sʦʼen	ʧˈehʧʰe			
RAIN (PRECIPITATION)_7			hˈitakʰta																	
RAIN (PRECIPITATION)_8							ʔəkʷij													
RAIN (PRECIPITATION)_9						ɬˈaɡwi														
RAIN (PRECIPITATION)_10											ʃˈiʔt̪ʼoːn									
RAIN (PRECIPITATION)_11												biʃˈemaː								
RED_1					qʼedˈaqʼedˌakʰ															
RED_2						ʔunʃalˈi														
RED_3													tawatʔsa						tawatʔsa	
RED_4		pawatʔku														t̪ʼˈant̪ʼan				
RED_5	tʼas			xʷat			ʔəxʷat		kʼiːs	ʔahʷatm~ʔahʷaːtm		t̪ʼaʦʼ					hˈatʼːa	xʷat		ʔhʷˈati
RED_6			jˈeʦχol~jˈaʦχol								ʧʼabˈaran									
RED_7														kʔɛːɬ						
RED_8															ʔéʔextiʔ					
RED_9								aːxkúniʃ												
ROAD_1		hiːja											hiːja						hiːja	
ROAD_2	da								hiʔda		da	da					hˈiʔda			
ROAD_3			hˈisːa	waɲˈa		lˈane	ʔuːnʲaː								ʔíʧːaː	dˈawa		waʔɲˈa		ʔɲˈa
ROAD_4					dˈadaj									ʔˈaːʔo						
ROAD_5								impaːh												
ROAD_6										ʔavʔuɲe										
ROOT_1								éːpuːm												
ROOT_2									ʔihqʰot											
ROOT_3														iχˈaːi						
ROOT_4																	sˈuːlen			
ROOT_5					ʦʰiʦʰ													waxənˈu		
ROOT_6			ʔˈaʧi									jem								
ROOT_7	saːmˈa			ʃma		lˈime	pəxəmaː			sama~ʔiʧsama						sumˈa				ʔʔˌiˑmsmˈáˑ
ROOT_8															ʔaráːʔiʔ					
ROUND_1									poloːlo											
ROUND_2															ʔíkʼankʼan					
ROUND_3											mukˈaːkan									
ROUND_4			nˈolːe													bˈunbun	lˈupːu			
ROUND_5	ʃbokʼ											ʧʼadˈol	heːʦil							
ROUND_6								úɾuh												
ROUND_7						ʔaʃpejjˈuɡi														
SALT_1			ˈakʼi												ʔáːtax					
SALT_2						ɬˈoʔwe								ʔantˈip						
SALT_3									taʔqʼo								taʔkʼo			
SALT_4				ʂʔiɾ			ʔəsilʲ			ʔaθʔiː								saːl		ʔθˈiˑ
SALT_5					kʰeːʔˈeː						ʧʰˈeʔeː	ʃeʔˈeː								
SALT_6													wiːʦʰu							
SALT_7								júfiʃ												
SAND_1													kʰuiʔjauna							
SAND_2																				ʔhˌaʧwˈá
SAND_3						ɬibˈimaʦʼ														
SAND_4														ʔamt						
SAND_5	mʦatʼ								mitaʧ			miʧˈatʼ				mat̪ˈak	mˈiːtaj			
SAND_6					tʰaːʔˈaː					saʎʔaj					tʼáʦːu					
SAND_7								júːx												
SAND_8			ʔamajˈaqʰa																	
SAND_9							məsxaɹaːj													
SAND_10										ʔamatsaʎʔaj										
SAND_11											hˈino									
SAND_12				mˌatʎ̥ʃʔˈaː																
SAY_1						dimˈiʔma														
SAY_2															kʼwísːik					
SAY_3			hˈekʼo									heʔ								
SAY_4	mi	tʰiː		ʔi	n̥iː		wiː	piːp	nihʧe	im	wˈeːn		tʰiː	tˈɛːkɛ				ʔi~i	tʰiː	ʔˈiˑ
SAY_5																	ʧˈahnu			
SAY_6																muwˈat̪a				
SEE_1	pʰwi									ijuːk										
SEE_2				wiː	kaːr		əwuːw		ʧad		t̪aːn	ʧadi					ʧˈaːd	wiːw		
SEE_3								mah								mqo				ʔˈuˑ
SEE_4		tiwai											tiwai	kˈiʔo					tawai	
SEE_5															kwímːik					
SEE_6			hˈimamta																	
SEE_7						diʃˈimʔma														
SEED_1	sˈemija								semíːja							semˈeja	simˈiːja			
SEED_2					qˈaːsoj							soː								
SEED_3				jas			əjaʧ			iðiːʧ										jˈaʧ
SEED_4														ˈiʔik	mákakʼ					
SEED_5								úhiʃ												
SEED_6						ɡalfanˈuʔ														
SHORT_1								ipʃûːnkinaʧ~ipʃûːnkiniʧ												
SHORT_2																				ʧkrˈoti
SHORT_3						ʔadˈemɬka														
SHORT_4														kˈisiɬ						
SHORT_5		pakanku					məputk						pakatku						pahkanku	
SHORT_6					buʔˈuʧʼ										ʔehékʼːu					
SHORT_7			χˈuʦʰʲulːa	xʎʔut														ləʔˈuɲ		
SHORT_8										wenawen										
SIT_1								ikɾiː						kiːx						
SIT_2		wa		wa	kˈaː				ʧa	ivak			wa					wa	wa	wˈa
SIT_3	ʔaːʧʰˈa										t̪ˈuman	ʧimˈa				sʦʼa				
SIT_4															rísːawk					
SIT_5							wən̪ak													
SIT_6																	ʧˈiːjo			
SIT_7			hˈiwohintʼa																	
SIT_8						diɡuʦˈuja														
SKIN_1						ɬˈabit͡ɬʼ														
SKIN_2																				θpˈîla
SKIN_3										ʧaθkʷil										
SKIN_4								máːn						inˈaːiɬ						
SKIN_5	ʦʼda				ʦʼiːdˈa				ʦʼiʔda								ʦʼˈiʔda			
SKIN_6		miwi									ʃˈuːru									
SKIN_7				ɲkʷʔaɬ			əkʷaɬʲ									qʼˈot̪al				
SKIN_8												sijˈan								
SKIN_9															ʔíʧka					
SLEEP_1					siːmˈaːmˈer															
SLEEP_2															ríʦmasaːkaʔ					
SLEEP_3			pʰˈohmu											kiːm						
SLEEP_4								ikβíːtha												
SLEEP_5		samsi											sapsi						ʦamsi	
SLEEP_6	sma			ʃma			xəmaː			ismam		simˈa					sˈiːma	ʃəmˈa		smˈaː~smˈaˑ
SLEEP_7									simaːq							qnaq				
SLEEP_8											ʃimˈaːkan									
SLEEP_9						diʃmˈajʔma														
SMALL_1		tʼiniːku											tʼiniːku						tʼihniːku	
SMALL_2					buːhˈuʃ							biʧʼˈuʔ						ʎəpˈiʃ		
SMALL_3							ʔəst̪ik													
SMALL_4															ʔátʼuk					
SMALL_5	kaːwˈi					ʔaɡˈaʔwa			qawi											
SMALL_6										iʧʔawk										
SMALL_7														kˈisiɬ						
SMALL_8				ʔiʎʧˈaʃ																
SMALL_9																	kiʦʼːˈidu			
SMALL_10			ˈuleːta																	kˈeʧ
SMALL_11											t̪ʼˈuːjaʔan									
SMALL_12																kʼˈuʧʼin				
SMALL_13								nîːnamiʧ												
SMOKE (EXHAUST)_1						liɡuʃˈis	ʔuːxuj													
SMOKE (EXHAUST)_2			qʰe	xjaj																
SMOKE (EXHAUST)_3														ʔamkˈaːχat						
SMOKE (EXHAUST)_4								ámkuːf												
SMOKE (EXHAUST)_5															kʼuːʦá					
SMOKE (EXHAUST)_6	hosˈaha	ʦʰeːkʼauna											ʦʰeːkʼauna							ʔˌohʷˈaja
SMOKE (EXHAUST)_7					saːxˈa					ʔahʷaː	ʃˈaha	sahˈa				ʦχa				
SMOKE (EXHAUST)_8									hosa								ʔohːˈosa			
SNAKE_1				ʔawˈi						ʔave								aʔwˈi		ʔlwˈí~ʔlwˈî
SNAKE_2								ápsuːn												
SNAKE_3						ɬajnˈofaɬ														
SNAKE_4															núhuːsːu					
SNAKE_5												misakʰala								
SNAKE_6					qaːlˈutʼuːdˌukʰ															
SNAKE_7														ʃiːχkokˈaʃniʔantkʷkiːʔ						
SPHERICAL (ROUND IN THREE DIMENSIONS)_1				ɾʔuɾ			ʔəlul							ktˈoknix						
SPHERICAL (ROUND IN THREE DIMENSIONS)_2										jenajen										
SPHERICAL (ROUND IN THREE DIMENSIONS)_3																				klʔˈulki
STAND_1		waːkʼi							t̪ʼeːt̪				waːkʼi						waːkʼi	
STAND_2					kˈokʰ						t̪ˈoːn			kaːp						
STAND_3				pʔaː			pəxəkʷiː~pəxkʷiː			ivʔawm								pʔaw		βskʷˈiˑ
STAND_4			hoːhˈatːa									t̪omˈa				qt̪ˈomat̪				
STAND_5	ʧaːtˈom																ʧˈoht̪on			
STAND_6						deɡˈaʃu														
STAND_7								ihjáɾih												
STAND_8															rákʼaːwaːʔ					
STAR_1				kʷʎ̥ap			kʷən̪məsaːp													
STAR_2						ɡalʃˈamna														
STAR_3			mˈunːe									tʰotʰˈol								
STAR_4													iʔlala						hiltaka	
STAR_5														ˈaʃox						
STAR_6								atájraːm												
STAR_7	kʰʔˈaːmul								qʰaːmoʦʼ								kʰˈamhun			
STAR_8										hamuse										hˌammsˈíˑ
STAR_9															xakːwéːsur					
STAR_10					ʔˈujaxo															
STAR_11											kˈoʔtaikaː									
STAR_12																ʦʼeχajqʼujqʼuj				
STONE_1						ɬabˈik								ʔast						
STONE_2	kʰbe		qʰˈaʔa		xaːbˈe				qʰaʔbe		kʰˈaʔbe	kʰabˈe				χabˈe	kʰˈaʔbe			
STONE_3							ʔəwilʲ			ʔaviː								wiː		ʔwˈíˑ
STONE_4		kʼaina		xuːɾ									kʼaina						kʼaina	
STONE_5								as							ʔíʦːaʔ					
SUN_1												mˈit̪ʼaː				mʦˈilda				
SUN_2													tʼuina						tʼuixi	
SUN_3	da		ˈasːa	ɲa	laː		ʔənʲaː		haʔda	ʔaɲa				ʃaːʔ			hˈaʔda	ɲa~ɲaː		ʔɲˈáː
SUN_4											dˈakaː				ʧʼúːwar					
SUN_5								kúːsɾah												
SUN_6						ɡalʔˈora														
SWIM_1						diɡafɡˈajʔma														
SWIM_2															rumpakaʔ					
SWIM_3		pʰuː	xuː						ʧiw			kʼot̪ˈama	pʰuː						pʰuː	
SWIM_4								ikpuh												
SWIM_5	kʰˈaʧde			xaʎ̥nup														xanˈup		
SWIM_6										ʔahaʎaʔoːpk										
SWIM_7																				ʔhˌaθpˈuˑji
SWIM_8					xaːqaː									kˈakat		χajqam				
SWIM_9							aːpuɬ													
SWIM_10																	ʔohkˈomaj			
TAIL_1	baː	pʼulsu			jiːbˈaː				hibaː			kˈimaː		iːp		ba				βhˈé
TAIL_2						lˈabo		ápβuːj		iːʔar										
TAIL_3															ʔíhiwa					
TAIL_4				ʃjuʎ̥			xəjuɬ											ʃəjˈuɬ		
TAIL_5											ʃˈiʔbaː									
TAIL_6			ˈaqʰuje																	
TAIL_7																	hibʔˈakʰle			
THAT_1	mul			ʂuː~ʔuʂˈuː	ʔo		puː	paj	haʔu		hˈamuː	mul		tiːχ	miː		hˈamːu	puː		
THAT_2			pʰˈaʔut													ʔˈiji				ɲθˈa
THAT_3		aiʦeʔe											aiʦeʔe						aiʦi	
THAT_4										hovaʧ										
THAT_5						hikˈuʔwa														
THIN (OF HAIR AND THREAD)_1						ʔaʃalˈof														
THIN (OF HAIR AND THREAD)_2														kχˈatkax						
THIN (OF LEAF AND CLOTH)_1						ʔaɬˈa														
THIN (OF LEAF AND CLOTH)_2														kˈoːsot						
THIN (OF SHAPE OF OBJECT)_1				ɾʂaːw																θˈéqi
THIN (OF SHAPE OF OBJECT)_2					pˈeːt̪ʰ			xútnahiʧ												
THIN (OF SHAPE OF OBJECT)_3							wəkʷiːɹp													
THIN (OF SHAPE OF OBJECT)_4			χˈelmu																	
THIN (OF SHAPE OF OBJECT)_5		pʼutʼaː																		
THIN (OF SHAPE OF OBJECT)_6										ʔuːhʔaːrk										
THIS_1									maʔu							mˈiji	mˈaːmu			
THIS_2		aiʦʰ											aiʦʰ							
THIS_3					me										weː					
THIS_4	bal		kʰˈiwat~kˈiwot	piː~ʔupˈiː			pəjaː	paj		viðaʧ		ʔal		ʔipˈiːχ				pəjˈa		βjˈa
THIS_5						hikˈija														
THOU_1		aiʔnuma											aiʔnuma						aiʔnuma	
THOU_2	ma		mˈamot	mapˈuʧ	ma	ʔimˈaʔ	maː	íːm	ma	maɲʧ	ˈama	ma		mɛ	maːʔi	ma	ʔˈaːma	maːʧ		mˈaːʧ
TONGUE_1													pawaʔla						pawaʔna	
TONGUE_2															ʔéhena					
TONGUE_3								ápɾiːh												
TONGUE_4	hˈawba					ɬabˈaɬ					hˈuʔbaː	hˈabaː								
TONGUE_5				mpaʎ̥			ən̪əpaɬ			iːpaʎ								xənpˈaɬ		himpˈál~himpˈâl
TONGUE_6					bal				haːba					ipɬ		bal	hˈibʔa			
TONGUE_7			hˈipʰen																	
TOOTH_1		kʰiʦʼauna																	kʰiʦʼauna	
TOOTH_2	ʔo		hˈuʦʼʲu	ʔijˈa	jaːʔˈo	lˈaʔaj	əjaːw		hoʔo	iːðoː	ʔo	ʔo			ʔíʧːaw	ʔo	hˈoʔːo			jˈoˑ
TOOTH_3								βuh												
TOOTH_4														itˈaːst						
TREE_1							ʔilʲ											ʔiː		ʔʔˈiˑ
TREE_2	kʰle		ˈatʲa~ˈaʦʲa~aʦʲːa	ʔajˈaː	xaːlˈeː			ípaha~ípa	qʰale		kʰˈali	kʰalˈe				χalˈe	kʰˈaːle			
TREE_3		ʔina											ʔina	ʔˈɛʔɛ					ʔiwi	
TREE_4															ʔákaːhaː					
TREE_5						ʔˈalʔek														
TWO_1						ʔoɡˈeʔ		áxak									ʔˈakʰːo			
TWO_2				xwak			xəwak			havikk								xəwˈak		hwˈâki
TWO_3	kʰoː	ux			xoʧʰ				qʰoː			kʰoː	ux	koːkx	xúkʼːa	χos			ux	
TWO_4			χˈoqχu																	
TWO_5											kʰoʔˈoːkai									
WALK_1						diʔwˈaʔma								kontˈika						
WALK_2		ni~ha		ʔaː			waː		w				ni~ha			wal		aː	ni~ha	
WALK_3								áhoː		ijemk		hu								jˈaˑmi~jˈami
WALK_4			hˈuwam												kʼwátːaʔ					
WALK_5					wˈaduːkˌiː															
WARM_1	ho				xo				ʔoho			ho					ʔˈohːo			
WARM_2						ʔinˈuʔ				ipiʎk~ipiːʎk										
WARM_3															ʔáːtitʼːúʔ					
WARM_4																				ʔrˈuji
WARM_5								imfiɾ								mit̪ʼe				
WARM_6		jaripʼa											jaripʼa							
WARM_7			ʔˈelohtʼa																	
WARM_8				ʎ̥ap			wəɹaːw							kmatx				ʎ̥ap		
WARM_9																			aʔnaina	
WARM_10											moʔʦʼˈolon									
WATER_1	kʰa	xana	aqʰˈa	xa	xa	lˈahaʔ	ʔəxaː	áːs	ʔahqʰa	ʔaha	kʰa	kʰa	xana	ʔaχ	ʔáʦːa	χa	ʔˈahkʰa	xa	xana	ʔhˈá
WATER_2								íʃaha												
WE_1		aikʰiʔniki											aikʰiʔniki						aikʰiʔniki	
WE_2				ɲaːʧ											ʧaːkʼá					
WE_3	ja				waː			núː	ja		ˈajaː	ja		ʔɛ		wij	ʔˈaːja			
WE_4							ʔənʲaːwapʧ											ɲaʔwˈaʧ		
WE_5										ʔiɲeːʧvʧ										ʔɲˈaʧβ
WE_6						ʔijˈaŋkʼ														
WE_7			nˈaːʧʰitas																	
WHAT_1					ʧʰi	de	ʔuːʧ			kuːʧ		kʼo								
WHAT_2	kʼˈowa	aʦʰiːma		luːɲ				fâːt			pʰaːʃka		aʦʰiːma	aʃ	kuːʧʼá					kˈaβ
WHAT_3			pˈaʦʰʲi~pʰˈaʦʰʲi						baqʼoː							ʔˈawi	bˈaːkʼo		ʔahʦa	
WHAT_4																		maːjˈiːʧ		
WHITE_1	kaːlˈe								qahle			kalˈe					kˈahle			
WHITE_2						ʔafˈuhɡa								koːχp						
WHITE_3		talapʔsa											tʼalapʔ						tʼalapʔ	
WHITE_4							n̪əməʂap			ɲamasav								ɲəmʃˈap		ɲmsˈaβi
WHITE_5					pʰiːt̪ʼˈaw						tʰˈajan									
WHITE_6				xmaːʎ̥											ʔítʼaːjú					
WHITE_7																t̪ʼˈot̪ʼo				
WHITE_8			mˈeneʔi																	
WHITE_9								ʧánʧaːfkuniʃ												
WHO_1		ʔampima											ʔappima						ʔampima	
WHO_2						nˈajʦi				makaʧ	t̪ʰˈaʔa				tákaː	ʦˈaʔe	ʧˈaʔːa			
WHO_3	bˈaːwa				kiːjˈaː				ʧibaː			ʧˈibaː								βkˈa
WHO_4							maːp											məʔˈap		
WHO_5			qʰˈomasʲ																	
WHO_6				luːɲ										kiːʔ						
WHO_7								akâːj												
WIND_1	ja				j̥ˈa	ɬˈawaʔ			ʔihja		hˈija	ja		ʔai		ja	ʔihja			
WIND_2							jaːjp													
WIND_3		ʦukʼalla											ʦukʼalla						ʦuʔkʼalla	
WIND_4				ʧxa						mataha~matha								mat̪xˈa		mˌathˈaja~mˌathˈâːja~mˌathˈája
WIND_5															ʔáːska					
WIND_6			hˈikʼoseʔ																	
WIND_7								ikɾéːmjah												
WOMAN_1		mariʔmi											mariʔmi						mariʔmi	
WOMAN_2															taríːʧʼiʔ					
WOMAN_3					da						dˈaki									βqˈí~pqˈí
WOMAN_4	mˈaːt̪a								ʔimaːt̪a			mˈaːt̪a								
WOMAN_5							sinʲ													
WOMAN_6						ɬaɡˈaʔno								kmaːm			bˈaʔaj			
WOMAN_7				sʔak						θiɲaʔaːk~θiɲaʔaːk								ɲəʧʔˈak		
WOMAN_8			pˈunsar~pˈunsaːr~pˈunʦaːr													bitˈed				
WOMAN_9								asiktáβaːn												
WORM_1		piːna							bila	iʔˈiːʎva										ʔʔˈîˑla
WORM_2				maʔˈiːʎ̥	kʰˈol		iɬ	βákaj												
WORM_3			hemuta																	
WORM_4															ʔámtaːwa					
WORM_5						ɬabˈimi														
YEAR_1															ʧʼikíːsuʔ	mutin				
YEAR_2										hoðe~huːðe										ʔʧʰˈura
YEAR_3					xuːʦʼˈaj															
YEAR_4							ʔaːnʲ													
YEAR_5														ʔant						
YEAR_6				mˌatkˈaːm														matwˈam		
YEAR_7						ɬˈamaʦʼ			mal			jemal								
YEAR_8								háɾinaj												
YELLOW_1					quːʃˈiliʃiːbˌa							ʧiʃˈilʃiba								
YELLOW_2	ʧˈot̪ʼəʃəba																			
YELLOW_3						ʔundˈaʔe														
YELLOW_4		tamuxtuisa											muxtui						tamustuisa	
YELLOW_5				qʷaʂ			ʔəkʷas		qʰalaːʧ	ʔaqʷaθm~ʔaqʷaːθm								kʷas		ʔqʷˈaθi
YELLOW_6														kmˈasoɬ						
YELLOW_7											kʰaʃˈiʔba									
YELLOW_8																kiʔˈilt̪ʼo				
YELLOW_9																	biʔdˈubotʼ			
YELLOW_10															xanːárkʼéːʔeːkikʼárik					
YELLOW_11								θúkinkuniʃ												
