# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
2439	Štokavian	MOUTH	uː s t a	7 3 1 7	XMBZ	YSTA	16	16.Y.V 16.S.c 16.T.C 16.A.V	1.5 1.1 1.75 0.8	uːsta	0	705
#
74	Belarusian	NAME	i mʲ æ	7 4 7	XBZ	IME	1	1.I.V 1.M.C 1.E.V	1.5 1.75 0.8	imʲæ	0	721
265	Bulgarian	NAME	i m ɛ	7 4 7	XBZ	IME	2	2.I.V 2.M.C 2.E.V	1.5 1.75 0.8	imɛ	0	721
452	Burgenland Čakavian	NAME	ʔ i m ɛ	1 7 4 7	AXBZ	HIME	3	3.H.C 3.I.V 3.M.C 3.E.V	2.0 1.5 1.75 0.8	ʔimɛ	0	721
587	Czech	NAME	j m ɛː n o	6 4 7 4 7	ACYBZ	JMENU	4	4.J.C 4.M.C 4.E.V 4.N.C 4.U.V	2.0 1.5 1.3 1.75 0.8	jmɛːno	0	724
772	Kajkavian	NAME	i m æ	7 4 7	XBZ	IME	5	5.I.V 5.M.C 5.E.V	1.5 1.75 0.8	imæ	0	721
902	Latvian	NAME	v aː r t s	3 7 5 1 3	AXMBC	BARTS	6	6.B.C 6.A.V 6.R.c 6.T.C 6.S.C	2.0 1.5 1.1 1.75 1.5	vaːrts	0	726
1018	Lithuanian	NAME	v ɐ r d ɐ s	3 7 5 1 7 3	AXMBYN	BERTES	7	7.B.C 7.E.V 7.R.c 7.T.C 7.E.V 7.S.c	2.0 1.5 1.1 1.75 1.3 0.8	vɐrdɐs	0	726
1134	Macedonian	NAME	i m e	7 4 7	XBZ	IME	8	8.I.V 8.M.C 8.E.V	1.5 1.75 0.8	ime	0	721
1273	Polish	NAME	i mʲ j ɛ	7 4 6 7	XBCZ	IMJE	9	9.I.V 9.M.C 9.J.C 9.E.V	1.5 1.75 1.5 0.8	imʲjɛ	0	721
1468	Russian	NAME	i mʲ ə	7 4 7	XBZ	IME	10	10.I.V 10.M.C 10.E.V	1.5 1.75 0.8	imʲə	0	721
1662	Slovak	NAME	m ɛ n ɔ	4 7 4 7	AXBZ	MENU	11	11.M.C 11.E.V 11.N.C 11.U.V	2.0 1.5 1.75 0.8	mɛnɔ	0	724
1864	Slovenian	NAME	i m ɛː	7 4 7	XBZ	IME	12	12.I.V 12.M.C 12.E.V	1.5 1.75 0.8	imɛː	0	721
2058	Ukrainian	NAME	i m j ɑ	7 4 6 7	XBCZ	IMJA	13	13.I.V 13.M.C 13.J.C 13.A.V	1.5 1.75 1.5 0.8	imjɑ	0	721
2242	Čakavian (Cres)	NAME	i m ɛ	7 4 7	XBZ	IME	14	14.I.V 14.M.C 14.E.V	1.5 1.75 0.8	imɛ	0	721
2243	Čakavian (Cres)	NAME	j i m ɛ	6 7 4 7	AXBZ	JIME	14	14.J.C 14.I.V 14.M.C 14.E.V	2.0 1.5 1.75 0.8	jimɛ	0	721
2373	Čakavian (Istria)	NAME	i m ɛ	7 4 7	XBZ	IME	15	15.I.V 15.M.C 15.E.V	1.5 1.75 0.8	imɛ	0	721
2516	Štokavian	NAME	i m e	7 4 7	XBZ	IME	16	16.I.V 16.M.C 16.E.V	1.5 1.75 0.8	ime	0	721
#
90	Belarusian	NARROW	v u sʲ kʲ i	3 7 3 1 7	AXMBZ	BYSKI	1	1.B.C 1.Y.V 1.S.c 1.K.C 1.I.V	2.0 1.5 1.1 1.75 0.8	vusʲkʲi	0	727
283	Bulgarian	NARROW	t ɛ s ɛ n	1 7 3 7 4	AXBYN	TESEN	2	2.T.C 2.E.V 2.S.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	tɛsɛn	0	728
603	Czech	NARROW	uː s k iː	7 3 1 7	XMBZ	YSKI	4	4.Y.V 4.S.c 4.K.C 4.I.V	1.5 1.1 1.75 0.8	uːskiː	0	727
1291	Polish	NARROW	v ɔ w̃ s kʲ i	3 7 6 3 1 7	AXLMBZ	BUWSKI	9	9.B.C 9.U.V 9.W.c 9.S.c 9.K.C 9.I.V	2.0 1.5 1.1 1.1 1.75 0.8	vɔw̃skʲi	0	727
1485	Russian	NARROW	u s kʲ ɪ ɪ̯	7 3 1 7 7	XMBYZ	YSKII	10	10.Y.V 10.S.c 10.K.C 10.I.V 10.I.V	1.5 1.1 1.75 1.3 0.8	uskʲɪɪ̯	0	727
1678	Slovak	NARROW	uː s k i	7 3 1 7	XMBZ	YSKI	11	11.Y.V 11.S.c 11.K.C 11.I.V	1.5 1.1 1.75 0.8	uːski	0	727
1880	Slovenian	NARROW	ɔː z ɛ k	7 3 7 1	XBYN	USEK	12	12.U.V 12.S.C 12.E.V 12.K.c	1.5 1.75 1.3 0.8	ɔːzɛk	0	733
2075	Ukrainian	NARROW	w ʊ zʲ k ɪ i̯	6 7 3 1 7 7	AXMBYZ	WYSKII	13	13.W.C 13.Y.V 13.S.c 13.K.C 13.I.V 13.I.V	2.0 1.5 1.1 1.75 1.3 0.8	wʊzʲkɪi̯	0	727
2537	Štokavian	NARROW	u z a k	7 3 7 1	XBYN	YSAK	16	16.Y.V 16.S.C 16.A.V 16.K.c	1.5 1.75 1.3 0.8	uzak	0	733
#
114	Belarusian	NEAR	b lʲ i sʲ kʲ i	1 5 7 3 1 7	ACXMBZ	PLISKI	1	1.P.C 1.L.C 1.I.V 1.S.c 1.K.C 1.I.V	2.0 1.5 1.5 1.1 1.75 0.8	blʲisʲkʲi	0	735
307	Bulgarian	NEAR	b l i z ɐ k	1 5 7 3 7 1	ACXBYN	PLISEK	2	2.P.C 2.L.C 2.I.V 2.S.C 2.E.V 2.K.c	2.0 1.5 1.5 1.75 1.3 0.8	blizɐk	0	735
628	Czech	NEAR	b l iː s k iː	1 5 7 3 1 7	ACXMBZ	PLISKI	4	4.P.C 4.L.C 4.I.V 4.S.c 4.K.C 4.I.V	2.0 1.5 1.5 1.1 1.75 0.8	bliːskiː	0	735
833	Kajkavian	NEAR	b l i z u	1 5 7 3 7	ACXBZ	PLISY	5	5.P.C 5.L.C 5.I.V 5.S.C 5.Y.V	2.0 1.5 1.5 1.75 0.8	blizu	0	735
834	Kajkavian	NEAR	b l iː z u	1 5 7 3 7	ACXBZ	PLISY	5	5.P.C 5.L.C 5.I.V 5.S.C 5.Y.V	2.0 1.5 1.5 1.75 0.8	bliːzu	0	735
951	Latvian	NEAR	t u v u	1 7 3 7	AXBZ	TYBY	6	6.T.C 6.Y.V 6.B.C 6.Y.V	2.0 1.5 1.75 0.8	tuvu	0	738
1064	Lithuanian	NEAR	ɐ rʲ tʲ ɪ	7 5 1 7	XMBZ	ERTI	7	7.E.V 7.R.c 7.T.C 7.I.V	1.5 1.1 1.75 0.8	ɐrʲtʲɪ	0	739
1187	Macedonian	NEAR	b ʎ i z u	1 5 7 3 7	ACXBZ	PLISY	8	8.P.C 8.L.C 8.I.V 8.S.C 8.Y.V	2.0 1.5 1.5 1.75 0.8	bʎizu	0	735
1315	Polish	NEAR	b lʲ i s kʲ i	1 5 7 3 1 7	ACXMBZ	PLISKI	9	9.P.C 9.L.C 9.I.V 9.S.c 9.K.C 9.I.V	2.0 1.5 1.5 1.1 1.75 0.8	blʲiskʲi	0	735
1509	Russian	NEAR	b lʲ i s kʲ ɪ ɪ̯	1 5 7 3 1 7 7	ACXMBYZ	PLISKII	10	10.P.C 10.L.C 10.I.V 10.S.c 10.K.C 10.I.V 10.I.V	2.0 1.5 1.5 1.1 1.75 1.3 0.8	blʲiskʲɪɪ̯	0	735
1703	Slovak	NEAR	b ɫ iː s k i	1 5 7 3 1 7	ACXMBZ	PLISKI	11	11.P.C 11.L.C 11.I.V 11.S.c 11.K.C 11.I.V	2.0 1.5 1.5 1.1 1.75 0.8	bɫiːski	0	735
1906	Slovenian	NEAR	b l iː ʒ n i	1 5 7 3 4 7	ACXBCZ	PLISNI	12	12.P.C 12.L.C 12.I.V 12.S.C 12.N.C 12.I.V	2.0 1.5 1.5 1.75 1.5 0.8	bliːʒni	0	735
2101	Ukrainian	NEAR	b ɫ ɪ zʲ k ɪ i̯	1 5 7 3 1 7 7	ACXMBYZ	PLISKII	13	13.P.C 13.L.C 13.I.V 13.S.c 13.K.C 13.I.V 13.I.V	2.0 1.5 1.5 1.1 1.75 1.3 0.8	bɫɪzʲkɪi̯	0	735
2302	Čakavian (Cres)	NEAR	b l iː z u	1 5 7 3 7	ACXBZ	PLISY	14	14.P.C 14.L.C 14.I.V 14.S.C 14.Y.V	2.0 1.5 1.5 1.75 0.8	bliːzu	0	735
2426	Čakavian (Istria)	NEAR	b l iː z u	1 5 7 3 7	ACXBZ	PLISY	15	15.P.C 15.L.C 15.I.V 15.S.C 15.Y.V	2.0 1.5 1.5 1.75 0.8	bliːzu	0	735
2562	Štokavian	NEAR	b l i z a k	1 5 7 3 7 1	ACXBYN	PLISAK	16	16.P.C 16.L.C 16.I.V 16.S.C 16.A.V 16.K.c	2.0 1.5 1.5 1.75 1.3 0.8	blizak	0	735
#
8	Belarusian	NECK	ʂ ɨ j æ	3 7 6 7	AXBZ	SIJE	1	1.S.C 1.I.V 1.J.C 1.E.V	2.0 1.5 1.75 0.8	ʂɨjæ	0	740
199	Bulgarian	NECK	v r a t	3 5 7 1	ACXN	BRAT	2	2.B.C 2.R.C 2.A.V 2.T.c	2.0 1.5 1.5 0.8	vrat	0	741
453	Burgenland Čakavian	NECK	v r a t	3 5 7 1	ACXN	BRAT	3	3.B.C 3.R.C 3.A.V 3.T.c	2.0 1.5 1.5 0.8	vrat	0	741
517	Czech	NECK	k r k	1 5 1	AXN	KRK	4	4.K.C 4.R.V 4.K.c	2.0 1.5 0.8	krk	0	743
773	Kajkavian	NECK	ɡ o w t	1 7 6 1	AXLN	KUWT	5	5.K.C 5.U.V 5.W.c 5.T.c	2.0 1.5 1.1 0.8	ɡowt	0	744
903	Latvian	NECK	k a k l s	1 7 1 5 3	AXBYN	KAKLS	6	6.K.C 6.A.V 6.K.C 6.L.V 6.S.c	2.0 1.5 1.75 1.3 0.8	kakls	0	745
1019	Lithuanian	NECK	k ɐ k ɫ ɐ s	1 7 1 5 7 3	AXBCYN	KEKLES	7	7.K.C 7.E.V 7.K.C 7.L.C 7.E.V 7.S.c	2.0 1.5 1.75 1.5 1.3 0.8	kɐkɫɐs	0	745
1135	Macedonian	NECK	ʃ i j a	3 7 6 7	AXBZ	SIJA	8	8.S.C 8.I.V 8.J.C 8.A.V	2.0 1.5 1.75 0.8	ʃija	0	740
1203	Polish	NECK	ʂ ɨ j a	3 7 6 7	AXBZ	SIJA	9	9.S.C 9.I.V 9.J.C 9.A.V	2.0 1.5 1.75 0.8	ʂɨja	0	740
1204	Polish	NECK	k a ɾ k	1 7 5 1	AXLN	KARK	9	9.K.C 9.A.V 9.R.c 9.K.c	2.0 1.5 1.1 0.8	kaɾk	0	743
1402	Russian	NECK	ʂ ɛ j ə	3 7 6 7	AXBZ	SEJE	10	10.S.C 10.E.V 10.J.C 10.E.V	2.0 1.5 1.75 0.8	ʂɛjə	0	740
1593	Slovak	NECK	k r k	1 5 1	AXN	KRK	11	11.K.C 11.R.V 11.K.c	2.0 1.5 0.8	krk	0	743
1790	Slovenian	NECK	u̯ r aː t	7 5 7 1	XBYN	YRAT	12	12.Y.V 12.R.C 12.A.V 12.T.c	1.5 1.75 1.3 0.8	u̯raːt	0	741
1991	Ukrainian	NECK	ʃ ɪ j ɐ	3 7 6 7	AXBZ	SIJE	13	13.S.C 13.I.V 13.J.C 13.E.V	2.0 1.5 1.75 0.8	ʃɪjɐ	0	740
2244	Čakavian (Cres)	NECK	v r aː t	3 5 7 1	ACXN	BRAT	14	14.B.C 14.R.C 14.A.V 14.T.c	2.0 1.5 1.5 0.8	vraːt	0	741
2374	Čakavian (Istria)	NECK	v r aː t	3 5 7 1	ACXN	BRAT	15	15.B.C 15.R.C 15.A.V 15.T.c	2.0 1.5 1.5 0.8	vraːt	0	741
2443	Štokavian	NECK	ʋ r aː t	6 5 7 1	ACYN	WRAT	16	16.W.C 16.R.C 16.A.V 16.T.c	2.0 1.5 1.3 0.8	ʋraːt	0	741
#
113	Belarusian	NEW	n o v ɨ	4 7 3 7	AXBZ	NUBI	1	1.N.C 1.U.V 1.B.C 1.I.V	2.0 1.5 1.75 0.8	novɨ	0	746
306	Bulgarian	NEW	n ɔ f	4 7 3	AXN	NUB	2	2.N.C 2.U.V 2.B.c	2.0 1.5 0.8	nɔf	0	746
454	Burgenland Čakavian	NEW	n u̯ o v	4 7 7 3	AXYN	NYUB	3	3.N.C 3.Y.V 3.U.V 3.B.c	2.0 1.5 1.3 0.8	nu̯ov	0	746
627	Czech	NEW	n o v iː	4 7 3 7	AXBZ	NUBI	4	4.N.C 4.U.V 4.B.C 4.I.V	2.0 1.5 1.75 0.8	noviː	0	746
774	Kajkavian	NEW	n o w v	4 7 6 3	AXLN	NUWB	5	5.N.C 5.U.V 5.W.c 5.B.c	2.0 1.5 1.1 0.8	nowv	0	746
904	Latvian	NEW	j a w n s	6 7 6 4 3	AXLLN	JAWNS	6	6.J.C 6.A.V 6.W.c 6.N.c 6.S.c	2.0 1.5 1.1 1.1 0.8	jawns	0	751
1020	Lithuanian	NEW	n ɐ w j ɛ s	4 7 6 6 7 3	AXMBYN	NEWJES	7	7.N.C 7.E.V 7.W.c 7.J.C 7.E.V 7.S.c	2.0 1.5 1.1 1.75 1.3 0.8	nɐwjɛs	0	752
1136	Macedonian	NEW	n o f	4 7 3	AXN	NUB	8	8.N.C 8.U.V 8.B.c	2.0 1.5 0.8	nof	0	746
1314	Polish	NEW	n ɔ v ɨ	4 7 3 7	AXBZ	NUBI	9	9.N.C 9.U.V 9.B.C 9.I.V	2.0 1.5 1.75 0.8	nɔvɨ	0	746
1508	Russian	NEW	n o v ɨ ɪ̯	4 7 3 7 7	AXBYZ	NUBII	10	10.N.C 10.U.V 10.B.C 10.I.V 10.I.V	2.0 1.5 1.75 1.3 0.8	novɨɪ̯	0	746
1702	Slovak	NEW	n ɔ ʋ iː	4 7 6 7	AXBZ	NUWI	11	11.N.C 11.U.V 11.W.C 11.I.V	2.0 1.5 1.75 0.8	nɔʋiː	0	746
1905	Slovenian	NEW	n ɔ u̯	4 7 7	AXZ	NUY	12	12.N.C 12.U.V 12.Y.V	2.0 1.5 0.8	nɔu̯	0	746
2100	Ukrainian	NEW	n ɔ ʋ ɪ i̯	4 7 6 7 7	AXBYZ	NUWII	13	13.N.C 13.U.V 13.W.C 13.I.V 13.I.V	2.0 1.5 1.75 1.3 0.8	nɔʋɪi̯	0	746
2245	Čakavian (Cres)	NEW	n ɔː v i	4 7 3 7	AXBZ	NUBI	14	14.N.C 14.U.V 14.B.C 14.I.V	2.0 1.5 1.75 0.8	nɔːvi	0	746
2375	Čakavian (Istria)	NEW	n u̯ o f	4 7 7 3	AXYN	NYUB	15	15.N.C 15.Y.V 15.U.V 15.B.c	2.0 1.5 1.3 0.8	nu̯of	0	746
2561	Štokavian	NEW	n o ʋ	4 7 6	AXN	NUW	16	16.N.C 16.U.V 16.W.c	2.0 1.5 0.8	noʋ	0	746
#
83	Belarusian	NIGHT	n o ʧ	4 7 2	AXN	NUC	1	1.N.C 1.U.V 1.C.c	2.0 1.5 0.8	noʧ	0	753
274	Bulgarian	NIGHT	n ɔ ʃ t	4 7 3 1	AXLN	NUST	2	2.N.C 2.U.V 2.S.c 2.T.c	2.0 1.5 1.1 0.8	nɔʃt	0	753
455	Burgenland Čakavian	NIGHT	n u̯ o c	4 7 7 1	AXYN	NYUC	3	3.N.C 3.Y.V 3.U.V 3.C.c	2.0 1.5 1.3 0.8	nu̯oc	0	753
596	Czech	NIGHT	n o ʦ	4 7 2	AXN	NUC	4	4.N.C 4.U.V 4.C.c	2.0 1.5 0.8	noʦ	0	753
775	Kajkavian	NIGHT	n o w ʧ	4 7 6 2	AXLN	NUWC	5	5.N.C 5.U.V 5.W.c 5.C.c	2.0 1.5 1.1 0.8	nowʧ	0	757
905	Latvian	NIGHT	n a k t s	4 7 1 1 3	AXMBC	NAKTS	6	6.N.C 6.A.V 6.K.c 6.T.C 6.S.C	2.0 1.5 1.1 1.75 1.5	nakts	0	757
1021	Lithuanian	NIGHT	n ɐ k tʲ ɪ s	4 7 1 1 7 3	AXMBYN	NEKTIS	7	7.N.C 7.E.V 7.K.c 7.T.C 7.I.V 7.S.c	2.0 1.5 1.1 1.75 1.3 0.8	nɐktʲɪs	0	759
1137	Macedonian	NIGHT	n o c	4 7 1	AXN	NUC	8	8.N.C 8.U.V 8.C.c	2.0 1.5 0.8	noc	0	760
1283	Polish	NIGHT	n ɔ ʦ	4 7 2	AXN	NUC	9	9.N.C 9.U.V 9.C.c	2.0 1.5 0.8	nɔʦ	0	753
1478	Russian	NIGHT	n o ʨ	4 7 2	AXN	NUC	10	10.N.C 10.U.V 10.C.c	2.0 1.5 0.8	noʨ	0	753
1671	Slovak	NIGHT	n ɔ ʦ	4 7 2	AXN	NUC	11	11.N.C 11.U.V 11.C.c	2.0 1.5 0.8	nɔʦ	0	753
1873	Slovenian	NIGHT	n ɔː ʧ	4 7 2	AXN	NUC	12	12.N.C 12.U.V 12.C.c	2.0 1.5 0.8	nɔːʧ	0	753
2067	Ukrainian	NIGHT	nʲ i ʧ	4 7 2	AXN	NIC	13	13.N.C 13.I.V 13.C.c	2.0 1.5 0.8	nʲiʧ	0	753
2246	Čakavian (Cres)	NIGHT	n oː c	4 7 1	AXN	NUC	14	14.N.C 14.U.V 14.C.c	2.0 1.5 0.8	noːc	0	753
2376	Čakavian (Istria)	NIGHT	n u̯ o c	4 7 7 1	AXYN	NYUC	15	15.N.C 15.Y.V 15.U.V 15.C.c	2.0 1.5 1.3 0.8	nu̯oc	0	753
2528	Štokavian	NIGHT	n oː ʨ	4 7 2	AXN	NUC	16	16.N.C 16.U.V 16.C.c	2.0 1.5 0.8	noːʨ	0	753
#
141	Belarusian	NINE	ʣʲ e vʲ æ ʦʲ	2 7 3 7 2	AXBYN	CEBEC	1	1.C.C 1.E.V 1.B.C 1.E.V 1.C.c	2.0 1.5 1.75 1.3 0.8	ʣʲevʲæʦʲ	0	761
335	Bulgarian	NINE	d ɛ v ɛ t	1 7 3 7 1	AXBYN	TEBET	2	2.T.C 2.E.V 2.B.C 2.E.V 2.T.c	2.0 1.5 1.75 1.3 0.8	dɛvɛt	0	761
655	Czech	NINE	d ɛ v j ɛ t	1 7 3 6 7 1	AXBCYN	TEBJET	4	4.T.C 4.E.V 4.B.C 4.J.C 4.E.V 4.T.c	2.0 1.5 1.75 1.5 1.3 0.8	dɛvjɛt	0	761
1342	Polish	NINE	ʥ ɛ vʲ j ɛ ɲ ʨ	2 7 3 6 7 4 2	AXBCYLN	CEBJENC	9	9.C.C 9.E.V 9.B.C 9.J.C 9.E.V 9.N.c 9.C.c	2.0 1.5 1.75 1.5 1.3 1.1 0.8	ʥɛvʲjɛɲʨ	0	761
1535	Russian	NINE	dʲ e vʲ ɪ tʲ	1 7 3 7 1	AXBYN	TEBIT	10	10.T.C 10.E.V 10.B.C 10.I.V 10.T.c	2.0 1.5 1.75 1.3 0.8	dʲevʲɪtʲ	0	761
1731	Slovak	NINE	ɟ ɛ ʋ æ c	1 7 6 7 1	AXBYN	CEWEC	11	11.C.C 11.E.V 11.W.C 11.E.V 11.C.c	2.0 1.5 1.75 1.3 0.8	ɟɛʋæc	0	761
1933	Slovenian	NINE	d ɛ ʋ ɛː t	1 7 6 7 1	AXBYN	TEWET	12	12.T.C 12.E.V 12.W.C 12.E.V 12.T.c	2.0 1.5 1.75 1.3 0.8	dɛʋɛːt	0	761
2127	Ukrainian	NINE	d ɛ ʋ j ɐ tʲ	1 7 6 6 7 1	AXMBYN	TEWJET	13	13.T.C 13.E.V 13.W.c 13.J.C 13.E.V 13.T.c	2.0 1.5 1.1 1.75 1.3 0.8	dɛʋjɐtʲ	0	761
2591	Štokavian	NINE	d e ʋ eː t	1 7 6 7 1	AXBYN	TEWET	16	16.T.C 16.E.V 16.W.C 16.E.V 16.T.c	2.0 1.5 1.75 1.3 0.8	deʋeːt	0	761
#
3	Belarusian	NOSE	n o s	4 7 3	AXN	NUS	1	1.N.C 1.U.V 1.S.c	2.0 1.5 0.8	nos	0	762
194	Bulgarian	NOSE	n ɔ s	4 7 3	AXN	NUS	2	2.N.C 2.U.V 2.S.c	2.0 1.5 0.8	nɔs	0	762
456	Burgenland Čakavian	NOSE	n u̯ o s	4 7 7 3	AXYN	NYUS	3	3.N.C 3.Y.V 3.U.V 3.S.c	2.0 1.5 1.3 0.8	nu̯os	0	762
512	Czech	NOSE	n o s	4 7 3	AXN	NUS	4	4.N.C 4.U.V 4.S.c	2.0 1.5 0.8	nos	0	762
776	Kajkavian	NOSE	n u̯ o s	4 7 7 3	AXYN	NYUS	5	5.N.C 5.Y.V 5.U.V 5.S.c	2.0 1.5 1.3 0.8	nu̯os	0	762
777	Kajkavian	NOSE	n o w s	4 7 6 3	AXLN	NUWS	5	5.N.C 5.U.V 5.W.c 5.S.c	2.0 1.5 1.1 0.8	nows	0	762
906	Latvian	NOSE	d æ ɡ u n s	1 7 1 7 4 3	AXBYLN	TEKYNS	6	6.T.C 6.E.V 6.K.C 6.Y.V 6.N.c 6.S.c	2.0 1.5 1.75 1.3 1.1 0.8	dæɡuns	0	767
1022	Lithuanian	NOSE	n oː sʲ ɪ s	4 7 3 7 3	AXBYN	NUSIS	7	7.N.C 7.U.V 7.S.C 7.I.V 7.S.c	2.0 1.5 1.75 1.3 0.8	noːsʲɪs	0	762
1138	Macedonian	NOSE	n o s	4 7 3	AXN	NUS	8	8.N.C 8.U.V 8.S.c	2.0 1.5 0.8	nos	0	762
1198	Polish	NOSE	n ɔ s	4 7 3	AXN	NUS	9	9.N.C 9.U.V 9.S.c	2.0 1.5 0.8	nɔs	0	762
1397	Russian	NOSE	n o s	4 7 3	AXN	NUS	10	10.N.C 10.U.V 10.S.c	2.0 1.5 0.8	nos	0	762
1588	Slovak	NOSE	n ɔ s	4 7 3	AXN	NUS	11	11.N.C 11.U.V 11.S.c	2.0 1.5 0.8	nɔs	0	762
1785	Slovenian	NOSE	n ɔː s	4 7 3	AXN	NUS	12	12.N.C 12.U.V 12.S.c	2.0 1.5 0.8	nɔːs	0	762
1986	Ukrainian	NOSE	nʲ i s	4 7 3	AXN	NIS	13	13.N.C 13.I.V 13.S.c	2.0 1.5 0.8	nʲis	0	762
2247	Čakavian (Cres)	NOSE	n oː s	4 7 3	AXN	NUS	14	14.N.C 14.U.V 14.S.c	2.0 1.5 0.8	noːs	0	762
2377	Čakavian (Istria)	NOSE	n u̯ o s	4 7 7 3	AXYN	NYUS	15	15.N.C 15.Y.V 15.U.V 15.S.c	2.0 1.5 1.3 0.8	nu̯os	0	762
2438	Štokavian	NOSE	n oː s	4 7 3	AXN	NUS	16	16.N.C 16.U.V 16.S.c	2.0 1.5 0.8	noːs	0	762
#
120	Belarusian	NOT	nʲ e	4 7	AX	NE	1	1.N.C 1.E.V	2.0 1.5	nʲe	0	768
313	Bulgarian	NOT	n ɛ	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	nɛ	0	768
457	Burgenland Čakavian	NOT	n ɛ	4 7	AX	NE	3	3.N.C 3.E.V	2.0 1.5	nɛ	0	768
634	Czech	NOT	n ɛ	4 7	AX	NE	4	4.N.C 4.E.V	2.0 1.5	nɛ	0	768
778	Kajkavian	NOT	n æ	4 7	AX	NE	5	5.N.C 5.E.V	2.0 1.5	næ	0	768
907	Latvian	NOT	n ɛ	4 7	AX	NE	6	6.N.C 6.E.V	2.0 1.5	nɛ	0	768
1023	Lithuanian	NOT	nʲ ɛ	4 7	AX	NE	7	7.N.C 7.E.V	2.0 1.5	nʲɛ	0	768
1139	Macedonian	NOT	n e	4 7	AX	NE	8	8.N.C 8.E.V	2.0 1.5	ne	0	768
1321	Polish	NOT	ɲ ɛ	4 7	AX	NE	9	9.N.C 9.E.V	2.0 1.5	ɲɛ	0	768
1514	Russian	NOT	nʲ ɪ	4 7	AX	NI	10	10.N.C 10.I.V	2.0 1.5	nʲɪ	0	768
1709	Slovak	NOT	ɲ ɪ̯ ɛ	4 7 7	AXZ	NIE	11	11.N.C 11.I.V 11.E.V	2.0 1.5 0.8	ɲɪ̯ɛ	0	768
1912	Slovenian	NOT	n ɛ	4 7	AX	NE	12	12.N.C 12.E.V	2.0 1.5	nɛ	0	768
2106	Ukrainian	NOT	n ɛ	4 7	AX	NE	13	13.N.C 13.E.V	2.0 1.5	nɛ	0	768
2248	Čakavian (Cres)	NOT	n ɛ	4 7	AX	NE	14	14.N.C 14.E.V	2.0 1.5	nɛ	0	768
2378	Čakavian (Istria)	NOT	n ɛ	4 7	AX	NE	15	15.N.C 15.E.V	2.0 1.5	nɛ	0	768
2569	Štokavian	NOT	n e	4 7	AX	NE	16	16.N.C 16.E.V	2.0 1.5	ne	0	768
#
112	Belarusian	OLD	s t a r ɨ	3 1 7 5 7	ACYBZ	STARI	1	1.S.C 1.T.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.3 1.75 0.8	starɨ	0	769
305	Bulgarian	OLD	s t a r	3 1 7 5	ACYN	STAR	2	2.S.C 2.T.C 2.A.V 2.R.c	2.0 1.5 1.3 0.8	star	0	769
626	Czech	OLD	s t a r iː	3 1 7 5 7	ACYBZ	STARI	4	4.S.C 4.T.C 4.A.V 4.R.C 4.I.V	2.0 1.5 1.3 1.75 0.8	stariː	0	769
1313	Polish	OLD	s t a ɾ ɨ	3 1 7 5 7	ACYBZ	STARI	9	9.S.C 9.T.C 9.A.V 9.R.C 9.I.V	2.0 1.5 1.3 1.75 0.8	staɾɨ	0	769
1507	Russian	OLD	s t a r ɨ ɪ̯	3 1 7 5 7 7	ACYBYZ	STARII	10	10.S.C 10.T.C 10.A.V 10.R.C 10.I.V 10.I.V	2.0 1.5 1.3 1.75 1.3 0.8	starɨɪ̯	0	769
1701	Slovak	OLD	s t a r iː	3 1 7 5 7	ACYBZ	STARI	11	11.S.C 11.T.C 11.A.V 11.R.C 11.I.V	2.0 1.5 1.3 1.75 0.8	stariː	0	769
1904	Slovenian	OLD	s t a r	3 1 7 5	ACYN	STAR	12	12.S.C 12.T.C 12.A.V 12.R.c	2.0 1.5 1.3 0.8	star	0	769
2099	Ukrainian	OLD	s t ɐ r ɪ i̯	3 1 7 5 7 7	ACYBYZ	STERII	13	13.S.C 13.T.C 13.E.V 13.R.C 13.I.V 13.I.V	2.0 1.5 1.3 1.75 1.3 0.8	stɐrɪi̯	0	769
2560	Štokavian	OLD	s t a r	3 1 7 5	ACYN	STAR	16	16.S.C 16.T.C 16.A.V 16.R.c	2.0 1.5 1.3 0.8	star	0	769
#
133	Belarusian	ONE	a ʣʲ i n	7 2 7 4	XBYN	ACIN	1	1.A.V 1.C.C 1.I.V 1.N.c	1.5 1.75 1.3 0.8	aʣʲin	0	770
327	Bulgarian	ONE	ɛ d i n	7 1 7 4	XBYN	ETIN	2	2.E.V 2.T.C 2.I.V 2.N.c	1.5 1.75 1.3 0.8	ɛdin	0	770
458	Burgenland Čakavian	ONE	j ɛ d aː n	6 7 1 7 4	AXBYN	JETAN	3	3.J.C 3.E.V 3.T.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	jɛdaːn	0	770
459	Burgenland Čakavian	ONE	j ɛ d a n	6 7 1 7 4	AXBYN	JETAN	3	3.J.C 3.E.V 3.T.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	jɛdan	0	770
