Sample	prior	likelihood	posterior
61400	74.31133243312438	-5925.564815206168	-5851.253482773043
61600	77.27274423403591	-5920.107149329847	-5842.834405095811
61800	75.08985177969353	-5923.9390721499585	-5848.849220370265
62000	81.45109232573986	-5936.489790866586	-5855.038698540846
62200	80.24946240105741	-5931.231409697087	-5850.981947296029
62400	81.18669373993988	-5921.517981199498	-5840.331287459558
62600	78.50524289918395	-5926.738632127663	-5848.233389228479
62800	78.20557643606188	-5927.000625006005	-5848.795048569943
63000	75.90183781938579	-5929.006687727477	-5853.104849908091
63200	75.12431206127376	-5929.692341838937	-5854.5680297776635
63400	73.70663042703967	-5930.706563164032	-5856.999932736992
63600	74.80577903595027	-5927.76849426266	-5852.96271522671
63800	75.47620276753979	-5925.7475056047315	-5850.271302837192
64000	75.10818512435971	-5926.396655257062	-5851.288470132702
64200	72.6187364926031	-5925.799994995743	-5853.18125850314
64400	72.81730556058972	-5928.327458633087	-5855.510153072498
64600	71.4110059661337	-5929.4357782140905	-5858.024772247957
64800	73.19323291854184	-5927.938831605257	-5854.745598686715
65000	75.30429283391241	-5922.588430370345	-5847.284137536432
65200	74.69641374932162	-5927.1565613871835	-5852.460147637862
65400	73.718885602258	-5926.73932628383	-5853.020440681573
65600	72.13863857598425	-5922.982033285431	-5850.843394709446
65800	73.69091737841407	-5918.91152013522	-5845.220602756805
66000	73.0933024081127	-5920.123411163702	-5847.03010875559
66200	72.0995788924221	-5924.986850566688	-5852.887271674266
66400	71.85697455146865	-5927.332743024234	-5855.475768472766
66600	73.40290993447574	-5930.459354300541	-5857.056444366065
66800	74.21082752550885	-5926.399034268242	-5852.188206742733
67000	74.81916555979734	-5926.2470784603665	-5851.427912900569
67200	72.76900691744322	-5923.544239709834	-5850.775232792391
67400	73.90077719302937	-5921.4184370094035	-5847.517659816374
67600	73.51979293564206	-5922.925429480155	-5849.405636544513
67800	73.26623343112747	-5930.923554402625	-5857.657320971498
68000	72.59171795860863	-5935.193562216149	-5862.6018442575405
68200	73.43733458442235	-5926.804937404863	-5853.367602820441
68400	75.68726207939142	-5927.580111420768	-5851.892849341377
68600	67.73398113695299	-5925.359296423118	-5857.6253152861655
68800	69.07128118958309	-5922.0425432521915	-5852.971262062609
69000	72.035395761312	-5918.396212772792	-5846.360817011479
69200	70.74154542888388	-5923.133162513278	-5852.391617084394
69400	67.53202591417164	-5924.138442375852	-5856.60641646168
69600	69.15484665722896	-5920.9878143036985	-5851.83296764647
69800	71.946744800842	-5930.121792777359	-5858.175047976517
70000	71.23939882447037	-5926.55356252203	-5855.31416369756
70200	70.1075860788996	-5921.829923897322	-5851.722337818423
70400	68.23816533666614	-5926.282282780643	-5858.044117443977
70600	68.31209116669376	-5922.868847917283	-5854.55675675059
70800	68.8933107226578	-5931.003981366219	-5862.110670643561
71000	65.1996916008665	-5929.478367299698	-5864.278675698832
71200	65.43198545369805	-5930.006167374577	-5864.574181920879
71400	66.69702177402615	-5930.974547582664	-5864.277525808638
71600	67.11822641225014	-5932.067960489382	-5864.949734077132
71800	68.80640664493487	-5936.773458432997	-5867.967051788062
72000	68.70747770450224	-5928.576666090268	-5859.869188385766
72200	67.3942319432735	-5923.062546699833	-5855.668314756559
72400	64.16787197383732	-5921.998831421304	-5857.830959447467
72600	65.50153277084063	-5922.632269210268	-5857.130736439427
72800	65.07436253203716	-5922.774202163235	-5857.699839631197
73000	65.2852260984079	-5924.319054205587	-5859.033828107179
73200	65.64396706411497	-5922.139785372227	-5856.495818308113
73400	65.94732734980087	-5922.438820294151	-5856.49149294435
73600	67.3430624687968	-5922.900676677544	-5855.557614208747
73800	67.26312890314813	-5928.4051413654615	-5861.142012462314
74000	72.14040822508353	-5935.246571950195	-5863.106163725111
74200	65.83041686584932	-5928.725954927902	-5862.895538062053
74400	57.88885208963958	-5930.8059008593045	-5872.917048769665
74600	63.19938947566027	-5927.333138599461	-5864.1337491238
74800	63.50850527719879	-5926.002123681633	-5862.493618404434
75000	63.50096229473107	-5928.243347138661	-5864.74238484393
75200	64.04805716889206	-5925.175155307084	-5861.127098138192
75400	65.43613782579419	-5925.024236426491	-5859.588098600697
75600	67.84333964280138	-5930.983408743622	-5863.14006910082
75800	69.36834583039646	-5935.0558850895	-5865.687539259104
76000	69.93265992456793	-5930.426380352199	-5860.493720427631
76200	70.78258897443445	-5929.036413754163	-5858.253824779728
76400	73.13623664236016	-5928.295194571732	-5855.158957929372
76600	72.63698340821371	-5927.288887876585	-5854.651904468372
76800	71.88148232777655	-5928.256578041019	-5856.375095713242
77000	70.41588554494417	-5923.974237900788	-5853.558352355843
77200	72.80589013672416	-5926.223516055055	-5853.417625918331
77400	71.20777427137743	-5927.175292257187	-5855.9675179858095
77600	69.07891228075123	-5928.16568636702	-5859.086774086269
77800	67.70439893556598	-5923.842800649362	-5856.138401713796
78000	69.79683041559255	-5920.318470323458	-5850.521639907865
78200	69.00960832739497	-5921.629110265006	-5852.619501937611
78400	68.90844547918428	-5923.262118452783	-5854.353672973599
78600	65.99876161692548	-5916.00222101642	-5850.003459399494
78800	66.35824163954264	-5919.137120824533	-5852.77887918499
79000	69.59533740114422	-5932.119950872778	-5862.5246134716335
79200	63.1648349560372	-5932.814161431825	-5869.649326475787
79400	65.99513836750623	-5926.915918383573	-5860.920780016067
79600	66.99274297111455	-5926.023466693077	-5859.030723721963
79800	60.922318162582464	-5924.195234963129	-5863.272916800547
80000	59.532263635572335	-5926.223807208601	-5866.691543573029
80200	61.44531827658095	-5921.736598577388	-5860.291280300807
80400	61.907793559984775	-5927.296437091897	-5865.388643531913
80600	62.6039585442635	-5929.535221292131	-5866.931262747868
80800	61.414051229562666	-5930.127883949144	-5868.713832719582
81000	62.045102550336956	-5924.499664036725	-5862.454561486388
81200	61.19514662594002	-5924.497873516524	-5863.302726890584
81400	61.60969288366405	-5928.32093544174	-5866.711242558076
81600	62.049293497083184	-5931.720054041182	-5869.670760544099
81800	63.054918622891975	-5928.761557057604	-5865.706638434712
82000	61.421075331711364	-5926.286763939664	-5864.8656886079525
82200	63.734364085669725	-5929.043540888128	-5865.309176802458
82400	61.234742371142914	-5930.503639993847	-5869.268897622705
82600	62.848918053549	-5927.733884217506	-5864.884966163957
82800	59.595559112919844	-5924.752225402831	-5865.156666289911
83000	61.886715159411224	-5928.9959593549665	-5867.109244195555
83200	61.826053060020826	-5923.5055855449045	-5861.679532484884
83400	60.06762690771387	-5927.149467150544	-5867.08184024283
83600	59.5536704789364	-5927.15549018648	-5867.601819707544
83800	59.72047843450422	-5919.732458698541	-5860.011980264037
84000	56.70942173866548	-5918.0586300072955	-5861.34920826863
84200	57.33698536993268	-5923.600275506955	-5866.2632901370225
84400	56.6974304210506	-5926.580853840402	-5869.883423419351
84600	58.7565705810727	-5926.464599831196	-5867.708029250123
84800	55.91039510175343	-5925.1905906731845	-5869.280195571431
85000	56.14106426768219	-5923.869898329574	-5867.7288340618925
85200	56.0837576088705	-5924.831217324202	-5868.747459715331
85400	52.700241782408646	-5925.532717486393	-5872.8324757039845
85600	52.532383739171735	-5923.5815230755925	-5871.049139336421
85800	50.36218678422984	-5924.16062436919	-5873.79843758496
86000	49.79297984535055	-5917.042525637321	-5867.24954579197
86200	51.621438378281944	-5924.51436572994	-5872.892927351659
86400	50.25415606531571	-5924.699252787583	-5874.445096722267
86600	46.4159774550119	-5928.241107150399	-5881.825129695388
86800	49.747041446211824	-5932.747827156115	-5883.000785709903
87000	50.05877263257871	-5936.423895501169	-5886.36512286859
87200	48.990079400986446	-5937.827771542158	-5888.837692141172
87400	51.03192459863517	-5935.910606162334	-5884.8786815636995
87600	52.83185913657932	-5943.5038128520855	-5890.671953715506
87800	52.84272012583758	-5931.143956680791	-5878.301236554954
88000	53.63663758453074	-5930.887238881752	-5877.250601297221
88200	52.50971219992374	-5921.668988180807	-5869.159275980884
88400	52.9859068963544	-5922.033292341763	-5869.0473854454085
88600	53.31264334738272	-5925.512319485213	-5872.1996761378305
88800	53.639339836898486	-5925.887321011113	-5872.247981174215
89000	54.01132081660457	-5926.202942691152	-5872.191621874547
89200	54.7919445269154	-5918.08098934291	-5863.289044815994
89400	50.72458871149678	-5920.127621526382	-5869.403032814886
89600	49.51210498052308	-5921.0883912705485	-5871.576286290026
89800	50.34788531034979	-5924.923700931459	-5874.5758156211095
90000	47.25349968303684	-5920.428114366309	-5873.174614683272
90200	44.57153890798212	-5925.114094934706	-5880.542556026724
90400	44.38991058889177	-5926.276907391826	-5881.886996802935
90600	42.52215412786038	-5920.734818370469	-5878.212664242608
90800	41.10879762839016	-5922.616729819149	-5881.50793219076
91000	42.164116492864174	-5926.62975999613	-5884.465643503266
91200	38.96813826982969	-5920.789516630071	-5881.821378360241
91400	39.55949963456379	-5919.646446738359	-5880.086947103796
91600	41.02251450114731	-5925.142224669091	-5884.119710167944
91800	37.96679085233046	-5925.989264125081	-5888.02247327275
92000	38.43836271173916	-5926.572517659314	-5888.134154947575
92200	36.44669731411852	-5927.485864313724	-5891.039166999605
92400	35.702865194188554	-5919.979741584525	-5884.276876390337
92600	36.478213230146515	-5925.077129319016	-5888.59891608887
92800	36.73880331374106	-5919.892315239843	-5883.153511926102
93000	35.85918734502265	-5925.588095385582	-5889.72890804056
93200	35.98558116500788	-5923.94737851681	-5887.9617973518025
93400	38.11486650659551	-5929.638633537553	-5891.523767030957
93600	33.738643120814274	-5929.670674667958	-5895.932031547144
93800	32.30772592829197	-5924.3608269095575	-5892.053100981266
94000	33.08266832202303	-5925.412968350759	-5892.330300028736
94200	34.77221705069972	-5923.318102864254	-5888.545885813554
94400	35.78390598322527	-5931.259801684274	-5895.475895701049
94600	32.43014231555697	-5923.54824750538	-5891.118105189823
94800	36.44475116181101	-5923.471435060496	-5887.026683898685
95000	32.35390134406673	-5917.9595662051925	-5885.605664861126
95200	33.21416933366566	-5922.658142632293	-5889.4439732986275
95400	33.426049797657925	-5922.371202985493	-5888.945153187835
