# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
3059	Kazakh	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	12	12.K.C 12.A.V 12.R.C 12.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
3324	Khakas	BLACK	χ ɑ r ɑ	3 7 5 7	AXBZ	GARA	13	13.G.C 13.A.V 13.R.C 13.A.V	2.0 1.5 1.75 0.8	χɑrɑ	0	372
3602	Khalaj	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	14	14.K.C 14.A.V 14.R.C 14.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
3817	Kumyk	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	15	15.K.C 15.A.V 15.R.C 15.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
4085	Kyrgyz	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	16	16.K.C 16.A.V 16.R.C 16.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
4361	Nogai	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	17	17.K.C 17.A.V 17.R.C 17.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
4668	Northern Altai	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	18	18.K.C 18.A.V 18.R.C 18.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
5007	Old Turkic	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	19	19.K.C 19.A.V 19.R.C 19.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
5281	Salar	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	20	20.K.C 20.A.V 20.R.C 20.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
5551	Shor	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	21	21.K.C 21.A.V 21.R.C 21.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
5827	Siberian Tatar	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	22	22.K.C 22.A.V 22.R.C 22.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
6091	Southern Altai	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	23	23.K.C 23.A.V 23.R.C 23.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
6361	Tatar	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	24	24.K.C 24.A.V 24.R.C 24.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
6638	Tofa	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	25	25.K.C 25.A.V 25.R.C 25.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
6902	Turkish	BLACK	k ɑ r ɑ	1 7 5 7	AXBZ	KARA	26	26.K.C 26.A.V 26.R.C 26.A.V	2.0 1.5 1.75 0.8	kɑrɑ	0	372
7171	Turkmen	BLACK	ɡ ɑ r ɑ	1 7 5 7	AXBZ	KARA	27	27.K.C 27.A.V 27.R.C 27.A.V	2.0 1.5 1.75 0.8	ɡɑrɑ	0	372
7427	Tuvan	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	28	28.K.C 28.A.V 28.R.C 28.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
7696	Uyghur	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	29	29.K.C 29.A.V 29.R.C 29.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
8008	Uzbek	BLACK	q ɔ r ɑ	1 7 5 7	AXBZ	KURA	30	30.K.C 30.U.V 30.R.C 30.A.V	2.0 1.5 1.75 0.8	qɔrɑ	0	372
8281	West Yugur	BLACK	q ɑ r ɑ	1 7 5 7	AXBZ	KARA	31	31.K.C 31.A.V 31.R.C 31.A.V	2.0 1.5 1.75 0.8	qɑrɑ	0	372
8607	Yakut	BLACK	χ ɑ r ɑ	3 7 5 7	AXBZ	GARA	32	32.G.C 32.A.V 32.R.C 32.A.V	2.0 1.5 1.75 0.8	χɑrɑ	0	372
#
7	Azerbaijani	BLOOD	ɡ ɑ n	1 7 4	AXN	KAN	1	1.K.C 1.A.V 1.N.c	2.0 1.5 0.8	ɡɑn	0	376
280	Bashkir	BLOOD	q ɑ n	1 7 4	AXN	KAN	2	2.K.C 2.A.V 2.N.c	2.0 1.5 0.8	qɑn	0	376
562	Chulym	BLOOD	q ɑ n	1 7 4	AXN	KAN	3	3.K.C 3.A.V 3.N.c	2.0 1.5 0.8	qɑn	0	376
811	Chuvash	BLOOD	j u n	6 7 4	AXN	JYN	4	4.J.C 4.Y.V 4.N.c	2.0 1.5 0.8	jun	0	376
1069	Crimean Tatar	BLOOD	q ɑ n	1 7 4	AXN	KAN	5	5.K.C 5.A.V 5.N.c	2.0 1.5 0.8	qɑn	0	376
1347	Cuman	BLOOD	k ɑ n	1 7 4	AXN	KAN	6	6.K.C 6.A.V 6.N.c	2.0 1.5 0.8	kɑn	0	376
1613	Dolgan	BLOOD	k ɑ ɑ n	1 7 7 4	AXYN	KAAN	7	7.K.C 7.A.V 7.A.V 7.N.c	2.0 1.5 1.3 0.8	kɑɑn	0	376
1852	Gagauz	BLOOD	k ɑ n	1 7 4	AXN	KAN	8	8.K.C 8.A.V 8.N.c	2.0 1.5 0.8	kɑn	0	376
2112	Kara-Kalpak	BLOOD	q ɑ n	1 7 4	AXN	KAN	9	9.K.C 9.A.V 9.N.c	2.0 1.5 0.8	qɑn	0	376
2387	Karachay-Balkar	BLOOD	q ɑ n	1 7 4	AXN	KAN	10	10.K.C 10.A.V 10.N.c	2.0 1.5 0.8	qɑn	0	376
2653	Karaim	BLOOD	k ɑ n	1 7 4	AXN	KAN	11	11.K.C 11.A.V 11.N.c	2.0 1.5 0.8	kɑn	0	376
2654	Karaim	BLOOD	q ɑ n	1 7 4	AXN	KAN	11	11.K.C 11.A.V 11.N.c	2.0 1.5 0.8	qɑn	0	376
3018	Kazakh	BLOOD	q ɑ n	1 7 4	AXN	KAN	12	12.K.C 12.A.V 12.N.c	2.0 1.5 0.8	qɑn	0	376
3287	Khakas	BLOOD	χ ɑ n	3 7 4	AXN	GAN	13	13.G.C 13.A.V 13.N.c	2.0 1.5 0.8	χɑn	0	376
3568	Khalaj	BLOOD	q ɑː n	1 7 4	AXN	KAN	14	14.K.C 14.A.V 14.N.c	2.0 1.5 0.8	qɑːn	0	376
3777	Kumyk	BLOOD	q ɑ n	1 7 4	AXN	KAN	15	15.K.C 15.A.V 15.N.c	2.0 1.5 0.8	qɑn	0	376
4045	Kyrgyz	BLOOD	q ɑ n	1 7 4	AXN	KAN	16	16.K.C 16.A.V 16.N.c	2.0 1.5 0.8	qɑn	0	376
4322	Nogai	BLOOD	q ɑ n	1 7 4	AXN	KAN	17	17.K.C 17.A.V 17.N.c	2.0 1.5 0.8	qɑn	0	376
4613	Northern Altai	BLOOD	q ɑ n	1 7 4	AXN	KAN	18	18.K.C 18.A.V 18.N.c	2.0 1.5 0.8	qɑn	0	376
4968	Old Turkic	BLOOD	q ɑ n	1 7 4	AXN	KAN	19	19.K.C 19.A.V 19.N.c	2.0 1.5 0.8	qɑn	0	376
5237	Salar	BLOOD	q ɑ n	1 7 4	AXN	KAN	20	20.K.C 20.A.V 20.N.c	2.0 1.5 0.8	qɑn	0	376
5514	Shor	BLOOD	q ɑ n	1 7 4	AXN	KAN	21	21.K.C 21.A.V 21.N.c	2.0 1.5 0.8	qɑn	0	376
5784	Siberian Tatar	BLOOD	q ɑ n	1 7 4	AXN	KAN	22	22.K.C 22.A.V 22.N.c	2.0 1.5 0.8	qɑn	0	376
6052	Southern Altai	BLOOD	q ɑ n	1 7 4	AXN	KAN	23	23.K.C 23.A.V 23.N.c	2.0 1.5 0.8	qɑn	0	376
6321	Tatar	BLOOD	q ɑ n	1 7 4	AXN	KAN	24	24.K.C 24.A.V 24.N.c	2.0 1.5 0.8	qɑn	0	376
6599	Tofa	BLOOD	q ɑ n	1 7 4	AXN	KAN	25	25.K.C 25.A.V 25.N.c	2.0 1.5 0.8	qɑn	0	376
6863	Turkish	BLOOD	k ɑ n	1 7 4	AXN	KAN	26	26.K.C 26.A.V 26.N.c	2.0 1.5 0.8	kɑn	0	376
7132	Turkmen	BLOOD	ɡ ɑː n	1 7 4	AXN	KAN	27	27.K.C 27.A.V 27.N.c	2.0 1.5 0.8	ɡɑːn	0	376
7394	Tuvan	BLOOD	χ ɑ n	3 7 4	AXN	GAN	28	28.G.C 28.A.V 28.N.c	2.0 1.5 0.8	χɑn	0	376
7654	Uyghur	BLOOD	q ɑ n	1 7 4	AXN	KAN	29	29.K.C 29.A.V 29.N.c	2.0 1.5 0.8	qɑn	0	376
7975	Uzbek	BLOOD	q ɔ n	1 7 4	AXN	KUN	30	30.K.C 30.U.V 30.N.c	2.0 1.5 0.8	qɔn	0	376
8226	West Yugur	BLOOD	q ɑ n	1 7 4	AXN	KAN	31	31.K.C 31.A.V 31.N.c	2.0 1.5 0.8	qɑn	0	376
8569	Yakut	BLOOD	χ ɑː n	3 7 4	AXN	GAN	32	32.G.C 32.A.V 32.N.c	2.0 1.5 0.8	χɑːn	0	376
#
83	Azerbaijani	BLOW (OF WIND)	æ s	7 3	XN	ES	1	1.E.V 1.S.c	1.5 0.8	æs	0	377
84	Azerbaijani	BLOW (OF WIND)	y f y r	7 3 7 5	XBYN	YBYR	1	1.Y.V 1.B.C 1.Y.V 1.R.c	1.5 1.75 1.3 0.8	yfyr	0	380
360	Bashkir	BLOW (OF WIND)	i θ	7 3	XN	ID	2	2.I.V 2.D.c	1.5 0.8	iθ	0	377
361	Bashkir	BLOW (OF WIND)	ø r	7 5	XN	UR	2	2.U.V 2.R.c	1.5 0.8	ør	0	380
641	Chulym	BLOW (OF WIND)	y r	7 5	XN	YR	3	3.Y.V 3.R.c	1.5 0.8	yr	0	380
883	Chuvash	BLOW (OF WIND)	v ɘʷ r	3 7 5	AXN	BER	4	4.B.C 4.E.V 4.R.c	2.0 1.5 0.8	vɘʷr	0	380
1145	Crimean Tatar	BLOW (OF WIND)	e s	7 3	XN	ES	5	5.E.V 5.S.c	1.5 0.8	es	0	377
1146	Crimean Tatar	BLOW (OF WIND)	y f y r	7 3 7 5	XBYN	YBYR	5	5.Y.V 5.B.C 5.Y.V 5.R.c	1.5 1.75 1.3 0.8	yfyr	0	380
1437	Cuman	BLOW (OF WIND)	s o q	3 7 1	AXN	SUK	6	6.S.C 6.U.V 6.K.c	2.0 1.5 0.8	soq	0	382
1684	Dolgan	BLOW (OF WIND)	y r	7 5	XN	YR	7	7.Y.V 7.R.c	1.5 0.8	yr	0	380
1925	Gagauz	BLOW (OF WIND)	e s	7 3	XN	ES	8	8.E.V 8.S.c	1.5 0.8	es	0	377
1926	Gagauz	BLOW (OF WIND)	y f l e	7 3 5 7	XBCZ	YBLE	8	8.Y.V 8.B.C 8.L.C 8.E.V	1.5 1.75 1.5 0.8	yfle	0	388
2195	Kara-Kalpak	BLOW (OF WIND)	e s	7 3	XN	ES	9	9.E.V 9.S.c	1.5 0.8	es	0	377
2196	Kara-Kalpak	BLOW (OF WIND)	y r l e	7 5 5 7	XMBZ	YRLE	9	9.Y.V 9.R.c 9.L.C 9.E.V	1.5 1.1 1.75 0.8	yrle	0	388
2197	Kara-Kalpak	BLOW (OF WIND)	y p l e	7 1 5 7	XBCZ	YPLE	9	9.Y.V 9.P.C 9.L.C 9.E.V	1.5 1.75 1.5 0.8	yple	0	388
2468	Karachay-Balkar	BLOW (OF WIND)	y r	7 5	XN	YR	10	10.Y.V 10.R.c	1.5 0.8	yr	0	380
2785	Karaim	BLOW (OF WIND)	i r	7 5	XN	IR	11	11.I.V 11.R.c	1.5 0.8	ir	0	380
2786	Karaim	BLOW (OF WIND)	y r	7 5	XN	YR	11	11.Y.V 11.R.c	1.5 0.8	yr	0	380
3099	Kazakh	BLOW (OF WIND)	y r l e	7 5 5 7	XMBZ	YRLE	12	12.Y.V 12.R.c 12.L.C 12.E.V	1.5 1.1 1.75 0.8	yrle	0	388
3100	Kazakh	BLOW (OF WIND)	s o q	3 7 1	AXN	SUK	12	12.S.C 12.U.V 12.K.c	2.0 1.5 0.8	soq	1	382
3367	Khakas	BLOW (OF WIND)	y r	7 5	XN	YR	13	13.Y.V 13.R.c	1.5 0.8	yr	0	380
3368	Khakas	BLOW (OF WIND)	y b y r	7 1 7 5	XBYN	YPYR	13	13.Y.V 13.P.C 13.Y.V 13.R.c	1.5 1.75 1.3 0.8	ybyr	0	380
3633	Khalaj	BLOW (OF WIND)	h ɛ s	3 7 3	AXN	HES	14	14.H.C 14.E.V 14.S.c	2.0 1.5 0.8	hɛs	0	377
3634	Khalaj	BLOW (OF WIND)	p u f l ɑ	1 7 3 5 7	AXBCZ	PYBLA	14	14.P.C 14.Y.V 14.B.C 14.L.C 14.A.V	2.0 1.5 1.75 1.5 0.8	puflɑ	0	417
3858	Kumyk	BLOW (OF WIND)	e ʃ	7 3	XN	ES	15	15.E.V 15.S.c	1.5 0.8	eʃ	0	377
3859	Kumyk	BLOW (OF WIND)	y f y r	7 3 7 5	XBYN	YBYR	15	15.Y.V 15.B.C 15.Y.V 15.R.c	1.5 1.75 1.3 0.8	yfyr	0	380
4124	Kyrgyz	BLOW (OF WIND)	s o q	3 7 1	AXN	SUK	16	16.S.C 16.U.V 16.K.c	2.0 1.5 0.8	soq	1	382
4125	Kyrgyz	BLOW (OF WIND)	y j l ø	7 6 5 7	XMBZ	YJLU	16	16.Y.V 16.J.c 16.L.C 16.U.V	1.5 1.1 1.75 0.8	yjlø	0	419
4408	Nogai	BLOW (OF WIND)	e s	7 3	XN	ES	17	17.E.V 17.S.c	1.5 0.8	es	0	377
4409	Nogai	BLOW (OF WIND)	y r	7 5	XN	YR	17	17.Y.V 17.R.c	1.5 0.8	yr	0	380
4720	Northern Altai	BLOW (OF WIND)	k i r	1 7 5	AXN	KIR	18	18.K.C 18.I.V 18.R.c	2.0 1.5 0.8	kir	0	380
5049	Old Turkic	BLOW (OF WIND)	y r	7 5	XN	YR	19	19.Y.V 19.R.c	1.5 0.8	yr	0	380
5050	Old Turkic	BLOW (OF WIND)	j e l t i r	6 7 5 1 7 5	AXMBYN	JELTIR	19	19.J.C 19.E.V 19.L.c 19.T.C 19.I.V 19.R.c	2.0 1.5 1.1 1.75 1.3 0.8	jeltir	0	421
5324	Salar	BLOW (OF WIND)	f u r	3 7 5	AXN	BYR	20	20.B.C 20.Y.V 20.R.c	2.0 1.5 0.8	fur	0	380
5325	Salar	BLOW (OF WIND)	f y r	3 7 5	AXN	BYR	20	20.B.C 20.Y.V 20.R.c	2.0 1.5 0.8	fyr	0	380
5590	Shor	BLOW (OF WIND)	y b y r	7 1 7 5	XBYN	YPYR	21	21.Y.V 21.P.C 21.Y.V 21.R.c	1.5 1.75 1.3 0.8	ybyr	0	380
5872	Siberian Tatar	BLOW (OF WIND)	ë s	7 3	XN	ES	22	22.E.V 22.S.c	1.5 0.8	ës	0	377
5873	Siberian Tatar	BLOW (OF WIND)	j ë l b ɛ n	6 7 5 1 7 4	AXMBYN	JELPEN	22	22.J.C 22.E.V 22.L.c 22.P.C 22.E.V 22.N.c	2.0 1.5 1.1 1.75 1.3 0.8	jëlbɛn	0	421
5874	Siberian Tatar	BLOW (OF WIND)	j ë l b ë	6 7 5 1 7	AXMBZ	JELPE	22	22.J.C 22.E.V 22.L.c 22.P.C 22.E.V	2.0 1.5 1.1 1.75 0.8	jëlbë	0	421
6131	Southern Altai	BLOW (OF WIND)	y r	7 5	XN	YR	23	23.Y.V 23.R.c	1.5 0.8	yr	0	380
6132	Southern Altai	BLOW (OF WIND)	s o q	3 7 1	AXN	SUK	23	23.S.C 23.U.V 23.K.c	2.0 1.5 0.8	soq	1	382
6402	Tatar	BLOW (OF WIND)	i s	7 3	XN	IS	24	24.I.V 24.S.c	1.5 0.8	is	0	377
6403	Tatar	BLOW (OF WIND)	ø r	7 5	XN	UR	24	24.U.V 24.R.c	1.5 0.8	ør	0	380
6680	Tofa	BLOW (OF WIND)	y r	7 5	XN	YR	25	25.Y.V 25.R.c	1.5 0.8	yr	0	380
6937	Turkish	BLOW (OF WIND)	e s	7 3	XN	ES	26	26.E.V 26.S.c	1.5 0.8	es	0	377
6938	Turkish	BLOW (OF WIND)	y f lʲ e	7 3 5 7	XBCZ	YBLE	26	26.Y.V 26.B.C 26.L.C 26.E.V	1.5 1.75 1.5 0.8	yflʲe	0	388
7209	Turkmen	BLOW (OF WIND)	ø θ	7 3	XN	UD	27	27.U.V 27.D.c	1.5 0.8	øθ	0	377
7210	Turkmen	BLOW (OF WIND)	ø w y θ	7 6 7 3	XBYN	UWYD	27	27.U.V 27.W.C 27.Y.V 27.D.c	1.5 1.75 1.3 0.8	øwyθ	0	427
7211	Turkmen	BLOW (OF WIND)	y f l e	7 3 5 7	XBCZ	YBLE	27	27.Y.V 27.B.C 27.L.C 27.E.V	1.5 1.75 1.5 0.8	yfle	0	388
7466	Tuvan	BLOW (OF WIND)	y r	7 5	XN	YR	28	28.Y.V 28.R.c	1.5 0.8	yr	0	380
7467	Tuvan	BLOW (OF WIND)	χ ɑ d ɯ	3 7 1 7	AXBZ	GATI	28	28.G.C 28.A.V 28.T.C 28.I.V	2.0 1.5 1.75 0.8	χɑdɯ	0	428
7734	Uyghur	BLOW (OF WIND)	ɛ s	7 3	XN	ES	29	29.E.V 29.S.c	1.5 0.8	ɛs	1	377
7735	Uyghur	BLOW (OF WIND)	p y d ɛ	1 7 1 7	AXBZ	PYTE	29	29.P.C 29.Y.V 29.T.C 29.E.V	2.0 1.5 1.75 0.8	pydɛ	0	417
7736	Uyghur	BLOW (OF WIND)	p y l ɛ	1 7 5 7	AXBZ	PYLE	29	29.P.C 29.Y.V 29.L.C 29.E.V	2.0 1.5 1.75 0.8	pylɛ	0	417
8043	Uzbek	BLOW (OF WIND)	e s	7 3	XN	ES	30	30.E.V 30.S.c	1.5 0.8	es	0	377
8044	Uzbek	BLOW (OF WIND)	p u f l ɑ	1 7 3 5 7	AXBCZ	PYBLA	30	30.P.C 30.Y.V 30.B.C 30.L.C 30.A.V	2.0 1.5 1.75 1.5 0.8	puflɑ	0	417
8341	West Yugur	BLOW (OF WIND)	e n e t	7 4 7 1	XBYN	ENET	31	31.E.V 31.N.C 31.E.V 31.T.c	1.5 1.75 1.3 0.8	enet	0	407
8342	West Yugur	BLOW (OF WIND)	p u t e	1 7 1 7	AXBZ	PYTE	31	31.P.C 31.Y.V 31.T.C 31.E.V	2.0 1.5 1.75 0.8	pute	0	417
8649	Yakut	BLOW (OF WIND)	y r	7 5	XN	YR	32	32.Y.V 32.R.c	1.5 0.8	yr	0	380
#
8	Azerbaijani	BONE	s y m y c	3 7 4 7 1	AXBYN	SYMYC	1	1.S.C 1.Y.V 1.M.C 1.Y.V 1.C.c	2.0 1.5 1.75 1.3 0.8	symyc	0	429
281	Bashkir	BONE	h ø j ɛ k	3 7 6 7 1	AXBYN	HUJEK	2	2.H.C 2.U.V 2.J.C 2.E.V 2.K.c	2.0 1.5 1.75 1.3 0.8	højɛk	0	439
563	Chulym	BONE	s ø ø k	3 7 7 1	AXYN	SUUK	3	3.S.C 3.U.V 3.U.V 3.K.c	2.0 1.5 1.3 0.8	søøk	0	439
812	Chuvash	BONE	ʃ ø m ø	3 7 4 7	AXBZ	SUMU	4	4.S.C 4.U.V 4.M.C 4.U.V	2.0 1.5 1.75 0.8	ʃømø	0	429
1070	Crimean Tatar	BONE	k e m i k	1 7 4 7 1	AXBYN	KEMIK	5	5.K.C 5.E.V 5.M.C 5.I.V 5.K.c	2.0 1.5 1.75 1.3 0.8	kemik	0	429
1348	Cuman	BONE	s o u ɑ t	3 7 7 7 1	AXYYN	SUYAT	6	6.S.C 6.U.V 6.Y.V 6.A.V 6.T.c	2.0 1.5 1.3 1.3 0.8	souɑt	0	434
1614	Dolgan	BONE	o ŋ u o k	7 4 7 7 1	XBYYN	UNYUK	7	7.U.V 7.N.C 7.Y.V 7.U.V 7.K.c	1.5 1.75 1.3 1.3 0.8	oŋuok	0	435
1853	Gagauz	BONE	k e m i k	1 7 4 7 1	AXBYN	KEMIK	8	8.K.C 8.E.V 8.M.C 8.I.V 8.K.c	2.0 1.5 1.75 1.3 0.8	kemik	0	429
2113	Kara-Kalpak	BONE	s y j e k	3 7 6 7 1	AXBYN	SYJEK	9	9.S.C 9.Y.V 9.J.C 9.E.V 9.K.c	2.0 1.5 1.75 1.3 0.8	syjek	0	439
2388	Karachay-Balkar	BONE	s y j e k	3 7 6 7 1	AXBYN	SYJEK	10	10.S.C 10.Y.V 10.J.C 10.E.V 10.K.c	2.0 1.5 1.75 1.3 0.8	syjek	0	439
2655	Karaim	BONE	s i v e k	3 7 3 7 1	AXBYN	SIBEK	11	11.S.C 11.I.V 11.B.C 11.E.V 11.K.c	2.0 1.5 1.75 1.3 0.8	sivek	0	439
2656	Karaim	BONE	s y j e k	3 7 6 7 1	AXBYN	SYJEK	11	11.S.C 11.Y.V 11.J.C 11.E.V 11.K.c	2.0 1.5 1.75 1.3 0.8	syjek	0	439
3019	Kazakh	BONE	s y j e k	3 7 6 7 1	AXBYN	SYJEK	12	12.S.C 12.Y.V 12.J.C 12.E.V 12.K.c	2.0 1.5 1.75 1.3 0.8	syjek	0	439
3288	Khakas	BONE	s ø ø k	3 7 7 1	AXYN	SUUK	13	13.S.C 13.U.V 13.U.V 13.K.c	2.0 1.5 1.3 0.8	søøk	0	439
3778	Kumyk	BONE	s y j e k	3 7 6 7 1	AXBYN	SYJEK	15	15.S.C 15.Y.V 15.J.C 15.E.V 15.K.c	2.0 1.5 1.75 1.3 0.8	syjek	0	439
4046	Kyrgyz	BONE	s ø ø c	3 7 7 1	AXYN	SUUC	16	16.S.C 16.U.V 16.U.V 16.C.c	2.0 1.5 1.3 0.8	søøc	0	439
4323	Nogai	BONE	s y j e k	3 7 6 7 1	AXBYN	SYJEK	17	17.S.C 17.Y.V 17.J.C 17.E.V 17.K.c	2.0 1.5 1.75 1.3 0.8	syjek	0	439
4614	Northern Altai	BONE	s ø ø k	3 7 7 1	AXYN	SUUK	18	18.S.C 18.U.V 18.U.V 18.K.c	2.0 1.5 1.3 0.8	søøk	0	439
4615	Northern Altai	BONE	s ø k	3 7 1	AXN	SUK	18	18.S.C 18.U.V 18.K.c	2.0 1.5 0.8	søk	0	439
4969	Old Turkic	BONE	s y ŋ y k	3 7 4 7 1	AXBYN	SYNYK	19	19.S.C 19.Y.V 19.N.C 19.Y.V 19.K.c	2.0 1.5 1.75 1.3 0.8	syŋyk	0	439
5238	Salar	BONE	s e n i χ	3 7 4 7 3	AXBYN	SENIG	20	20.S.C 20.E.V 20.N.C 20.I.V 20.G.c	2.0 1.5 1.75 1.3 0.8	seniχ	0	439
5515	Shor	BONE	s øː k	3 7 1	AXN	SUK	21	21.S.C 21.U.V 21.K.c	2.0 1.5 0.8	søːk	0	439
5785	Siberian Tatar	BONE	s y ø k	3 7 7 1	AXYN	SYUK	22	22.S.C 22.Y.V 22.U.V 22.K.c	2.0 1.5 1.3 0.8	syøk	0	439
6053	Southern Altai	BONE	s ø ø k	3 7 7 1	AXYN	SUUK	23	23.S.C 23.U.V 23.U.V 23.K.c	2.0 1.5 1.3 0.8	søøk	0	439
6322	Tatar	BONE	s ø j ɛ k	3 7 6 7 1	AXBYN	SUJEK	24	24.S.C 24.U.V 24.J.C 24.E.V 24.K.c	2.0 1.5 1.75 1.3 0.8	søjɛk	0	439
6600	Tofa	BONE	s ø ø k	3 7 7 1	AXYN	SUUK	25	25.S.C 25.U.V 25.U.V 25.K.c	2.0 1.5 1.3 0.8	søøk	0	439
6864	Turkish	BONE	c e m i c	1 7 4 7 1	AXBYN	CEMIC	26	26.C.C 26.E.V 26.M.C 26.I.V 26.C.c	2.0 1.5 1.75 1.3 0.8	cemic	0	429
7133	Turkmen	BONE	θ y ŋ k	3 7 4 1	AXLN	DYNK	27	27.D.C 27.Y.V 27.N.c 27.K.c	2.0 1.5 1.1 0.8	θyŋk	0	439
7395	Tuvan	BONE	s ø ø k	3 7 7 1	AXYN	SUUK	28	28.S.C 28.U.V 28.U.V 28.K.c	2.0 1.5 1.3 0.8	søøk	0	439
7655	Uyghur	BONE	s ø ŋ ɛ k	3 7 4 7 1	AXBYN	SUNEK	29	29.S.C 29.U.V 29.N.C 29.E.V 29.K.c	2.0 1.5 1.75 1.3 0.8	søŋɛk	0	439
7656	Uyghur	BONE	s y ŋ ɛ k	3 7 4 7 1	AXBYN	SYNEK	29	29.S.C 29.Y.V 29.N.C 29.E.V 29.K.c	2.0 1.5 1.75 1.3 0.8	syŋɛk	0	439
7657	Uyghur	BONE	s y j ɛ k	3 7 6 7 1	AXBYN	SYJEK	29	29.S.C 29.Y.V 29.J.C 29.E.V 29.K.c	2.0 1.5 1.75 1.3 0.8	syjɛk	0	439
7976	Uzbek	BONE	s u j ɑ k	3 7 6 7 1	AXBYN	SYJAK	30	30.S.C 30.Y.V 30.J.C 30.A.V 30.K.c	2.0 1.5 1.75 1.3 0.8	sujɑk	0	439
8227	West Yugur	BONE	s ɯ m ɯ q	3 7 4 7 1	AXBYN	SIMIK	31	31.S.C 31.I.V 31.M.C 31.I.V 31.K.c	2.0 1.5 1.75 1.3 0.8	sɯmɯq	0	429
8570	Yakut	BONE	u ŋ u o χ	7 4 7 7 3	XBYYN	YNYUG	32	32.Y.V 32.N.C 32.Y.V 32.U.V 32.G.c	1.5 1.75 1.3 1.3 0.8	uŋuoχ	0	435
#
120	Azerbaijani	BOTTOM	d i b	1 7 1	AXN	TIP	1	1.T.C 1.I.V 1.P.c	2.0 1.5 0.8	dib	0	440
401	Bashkir	BOTTOM	t ø p	1 7 1	AXN	TUP	2	2.T.C 2.U.V 2.P.c	2.0 1.5 0.8	tøp	0	440
674	Chulym	BOTTOM	t y p	1 7 1	AXN	TYP	3	3.T.C 3.Y.V 3.P.c	2.0 1.5 0.8	typ	0	440
925	Chuvash	BOTTOM	t ɘʷ p	1 7 1	AXN	TEP	4	4.T.C 4.E.V 4.P.c	2.0 1.5 0.8	tɘʷp	0	440
1183	Crimean Tatar	BOTTOM	t y p	1 7 1	AXN	TYP	5	5.T.C 5.Y.V 5.P.c	2.0 1.5 0.8	typ	0	440
1469	Cuman	BOTTOM	t u b	1 7 1	AXN	TYP	6	6.T.C 6.Y.V 6.P.c	2.0 1.5 0.8	tub	1	440
1721	Dolgan	BOTTOM	t y ɡ e k	1 7 1 7 1	AXBYN	TYKEK	7	7.T.C 7.Y.V 7.K.C 7.E.V 7.K.c	2.0 1.5 1.75 1.3 0.8	tyɡek	0	453
1962	Gagauz	BOTTOM	d i p	1 7 1	AXN	TIP	8	8.T.C 8.I.V 8.P.c	2.0 1.5 0.8	dip	0	440
2237	Kara-Kalpak	BOTTOM	t y p	1 7 1	AXN	TYP	9	9.T.C 9.Y.V 9.P.c	2.0 1.5 0.8	typ	0	440
2504	Karachay-Balkar	BOTTOM	t y b	1 7 1	AXN	TYP	10	10.T.C 10.Y.V 10.P.c	2.0 1.5 0.8	tyb	0	440
2843	Karaim	BOTTOM	t y p	1 7 1	AXN	TYP	11	11.T.C 11.Y.V 11.P.c	2.0 1.5 0.8	typ	0	440
2844	Karaim	BOTTOM	k i p	1 7 1	AXN	KIP	11	11.K.C 11.I.V 11.P.c	2.0 1.5 0.8	kip	0	440
3143	Kazakh	BOTTOM	t y p	1 7 1	AXN	TYP	12	12.T.C 12.Y.V 12.P.c	2.0 1.5 0.8	typ	0	440
