	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
SAY_5	kutaʃ																																	
SAY_6								aɡu̯an										aːɡi		aːɡa									aːɡ					
SAY_7		ʧani	mai̯̯									hai̯̯														naːnia				paːri			mai̯̯kːɨ~mai̯̯kːa	
SAY_8						jaxɨ																												
SAY_9					niːkʷi												ɨnakːwi~ɨnaʔwi		jɨkʷi				kɨi̯̯	niːkʷi										
SAY_10																											tui̯̯~tʰui̯̯							
SAY_11																				tɨʔɨ														
SAY_12																									tɨi̯̯jaʔ									
SAY_13												ite				ine~ineː					inas													
SAY_14											ʦe		meː																					
SAY_15								teen																										
SAY_16																																piŋɡɨ		
SEE_1																														hutaa~huːtu				
SEE_2				itːa				vitzan	ta						biʧːa						ita						vitza	hta						biʧa
SEE_3																															tema~temo			
SEE_4	teew					tɨwa								tiiwi~tow																				
SEE_5																																taːwɨɡɨt		
SEE_6										jori																								
SEE_7																						ote												
SEE_8		neʔ~eʔne~neʔne									neʔne	ni̯ere																						
SEE_9																		nunːide		nɨi̯̯d					nɨi̯̯ɲ				nɨi̯̯d					
SEE_10		naʧi																																
SEE_11																		nianto																
SEE_12			punːiː		puni								pikeː~pɨni			puni	puni~punːi~puʔni		pui̯̯					pui̯̯~puni		pɨni							pɨnikːa	
SEE_13							sei̯hra																											
SEE_14												zei̯̯																						
SEE_15																							hihi											
SEED_1					pehe														pehe					pehe										
SEED_2										poosi																								
SEED_3																		usːoqui̯̯																
SEED_4	puʧily		puʔipi			puʃ							puʔivi	puʃla		pusi	pui̯̯						puːʦ			puʔiɨ̯̯				puːʈ͡ʂin		punʒil	pɨʔiapi	
SEED_5																											vuʧit							
SEED_6									ʃinaːʧ																			ʃiːnøʧt͡ɬi						
SEED_7																					ajuhwaʧ~aju													
SEED_8		tali					aci				pahci	haci			baʧia					kai̯̯									kai̯̯		waciran			baʧia
SEED_9				aʧt͡ɬi																		aʧ												
SEED_10																									kai̯̯ʧuk									
SEED_11								suvatzi																										
SEED_12												imɨari																						
SHARP_1				tentia					teːneh												teni													
SHARP_2																												t͡ɬatekiː						
SHARP_3																									muuk				muuk					
SHARP_4																		mucaɡo		mucada														
SHARP_5		ʧuta																																
SHARP_6																											ɡui̯̯tzu							
SHARP_7			kɨwakai̯̯		kɨma								kuwaː			kɨwaː	kɨmaː		kɨma					kɨma		kɨŋʷaː							kuwaakatːɨ	
SHARP_8	tama									qala																								
SHARP_9											jolame																							
SHARP_10														ʂowai̯̯																				
SHARP_11																							hacaːʔi											
SHARP_12															bwawite																			bwawɨte~bwawi
SHARP_13						ŋavɨ																												
SHARP_14							antamɨːmɨ																											
SHORT_1											eʔmeruma~aʔmerima																							
SHORT_2																				dumarica					dumaːl̥									
SHORT_3		kuʔteli																			kutu													
SHORT_4	muti					mutɨqɨ											miʦːi						mutipik											
SHORT_5							ʦapwatun			ʦaava													ʦaːpuʔ				sapːada~sapːata							
SHORT_6														kapakpamal																			kapaʔatːokowatːɨ	
SHORT_7																		kavulika												kamuhoʔ				
SHORT_8																																tabuːʔupil		
SHORT_9			topici					ʧupica					tovʔepiːʧɨ			topːociʦːini			topːoʦːitɨ							topɨ~topːɨ								
SHORT_10															pooʧi																			poʧilai̯̯
SHORT_11																							qapockaʔ						ʂopolk					
SHORT_12				ʦicikicin					ʦikciːn																			ʦiciːkiːci						
SHORT_13					paʔitɨːci																													
SHORT_14																								kɨpihtɨn										
SKIN_1			asipɨ~asiʔa										asiaviʔ			sipːoʔi										asiaːʔ							siʔaːpi	
SKIN_2										ʦiipɨ																								
SKIN_3							navi					nawi																						
SKIN_4		wiʧi									wiʔci	wi																						
SKIN_5				kwet͡ɬaʃt͡ɬi					kʷetaʃio												kʷetasti	kʷeteʃt						kʷiːt͡ɬaʃt͡ɬi						
SKIN_6																															kucit~kvici			
SKIN_7				eʔwaːt͡ɬ				beɡu̯at							beewa												bewa							bea
SKIN_8																		ulidaɡa		ɨlidaɡ									ɨldaɡ					
SKIN_9	saval													taavaʃ																				
SKIN_10																														axoxoʈ͡ʂ~axoːxoʦ				
SKIN_11																							qoʦ											
SKIN_12					poʔoaʔ														poʔa					poʔanʔ	joʔ							poːnt		
SKIN_13						tukʔa																												
SKIN_14																	pɨhɨ																	
SKY_1																				damacatuma									daːmkahʧim					
SKY_2																									dʱam									
SKY_3										tokpela																						toːkoːmbahl		
SKY_4	tukvaʃ		tukumpa			tukvaʔaʃ							tuɡu	tuupaʃ		tukupːa	tukupːaːtːɨ		tukumpana				tukumit~tuːkumit~tukumiʦ	tukumpin		tukun				tukupar			tukupːaja	
SKY_5								tevika			teweka	tahei̯̯ma			teeka~tewka												teɡui̯̯kat							teeka
SKY_6					tomːoːpi																										tamwakalit~temokalit			
SKY_7																		tɨvaɡi																
SKY_8				ilwikat͡ɬ					elwiak												ilwakak							iːlfiːkak						
SKY_9		riwiɡaʧi																																
SKY_10		seʔpolɨtali																																
SKY_11							utʲe																											
SLEEP_1																																ʦuluːm~uculuːm		
SLEEP_2								ʦotzon																			ʦotzi							
SLEEP_3																		ʦocose																
SLEEP_4		ɡoʧi		koʧi					koʧi		koci				koʧːe					koːʂ	kuʧi	koʧo			koːs			koʧiː	koːʂ		kos			koʧe
SLEEP_5	kup					kupɨ	kucu					kuci		kup									kuːman											
SLEEP_6			ɨpːɨi̯̯		ɨːpɨi̯̯					pɨːwi			ɨpiː			ɨwi	ɨwi~ɨwi		ɨpːɨi̯̯					ɨpːɨi̯̯		apːɨi̯̯							əpːɨi̯	
SLEEP_7																														jetamku̯a		tahkin~atahkin		
SMALL_1								ʧupi																			baʧuʧu		ʧumʧu					
SMALL_2																					ʧihʧin													
SMALL_3												eʧipɨe~eʧimpe																						
SMALL_4												pe																						
SMALL_5				tepiton																														
SMALL_6													ɨːvʔepiːʧi																					
SMALL_7					tɨe												tɨːci		tɨai̯̯					tɨai̯̯										
SMALL_8							kɨlen																											
SMALL_9																				sviːd														
SMALL_10																															ujir			
SMALL_11		kuʔta									nuʔiti			aluʔmal																				
SMALL_12																																kuʔuzubil		
SMALL_13						akulji												alai̯̯~ali~arali													uli			ili
SMALL_14																				aritu			aɲiːʔi							anuysi				
SMALL_15																									ɨl̥iʔʦ									
SMALL_16	iniʃily														iliiʧːi	inociʦːiʔ												ʦiciːkiːci						
SMALL_17			miʔau̯̯nci																														miipːɨci	
SMALL_18																										miaʔ								
SMALL_19										ʦaako																								
SMALL_20									nohneːl																									
SMOKE (EXHAUST)_1		mori						moraɡu̯a			morewa																moh							
SMOKE (EXHAUST)_2	miʔat					miʔat																	moaːʔt							maːt				
SMOKE (EXHAUST)_3																														ʈ͡ʂiaːn				
SMOKE (EXHAUST)_4															bwiciria												piʧire							bwiʧia
SMOKE (EXHAUST)_5																																uːi̯̯ja		
SMOKE (EXHAUST)_6																				kuːbdaɡ					kubʱɨx				kuːbs					
SMOKE (EXHAUST)_7																		ʦubusci																
SMOKE (EXHAUST)_8				poːst͡ɬi	kukːwiː				poːkti					kuumit		kukkuhi			kukːwiː		pukti			kukkʷiː				pukt͡ɬi			kupicit			
SMOKE (EXHAUST)_9							kɨci					kɨ~kɨci																						
SMOKE (EXHAUST)_10			kʷihipː							kʷiiciŋwɨ		kʷau̯̯ni	kʷuhidɨ				kʷiː							kʷiː		kʷiɨ̯							kʷiipɨ	
SNAKE_1							kuʔukuʔu																											
SNAKE_2																	pasːinuʔju																	
SNAKE_3	sewet					sɨwɨt																												
SNAKE_4																							hɨːŋt											
SNAKE_5														piɨ̯̯qwala																				
SNAKE_6			kʷiːjaːci		kʷasinaboː																													
SNAKE_7		sinoi̯									sinoi̯̯							ʦoːi̯̯		vinoi̯̯							sinot							
SNAKE_8				koːwaːt͡ɬ					kowaːt												kʷat				koʔ			kowat͡ɬ	koʔowi	ʃot	koot			
SNAKE_9												ku										kuet												
SNAKE_10																																tuhat		
SNAKE_11													toɡowa			toqoqːwa	toko		tokoa					tokoa		tokoa							tokoapi	
SNAKE_12								vacotz							baːkot																			baakot
SNAKE_13										løloŋw																								
STAR_1															ʧokːi																			ʧoki
STAR_2		seʔpoli								soohɨ	soʔpori																				soo			
STAR_3				sit͡ɬalin				sarin	siːtaliːn												sital							sit͡ɬaliː						
STAR_4								sibora												siɨ̯̯ovaɡ														
STAR_5																				siavuɡui̯̯														
STAR_6																											dærirai̯̯							
STAR_7			puːcipɨ										puːciːvɨ													puːci							puuciːpi	
STAR_8					tacinupi											tacinu			taʦːiu̯mpi					tacɨɨmpin										
STAR_9	suʔwet					suʔul																	huːʔʈ͡ʂ						huʔu					
STAR_10														ʂuʔla																		ʃuːl		
STAR_11																														ʃuʃjot				
STAR_12							ʃuʔuraʔave					zurawe																						
STAR_13																		jujupa		huhuɡa~uhapa														
STAR_14																	paːtːusːupaʔa																	
STAR_15																									ʧɨtʔ									
STONE_1	qawiʃ					kawiʃ																												
STONE_2																		jodːe		hod					joːdai̯̯				hodai̯̯					
STONE_3										ou̯̯a																								
STONE_4			tɨmpi		tɨpi								tɨbiʧɨ			tɨpːi	tɨpːi		tɨmpin				tɨmɨt	tɨmpin		tɨmpɨ~tɨn						tɨnt	tɨpɨpːɨ	
STONE_5				tet͡ɬ			tjetʲe	tet	tet		tehte	tete		toota	tetːa						tet	tot					tet	ti̯etetu		tuːta~tota	tetat~terat			teta
STONE_6		ree																																
SUN_1																									ʧat									
SUN_2																											tæt							
SUN_3	tamit		tapapːɨci		tave	tamit		tavi		taawa		tau̯̯	tavi	timet	taːʔa	tape	tapa	tasːe	tapai̯̯	taʂ			taːmiat	tape		tapa~tapi			taʂ	tamit	tata~tasalit	taːl	tapaci	taaʔa
SUN_4		rai̯̯enali		toːnatiu̯					toːnal		tahenari							tonːeli			tunal	tunel						tunaliː						
SUN_5							ʃɨka																											
SWIM_1							ɑhɑu̯̯βe					hɑu̯̯			βɑhume																			βɑhume
SWIM_2																															on~onɑ			
SWIM_3						wɑj								wɑ̠̄jɑ															wɑʧːui̯̯					
SWIM_4			nɑpːɑkːɯ		pɑhɑpitːɯ											pɑhɑpi	pɑhɑpi							pɑhɑpi									ɑpipoti~nɑpɑkːi	
SWIM_5																			nokoi̯̯ʦoi̯̯h															
SWIM_6																												mɑːwilɑːnɑ						
SWIM_7										momortimɑ		hɑu̯̯rikɑ																						
SWIM_8																				komli̠miah														
SWIM_9																																aːpɑi̯̯ʔiʧ		
SWIM_10		ɑʔke̠									kaʔkena																							
SWIM_11				aːkʷi																														
SWIM_12													pɑːkenukʷːi																					
TAIL_1																		bai̯̯di		bahi					bʱai̯̯				bahi		bakusir			
TAIL_2	kʷas	wasi	kʷasi	kʷit͡ɬapilli	kʷasi	qwaʃ	kʷasa	basit	kʷitapiːl		wahsi	kʷari	kʷasi		bwasia	qwaci	kʷasːi		kʷasi		kʷitapil		wað	kʷesi		kʷasi		kʷiːt͡ɬapiːl				wiʃiː	kʷasici	bwasia
TAIL_3														piqwsiv																				
TAIL_4													koʃivi																					
TAIL_5										sɨri																								
THAT_1					uti~oti										huri			ɯɡɑi̯̯		ɯɡi	uni								hɯɡʔɑi̯̯~hɯɡi~hɯɡʔi~hɯɡɑʔi					
THAT_2			u								puː				hu	u										u			hɯɡ				u	u~hu
THAT_3			utɯ				mɯmɯ						utɯ~suʔunɑ~suʔutɯ											utɯn		uʔu							utu	
THAT_4			mɑtɯ										sɑmɑnɑ~sɑmɑtɯ	oːnu			osu		sɑtɯ														mɑtɯ	
THAT_5		mu~mi̠	mɑ																														mɑ	
THAT_6																							ama											
THAT_7			mɑkːɑ														okɑ											neːkɑ~inoːneːkɑ~neːkɑhoː						
THAT_8			ukːɑ	inoːn					nɑ				unɑ															inoː				untuːkɑl		
THAT_9												iwɑ							sɑ													wɑʔ		wɑ~wɑi̯̯
THAT_10																																wɑnʦil		
THAT_11										pɑm																								
THAT_12																											ve							
THAT_13																														peːʔe				
THAT_14						əβət~ət																												
THAT_15	evat~et																						pat											
THAT_16																									ɡwiʔ									
THAT_17																															iki̠t			
THAT_18						ɑxwə̠ʃ																												
THAT_19								ar																										
THIS_1																												iːniːnɑːnkɑ~nɑːnkɑ						
THIS_2									nɑmel																									
THIS_3			iʦɯ		itːɯ~isɯ							ikɯ	itɯ			ihu	isu		sitɯ					sitɯn										
THIS_4	iʔ		i							iʔ															djiʔ	i						ij	iʧ~in	i
THIS_5			ikːɑ	iniːn		i̠ʔi	iːʔi		inɑ		ihi̠		inɑ~siʔitɯ~siʔinɑ	iβi̠ʔ	iʔi		ikiɑ	iji		idi̠	ini		iβiʔ				iti	iːniː	iːdɑ~iːdʔɑ~id~iːdɑʔɑ		irɑ̠			
THIS_6																														mine				
THIS_7		je̠nɑ~jepunɑ̠																																
THIS_8		e̠ʧi						eni																										
THIS_9																			si															
THOU_1																		ɑːpi		aːpi									aːpi~aːpiʔi					
THOU_2														om																oːmɑʔ				
THOU_3			ɯmːi							ɯm			mumi~imi						ɯmːi				ɯmiʔ			imːi						impi		
THOU_4								eme							empo																			empo
THOU_5																											ma							
THOU_6												iɑku																			ipu̠			
THOU_7		muhe̠					mu̠ʔeː																											
THOU_8																ɯh	ɯ		ɯ															
THOU_9					ɯnɯ						mu̠ː													ɯnːɯ									ɯmɯ	
THOU_10				teh																	tɑhɑ							tɑhɑ						
THOU_11	ʔet																																	
THOU_12						əʔ																												
THREE_1										paːjom												ejom												
THREE_2				eːi̯̯					eːji												jeːi̯̯							jei̯̯ɪ						
THREE_3	paha		pahi		pahihtɨ	pah							pehe~peheju	paːhai̯̯	bahi	pahii	pahiju		pahi~pai̯̯				paːhiʔ	pai̯̯h		pai̯̯				paheʔ		paːi̯̯	pai̯̯ni	bahi
THREE_4							wai̯̯hka	vei̯̯dum			pai̯̯ka	hai̯̯ka						vai̯̯ka		vai̯̯ko					vai̯̯k		vai̯̯de		wai̯̯k					
THREE_5																															vajir			
THREE_6		bikija																																
THREE_7																tu																		
THROW_1																		vupe																
THROW_2																											qui̯̯ʦ							
THROW_3		i																																
THROW_4																														piʔ				
THROW_5																				daʔitud									daʔiʧud					
THROW_6	ʔamin																			vanicuna														
THROW_7																									mai̯̯bu̯aʔ									
THROW_8																		bu̯anta~bu̯ani																
THROW_9		oʔta																													okoa~wokoa			
THROW_10				moːt͡ɬa					tatamoːta~mota												muːta	mote						multa~mut͡ɬa						
THROW_11								toran~hiserani																										
THROW_12											ʦewa~ʦewa																							
THROW_13												hɨa~hɨwa			himːa																			hima
THROW_14																							pukai̯̯									apalak~palak		
THROW_15						wiʧaxɨ										wɨnaʔi	wɨnai̯̯																winai̯̯	
THROW_16							rai̯̯						tavi	mati					taŋwi					tawi										
THROW_17			tɨtapi	t͡ɬaːsa	tɨtawɨː					tɨːva																tɨtapo								
THROW_18																					wetctuk													
TONGUE_1	naŋily					nɨŋʔa																	naŋaʦ							noŋin				
TONGUE_2										leŋi	jeni	teni		weeji																				
TONGUE_3				nenepiːlli				nenet	nenepiːl						ninːi			nun		nɨːn	nepil				nɨn		nene	nenepiːl	nɨːni		ninir			nini
TONGUE_4							njanuri																											
TONGUE_5																																lalant		
TONGUE_6		ʧamekoala~ʧameroala																																
TONGUE_7			akompi		eko											eqo	iko		ai̯̯ko					eko		akon							akopːɨ	
TONGUE_8													eɡubɨ																					
TOOTH_1	tamal	rame	tawampi	t͡ɬant͡ɬi	tama	tamʔa	tame	tamit	taːn	tama	tame	tame	tawabi	tamat	tamːi	tawa	tama	tatam	tama	taːtam	tan		taːm	taman	tatam	taŋwan		t͡ɬankoʧ	taːtami	tatam~taːmin	tamor~tamanr	tamant	tawapːɨ	tami
TREE_1			mahapɨ																							maʔapɨ								
TREE_2																	sɨŋːapi		sɨŋapi															
TREE_3																				ʂaʔi														
TREE_4																wɨnɨppɨ																		
TREE_5										ʦoki			wovi																					
TREE_6																																	ipici	
TREE_7							kɨje					kɨje																						
TREE_8	kelawat			kʷawit͡ɬ		kɨlawat			kʷowit					kulawut							kʷawit	kʷaɡut	wamat					kʷabiːt͡ɬ						
TREE_9																		ost																
TREE_10																															kot			
TREE_11					huːppi																			huːppin										
TREE_12		kusi																		usi									uːs					
TREE_13															kuta										tu̯a					tuvaːr	uːta~uta			kuta
TREE_14								ʦut																			ʦuht							
TREE_15											kuʔu																					uːʔut		
TWO_1												huta													jumai̯̯									
TWO_2				oːme					oːme												ume	omem						ume						
TWO_3																												unte						
TWO_4										løːyøm																								
TWO_5		okʷa									woka			we	wooji								wo			waː						woː		woi̯
TWO_6	wih		waha		waha	wih							waha			waha	waha		waha					waha						wehe			wai̯̯ni	
TWO_7							waʔapwa																											
TWO_8																															nyor~njohor			
TWO_9								ɡodum~ɡoʦ										ɡoca		ɡoːk							ɡode		ɡoːk					
VOMIT_1																																wajuːb~awajuːp		
VOMIT_2									takepa																									
VOMIT_3										nai̯̯øʔ																								
VOMIT_4							haraʔari																											
VOMIT_5								dodan			joʔa																dodoa							
VOMIT_6		oʔyo			oːʔi											oːʔi	oaʔi~oaʔi																	
VOMIT_7																			motoʔi					wɨtːoi̯̯										
VOMIT_8																		biosːe											wihos					
VOMIT_9				maːjau̯nit͡ɬa										mijai̯̯																				
VOMIT_10						ŋina																					hinːŭa							
VOMIT_11															bisata					vihota	mcuta				biotaʔ			sut͡ɬa~jesut͡ɬa						bisata
VOMIT_12	pipivis		pipːitːana										pitahni~pipitahni													pipːitːaʔni								
VOMIT_13																							piːʂ											
WALK_1					miʔa												mia~miʔa		miʔa					miʔa								mij		
WALK_2																													him					
WALK_3																																iːmiː		
WALK_4											oi̯̯														oi̯̯rɨ									
WALK_5																		ojumure		oi̯̯moːr														
WALK_6								dion~vacon																										
WALK_7																															ona			
WALK_8															wei̯̯je																			weje~weeje
WALK_9										waːi̯̯nɨma				wukala	werama																			
WALK_10	nem			nenemi		nɨnɨwi			nehnemi							nɨwi					nehnemi		nɨm				nenemia	nehnemiː						
WALK_11		eʔyena																																
WALK_12							jeʔi																											
WALK_13																											ʦudakæi~ʦudadadai̯̯							
WALK_14													paɡi													pakin							pkai̯̯	
WALK_15			utu̯a									uwi~uwa																						
WALK_16																														nuŋino				
WATER_1																		zudːaɡi		ʂuːdaɡ					suːdai̯̯ʔ				ʂuːdaɡi					
WATER_2				aːt͡ɬ				bat	aːt												at	at					vat				vata~bata			
WATER_3																															wota			
WATER_4		baʔwi						ba			paʔwi				baːʔa																			baaʔa
WATER_5	pal		paː		paː	pal~paw	hah			paahɨ		ha		paala~paaw		paja	paː		paː				paːt	paː		paː				par		paːl	paa	
WATER_6													poʔo																					
WATER_7																												øcint͡ɬi						
WE_1																																iŋilɑʔɑn~iŋiluːʦ~iŋilɑ		
WE_2							i̠teːn								itɑpo					aːti											iti̠~ete̠~ite̠			itepo
WE_3				teʔwɑːn																								tehwɑnte~tehwɑ						
WE_4	ʦe̠mem										reme										tehemet													
WE_5	ʦem					ʦəm				itɑm				ʦɑ̠̄ʔɑm~ʦɑ̠ʔɑm~ʦɑmʔ~ʦɑ̠̄ʔum									ɑʦɑm~iʦɑm						aːʦim	ijoːmo				
WE_6			nɯmːi										nɯmi																				nɯmɯ	
WE_7		tɑmi̠~tɑ̠mu	tɑmːi		tɑnɯ			tɑmi̠de				tɑme	tɑmi~tɑwɑ			tɑ	tːɑmːi		tɑmːɯ					tɑmːɯn		tɑmɑ	tɑmido						tɑmi~tɑwi	
WE_8																		ɑːtɯ																
WHAT_1											ihtɑ̠									iktu														
WHAT_2	hi̠ʦʔɑ~hi̠ʦɑxɑ~hi̠ʦeʔɑ		hɑnːiɑ~himpɯ		hiːni~hini	hiʃ		ha		hiːtɑ~himɯ		hai̯̯	hiniʔipi	hiːʦɑ~hiʃ	hi̠tɑsɑ~hitɑ		hiː		hiː				hiːt	hinɑ~hiːn		inːi				hitɑ		haːi̯̯ntɑ	ʔini	hitɑ
WHAT_3																															hɑte̠k~hɑtep			
WHAT_4		mɑ̠														hɑ													hɑb					
WHAT_5																				hɯɡ														
WHAT_6							titɑne̠																											
WHAT_7																				kʷɑn														
WHAT_8																		tuma							tuʔ									
WHAT_9				t͡ɬei̯̯n					te												taː	te						t͡ɬiːn~t͡ɬiː						
WHAT_10																					tɑj													
WHITE_1										qøycaːwasaʔ																				rawatai̯̯				
WHITE_2																							jaraːraʔn											
WHITE_3						xwajɨ								xwai̯̯a																				
WHITE_4							kʷei̯na																											
WHITE_5																																poːʃɨɨt		
WHITE_6																																oːboːʃɨ		
WHITE_7																	toha	toxa		stoha						toʃa~toʃæ			stoha					
WHITE_8		rosakame	tosaka		tosapihtɨn						tosaname				tosali				tosapihtɨ					tosapihtɨn			tosːăi				tosar		sakatɨ	tosaʔi
WHITE_9																toʦːipono																		
WHITE_10				istak					istaːk												istak							istøk						
WHITE_11	teviʃnek																																	
WHITE_12								sutei̯̯																										
WHITE_13												putura																						
WHITE_14												turame																						
WHITE_15																									ʧu̯a									
WHITE_16													seːɡidɨ																					
WHO_1											abu̯aː															anɡa								
WHO_2																					kaː												ʔaː	
WHO_3												titɑ																						
WHO_4																																ɑkitin		
WHO_5																		voːr																
WHO_6																					kɑh													
WHO_7		mɑ̠pu																																
WHO_8				aːkin			hatɑne̠		aːkoni													ak						aːki		hakiː		ɑki		
WHO_9			hinːi										hini							hɯli~hɯri									hɯðɑi̯̯					
WHO_10								hebeː							hɑ̠βesu~hɑβːe	haɡʱe											hawe							hɑβe
WHO_11	hɑ̠xʔi		hɑŋɑ		hɑkɑtɯ	hɑx				hɑk			hɑnɑ	hɑx			hɑkɑ		hɑkːɑ~hɑkɑtɯn				hɑmiʔ	hɑkːe~hɑkːɑi̯̯							hɑki̠			
WHO_12												qeː																						
WIND_1	jaʔi																																	
WIND_2																		jubuli																
WIND_3		eka		ekat͡ɬ			eeka~aːka	raheca	ehekat		eɡa	eka			heeka						ahakat						ɡeca	jehjekat͡ɬ						heeka
WIND_4																														axikaŋ				
WIND_5										hɨːkaŋwɨ						hɨkːwa	kɨkːwapːa																	
WIND_6																																xkahwal		
WIND_7														huŋla																				
WIND_8						sɨvɨl														hɨvɨl			ʂɨvɨt		jɨbɨl̥				hɨwɨl					
WIND_9			nɨkatɨ		nɨepi														nɨe					nɨai̯		nɨa							nɨatɨ~nɨai̯̯	
WIND_10													neːdɨ																					
WIND_11																															honit			
WOMAN_1								hokis												oks										tokor				
WOMAN_2																	mokoʔni										oqui̯̯					koi̯̯mi		
WOMAN_3		muki										uka						ubi							ubiː				uwi		tuli			
WOMAN_4														ʂuŋaal																				
WOMAN_5								huhuɡu̯a																										
WOMAN_6											oerume																							
WOMAN_7					waʔipːɨ														waʔipːɨ					waʔipːɨ										
WOMAN_8	ɲiʧily																																	
WOMAN_9															hamːut																			hamut
WOMAN_10			mamaʔuː										mamaʔo~mumoʔo													mamaʔu							mamaci	
WOMAN_11				siwaːt͡ɬ		nawikat			siwaːt												siwat							sowat͡ɬ						
WOMAN_12							hɨi̯̯taʔa			wɨːti						hɨːpːiʔ																		
WOMAN_13																							nɨːht											
YEAR_1	tawpaxiʃ					tawpa								tawpaʃ																				
YEAR_2													tiːpɨ																					
YEAR_3			tomo		tomːo											toː	tomːo		tomːo				tamoaʔ	tomːo		tomːo							tomotːɨ	
YEAR_4																														tameːvŋei̯̯				
YEAR_5								betaraːwa																			veta							
YEAR_6															wasuktiria																			wasuktia~wasuktia
YEAR_7										jaːsaŋwɨ																					asak			
YEAR_8																				macohu̯aba														
YEAR_9																		jumiɡui̯̯~oi̯̯diɡui̯̯																
YEAR_10																									oi̯̯dʱaʔ				ahidaɡ					
YEAR_11												witari~wijari																						
YEAR_12		bamibali									pamibame																							
YEAR_13				ʃiwit͡ɬ					ʃiwit												ʃiwit							ʃiːbit͡ɬ~ʃiːhpa						
YEAR_14																				hunai̯̯b														
YEAR_15																																ʃuwaːl		
YEAR_16							nyinʲeʔira																											
YELLOW_1						kɨnɨkɨnɨʔɨʃ																												
YELLOW_2													hɨvɨɡidɨ																					
YELLOW_3				kost͡ɬi					kostik												tultik							kostiːk						huːsai̯̯
YELLOW_4	tesnekiʃ																																	
YELLOW_5																							ʂaʈ͡ʂiːʈ͡ʂiʔn											
YELLOW_6																		oama		soam					u̯am				soam			u̯am		
YELLOW_7							tjau̯̯mwa																											
YELLOW_8					oha												oha		oa					oa		oæ								
YELLOW_9																ohapono																		
YELLOW_10										sikaŋpɨ																							oakːatɨ	
YELLOW_11			oasiakka																												kisarakar~mokʷasakara			
YELLOW_12		sawaroame						savei̯̯			saʔwatome				sawari~sawali												saɡu̯ăi							sawai̯̯
YELLOW_13																														pajuːwit				
YELLOW_14												taraɨ̯̯je																						
YELLOW_15														aʂoʔʂuʃ																				
