	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
LEAF_2	lopɑ	leht	leçti		lehti	lɛxti		leːsːt				luːptɑ	lə̠ʃtɑʃ		lɑstɑ		ləstːɐ				lɛxtɛz	lehto	lehtʲˑ
LEAF_3																			weːbɑ				
LEAF_4							ɭɯwət																
LEAF_5										ʎis													
LEAF_6									kor	kor										kuɑr			
LEAF_7														horɑðiɑj									
LEAF_8																ʨɑːpə							
LEG_1	piʎɡe																						
LEG_2																				pɯd			
LEG_3												lɑːɣəl				topə							
LEG_4		jɑlk	jɑlkɑ		jɑlɡ̊ɑ	jɑlkɑ		juːlʲːk			jɑːlɡɑ		jol		jʊ̯ɔlɛki			jʉɛlkiɛ			jɑʊɡ	jɑlk	jɑlk
LEG_5							kø̆r		kok	kok										kuk		koip	
LEG_6														ŋoj					ŋæ				
LEG_7																	ʝuɛlʲɟ͡ʝːɘ						
LIE_1									kujlɯnɯ	kujlɯnɯ										kɯʎːɯnɯ			
LIE_2													kijem										
LIE_3								luvːe															
LIE_4												χoji											
LIE_5																ipːi							
LIE_6				fɛksik																			
LIE_7															ve̯ælːaːh								
LIE_8																	liɐʃːɐd						
LIE_9																						leʒimæ	
LIE_10		lɑmɑtɑ	mɑːtɑ				ɑ̆lɑ				mɑˀɡːə											lɑmɑmɑ	lɑmːɤmɑ
LIE_11	mɑdʲeʑɑʃtʲems																						
LIE_12														toɲdʲiɑjʧisɯ									
LIE_13																			jusʲeːdɑsʲ				
LIVER_1								vuːjvas							vʊɛjvːɑs		vuəivɐs						
LIVER_2	mɑkso	mɑks	mɑksɑ	maːj	mɑksɑ	mɑksɑ			mus	mus	mɑksɑː	mɑːjt	mokʃ					mʉɛksiɛ		mus	mɑks	mɑhs	mɑsː
LIVER_3							muɣəl							mitə		mɯːtə							
LIVER_4																			mɨd				
LIVER_5																						peʧoŋk	
LONG_1		pikː	pitkæ		pitki	pitkæ					pitkɑː										pitʲk	pitʧ	pˑikː
LONG_2				hosːuː								χosɑ											
LONG_3																			jɑmb				
LONG_4									kuʑ	kuʑ			kuʒu	kuntɡu			kuc͡çːɘ			kuʑ			
LONG_5	kuvɑkɑ						koχ																
LONG_6															kʊhkːi			kʉhkiɛs					
LONG_7								kukʲesʲ															
LONG_8																ʨumpu							
LOUSE_1							tøɣtəm					tɑːkəm											
LOUSE_2								tɨhkʲ							tihkːi			tihkiɛ					
LOUSE_3		tæi	tæi	tɛtyː	tæi	tæi			toj	toj	tɛi		tij				tɛc͡çːɘ			tej	tæi	tæi	tˑæi
LOUSE_4	eʎi																						
LOUSE_5																unʧu							
LOUSE_6																			pənzʲeːʔæ				
MAN_1				feːrfi									pørjeŋ										
MAN_2		meːs	mies		meːz	miɛs					miːɛz										mɛzʲ	meːz	miːsʲˑ
MAN_3				ɛmbɛr																			
MAN_4																tipi							
MAN_5							ku~kɑ̆sɯ																
MAN_6														kuədʲumu									
MAN_7									muʒik	muʒɯk													
MAN_8												χum											
MAN_9	ɑʎɑ~ʨorɑ									mort			mɑrij										
MAN_10														ŋɑnɑʔsɑ					xɑsɑwɑ	vorɡoron			
MAN_11								ɒːlmolma							ɔlmːaːj		ɔːlmɐ	ɔlma					
MAN_12																				piosmurt			
MANY_1							ær																
MANY_2																				tros			
MANY_3		pɑljut																					pˑɑllʲo
MANY_4			moni		moni																	mɤni	
MANY_5		mitːu																					
MANY_6													jɑtə̠r			koʨːə							
MANY_7												sɑːw											
MANY_8				ʃok									ʃuko										
MANY_9			useɑ						unɑ	unɑ													
MANY_10	lɑmo																						
MANY_11														ŋuŋkəɡə									
MANY_12								jeːnːe															
MEAT_1									jɑj	jɑi			jør										
MEAT_2							ɲoɣɯ							ɕɑhɯ									
MEAT_3												ɲowəʎ											
MEAT_4		lihɑ	liɦɑ		lihɑ	lihɑ															lihɑ	lihɑ	lihɑ
MEAT_5	siveʎ																			siʎ			
MEAT_6																		peærkuʌ					
MEAT_7								vuenːʧ			vʊzɑː						vuaʤʲːɘ						
MEAT_8				huːʃ																			
MEAT_9													ʃə̠l										
MEAT_10																uə̠ʨə							
MEAT_11																			ŋəmzɑ				
MOON_1				hold					tɤliɕ	tɤlɯɕ			tə̠lze							toleʑ			
MOON_2								maːnː							maːnːʊ		maːnɐ						
MOON_3																iræ			jirɨ				
MOON_4							iki																
MOON_5														kiʧəðəː									
MOON_6	kov	kuː	kuː		kuː	kuː					kuː											kuː	kˑuː
MOON_7																		askɛ					
MOON_8												eːtpos											
MOUNTAIN_1							pelæ											pɨɛrjɛ					
MOUNTAIN_2								paːhkʲ															
MOUNTAIN_3		mæki			mæki						mæɡ										mæɡi	mæʧi	mæki
MOUNTAIN_4				hɛɟ																			
MOUNTAIN_5												ur	kurə̠k							ɡureʑ			
MOUNTAIN_6									kerɤs														
MOUNTAIN_7															vaːrːi		vaːrʲːɘ						
MOUNTAIN_8			ʋuori			vʊɑrɑ						ɲoːr											
MOUNTAIN_9														bəru									
MOUNTAIN_10							jŏɣ			ʨoj						qɤː			xoːj				
MOUNTAIN_11	pɑndo																						
MOUTH_1								ɲaːlʲːm							ɲaːlɛbmi		ɲalʲmʲːɘ	ɲæːlmiɛ					
MOUTH_2									ɤm	vom				ŋɑŋ		ɑːŋ			ɲɑʔ				
MOUTH_3													umʃɑ							ɯm			
MOUTH_4	kurɡo																						
MOUTH_5							lul					tuːs											
MOUTH_6		suː	suː	saːj	suː	suː					suː	suːp									sʊ	suː	sˑuː
NAME_1	ʎem	nimi	nimi	neːv	imi	nimi	nem	neːmː	ɲim	ɲim	niˀm	nɑm	lym	ɲim	nɑmːɑ	ɲim	nəmːɐ	numːɛ		ɲim	nimi	nimi	nimi
NAME_2																			ɲumʔ				
NEAR_1							wæɳ																
NEAR_2																						tyven	
NEAR_3				køzɛl																			
NEAR_4																		kiɛʦkiɛs					
NEAR_5		liki			liɡ̊i								liʃne									liʧi	
NEAR_6		læhetɑl	læɦelːæ								lɛˀʒɡɨli										læhɛlinɛ		læhikˑsˑel
NEAR_7								alʲːt									ɐldːləs						
NEAR_8									mɑtɯn	mɑtɯn										mɑtɯn			
NEAR_9												wɑːtʲi		kɑdʲɑ									
NEAR_10	mɑlɑso																		xɑxəjɑdɑ				
NEAR_11												ʎɑpɑt											
NEAR_12														noɡɑʔʎuky									
NEAR_13																ʧɑʧæ							
NEAR_14																						juːrɤz	
NECK_1							tur													ʨɯrtɯ			
NECK_2								ʧaːpex							ʧe̯æpeh		ʧɛapːɒt	ʧeæpuhkɛ					
NECK_3										ɕilɯ			ʃyj										
NECK_4												sip							jik				
NECK_5	kirʲɡɑ																						
NECK_6				ɲɒk										bɑkəðə									
NECK_7		kɑel	kɑwlɑ		kɑɡ̊lɑ	kɑklɑ					kɑˀɡːɨl										kɑɡl	kɑɡl	kˑɑːl
NECK_8									ɡoʎɑ	ɡoʎɑ						soːʎ							
NECK_9							sæwəl																
NEW_1		uːs	uːsi	uːj	uːz	uːsi					uːʒ		u					urːɛ			ʊzʲ	uːsi	
NEW_2									viʎ	vɯʎ										vɯʎ			
NEW_3												jiʎpi											
NEW_4	od							oːdː															
NEW_5															ɔðɑs		oːðɐs						
NEW_6																							vɑhʦɤnɤ
NEW_7														meɲdʲɑdʲe					jeːdæj				
NEW_8							jələw																
NEW_9																ɕentə							
NIGHT_1				eːj			əj	ɨjː	oj	voj								jɨjːɛ		uj			
NIGHT_2	ve	øː	yø̯		øː																		
NIGHT_3												eːt	jyt										
NIGHT_4														hiː		pi			pʲi			yː	yː
NIGHT_5						yœ															œ		
NIGHT_6															icːɑ		inːɐ						
NOSE_1				orː			ɲŏl					ɲol											
NOSE_2	sudo																						
NOSE_3																puʨə							
NOSE_4																			pɨjɑ				
NOSE_5								ɲunʲː							ɲʊnːi		ɲuːnʲːɘ	ɲʉɛniɛ					
NOSE_6									nɯr	nɯr			ner							nɯr			
NOSE_7		ninɑ	nenæ		nenæ	nɛnæ					nɑnɑː										nɛnɑ	nenæ	nɤnɑ
NOSE_8														ŋyŋkə									
NOT_1		ei	ej		ei			e														ei	ei
NOT_2				nɛm		ɛi					æˀb										ɛi		
NOT_3															ij		iʝɐ	ij					
NOT_4									ɲe														
NOT_5														ɲisɯ									
NOT_6													oɣə̠ʃ			ɑsə							
NOT_7	ɑ								ɑbu	oz		ɑt											
NOT_8																				uz			
NOT_9							ənt																
OLD_1												mɑtəm		mɑnuədʲəː									
OLD_2		vɑnɑ	ʋɑnxɑ		vɑnhɑ	vɑnhɑ			vɑʒ	vɑʒ	vɑnɑː		ʃoŋɣo~toʃto							vuʒ	vɑnh	vɑnɑ	vɑnɑ
OLD_3				ørɛɡ												meːntæʎ							
OLD_4				reːɡi																			
OLD_5																			ɲeːwxɨ				
OLD_6	sirʲe~kezerʲeɲ																						
OLD_7									pɤriɕ	pɤrɯɕ					pɔ̯ɑris			poæriɛs		pereɕ			
OLD_8							pɯrəs	puerʲesʲ~vuːras									puarʲɛs~vuamʲɛs	βuʌrɛs					
OLD_9							əs					jis											
OLD_10														bəjkuɑ									
ONE_1														ŋuʔəiʔ					ŋoːbʔ				
ONE_2								eːxːt									əxtːɐ						
ONE_3												ɑkʷɑ			ɔktɑ	okːər							
ONE_4		ykːs	yksi		yks	yksi					ikʃ		ikte					aktɛ			ʏksʲ	yhs	
ONE_5																							yʦʲ
ONE_6									ɤtʲik	ɤtʲik										odiɡ			
ONE_7	vejke																						
ONE_8							əjəl																
ONE_9				ɛɟː																			
PATH OR ROAD_1							ɭœk					ʎoːχ											
PATH OR ROAD_2								keajːn							kæjdnʊ								
PATH OR ROAD_3													korno										
PATH OR ROAD_4	ki																						
PATH OR ROAD_5		teː	tie		teː	tiɛ			tuj	tuj											tɛ	teː	tˑiː
PATH OR ROAD_6														sərəː		uə̠tːə							
PATH OR ROAD_7																			sʲeːxærɨ				
PATH OR ROAD_8				uːt										ŋutɑ									
PATH OR ROAD_9																		juʌnɛ					
PATH OR ROAD_10																				ɕures			
PERSON_1									mort	mort										murt			
PERSON_2							kɑ̆sɯ																
PERSON_3														ŋɑnɑʔsɑ									
PERSON_4			heŋkilø		henki																	enʧi	
PERSON_5																			ɲeːnæʦʲ				
PERSON_6		inimene	içminen		inmiːn	ixmini																inimin	inemine
PERSON_7		isik									riʃtiːŋɡ										ristit		
PERSON_8													ɑjðeme							ɑdʲɑmi			
PERSON_9													jeŋ										
PERSON_10				sɛmeːj																			
PERSON_11				ɛmbɛr																			
PERSON_12					elˑæːjæ													almɛʧɛ					
PERSON_13	lomɑɲ											eːləmχoːlɑs											
PERSON_14												χum				qum							
PERSON_15								olma							ɔlmːɔʃ		oːumɐʒ						
RAIN_1	piʑems	vihm			vihmɑ	vixmɑ					viːˀmə										vixm	vihm	vihm
RAIN_2									zer	zer			jyr							zor			
RAIN_3								aːbʲːr									ɐbʲrʲːɘ						
RAIN_4																		ɛbriɛ					
RAIN_5		sɑtɑtɑ	sɑde		sɑe						sɑˀd			soruɑ		sorənʧæ			sɑrʲoː				
RAIN_6												rɑkʷ											
RAIN_7							ɭɑ̆wətʲ																
RAIN_8				ɛʃøː																			
RAIN_9															ɑrɛvi								
RED_1						rʊskiɛ		ruːpːse							rʊ̯ɔksɑh		ruəpsːɐd	røːpsɛs			rʊskɛd		
RED_2		punɑne	punɑinen		punˑɑin						punːi											punɑ~kɑuniz	
RED_3				piroʃ																			
RED_4				vørøʃ			wertə					neːrp											verːev
RED_5									ɡɤrd	ɡɤrd						ɲɑːrqə			ɲɑrjɑnɑ	ɡord			
RED_6													joʃkɑr	dʲɑbɑʔkuo									
RED_7	jɑkstʲerʲe																						
RED_8												wiɣər											
ROOT_1				ɟøkeːr			ler																
ROOT_2																konʧə			wɑnoː				
ROOT_3	korʲon											tɑːr											
ROOT_4															rʊ̯ɔhtɑs			ruʌhʦɛ					
ROOT_5	undoks							vuenʲtesʲ									vuɛdʲːɛs						
ROOT_6	jur	juːr	juːri		juːri	juːri					juːrʲ										jʊrʲ	juːri	juːrʲ
ROOT_7									vuʒ	vuʒ										vɯʒɯ			
ROOT_8													βoʒ										
ROOT_9														bəntu									
ROPE_1								nurʲː															
ROPE_2														bɯnɯ									
ROPE_3	piks																						
ROPE_4							irkæn																
ROPE_5							ʧoɳʧəɣ									ʧeːmʧə							
ROPE_6									ɡez	ɡez										ɡozɯ			
ROPE_7		køis	køysi	køteːl	køyz								kerem									ʧøysi	kˑøyʦʲˑ
ROPE_8												kʷɑːliɣ										trosːi	
ROUND_1														lɑlujkuə~mɑndɑjku									
ROUND_2	keverʲ																						
ROUND_3				ɡømbøjyː																			
ROUND_4													tə̠rtə̠ʃ~jə̠rɣeʃke										
ROUND_5	kruɡlovoj															koʎɑʎ							
ROUND_6								jorʲːpesʲ							jɔrbpɑs		ʝoːrbɐs						
ROUND_7									ɡɤɡrɤsɑ	ɡɤɡrɤs		mɑrɑwi											
ROUND_8																		jurpɛ	sʲurtʲɑw				
ROUND_9													ʧumə̠rɑʃ										
ROUND_10		ymːɑrkune			ymb̥ærikːoi̯						imːɨrɡoutlimi											ymːerkɤin	ymærikˑ
ROUND_11				kɛrɛk			pøŋɭək~kørək																
ROUND_12																				kotɯres~pitɯres			
ROUND_13			pyøreæ		pøːræhæin	pyœriɛ										pyrəʎ							
ROUND_14																					kɛxkɛr		
SALT_1				ʃoː									ʃiɲʧɑl			ɕɑːq							
SALT_2															saːlti		salʲtʲːɘ	sæːlhtiɛ					
SALT_3	sɑl	soːl	suolɑ		soːlɑ	sʊɔlɑ	sɑ̆lnə	suːlʲː	sov	sov	suːoʎ	solwɑl		sɯr						sɯlɑl	sɔl	soːl	sˑuːl
SALT_4																			seːrʔ				
SAND_1								vuːntas									vuədːɐs						
SAND_2											jɨuɡə												
SAND_3																			təb				
SAND_4							sɑ̆ŋkɯ								saːtːʊ								
SAND_5														dʲuː									
SAND_6												seːj											
SAND_7	pesok			homok					pesɤk														
SAND_8													oʃmɑ										
SAND_9																koːrɑ							
SAND_10																		sæːtːiɛ			lɛtɛ		
SAND_11		liːv			liːvɑ					lɯɑ										luo		liːv	liːv
SAND_12			hie̯kːɑ																				
SAND_13												χis											
SAY_1													ojlem										ytˑlemæ
SAY_2	merʲems																						
SAY_3								ʦiel̥ʲːke									ʦɛalʲc͡çːɛd						
SAY_4		ytːeltɑ																					
SAY_5							ɑt				kiːtə					kɤt							
SAY_6	jovtɑms																					jutːɤˑmɑ	
SAY_7																		jiɛhtɛdh					
SAY_8									ʃunɯ	ʃunɯ										ʃuɯnɯ			
SAY_9					verkːɑː				viɕtɑvnɯ	viɕtɑvnɯ										verɑnɯ			
SAY_10							tŏɭəɣ								tɑcːɑh								
SAY_11			sɑnoɑ	mond	sɑnˑoːɑ	sɑnʊɔ							mɑnɑm	munsɑ					mɑnzʲ		sɑnʊdɑ		
SAY_12												lɑːwi											
SEE_1							wu					wɑːɣ											
SEE_2	ɲejems													ɕejmɯʔsɯ									
SEE_3								ujːne															
SEE_4													uʒɑm										
SEE_5									ɑʥːɯnɯ~viʥɤtnɯ	ɑʥːɯnɯ										ɑʥːɯnɯ			
SEE_6															ɔ̯ɑidniːh								
SEE_7																mɑnʧə							
SEE_8																			mɑɲijeːsʲ				
SEE_9		næhɑ	næçdæ		næhːæ	næhæ					næːdə										næxtɑ	næʧemæ	nækemæ
SEE_10																	vuɛinʲːɛd	βʉɛjnɛdh					
SEE_11														ŋəðyɕɑ									
SEE_12				laːt																			
SEED_1			jyʋæ																			jyvæ	
SEED_2		seːme	siemen		seːmen	siɛmɛn	sem	siem			siːɛmɡɨz		nøʃmø		siɛpmɑn		siəmɐ					seːmen	sˑeːmeʔ
SEED_3																			sæwkoː		sɛmnɛd		
SEED_4	vidʲme																						
SEED_5							lænsem																
SEED_6				mɒɡ												mumːol							
SEED_7												uːrlɑχ											
SEED_8									kɤʥɯs	kɤidɯs										kidɯs			
SEED_9									tuɕ	tuɕ			tom							tɯɕ			
SEW_1							jɑnt~jɯn					juːnti											
SEW_2				vɒrː					vurnɯ	vurnɯ										vurɯnɯ			
SEW_3								kuarːe							kɔ̯ɑrːʊh		kuarːɒd	koɒrudh					
SEW_4													urɣem										
SEW_5		ɤmːeltɑ	omːelːɑ		omːelːɑ	ɔmːɛlːɑ					umblə										ɔmbɛltɑ	ɤmːɤlːɑ	umplɤmɑ
SEW_6														soʧədʲɑ~sonsɯdʲi					sædəsʲ				
SEW_7	stɑms																						
SEW_8																ɕyːtːə							
SHARP_1									leʨɯt	leʨɯd										leʨɯt			
SHARP_2		terɑv	teræʋæ		terˑæːvæ	tɛrævæ															tɛrɑv	terævʲ	tˑerːæv
SHARP_3				eːlɛʃ~hɛɟɛʃ																			
SHARP_4										joɕ													
SHARP_5								pasʲːtlesʲ							pɑstilih		pɐsʲtʲːɛl	pɛstɛlɛs					
SHARP_6													pysø										
SHARP_7												peːlpɑ											
SHARP_8	kerʲi~pʃtʲi																						
SHARP_9											vɑˀimi												
SHARP_10														homɯntɯə~ɲomsɑjkuə									
SHARP_11					suiɡ̊u																		
SHARP_12																ɑːŋtəʎ							
SHORT_1									ʤeɲɯt	ʤeɲɯd													
SHORT_2				røvid																			
SHORT_3		lyhikːe	lyɦyt		lyhyd̥	lyhyt					liːti										lʏhʏd	lyhyd̥	lyhkˑene
SHORT_4													kyʧə̠k	kəːʎyky									
SHORT_5							wæɳ																
SHORT_6																			xæmʔ				
SHORT_7															ɔ̯ɑnehɑʃ			oænɛhks					
SHORT_8								ɒːnʲxesʲ															
SHORT_9	nurʲkɑ																						
SHORT_10																	vuanʲic͡ç						
SHORT_11							ɲɑɣəlt									qɑːmə							
SHORT_12												wɑːtʲi								vɑkʨi			
SHORT_13					mɑd̥ɑlɑin																		
SIT_1				yl																			
SIT_2												uːnli											
SIT_3							ɑməs							ŋomtyɕɑ		ɑːmti			ŋɑmdʲoːsʲ				
SIT_4		istutɑ	istuɑ		istuɑ	istʊɔ					istə										iʃtːɑ	isːumɑ	isˑtˑmɑ
SIT_5	ɑʃtʲemsozɑdo																iʃtːɐdɔːrːɒd						
SIT_6								ɨʃːte															
SIT_7													ʃiɲʧem										
SIT_8									pukɑvnɯ	pukɑvnɯ										pukɯnɯ			
SIT_9															ʧɔhkːaːh			ʧahkaʃidh					
SKIN_1		nɑhk									noːɡə					qopə							nɑhkˑ
SKIN_2							sŏɣ					sow											
SKIN_3																			ŋɑjɑ				
SKIN_4															lijki		lɛʃʲc͡çːɘ						
SKIN_5					hibjæ																		
SKIN_6	kiɕke												koβɑʃte										
SKIN_7			iɦo		iho									kuhuo								iho	iho
SKIN_8									kuʨik	ku										ku			
SKIN_9								tuːʎː															
SKIN_10	kedʲ																						
SKIN_11				bøːr																			
SKIN_12					teːlɑ																		
SKIN_13																		ɲalʧa					
SKY_1																nom			numʔ				
SKY_2								alʲːm									ɐlʲmʲːɘ						
SKY_3															ɑlɛbmi			ɛlmiɛ					
SKY_4														ŋuə									
SKY_5												kors	kɑβɑ										
SKY_6		tɑevɑs	tɑiʋɑs		tɑivɑz	tɑivɑs	torəm				toːvɑz	toːrəm									tɑivɑz	tɑivɤz	tˑɑivɑsˑ
SKY_7									jenɤʒ	jeneʒ													
SKY_8	meɲeʎ																						
SKY_9				eːɡ																			
SKY_10																				in			
SLEEP_1		mɑkɑtɑ			mɑmːɑd̥ɑ	mʊɑtɑ					mɑˀɡːə		mɑlem								mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_2																			xoːɲoːsʲ				
SLEEP_3				ɒlsik			ɑ̆lɑ																
SLEEP_4												χoji			ɔ̯ɑðːih								
SLEEP_5																qonti							
SLEEP_6									uʑnɯ	uʑnɯ										iʑɯnɯ			
SLEEP_7			nukːuɑ		nukːuɑ									kunsuɑsɑ									
SLEEP_8								vuedʲːe									vuɐðʲːɛd						
SLEEP_9	udoms																						
SLEEP_10																		oærɛdh					
SMALL_1							økəm																
SMALL_2													tə̠ɣə̠ðe										
SMALL_3		væikːe																					væikˑu
SMALL_4	viʃkɑ			kiʃ							piʃki												
SMALL_5			pieni		peːn	piɛni							izi							piʨi	pɛnʲ	peːn	
SMALL_6														hiɲiə									
SMALL_7										posɲɯd													
SMALL_8															ʊnːi			unːɛ					
SMALL_9								udʦʲ							ʊhʦːi		uʦʲːɘ		ɲudʲɑ				
SMALL_10																kɯpɑ							
SMALL_11							æj					ɑj											
SMALL_12									uʨɤt	iʨɤt													
SMALL_13												mɑːɲ						smɑːβɛ					
SMALL_14														ɕeəlɑku									
SMOKE_1									ʧɯn	ʧɯn										ʧɯn			
SMOKE_2		suiʦ	sɑʋu		sɑvːu	sɑvʊ		suːvː			soˀv				sʊ̯ɔvːɑ		suəvːɐ	suʌβɛ			sɑvʊ	sɑvːu	sˑɑvː
SMOKE_3							pŏrkɯ					posim											
SMOKE_4																purqə							
SMOKE_5														dʲɑkɑɡə					jɑkæ				
SMOKE_6	kɑʧɑmo																						
SMOKE_7													ʃikʃ										
SNAKE_1	kuj	usː						kuːvʲːt		kɯj							kuvʲdʲːɘ			kɯj			ʦusʲː
SNAKE_2			kæːrme			kiærmis									ke̯ærhpmɑʃ			kɨɛrmɛʃɛ					
SNAKE_3				kiːɟoː							uːʃkɑ		kiʃke										
SNAKE_4																ɕyː							
SNAKE_5																							sˑiuk
SNAKE_6	jozne																						
SNAKE_7									zmej														
SNAKE_8					mɑd̥o																mɑdɔ	mɑto	
SNAKE_9					mɑːhiːn							ɲoːliɣ											
SNAKE_10							møŋkæm																
STAND_1	ɑʃtʲemsɕtʲɑdo																						
STAND_2													ʃoɣem										
STAND_3		seistɑ	sejstæ		seisːæ	sɛisʊɔ															sɛiʃtɑ	seisomɑ	sˑɑisˑmɑ
STAND_4											piːˀlə												
STAND_5									sulɑvnɯ	sulɑvnɯ										sɯlɯnɯ			
STAND_6							lɑʎ																
STAND_7												ʎuːʎi		nənsɯdʲi		nɯŋki			nusʲ				
STAND_8															ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh					
STAND_9								ʧuenːʧe															
STAR_1																qɯɕəŋqɑ							
STAR_2																			numɡɨ				
STAR_3				ʧilːɒɡ																			
STAR_4													ʃyðə̠r										
STAR_5																				kiʑiʎi			
STAR_6									kɤʥɯv	koʥuv													
STAR_7							kɔs											tɑːsta					
STAR_8												sow											
STAR_9								taːsʲːt							naːsti		tasʲnʲːɘ						
STAR_10		tæht	tæçti		tæhti	tæxti					tɛːɟ										tæxtɑz	tæhti	tˑæhtʲˑ
STAR_11	tʲeʃtʲe																						
STAR_12														hotədʲiə									
STONE_1									iz	iz										iz			
STONE_2				køː			køχ	kiedʲːk															
STONE_3		kivi	kiʋi		kivi	kivi					kiv		ky		ke̯æðɛki			kiɛrkiɛ			kivi	ʧivi	kˑivi
STONE_4																pyː			pæ				
STONE_5	cæv																						
STONE_6																	c͡çɛadʲɟ͡ʝːɘ						
STONE_7														huɑlə									
STONE_8												ɑːχwtɑs											
SUCK_1				sopik~siːv								sipɣi											
SUCK_2	potʲɑms																						
SUCK_3													ʃupʃɑm										
SUCK_4									ɲimɑvnɯ	ɲoɲɑvnɯ										nonɯnɯ			
SUCK_5								ɲumːe								ɲim							
SUCK_6		imetɑ	imeæ		imˑiːæ																	imemæ	imemæ
SUCK_7							em																
SUN_1									ʃondi	ʃondi										ʃundɯ			
SUN_2																			xɑjeːrdʔ				
SUN_3				nɒp										kou									
SUN_4												χoːtɑl											
SUN_5	ʧi																						
SUN_6													keʧe										
SUN_7																ʨeːlə							
SUN_8			ɑwriŋko				syŋk																
SUN_9		pæikːe			pæivyd̥	pæivæ		piejːv			pæːvɑ				pæjvːaːʃ		pɛivʲːɘ	piɛjːiɛ			pæivæinɛ	pæivʲ	pˑæiv
SWIM_1															vʊ̯ɔcːɑh			βuʌjɛdh					
SWIM_2								vuːjːe									vuəʝːɐd						
SWIM_3	ujems	ujutɑ			ujˑuːɑ				ujɑvnɯ	ujɑvnɯ			ijɑm							ujɑnɯ	ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_4			uidɑ			ʊijɑ					vʊiɡə												
SWIM_5				uːsik								uji											
SWIM_6																uː							
SWIM_7							otʲ			vɑrtʲʨɯnɯ													
SWIM_8							ɲorəɣ																
SWIM_9														hoðɯrsɯ									
SWIM_10																			ŋoːxoːləsʲ				
TAIL_1							ləɣ					leːɣ											
TAIL_2									bɤʒ	bɤʒ										bɯʒ			
TAIL_3	pulo																						
TAIL_4																meʨɑ							
TAIL_5													poʧ			tɑlʨu							
TAIL_6		sɑpɑ		fɒrok							tɑbɑːr											sɑpɑ	
TAIL_7			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_8								siejːp							sæjpi		sɛibʲːɘ	siɛjpiɛ					
TAIL_9														təjbu									
TAKE_1							wə					wiɣ											
TAKE_2																iː							
TAKE_3									boɕtnɯ	boɕtnɯ										bɑɕtɯnɯ			
TAKE_4		vɤtːɑ	otːɑː		otːɑː	ɔtːʊɑ							nɑlɑm								ɔtːɑ	vɤtːɤmɑ	vɤtˑmɑ
TAKE_5	sɑjems																						
TAKE_6														ŋohyləsɑ									
TAKE_7								vaːlʲːte							vaːltih		valʲdʲːɛd						
TAKE_8																		βæːltɛdh					
TAKE_9				vɛs																			
TAKE_10											vɨtːə												
TAKE_11				foɡ																			
TAKE_12																			meːsʲ				
THAT_1									sijɑ	sijɤ			sɑðe							so			
THAT_2	ɕe	seː									sɛ											seː	
THAT_3														təti			tətɐ	tuhtɛ					
THAT_4	tonɑ	toː	tuo		toː		tom	tudː~ʃto		tɯ		tɑ	tu	tɑːniə~tɑkəː	tɑh	toː			tʲikɨ			to	tˑuː
THAT_5				ɒz																			
THEY_1			he		høː	hyœ															hœ		
THEY_2											nɛ											næmæ	nimæʔ
THEY_3		nemɑt							nijɑ	nɑjɤ			nuno										
THEY_4	siɲ							sɨjː							sij		siʝɐ			soːs			
THEY_5														sɯtɯŋ									
THEY_6												tɑːn				tɤpət							
THEY_7							jəɣ																
THEY_8																			pɨdoːʔ				
THEY_9				øːk																			
THICK_1							kø̆l	keːsː									kəsːɐd	kɨsːɛ					
THICK_2									kɯz	kɯz												kruːtoi	
THICK_3													kyʒɣø										
THICK_4												osəŋ			ɑsːaːj								
THICK_5																		jasːijɛs				jæmiæ	
THICK_6											jɑˀmdi												
THICK_7	eʧke						eɳəki																
THICK_8		pɑks	pɑksu		pɑksu	pɑksʊ														zɤk		pɑksu	pˑɑkˑsˑ
THICK_9				vɒʃtɒɡ												ɲɑŋtu			ɲɑŋoːtɑ				
THIN_1														dʲobtəɡəː		ʨoːptə			jɑbtɑ				
THIN_2					hoikːɑ	hɔikːɑ															hɔik	hoik~lɑih	
THIN_3	ʧovɑ											oɕːɑ										nɤdrɑ	
THIN_4							woɣəʎ																
THIN_5									vɤsɲit	vesɲɯd													
THIN_6				veːkoɲ																vekʨi			
THIN_7											vʊiti												
THIN_8		ɤhukːene	oɦut																				ohukˑɤnɤ
THIN_9					heːno										ɑsehɑʃ								
THIN_10														ɲeu									
THIN_11							ætəm																
THIN_12																	ɐːzʲːtʲɛmʲɘ						
THIN_13								sieŋʲkesʲ															
THIN_14													βiʧkə̠ʒ										
THIN_15																		jisːɛhʦ					
THINK_1																		ʉsːjɛdidh					
THINK_2																			jiʔʲɑdærʦʲ				
THINK_3							noməɣsətə					nomsi											
THINK_4														sɯɲəruədʲi									
THINK_5																tenirpi							
THINK_6				ɡondol									ʃonem										
THINK_7		mɤeltɑ	ɑjɑtelːɑ								mɨtlə												mɤtˑlɤmɑ
