	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
HEAVY_5	pelema	beteame	pɨtːɨja					beten		pɨtɨ	pehti	hete			betːe			vɨːtɨ	pɨtːi	svɨːt	hetek		pɨcɨʔ	pɨtːɨ	bɨt		vetːĕa		swɨːʧ	potoː		pɨlɨʔ~ipɨlɨʔ		beteʔa
HEAVY_6																										pɨtːiʔanteɨ̯							pɨtːijatːɨ	
HEAVY_7							tyihetʲe									nɨʔnɨkːwɨ	nɨnːɨkʷi~nɨnːɨkːwi																	
HORN (ANATOMY)_1			aːpːɨ		aː								aːpɨ				aː																aːpːɨ	
HORN (ANATOMY)_2																				aːɡ				aːn										
HORN (ANATOMY)_3	awal	awa				awʔa	awah			aːla	awa	awate			aːwam	awa		aɡa	awa													aːwat		aːwa
HORN (ANATOMY)_4																									aaʔ				aʔaɡ					
HORN (ANATOMY)_5																							ʔaːʔ							ʔaːʔan				
HORN (ANATOMY)_6														ʔaaw																				
HORN (ANATOMY)_7																										aæ								
HORN (ANATOMY)_8				kʷaːkʷawitl					kʷetaʃa												kʷakʷau̯~kʷakaʧo													
HORN (ANATOMY)_9								husiɡwa																										
HORN (ANATOMY)_10																															hamoat			
HOT_1			kutːu					suka				kuka		ʂaqi	sukːa																			
HOT_2																							ɨcɨ							oroːʔ				
HOT_3					ɨrɨʔi											ɨtɨʔɨ	ɨtɨtːɨ		itɨʔi					ɨtɨi̯			urudeni					ɨːdɨːʔɨt~ɨʔɨdɨːʔ		
HOT_4										mɨki																								
HOT_5											tahta																							tata
HOT_6		ratali																								tatuʔi							tatiʔi	
HOT_7	ʃiwma						pɨsti																											
HOT_8						atiŋvɨ							taraʔwidɨ																					
HOT_9							pɨhʧɨraʔa																											
HOT_10				toːtoniːa					totoktik												tutunik							totunkiː						
HOT_11																		toni		ston					ʧoi̯ɲ				stoni		tono			
I_1	ne	nehe̠	nɯː	neʔwɑːtl~neʔ	nɯʔ	nəʔ	i̠neː~neː	neː	neh	nɯʔ	ne̠ː	neː	nɯʔɯ	noː	i̠nɑpo	nɯ	nɯ	ɑːni	nɯː~nɯ	ɑni	nɑhɑ	nen	nɯʔ	nɯ		nɯʔ	ne	nɑhɑ	aːɲi~aːɲiʔi	noː~noːmɑʔ	ine̠~ene̠	nɯː	nɯʔ	ne~inepo
KILL_1			pakːa		pekːa								paka			paʦːa	paʦːa~paʦːa		pakːa					pekːa		pakːa							pakai̯	
KILL_2																															wa			
KILL_3												mie																						
KILL_4																															ma			
KILL_5																		mumu																
KILL_6																									muaʔ									
KILL_7				miktia					miktiːa												miktia	mokti						miːktia						
KILL_8							heʔika																mɨmɨkin									mɨʔɨɡ~ɨmɨʔɨk		
KILL_9	mekan	meʔa~miʔli				mɨq		mean			meʔa~meʔri			moknu	meʔak					mɨʔa			mɨqan				mea		muʔa	mukaa				meʔa
KILL_10										niina																								
KNEE_1												watu					miawoː																	
KNEE_2		ʧokobala			tanːapːɨh						ʦohkopo		tanavi						taŋːapːɨh					tankapːɨh			savopo							
KNEE_3							tunu	tonot				tunu			tonːom			tonːa		toːn									toːn	tonɡun	tonor	toŋoːl		tonom
KNEE_4	tamily		taŋa			tami				tamə													tamoːʦ			taŋa							taapɨ	
KNEE_5				tlankʷaːi̯tl					taːnkʷaːi̯												tankʷak							tlankʷate						
KNEE_6														qaxmai̯																				
KNEE_7																tonnopoto																		
KNEE_8																									ol̥ia									
KNOW (SOMETHING)_1		maʧi		maːti					mati		maci	mai̯~mate						mate		maːt	mati	meti			maːt		tʰeø	matiː	maːʧ		mai̯	maːɡ		
KNOW (SOMETHING)_2																																amak		
KNOW (SOMETHING)_3												ma					tːu																	
KNOW (SOMETHING)_4																											æhto							
KNOW (SOMETHING)_5	eʔnan													oʔna~unani									ɨnaːn											
KNOW (SOMETHING)_6								dedecan																										
KNOW (SOMETHING)_7																														hjoːn				
KNOW (SOMETHING)_8										navota																	nanecøra							
KNOW (SOMETHING)_9					suapetːai̯~sumpanaʔitɨ		mwaʔatʲe~mwaʔareː									sutːapɨhi			sumpanai̯					sumpaːtu~sumpanai̯										
KNOW (SOMETHING)_10						hiwʧu																					aɡuae̯ra							
KNOW (SOMETHING)_11													pucɨ														hitːada							
KNOW (SOMETHING)_12			putːucuka												huʔuneija											pucucukʷa							pucucukʷa	huʔunea
KNOW (SOMETHING)_13																	pupːitakːwatu																	
KNOW (SOMETHING)_14																											ara							
LEAF_1			naŋkapa							naapi			naɡavɨ				nakːapɨ															naŋhabɨːl	nɨkːaʔapi	
LEAF_2																										maːpɨnaŋkapɨ								
LEAF_3																							qav		jaʔ									
LEAF_4		sawa						saɡua			sawa	zama			sawa	ɡasa		jaɡa		haːhaɡ									haːhaɡ		samoar~samwat			sawa
LEAF_5				iswatl																	iswat													
LEAF_6				ʃiwitl					ʃiwit													ʃut		sɨka			sawat	ʃiːbiːtl						
LEAF_7							ʃanwei																											
LEAF_8	palat					pɨclʔa								pavlaʃ																				
LEAF_9					puhipːɨh																													
LEAF_10																			pisi															
LIE (REST)_1																							ɨk							okoː				
LIE (REST)_2	max																																	
LIE (REST)_3				teːka					teːka												teka~teːka	teke						tietieka						
LIE (REST)_4							kaʔa																											
LIE (REST)_5												ka																						
LIE (REST)_6		boʔi				kʷivɨ		voi̯			poʔi	hu~hui̯			boʔoka			vopːoe		voʔo							vo		woʔo					boʔo
LIE (REST)_7																									bokaʔ									
LIE (REST)_8			hahapi		havi								havi			hapi	hapi~hapːi		hapi					hapi		api							api	
LIE (REST)_9									wectok																			bectiːk~bectotika				tambɨːʔ~andambɨːʔ		
LIE (REST)_10										waʔøkiwta																								
LIE (REST)_11														wiwa																				
LIVER_1		emela									ema																							
LIVER_2								hemat							heemam																jamat			heemam
LIVER_3	neʔma					nɨma	njaːmwa			nɨːma		nema		nooma		nɨmiɨ̯		numad		nɨm			nɨːm		lumaːn		ʦuhhema		nɨm			nɨːmal		
LIVER_4			nɨwɨmpi		nɨmɨ								nɨwɨbi				nɨmɨ		nɨmɨ					nɨwɨn		nɨŋwɨn							nuupːɨ	
LIVER_5				eːltaʧtli																	eltapaʧ													
LIVER_6																												eːlli						
LONG_1			paʔantoka										paʔatoɡora													paʔatːokon							paʔatːokʷatːɨ	
LONG_2					paʔa																													
LONG_3														tavulvuʃ																				
LONG_4																	utɨː~utɨ															utudu		
LONG_5																							mitaʔi											
LONG_6																ɨti																		
LONG_7	wavuma										tehpekuma																							
LONG_8							tjeː					tewi													təb				ʧɨw					
LONG_9								tevei							teebe			tubudu		tɨvɨd														teebe
LONG_10																											ɡueri				wee			
LONG_11																		ʦavidija																
LONG_12																														kahoːʔ				
LONG_13				wejak					weːjak	wɨːpa									kɨpa		wejak			kɨpa				bejak						
LONG_14		wiʔli				wɨvaʂiʃ																												
LOUSE_1			poːʔapi		pusia											pui̯ciapːi	pusːiʔa~pusːiʔapi		posiaʦːih					posiaʦːih		poʔa							poʔapi	
LOUSE_2								viatzi																										
LOUSE_3									tokoloːt																									
LOUSE_4	saʔwal																															nahaːl		
LOUSE_5																														ar				
LOUSE_6																				aːʔat					aat				aːʔaʧ					
LOUSE_7						alaʔat								ulaat																				
LOUSE_8		te					atʲe			atɨ	ehte				etːen			aːte					acɨm				atːe							ete
LOUSE_9				aʔtenitl~atemitl								ateci	acɨvɨ															atiːmiːtl~atɪmɪtl						
LOUSE_10																					atimet	atomt									atet			
LOUSE_11																					atin													
MAN_1								dodorte															wɨcɨʂʦ											
MAN_2		rehoi									tihoe							teodi		tɨod					ʧioɲ				ʧɨoj					
MAN_3												uki																			oɲwi			
MAN_4								dor~dori							ooʔou̯															voroi̯t				ooʔou̯
MAN_5																nana	nana																	
MAN_6			tawaci		tenapːɨʔ		tjaːtaʔa						taʔnipɨzi											tenkʷapːɨ									taʔwaci	
MAN_7										taaqa									tai̯ŋwa							taʔŋwa								
MAN_8	naxaniʃ					naxaniʃ								jaʔaʃ																				
MAN_9				tlaːkatl					taːɡat												takat	teket						tløkatl				taːtwal		
MAN_10																											uri							
MANY_1					soːtɨ														soːntɨn					soːntɨn										
MANY_2	meten					mɨtʔiʃ																												
MANY_3				miak~miek					miak												mijak							mejak			mui̯ar			
MANY_4							mwiʔi	mui̯										mui̯		muʔi	muːʧi				mui̯ʔ				muʔi					
MANY_5															hwebenːa																			huebeena
MANY_6												kʷinija		hihee																				
MANY_7		weka									wei̯ka												wɨr											
MANY_8																							wɨwɨht									joːwi		
MANY_9																														ajohin				
MANY_10													awa			ewa	iwa																	
MANY_11										kaasta																								
MANY_12																											surapĕqui̯							
MANY_13			apaʔa																														apaʔnatːɨ	
MANY_14																										apæ								
MEAT_1		saʔpa						saabaʔa			saʔpa									hai̯van														
MEAT_2								sata~saba		sikʷi						tɨːnːa	tukːu		tukːu					tukːu		tukːua	sata							
MEAT_3																		tucuɡue											ʧuːkuɡ	tuːkin		tuɡuwa		tekua
MEAT_4			tukːuapi		tɨkːapːɨh								tukuaːvi																		tikoɲwat		tukːuapi	
MEAT_5				nakatl					nakat						wakas						nakat	neket			bakas			nakatl						
MEAT_6	waʔiʃ					waʔiʃ						wai̯		waaʔiʃ																				
MEAT_7																							kaːrniʔ											
MEAT_8							weʔiraʔa																											
MOON_1			mijatokopːi																														mɨatːakoci	
MOON_2							maʃkɨraʔi											masːadaɡa																
MOON_3					mɨa														mɨa				mɨaːʈ͡ʂ	mɨa		mɨæ				moar~muaːr				
MOON_4	menaly	meʧa		meːctli		mɨnily		metzat	meːcti	mɨːjawɨ	meca	meca	mɨazi	moyla	meeʧa	tamɨʔa	mɨha	masa		saʂaːd	mecti	mest			masan		meʧa	miectliː	maʂaːd		mecat	mɨːjabiʃt		meʧa
MOON_5																											æɡui̯t							
MOUNTAIN_1			kai̯pa														kai̯pa									kai̯pa					hai̯t			
MOUNTAIN_2																																	kaapi	
MOUNTAIN_3														qawiiʧa				ʦabulica																
MOUNTAIN_4		ɡawi									kawi				kawi															xai̯	kahi~kahu~kav			kawi~kau̯
MOUNTAIN_5	qawiʃ							ʦavit															qai̯ːʦ				ʦæɡui̯					muwaːl		
MOUNTAIN_6		rajabo			tojavi											toja			tojapin	tonica				tojapin	oi̯dʱaʔ									
MOUNTAIN_7				tepːeːtl					tepeːt												tepet							tepietl						
MOUNTAIN_8							hɨri			tɨːwi~tɨːkʷi			keːvi																					
MOUNTAIN_9																				doʔaːɡ									doʔaɡ					
MOUNTAIN_10						pɨʔawʔa																												
MOUNTAIN_11												jamuri																						
MOUNTAIN_12																															njokoro			
MOUTH_1				kamaktl																								kamak						
MOUTH_2										moʔa	ʦuʔa												ʂɨʈ͡ʂ		ʧiɲ									
MOUTH_3			tɨːmpa		tɨpe								tɨbivɨ			tɨpːe	tɨpːa		tɨmpe					tɨmpe		tɨmpa							tɨpːapi	
MOUTH_4	tamal					tamʔa								tamat																		toʔoɡo		
MOUTH_5		rini		teːntli			tyenʲi	tenit	teːn			teni						tuni		tɨn	ten~teːn	ten						tien	ʧini	toŋin	tinir			teni~teeni
MOUTH_6															tee																			
NAME_1				toːkaːi̯tl		tiwʔa			toːkay					tuŋla							tukey							tukø						
NAME_2	tewal	rewa						teɡuat			tewa	tewa			tewam					tɨːɡiɡ			tɨwanʦ				teɡua		ʧɨːɡiɡ	tuaːnʲan				
NAME_3										tɨŋwni																					temwara			
NAME_4																																		tea
NAME_5																		tutuɡaraɡa																
NAME_6			niapi										nijaːvi													niaː							niaː	
NAME_7							antʲawaː~antʲaʔaru									nanijanːa	nanianːa																	
NAME_8																								nihja								indiŋwa~tiŋwa		
NAME_9					nahnia														natɨpinia															
NECK_1										kʷaapi																								
NECK_2															biʔa																			
NECK_3					tojo																			tojompɨh										
NECK_4				kʷeʧtli																								keʧkoʧtla						
NECK_5									keʧ																					ŋoːŋ				
NECK_6												katuci																						
NECK_7		ɡuta	kuta					ʦutat					kuravi			kutːa	kutːa		kuta							kuta	ʦuta					kulaːn	kutapi	kutana
NECK_8	pily					qilyʔa								qelat									ŋɨhɨʦ~ŋɨhɨʔ								kʷai̯r			
NECK_9							kɨhpi				kuhtamo	kɨi̯pi						ʦuscuvo		kuʂuv~kuʂvo	kesckcuju~keckuju	koʃt			kuxbo			keʧkʷahjo	kuswo					
NECK_10																	pukːakːwa																	
NECK_11																															moar			
NEW_1																							amai̯t							imuːt				
NEW_2																										aɨ̯								
NEW_3			ɨaka		ɨkɨ														ɨkɨ					ɨkɨ										
NEW_4		kukiwame																							xibkam									
NEW_5															bemela			butːude													hemesat			bemela
NEW_6											kaweruma																							
NEW_7										pɨːhɨ							pɨtɨ																	
NEW_8	paŋiʃ			jankʷik		paŋiʃ	ahkʷa		jaːnɡui̯k			hekʷa								vɨtud								jankʷiːk	wɨʧij					
NEW_9													ɨːvitɨ	iːpit													veu̯catoa						aːkatɨ	
NEW_10																																mapita		
NEW_11								hubari																										
NEW_12																pɨtɨttɨpːɨ																		
NIGHT_1										mihi~mihikpɨ																								
NIGHT_2				yoːawalli				ʧuari	jowaːl												tikjuvuali~ujuvali	owel						jowaliː						
NIGHT_3			tuwanu		tukani								tuɡwa			toqa	tuka~tukːaː		tukʷani				tuːk	tukani		tukʷa	doʦːo			jau̯ke			tukʷana	
NIGHT_4	tukmijat					tukmut								tuukumit																				
NIGHT_5		rukawali					tɨkaʔa				tuɡao	tɨkarika			tukaari			tucaɡui̯		tukɡam					tukaʔ				ʧuhuɡ			tuːɡit~tuːɡal		tukaria
NIGHT_6																															kirimoalit			
NO OR NOT_1																qatuʔu		mai̯tiud~mai̯tudo																
NO OR NOT_2													juwaːtɨ																					
NO OR NOT_3																				pim									pi					
NO OR NOT_4																																		kee
NO OR NOT_5	kiʔi																												piaʔa					
NO OR NOT_6				aʔmoː					amo																			amo						
NO OR NOT_7																									ʧam									
NO OR NOT_8												meta																						
NO OR NOT_9																					ma													
NO OR NOT_10		ke			ke		ka	ʦa		qa					kaː				ke	heː				ke		ka					ka		ka	ka~kaː
NO OR NOT_11			kacu			qai̯	kai̯			qaʔe	kaʔi			qai̯			kai̯						qai̯				ʦai̯			xai̯		haʃ		
NOSE_1									jekacol																			jekacol			nikisor			
NOSE_2				jakatl				dacat		jaqa	jahka				jekːa			daka		daːk	jaka	jeket			dak				daːk					jeka
NOSE_3		aka																																
NOSE_4													muviːtoʔovebe																				mopotːʔopːɨ	
NOSE_5	mul					mu																												
NOSE_6			mupi		muvi											mupi	mupi		mupin				mukpiʔ	mupin		mupɨ				møpin		mupit		
NOSE_7							ʦuʔuri					ʦuri		muuvil																				
OLD_1																mua	mua																	
OLD_2														amqi																				
OLD_3																			pɨai̯					pɨai̯										
OLD_4																										iɨ								
OLD_5									soltik																			soltiːk						
OLD_6																																	nanapːɨtɨ	
OLD_7																											daɡuat							
OLD_8																															samo			
OLD_9																													hɨkihukam					
OLD_10																						ewe					oze							
OLD_11				weːweʔ					weːwet																jaɡɨtˀ			bieben						
OLD_12										wɨːja			ʔiːtʲ		juːwa			ʦuli~alculi		kɨli														joː
OLD_13					ʦuku		vai̯hsi	dotzi				raci																			ʦamu			
OLD_14																					ʧuleh													
OLD_15							vastaʔa																uvihpɨʦ											
OLD_16		ocerame	ɨi̯tːɨpːɨw			awɨi̯lve				wɨːjoʔo	ocirume		hui̯ʔekʷeːpɨ~hɨːjʔekʷeːpɨ																	eraːxpo~eraːkpo		uːlawɨt~uːʔuːlawica		
OLD_17																																	wiitapu	
ONE_1																				maːdo					man									
ONE_2			suː	seː			sei	sei̯	seː												se	se				ʃuː	se	sie						
ONE_3		bile									pire												hou̯kp											
ONE_4										sɨːka																			hɨmako					
ONE_5	suplje				sɨmːɨ	sulit~supul						zewi	suju	supul	seenu	sɨmɨ	sɨmɨ	huma	sɨwɨ~sɨmːɨ	hɨma				sɨmːɨ				sente		puku	heme	ʧiːʧ	suːjis	senu
PATH OR ROAD_1																											donønăi~ɡui̯nonăi~pinonăi							
PATH OR ROAD_2				oʔtli					ohti												uhti							ohtliː						
PATH OR ROAD_3		bowe					huje	vovet		pøhɨ	poe	huje	toːvɨ														bowe							
PATH OR ROAD_4	pit		poʔo		puʔe	pit								pet		pojo	poː	boi̯	poʔi	voːɡ		otˀkan	poːʔ	poʔe	boi̯	poː			woːɡ	pet			poo	
PATH OR ROAD_5															booʔo								pooqt									poht		booʔo
PATH OR ROAD_6																															wota			
PERSON_1		paɡotuame									ihpakorume																							
PERSON_2																				hɨmadkam					jatkam				hɨmajkam					
PERSON_3																															tamoi̯tam			
PERSON_4						ataxʔa								ataax																				
PERSON_5	taxliswet																													taraxat				
PERSON_6				tlaːkatl					taːkajoːt												taɡat		taːqt					tløka						
PERSON_7																											uriaʧa							
PERSON_8															joreme			odame																joeme
PERSON_9			nɨwɨ		nɨmɨ			doːme					nɨwɨ			nɨːmːɨ	nɨmɨ		nɨmɨ					nɨwɨ		nɨŋwɨ~nɨn						nɨmɨ		
PERSON_10							tyevi					teɨ̯teri																						
PERSON_11																																	nuuci	
PERSON_12										sino																								
RAIN (PRECIPITATION)_1		uʔki									juʔki				jukːu					duːk					duk				juːki					juku
RAIN (PRECIPITATION)_2							viitʲe	ducan~duqui̯		joojoki~jojaŋwɨnɨ						tɨːkʷape	paɨ̯matl	daqui̯~duqui̯									dyrurăi~værorăi~dyrarai			aqwakin	horoy			
RAIN (PRECIPITATION)_3				kiawitl					kiʧwit~kiʧaːt																			kiːjabiːtl						
RAIN (PRECIPITATION)_4												kiewijera																						
RAIN (PRECIPITATION)_5	wewniʃ~wewen					wɨwɨ																	woːŋt											
RAIN (PRECIPITATION)_6																																	uwatɨ	
RAIN (PRECIPITATION)_7																					wetciat													
RAIN (PRECIPITATION)_8																											ahra					taŋ~andaŋ		
RAIN (PRECIPITATION)_9														axilax																				
RAIN (PRECIPITATION)_10			ɨwa		ɨma								uwa			tɨːkːwa			ɨma					ɨma		uŋwa								
RAIN (PRECIPITATION)_11																								paɨna										
RED_1							paʔu			pala							aʦːa																	
RED_2					eka								aɡa						anka					enka		aŋkæ								
RED_3			aŋkaka													aqːapono														kʷahoxa	sawakar		akːakatɨ	
RED_4				ʧiʧiːltik					ʧiːʧiːltik												ʧiltik							ʧiʧiltiːk						
RED_5														qwajaqwjaʃ				oamasmoe														melʔmel		
RED_6								sikei							sikili																			sikiʔi
RED_7	selnekiʃ	serakame									sehtaname												ʂɨriːriʔn											
RED_8												reta															setːa~setai̯							
RED_9																				svɨɡ					bɨʔ				swɨɡi					
RED_10						kʷati		vasei̯																										
ROOT_1																														wiwin		wiːʃi		
ROOT_2	pukuʔu																																	
ROOT_3																		taca		tatka					tak				tatk					
ROOT_4			tɨtɨnapɨ		tɨrana								tɨn			tɨtɨna	tɨna		tɨtɨna					tɨtɨna		tɨna								
ROOT_5																																	tɨnaapi	
ROOT_6														kʷiinamuʃ																	namusir			
ROOT_7							naanaʔa																											
ROOT_8				tlaneːlwatl					naːlwat												inenɡwaho							nelwajutl~nelwatl						
ROOT_9		nawa				wala		nava		ŋaʔat	nawa	nana			naːwa								ŋaːqaw				nawa							nawa
ROPE_1					wia																						bu							
ROPE_2																																	sapɨ	
ROPE_3							kai̯hnari					kau̯nari																						
ROPE_4																							qai̯kʷt						wuːɖ			yuːwil		
ROPE_5	wanal												wʔivs																					
ROPE_6		wiila									witari			wiiʧat	witeri					ɡui̯raʧa														
ROPE_7										wikpaŋwa																								
ROPE_8						wiʧuʔɨt																												
ROPE_9																																		wikia
ROPE_10				mekaːtl					mekat												mekat							mekatl						
ROPE_11			utumpɨ																												mitaranbsɡ			
ROPE_12																				tahum						tɨʃa								
ROPE_13																		turovini							tɨrbui̯ɲ									
ROPE_14								teɡomi					tuʔuru			tɨqapːo	tɨkapːu		tɨmukːu					tɨmukːu										
ROPE_15																							ʦikoːtiʔ											
ROUND_1									teolotik																									
ROUND_2																														turaːrkiwiʔ				
ROUND_3																			munukantɨn					ponokantɨn										
ROUND_4																																muluŋwal~muluʔuŋa	pootːɨkːwatɨ	
ROUND_5																	paʦːipːonoʔa~paʦːipːunuʔa	ʦabulica					pucupuʔq					miːmiːltiʦ						
ROUND_6			munuŋki		topːonitɨ								muduʔnidɨ							kovolik														
ROUND_7	pumule			jawalli						pølaŋpɨ																								
ROUND_8		ɡapo				puvɨ	huʔura	tacore~tacoris~ʦaporis~bola			kahpola			peeva	lobːai̯~lobola										xikoːl̥ik	potːo~poːtːø	ʦapːŏra~ʦapːŏri		olas					lobola~robːoʔi
ROUND_9																atːɨppono																		
ROUND_10																																		kiiʧu
SALT_1					onːavi								owavi				onapi		omapin					onapin									oapi	
SALT_2	iŋily													eŋla																				
SALT_3		kona					unah	onat		øŋa	wona	uːna			oona	omːa		onːe		on					on				on		onat	oːnahl		ona
SALT_4			asoʔna																															
SALT_5																										oa								
SALT_6				istatl					istatl												istatl	ostet						istatl						
SALT_7																														aŋor				
SALT_8						jɨwal																												
SALT_9																							ʦukaʔt											
SAND_1							se	sa										oːe		hia														
SAND_2					pasiwapi							ziakari~ziukari	ʃihʷabɨ			pasːiwa	pasiwapːɨ		pasiŋwampɨh					pasiampin									siwapːɨ	
SAND_3			otːapɨ																kuʦːapːɨh															
SAND_4	ŋaʧiʃ					haxal																									sihat			
SAND_5															seeʔe																			seeʔe
SAND_6																																ʃihpit		
SAND_7		sate									sete															patɨ								
SAND_8				ʃaːlli				sata	ʃaːl												aʃal							ʃøliː		piri				
SAND_9																		ore					oːqʈ͡ʂ						oʔoɖ	uheːt~oːhit				
SAND_10														exval											oi̯ja									
SAND_11										tɨi̯wa																								
SAY_1			mai̯				ʃa				ʦa~ʦe		meː																					
SAY_2												hai̯											kɨi̯				tui̯~tʰui̯							
SAY_3								aɡuan																							amwa~omwa			
SAY_4																	ɨnakːwi~ɨnaʔwi																	
SAY_5				iʔtoːa					kihtoːa																			htoa						
SAY_6																											era							
SAY_7														hihija	hiawa																			hiawa~hia
SAY_8																										naːnia								
SAY_9		ʧani			niːkʷi	jaxɨ													jɨkʷi	tɨʔɨ				niːkʷi						paːri			mai̯kːɨ~mai̯kːa	
SAY_10												ite				ine~ineː																		
SAY_11																																piŋɡɨ		
SAY_12																					inas													
SAY_13																		aːɡi		aːɡa									aːɡ					
SAY_14	kutaʃ																								tɨi̯jaʔ									
SAY_15										kita																								
SAY_16								teen																										
SEE_1				itːa					ta												ita	ote						hta						
SEE_2																		nianto																
SEE_3																														hutaa				
SEE_4								vitzan					pikeː		biʧːa								hihi				vitza							biʧa
SEE_5													pɨni													pɨni							pɨnikːa	
SEE_6		naʧi	punːiː		puni					jori						puni	puni~punːi~puʔni		pui̯					pui̯~puni						huːtu				
SEE_7		neʔ										zei̯		tow																				
SEE_8		eʔne~neʔne									neʔne	niere						nunːide		nɨi̯d					nɨi̯ɲ				nɨi̯d					
SEE_9							seihra																											
SEE_10	teew					tɨwa																									tema~temo			
SEE_11														tiiwi																				
SEE_12																																taːwɨɡɨt		
SEED_1																				kai̯		aʧ							kai̯					
SEED_2																									kai̯ʧuk									
SEED_3								suvatzi	ʃinaːʧ																			ʃiːnøʧtli						
SEED_4				aʧtli																														
SEED_5												imɨari																					pɨʔiapi	
SEED_6																					ajuhwaʧ													
SEED_7		tali					aci														aju													
SEED_8					pehe	puʃ											pui̯	usːoqui̯	pehe				puːʦ	pehe										
SEED_9	puʧily		puʔipi								pahci	haci	puʔivi	puʃla	baʧia	pusi										puʔiɨ̯	vuʧit			puːʈ͡ʂin	waciran	punʒil		baʧia
SEED_10										poosi																								
SHARP_1																									muuk				muuk					
SHARP_2																		mucaɡo																
SHARP_3							antamɨːmɨ																											
SHARP_4															bwawite																			bwawɨte~bwawi
SHARP_5																											ɡui̯tzu							
SHARP_6			kɨwakai̯		kɨma	ŋavɨ				qala			kuwaː	ʂowai̯		kɨwaː	kɨmaː		kɨma					kɨma		kɨŋʷaː								
SHARP_7											jolame									mucada													kuwaakatːɨ	
SHARP_8																							hacaːʔi					tlatekiː						
SHARP_9				tentia					teːneh												teni													
SHARP_10	tama																																	
SHARP_11		ʧuta																																
SHORT_1							ʦapwatun																qapockaʔ											
SHORT_2																								kɨpihtɨn										
SHORT_3														kapakpamal																				
SHORT_4																																	kapaʔatːokowatːɨ	
SHORT_5											eʔmeruma~aʔmerima									dumarica										kamuhoʔ				
SHORT_6			topici												pooʧi																			
SHORT_7		kuʔteli		ʦicikicin	paʔitɨːci				ʦikciːn				tovʔepiːʧɨ			topːociʦːini		kavulika	topːoʦːitɨ									ʦiciːkiːci						
SHORT_8																																tabuːʔupil		
SHORT_9																							ʦaːpuʔ			topɨ~topːɨ								
SHORT_10	muti					mutɨqɨ																	mutipik											poʧilai̯
SHORT_11								ʧupica		ʦaava							miʦːi								dumaːl̥		sapːada~sapːata		ʂopolk					
SHORT_12																					kutu													
SKIN_1															beewa		pɨhɨ																	bea
SKIN_2				kwetlaʃtli					kʷetaʃio												kʷetasti	kʷeteʃt						kʷiːtlaʃtli						
SKIN_3		wiʧi									wiʔci					sipːoʔi															kvici			
SKIN_4							navi					nawi~wi																						
SKIN_5				eʔwaːtl				beɡuat										ulidaɡa		ɨlidaɡ									ɨldaɡ	axoxoʈ͡ʂ~axoːxoʦ				
SKIN_6			asipɨ~asiʔa							ʦiipɨ			asiaviʔ													asiaːʔ							siʔaːpi	
SKIN_7	saval				poʔoaʔ														poʔa					poʔanʔ			bewa				kucit			
SKIN_8														taavaʃ																				
SKIN_9																							qoʦ		joʔ									
SKIN_10																																poːnt		
SKIN_11						tukʔa																												
SKY_1							utʲe																		dʱam									
SKY_2				ilwikatl					elwiak												ilwakak							iːlfiːkak						
SKY_3																				damacatuma									daːmkahʧim					
SKY_4		seʔpolɨtali																													tamwakalit~temokalit			
SKY_5		riwiɡaʧi						tevika			teweka				teeka~tewka												teɡui̯kat							teeka
SKY_6	tukvaʃ		tukumpa		tomːoːpi	tukvaʔaʃ				tokpela		tahei̯ma	tuɡu	tuupaʃ		tukupːa	tukupːaːtːɨ	tɨvaɡi	tukumpana				tukumit~tuːkumit~tukumiʦ	tukumpin		tukun				tukupar		toːkoːmbahl	tukupːaja	
SLEEP_1																																tahkin~atahkin		
SLEEP_2																														jetamkua				
SLEEP_3										pɨːwi						ɨwi	ɨwi~ɨwi																	
SLEEP_4			ɨpːɨi̯		ɨːpɨi̯								ɨpiː						ɨpːɨi̯					ɨpːɨi̯		apːɨi̯							əpːɨi	
SLEEP_5	kup	ɡoʧi		koʧi		kupɨ	kucu	ʦotzon	koʧi		koci	kuci		kup	koʧːe			ʦocose		koːʂ	kuʧi	koʧo			koːs		ʦotzi	koʧiː	koːʂ		kos	ʦuluːm~uculuːm		koʧe
SLEEP_6																							kuːman											
SMALL_1																		ali~arali													uli			ili
SMALL_2					tɨe														tɨai̯					tɨai̯										
SMALL_3												pe						alai̯																
SMALL_4														aluʔmal																				
SMALL_5																										miaʔ								
SMALL_6																				sviːd											ujir			
SMALL_7									nohneːl		nuʔiti																							
SMALL_8	iniʃily																																	
SMALL_9																																	miipːɨci	
SMALL_10										ʦaako										aritu							baʧuʧu							
SMALL_11			miʔau̯nci			akulji						eʧipɨe~eʧimpe	ɨːvʔepiːʧi		iliiʧːi	inociʦːiʔ							aɲiːʔi		ɨl̥iʔʦ			ʦiciːkiːci		anuysi		kuʔuzubil		
SMALL_12		kuʔta					kɨlen	ʧupi									tɨːci				ʧihʧin								ʧumʧu					
