	Aromanian	Asturian	Catalan (Castelló de la Plana)	Catalan (Central)	Catalan (Manises)	Catalan (Minorcan)	Catalan (Northwestern)	Catalan (Valencia)	Dalmatian	Emiliano (Carpigiano)	Emiliano (Ferrarese)	Emiliano (Reggiano)	Franco-Provençal	French	Friulian	Galician	Istro-Romanian	Italian	Ladin (Fassano)	Ladin (Gardenese)	Latin (Archaic)	Latin (Late Classical)	Ligurian (Genoa)	Ligurian (Rapallo)	Ligurian (Stella)	Lombard (Bergamo)	Lombard (Plesio)	Megleno-Romanian	Neapolitan	Occitan	Old French	Old Italian	Picard	Piedmontese (Barbania)	Piedmontese (Carmagnola)	Piedmontese (Lanzo Torinese)	Piedmontese (Turinese)	Piedmontese (Vercellese)	Portuguese	Romagnol	Romanian	Romansh (Grischun)	Romansh (Surmiran)	Romansh (Sursilvan)	Romansh (Vallader)	Sardinian (Campidanese)	Sardinian (Logudorese)	Sicilian (Catanian)	Sicilian (Messinese)	Sicilian (Palermitan)	Sicilian (Southeastern)	Spanish	Tuscan	Umbrian	Venetian (Bellunese)	Venetian (Primiero)	Venetian (Venice)	Walloon
SNAKE_3																																													vˈɛrmə													vipeːʀ
SNAKE_4																																																skuɾsˈuni			ʃkussˈuni							
SNAKE_5	ʃˈarpe		seɾp	seɾp	seɾp	seɾp	seɾp	seɾp	serpjˈant	serpˈɛjnt	serpˈɛnt	sarpˈɛjnt~serpˈɛjnt	sarpˈɛ~sarpˈɛ̃	sɛʁpɑ̃	sarpˈint	sˈɛɾpe	ʃˈɒrpe	sˈɛrpe	serpˈent~serp			sˈɛrpeːns	serpˈente			serpˈɛnt		ʃˈarpi	sˈɛrpə~sərpˈentə~sərpjˈentə	sɛɾp~seɾpˈɛnt	serpˈãnt	sˈɛrpe~serpˈɛnte	sɛʁpɛ̃	sɛrpˈɛŋt	sɛrp	sɛrp	sɛrp	sarpˈeːŋt	sɨɾpˈẽntɨ	sarpˈẽnt~serpˈẽnt	ʃˈarpe	sɛrp	ʦɛrp	sjarp	sɛrp	sˈɛrpi			sˈɛɾpi	sjˈɛɾpi~siɾpjˈɛnti		seɾpjˈente	sˈɛrpe	sˈɛrpa			serpˈeŋte	
SNAKE_6																					ˈaŋɡʷɪs																																					
STAND_1																	stɒ				stˈaːrɛ	stˈaːrɛ						staw														ʃtar	ʃtar	ʃtar	ʃtar													
STAND_2				əstˈaðɾɛt	estˈaɾdɾet	əstˈaðɾɛt	astˈaðɾɛt																						stˈaalljˈertə~stˈaallˈertə	ˈɛstɾedɾˈe		stˈaredrˈitto~ˈɛsseredrˈitto			stˈedrit	stˈedrit											istˈareasarˈiʦʦa	stˈaɾiaddˈitta~stˈaɾiaɖɖɽˈitta	stˈaɾɨaɖɖɽˈitta	stˈaɾiaɡɾˈitta	stˈaɾiadˈitta			ʃtˈarrˈittu				ɛsdʀɛse
STAND_3		tˈaɾdepjˈe	estˈaɾdepɛw					estˈaɾdepɛw	stworiŋpˈins	stˈɛːrinpˈeː	stˈarinpjˈe	stˈɛːrinpˈee	ˈetredɛpˈiː~ˈetredɛ̃pˈiː	ɛtʁdəbu~sətəniʁdəbu~ʁɛstedəbu	staːimpˈins	estˈaɾdepˈɛ		stˈareinpjˈɛdi	ʃtˈɛrenpˈe	ʃtˈɛmpˈe			stˈaːiŋpˈeː	stˈaiŋpˈe	ʃtˈeimpˈe	stˈanpˈe	ʃtˈainpˈee				estˈerãnpjˈeʦ~estˈersorpjˈeʦ		ɛtdbu	stˈeɛnpˈe			stˈɛaŋpˈe	stɛŋpˈeː~vesiŋpˈeː	iʃtˈaɾɐ̃j̃pˈɛ					ʃtˈarənpˈej~ʃtˈarsinpˈɛjs	ʃtˈarinpˈe							estˈaɾdepjˈe	stˈareinpjˈɛdi		stˈariŋpˈie	stˈariŋpˈɛ~stˈariŋpjˈɛj~stˈariŋpˈie	stˈariŋpˈie	
STAND_4																																									astˈaɨnpiʧˈo̯are																	
STAND_5																																														abarrˈajiβˈej												
STAND_6	ʃˈedŭmprˈostu																																																									
STAR_1	stˈe̯ao	estɾˈeʎa	estɾˈeʎa	əstɾˈeʎə	estɾˈɛɫa	əstɾˈeʎə	estɾˈeʎɛ~stɾˈeʎɛ	astɾˈeɫa	stˈalla	stˈɛla	stˈɛla	strˈɛla	etˈajla	etwal	stˈɛle	estɾˈela	stæ	stˈella	ʃtˈejla	ʃtˈəjla	stˈeːɫɫa	stˈeːɫɫa	stˈela	stˈella	ʃtˈɛja	stˈɛla	ʃtˈɛla	stˈewə	stˈellə	estˈelo	estˈojlə	stˈella	etwɛl	stˈɛjla	stˈɛjla	stˈɛjla	stˈejla	stˈøla	iʃtɾˈelɐ	stˈɛə̯la	ste̯a	ʃtˈajlə	ʃtˈɛjlə	ʃtˈɛjlə	ʃtˈajlə	stˈɛdda	istˈeɖɖa	stˈiɖɖa	stˈiɖɖa	ʃtˈiɖɖa	ʃtˈiɖɖa	estɾˈeʎa	stˈella	ʃtˈella	stˈela	stˈela	stˈea	stwaːj
STONE_1				rɔk			rɔk			ʤarˈɔwn																																																
STONE_2																			sas	sas							sass													sas													sˈasso	sˈassu		sas		
STONE_3	cˈe̯atrə	pjˈedɾa	pˈeðɾa	pˈeðɾə	pˈeðɾa	pˈeðɾə	pˈeðɾɛ	pˈeðɾa	pˈitra		prˈɛda	prˈeːda	pjˈɛro	pjɛʁ		pˈɛðɾa		pjˈɛtra					prˈiːa	prˈia	prˈɛja	prˈeda			prˈɛtə	pˈɛjɾo	pjˈerə	pjˈɛtra	pjɛʁ	pˈɛra	pˈera	pˈɛra	pˈɛra	prˈɛja	pˈɛðɾɐ		pjˈatrə					pˈerda~pˈedra	pˈerda	pˈɛʈɽa	pˈɛʈɽa	pjˈɛʈɽa	pˈɛʈɽa	pjˈeðɾa			pjˈɛra		pjˈɛra	piːʀ
STONE_4															klap																											krap	krap	krap	krap													
STONE_5																	ˈərpa				ɫˈapɪs	ɫˈapɪs						rˈɔpə																														
SUN_1	sˈo̯are	sol	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sawl	soːl	sol	sɔwl	sɛlwˈa	sɔlɛj	sorˈɛli	sol	sˈore	sˈole	sorˈeje	surˈədl	soːɫ	soːɫ	suː	su	su	sul	sˈuu	sˈo̯ari	sˈolə	sulˈɛw	solˈɛʎ	sˈole	sɔle	sul	sul	sul	sul	sul	sɔɫ	sowl	sˈo̯are	sulˈeʎ	suʎˈeʎ	sulˈeʎ	sulˈaj	sˈɔli	sˈole	sˈuli	sˈuli	sˈuli	sˈuli	sol	sˈole	sˈole	sol	sol	sol	sɔlɛː
SWIM_1	anˈotŭ																																								aɨnotˈa																	
SWIM_2		nadˈaɾ	naðˈaɾ	nəðˈa	naðˈaɾ	nəðˈa	naðˈa	naðˈaɾ	notwˈor	nudˈɛːr	nudˈar	nudˈɛːr	naðˈiː	naʒe	nadˈaː	naðˈaɾ		nwotˈare	nodˈɛr	nudˈɛ	nˈaːrɛ~natˈaːrɛ	natˈaːrɛ	nøˈaː	ɲuˈa	nøˈɛ	nydˈa	nudˈa		natˈa	nedˈa	noˈeːr	nwotˈare	naʒe	nuˈe	nuˈe	nuˈe	nuˈe~nuatˈɛ	navˈɛ	nɐðˈaɾ	naviɡˈeə̯~nuviɡˈeə̯		nudˈar	nudˈar	sənudˈar	nədˈar	nadˈaj	nadˈare	natˈaɾi	natˈaɾɨ	natˈaɾi	natˈaɾi	naðˈaɾ	notˈare	notˈa	noðˈar	noɡˈar~noðˈar	nuˈar	nɛʤe
SWIM_3																	plivˈi											plivəjˈes																														
SWIM_4																				ʒbimənˈɛ																																						
TAIL_1		rˈabo														rˈaβo																																				rˈaβo						
TAIL_2	kˈo̯adə	kˈola	kˈua	kˈuə	kˈua	kˈoə	kˈuɛ	kˈua	kud~kwod~kwad	kˈɔva	kˈɔa	kˈɔva	kˈava	kø	kˈɔde	kˈɔla	kˈodæ	kˈoda	kˈowda	kˈoda	kˈawda	kˈawda	kˈuːa	kˈua	kˈua	kˈua	kˈua	kˈo̯adə	kˈoɾə	ko~kˈua	kˈoːə	kˈoda	ʧø	kˈua	kˈua	kˈua	kˈua	kˈua		kˈowda	kˈo̯adə	kˈuə	kˈuə	kˈuə	kˈuə	kˈɔa	kˈoa	kˈuda	kˈuda	kˈuɾa	kˈuɾa	kˈola	kˈoda	kˈoa	kˈoða	kˈoa	kˈoa	køː
TAIL_3																																							kˈawðɐ																			
THAT_1		ˈesi														ˈese																							ˈesɨ													ˈese						
THAT_2			ˈejʃe		ˈejʃe			ˈejʃe													ˈɪllɛ~ˈɪstɛ	ˈɪllɛ~ˈɪstɛ																					ˈawtər															
THAT_3	aʦˈelŭ	akˈel	akˈeʎ	əkˈɛʎ	akˈeʎ	əkˈɛj	akˈeʎ	akˈeʎ	kol	kwɛːl	kwel	kɔl	ʃole	səla	kɛl	akˈɛl	aʧˈela	kwˈello	kel	kəl			kwˈɛlulˈi	kwˈɛllu	kwˈɛːllu	kˈɛl	kwˈɛlllˈa~kwˈɛlllˈi	ʦˈela	kˈillə	akˈew~akˈel	ʦil	kwˈello	ʃlo	kul	kul	ʧəl	kul	kullˈa	ɐkˈelɨ	kwɛl	aʧˈel	ʧel		ʧel	kwel	kˈuddu~kˈussu	kˈuɖɖu~kˈussu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu	akˈel	kwˈello	kwˈillu	kwel	kwel	kwˈɛo~kwˈeo	syla~sytla
THAT_4													ʃotjɛ																																													
THIN_1										mˈɛɡer	mˈaɡar																																															
THIN_2	supʦˈɨre											sutˈiːl			sutˈiːl		supʦˈire	sottˈile	sotˈil	sutˈil			sutˈiː	suttˈi	sɛːtˈi		setˈii					sottˈile		sytˈil	sytˈil	sytˈil	sytˈil	sutˈiːl		stil	subʦˈire			satˈel	ʃtiʎ												sotˈil	
THIN_3																												slap																														
THIN_4																					tˈɛnʊɪs	tˈɛnwɪs									tˈɛ̃nvə																lˈanʒu											
THIN_5																																																										tɛn
THIN_6			pɾim	pɾim	pɾim	pɾim	pɾim	pɾim					prɛ̃																																													
THIN_7		fˈino	fi	fi	fi	fi	fi	finˈet					fɛ̃	fɛ̃	fiŋ	fˈino										fi			fˈinə	fiŋ			fɛ̃		fiŋ	fiŋ		fiːŋ	fˈinu			fin	feɲ	fin	fin	fˈini		fˈinu	fˈinu	fˈinu	fˈinu	fˈino	fˈino	fˈinu	fiŋ	fiŋ	fiŋ	
THIS_1				əkˈɛt		əkˈɛt	akˈet														hɪk																					kwɛl	ɕel	kwel														
THIS_2	aˈestu	ˈesti	ˈeste	əkˈɛst	ˈeste			ˈeste	kost	kwɛst	kwest	kɔst		səsi	kɛst	ˈeste	ʧˈesta	kwˈesto	keʃt	kəʃt				kwˈɛstu	kwˈɛːstu	kˈɛsto	kwˈɛstuːkˈi	ʦˈista	kˈistə	akˈest~akˈeste	ʦist	kwˈesto	ʃʃi	kust	kust	kust	kust	kuskˈiː	ˈeʃtɨ	kwest	aʧˈest				kwist	kˈustu	kˈustu	kˈistu	kˈistu	kˈistu	kˈistu	ˈeste	kwˈesto	tˈistu	kwˈesto		kwˈesto	sysi~sytsi
THIS_3													stitjɛ										stˈukˈi																																	sto	sto	
THIS_4																						ɪk																																				
THOU_1		tu	tu	tu	tu	tu	tu	tu	tu~te~ti	tɛ	ti	te	tɛ	ty	tu	ti	tu	tu	tu	tu	tuː	tuː	ti	ti	ti	te	ti	tu	tu	ty	ty	tu	ty	ti	ti	ti	ti	tiː	tu	te	tu	ti	te	ti	ty	tuj	tˈue	tu	tu	tu	tu	tu	te	te	ti	ti	ti	ty
THOU_2	tˈine																																																									
TONGUE_1	lˈimbə	ʎˈiŋɡwa	ʎˈeŋɡwa	ʎˈeŋɡwə	ʎˈeŋɡwa	ʎˈeŋɡu	ʎˈeŋɡwɛ	ʎˈeŋɡwa	lˈaŋɡa	lˈɛŋɡva	lˈɛŋɡwa	lˈɛŋɡwa~lˈɛŋɡva	lˈɛɡa	lɑ̃ɡ	lˈɛŋɡe	lˈiŋɡwa	lˈimbæ	lˈiŋɡwa	lˈeŋɡa	lˈəŋɡa	lˈɪŋɡʷa	lˈɪŋɡʷa	lˈiŋɡwa	lˈiŋɡwa	lˈɛːŋɡwa	lˈɛŋɡwa	lˈeːŋɡwa	lˈimbə	lˈeŋɡwə~lˈeŋɡə	lˈeŋɡo	lˈãŋɡə	lˈiŋɡwa	lɑ̃ɡ	lˈɛŋɡa	lˈeŋɡa	lˈɛŋɡa	lˈɛŋɡa	lˈeːŋɡwa	lˈĩŋɡwɐ	lˈenɡva	lˈimbə	ljˈewŋɡə	ʎˈaŋɡə	ljˈewŋɡə	lˈewə	lˈimba	lˈimba	lˈiŋɡwa	lˈiŋɡwa	lˈiŋɡwa	lˈiŋkwa	lˈeŋɡwa	lˈiŋɡwa	lˈeŋɡwa	lˈeŋɡwa	lˈeŋɡwa	ˈeŋɡwa~ˈiŋɡwa	lɛ̃k
TOOTH_1	dˈinte	djˈente	dent	den	dent	dent	den	dent	djant	dɛjnt	dent	dɛjnt	dɛː~dɛ̃	dɑ̃	dint	dˈente	dˈinte	dˈɛnte	dent	dənt	deːns	deːns	dˈente	dˈɛnte	dˈɛːŋʧu	det	deːnʧ	dˈinti	dˈɛntə	dɛnt	dãnt	dˈɛnte	dɛ̃	dɛŋt	dɛŋt	dɛŋt	dɛŋt	deːŋʧ	dˈẽntɨ	dẽnt	dˈinte	dɛnt	dajnt	dɛnt	dajnt	dˈɛnti	dˈente	dˈɛnti~ɾˈɛnti	ɾˈɛntɨ	ɾjˈɛnti	ɾˈɛnti	djˈente	dˈɛnte	dˈɛnte	dɛŋt	dɛŋt~ðɛŋt	dˈeŋte	dɛ̃
TREE_1																																	ab																									oːp
TREE_2	ˈarburĭ	ˈaɾbol	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾe	jˈarbur~jˈarber~jˈarbul	ˈelber	ˈarbul	ˈɛːlber	ˈaːbro~ˈaːrbro	aʁbʁ	ˈarbul	ˈaɾβoɾe		ˈalbero	ˈɛlber		ˈarbɔr	ˈarbɔr	ˈeːrbu	ˈɛːrbu	ˈɛːrbuː			ˈarbur	ˈaβəɾə~ˈarbəɾə	ˈawbɾe	ˈarbrə	ˈalbero		ˈɛrbu	ˈɛrbu		ˈarbra		ˈaɾvuɾɨ	ˈeə̯lbar							ˈarvure~ˈarvule	ˈaɾvulu	ˈabbuɾu	ˈaɾbulu		ˈaɾβol			ˈalbero	ˈalber	ˈalbero	
TREE_3																	lˈemən			ləŋ																									bœʃɕ													
TREE_4																										pjˈanta	pjˈanta									pjˈaŋta		pjˈaŋta				plˈantə	plˈantə	plˈɔntə									pjˈanta	pjˈanta				
TREE_5																																														mˈatta					mˈaʧʧa							
TREE_6																																									kopˈak																	
TWO_1																																																ɾˈui		ɾˈui								
TWO_2	doj	dos	dos	dos	dos	dos	dos	dos	doj	duː	du	dɔw	du~duz	dø	dɔj	dows	doj	dˈue	doj	doj	dˈʊɔ	dˈʊɔ	duˈiː	duˈi	dɥi	du	dˈyy	doj	dˈojə~dˈujə	dus	dews	dˈue	dø	duj	duj	duj	dˈue~duj	dyj	dojʃ	do	doj	dus	dus	dus	dwos~dus	dˈuzu	dˈuos	dˈui	dˈui		ɾˈuɛ	dos	dˈue	du	doj	doj	do	døː
WARM (OF WEATHER)_1																							tjˈepidu		ʧˈeppu									tˈəbi		tˈəbi												tˈɛpidu									tjˈɛpido	
WARM (OF WEATHER)_2		kaljˈente	kaɫˈent	kəɫˈen	kaɫˈent	kəɫˈen	kaɫˈen	kaɫˈent		kaldˈɛjn																													kˈẽntɨ								kaʒˈente					kaljˈente						
WARM (OF WEATHER)_3	kˈaldu								kwolt		kald	kɛːld	θo	ʃo	calt	kˈaliðo	kɒd	kˈaldo	ɕawt	ɕawt	kˈalɪdʊs	kˈalɪdʊs		kˈaːdu		kølt	koːlt	kalt	kˈaβəɾə~kˈawrə	kawt	ʧawt	kˈaldo	kø		kawd		kawd	kawt		keə̯ld	kald	ɕawt	cot	kawlt	ɕot	kalˈoru			kˈauddu	kˈavuɾu	kˈauɾu		kˈaldo	kˈallu	kalt	kalt		ʧõː
WATER_1														o																			jø																									eːw
WATER_2	ˈapə	ˈaɡwa	ˈajɣwa	ˈajɣwə	ˈaiwa	ˈajɣu	ˈajɣwɛ	ˈaiwa		ˈakwa	ˈakwa	ˈaːkva~ˈaːkwa	ˈeɡa		ˈaɡe	ˈawɣa	ˈɒpæ	ˈakkwa	ˈɛɡa	ˈɛɡa	ˈakʷa	ˈakʷa	ˈeːɡwa	ˈɛːɡwa	ˈɛːɡwa	ˈakkwa	ˈakkwa		ˈakkwə	ˈajɡo	ˈejɡə	ˈakkwa		ˈɛva	ˈeva	ˈeva	ˈeva	ˈakwa	ˈaɣwɐ	ˈakva	ˈapə	ˈawə	ˈavə	ˈawə	ˈawə	ˈabba	ˈabba	ˈakkwa	ˈakkwa	ˈakkwa	ˈakkwa	ˈaɣwa	ˈakkwa	ˈakkwa	ˈakwa	ˈakwa	ˈakwa	
WATER_3									jˈakwa																																																	
WATER_4																												ˈapu																														
WE_1	noj	nos							noj				no~noz	nu	noː	nɔs	noj	nˈoi	nos	nəws	noːs	noːs		nuˈi			nyŋ	noj	nˈujə	nus	nos	nˈoi		nuj	nuj	nuj	nuj	nyj	nɔʃ	now	noj	nus	nows	nus	nus		nˈois	nui	nui				nˈoi	nˈoe	noj	noj		
WE_2			mozˈatɾos	nuzˈaɫtɾəs	mosˈatɾos	nˈoɫtɾus	nozˈaɫtɾes~nˈaɫtɾes~nˈantɾos	mosˈatɾos	nojˈiltri	nuˈɛter		nuˈɛːter											nuiːˈatri		nɥiˈatri	nˈoter								nujˈawtri												nozˈatruzu		nuˈaʈɽi~niˈawʈɽi	nuˈawʈɽi	nuˈavuʈɽi~nuˈawʈɽi	niˈawʈɽi	nosˈotɾos		nojˈantri			niˈaltri	nuzot
WE_3																		ʧi														ʧi																					ʧi					ʤy
WE_4										se																																																
WE_5																																	o																									
WHAT_1																																														ˈitta~ˈita	ˈitte											
WHAT_2										sa		ksaː																																														
WHAT_3	ʦe	ke	ke	kɛ	ke	kɛ	ke	ke	kos~ko		za		kaj	kə	ʧe	ke	ʧe	ke		ʧə	kʷɪd	kʷɪd						ʦe	kə	ke	kə	ke	kwe				kɔ	kwɛ	ukɨ	ke	ʧe	ɕe	ce	ɕej	ɕe			ki	ki	ki	ki	ke	ke	ke	ke	ke		
WHAT_4										kˈuza	kˈuza								kepa				kˈose	kossˈe	kˈoːsse	kozˈɛ	kˈuza							kˈɔza	kˈɔza	kˈɔza	kˈɔza																				kˈɔsa	kwɛsky
WHITE_1		blˈaŋko	bɫaŋk	bɫaŋ	bɫaŋk	bɫaŋ	bɫaŋ	bɫaŋk	bjaŋk~blaŋk	bjaŋk	bjaŋk	bjaːŋk	bʎã	blɑ̃	blaŋk	bɾˈaŋko		bjˈaŋko	bjaŋk	blaŋk			ʤˈaŋku	ʤˈaːŋku	ʤˈaːŋku	bjaŋk	bjaːŋk		jˈaŋkə	blaŋk	blãŋk	bjˈaŋko	blɑ̃	bjaŋk	bjaŋk	bjaŋk	bjaŋk	bjaːŋk	bɾˈɐ̃ŋku	bjãnk						bjˈaŋku	bjˈaŋku	jˈaŋku	jˈaŋku	bjˈaŋku	bɾˈaŋku~jˈaŋku	blˈaŋko	bjˈaŋko	vjˈanku	bjaŋk	bjaŋk	bjˈaŋko	blã
WHITE_2	ˈalbu								jwalb								ɒb				ˈaɫbʊs	ˈaɫbʊs						alp													alb	alf	alf	alf	alp													
WHO_1	kˈare																											kˈari																														
WHO_2																	ʧˈire		kipa																						ʧˈine					kˈini												
WHO_3		kjeŋ	ki	ki	ki	ki	ki	ki	ku	ki	ki	ki	kwi	ki	kuj	keŋ		ki		ki	kʷɪs	kʷɪs	ki	ki	ki	ki	ki		ki	ku~kau	ki	ki	ki	ki	ki	ki	ki	ki	kɐ̃j̃	ki		ɕi	ci	ɕi	ɕi		kˈie	kui	ku	ku	kui	kjen	ki	ki	ki	ki	ki	kiː
WIND_1	vˈimtu	bjˈento	ven	ben	bent	vent	ben	bent	vjant	vɛjnt	vent	vɛjnt	ve~vɛː	vɑ̃		bˈɛnto		vˈɛnto	vent	vənt	wˈɛntʊs	vˈɛntʊs	vˈeːŋtu	vˈeŋtu	vˈɛːŋtu	vɛnt	veːnt	vint	vjˈentə	vɛnt	vãnt	vˈɛnto	vɛ̃	vɛŋt		vɛŋt	vɛŋt	veːŋt	vˈẽntu	vɛnt	vɨnt	vɛnt	vɛnt	vɛnt	vɛnt	bˈentu	vˈentu	vˈɛntu	vˈɛntu	vjˈɛntu	vjˈɛntu	bjˈento	vˈɛnto	vˈentu	vɛŋt	vɛŋt	vˈeŋto	
WIND_2																														ˈawɾo					ˈarja																							
WIND_3															ˈajar																																											
WIND_4																																																										eːʀ
WIND_5																	bˈoræ																																									
WOMAN_1	muʎˈe̯are	mujˈeɾ							muʎˈer~moʎˈer							muʎˈɛɾ					mˈʊlɪɛr	mˈʊljɛr						muʎˈari											muʎˈɛɾ													muxˈeɾ						
WOMAN_2			dˈɔna	dˈɔnə	dˈɔna	dˈɔnə	dˈɔnɛ	dˈɔna		dˈɔna	dˈɔna	dˈɔna						dˈɔnna					dˈønna	dˈonna	dˈoːnna		dˈona										dˈɔna	dˈɔːna		dˈona				dˈunə	dwˈɔnə								dˈɔnna				dˈona	
WOMAN_3													fˈɛna	fam	fˈɛmine				fˈemena			fˈeːmɪna				fˈɛnne			fˈɛmmənə~fˈemmənə	fˈemo~fˈumo	fˈãmə	fˈemmina	fœm	fˈumna	fˈumna	fˈumna					femˈeje	fˈɛmnə	fˈɛmnə	fˈɛmnə		fˈɛmmina	ˈemmina	fˈimmina	fˈimmɨna	fˈimmina	fˈimmina			fˈemmina	fˈemena	fˈemena		fam
WOMAN_4																				ˈəjla																																						
WOMAN_5																	ʒˈenskæ																																									
WORM_1			kuk	kuk	kuk	kuk	kuk	kuk		beːɡ		bɛjɡ																																											but			
WORM_2																																																					bˈako					
WORM_3	ʑˈermu								vjarm		vɛrm		ve	vɛʁ	vjɛr	bˈɛɾme	ɣʎˈermu~ʎˈermu	vˈɛrme	verm	jərm	wˈɛrmɪs	vˈɛrmɪs	vˈɛrme	vˈeːrme	vˈɛːrmu	ˈɛrem	vermˈɛn	ɟˈarmi	vˈɛrmə	vˈɛɾme	vɛrm	vˈɛrmo	vɛʁ	vɛrm	vɛrm	vɛrm	vɛrm	vɛrm	vˈɛɾmɨ	vˈeːrman	vjˈerme~rˈɨmə	vɛrm	vɛrm	vjɛrm	vɛrm		ˈerme	vˈɛɾmi~vˈɛɾmu	vˈɛɾmi	vjˈɛɾmu~vjˈɛɾmi	vˈɛɾmi			vˈɛrme		vˈɛrmen	vˈɛrme	vjeːʀ
WORM_4																																														brˈɛmmini												
WORM_5		meɾˈuko																																																								
WORM_6																																							miɲˈɔkɐ																			
WORM_7																																																				lombɾˈiθ						
YEAR_1													ã	ɑ̃																																												ã
YEAR_2			aɲ	aɲ	aɲ	aɲ	aɲ	aɲ		an	an	aːn			an		ɒn		an	an						an		an			ãn			an	an	an	aŋ	aŋ		an	an	ɔn	ɔn	ɔn	on										an	an		
YEAR_3	ˈanŭ	ˈaɲo												ane		ˈano		ˈanno			ˈannʊs	ˈannʊs	ˈannu	ˈannu	ˈannu		ann		ˈannə		ãnˈeːə	ˈanno	ɛ̃ne				ˈani		ˈɐnu							ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈaɲo	ˈanno	annu			ˈano	aneːj
YEAR_4																														annˈado																												
YEAR_5									jajŋ																																																	
YELLOW_1	ɡˈalbinŭ																					fˈʊɫvʊs						ɡˈalbin													ɡˈalben	mˈɛlən	mˈɛlən	mˈɛlən														
YELLOW_2																				ɡjəl																																						
YELLOW_3									ʒwˈolno																																																	
YELLOW_4																							ʤˈanu		ʤˈaːnu																									ʤˈaɾnu	ɟɟˈaɾnu							
YELLOW_5													ðˈono	ʒon																ʤˈawne	ʤˈawnə		ɡɑ̃n	ʤawŋ	ʤawŋ	ʤawŋ	ʤawŋ																					ʤoːn
YELLOW_6		amaɾˈiʎo														amaɾˈɛlo																							ɐmɐɾˈɛlu													amaɾˈiʎo						
YELLOW_7																											ʤaːlt											ʤalt							ɡɛlk										ʤal	ʤal		
YELLOW_8										zaːl	ʒal	ʒaːl			ʤaːl			ʤallo	zal					ʤˈallu		zalt			ʤˈallə~ʤʤˈallə			ʤallo								ʒal								ʤˈallu	ʤˈallu				ʤallo	ɟˈallu			zˈae̯o	
YELLOW_9			ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk																																						ɡrˈoɣu	ɡrˈoɡu											
YELLOW_10																	ʒut																																									
