	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
PATH OR ROAD_2				uːt			ɭœk					ʎoːχ				uə̠tːə							
PATH OR ROAD_3														ŋutɑ									
PATH OR ROAD_4														sərəː					sʲeːxærɨ				
PATH OR ROAD_5													korno										
PATH OR ROAD_6																				ɕures			
PATH OR ROAD_7								keajːn							kæjdnʊ								
PATH OR ROAD_8																		juʌnɛ					
PATH OR ROAD_9	ki																						
PERSON_1													ɑjðeme										
PERSON_2													jeŋ										
PERSON_3									mort	mort										murt			
PERSON_4								olma									oːumɐʒ						
PERSON_5				ɛmbɛr											ɔlmːɔʃ			almɛʧɛ					
PERSON_6		inimene	içminen		inmiːn	ixmini																inimin	inemine
PERSON_7																				ɑdʲɑmi			
PERSON_8												χum				qum							
PERSON_9							kɑ̆sɯ																
PERSON_10				sɛmeːj	elˑæːjæ																		
PERSON_11														ŋɑnɑʔsɑ									
PERSON_12	lomɑɲ																						
PERSON_13			heŋkilø		henki																	enʧi	
PERSON_14												eːləmχoːlɑs											
PERSON_15											riʃtiːŋɡ								ɲeːnæʦʲ		ristit		
PERSON_16		isik																					
RED_1						rʊskiɛ															rʊskɛd		
RED_2								ruːpːse							rʊ̯ɔksɑh		ruəpsːɐd	røːpsɛs					
RED_3	jɑkstʲerʲe												joʃkɑr										
RED_4		punɑne	punɑinen		punˑɑin						punːi											punɑ	
RED_5																						kɑuniz	
RED_6																ɲɑːrqə			ɲɑrjɑnɑ				
RED_7									ɡɤrd	ɡɤrd		neːrp								ɡord			
RED_8				piroʃ~vørøʃ			wertə					wiɣər											verːev
RED_9														dʲɑbɑʔkuo									
ROOT_1								vuenʲtesʲ									vuɛdʲːɛs						
ROOT_2															rʊ̯ɔhtɑs			ruʌhʦɛ					
ROOT_3	korʲon																						
ROOT_4							ler					tɑːr											
ROOT_5				ɟøkeːr																			
ROOT_6														bəntu		konʧə							
ROOT_7	jur	juːr	juːri		juːri	juːri			vuʒ	vuʒ	juːrʲ		βoʒ						wɑnoː	vɯʒɯ	jʊrʲ	juːri	juːrʲ
ROOT_8	undoks																						
ROUND_1	keverʲ			kɛrɛk			kørək									pyrəʎ							
ROUND_2			pyøreæ		pøːræhæin	pyœriɛ	pøŋɭək																
ROUND_3								jorʲːpesʲ	ɡɤɡrɤsɑ	ɡɤɡrɤs					jɔrbpɑs	koʎɑʎ	ʝoːrbɐs	jurpɛ	sʲurtʲɑw	kotɯres~pitɯres	kɛxkɛr		
ROUND_4				ɡømbøjyː									jə̠rɣeʃke	lɑlujkuə~mɑndɑjku									
ROUND_5												mɑrɑwi	tə̠rtə̠ʃ										
ROUND_6													ʧumə̠rɑʃ										
ROUND_7		ymːɑrkune			ymb̥ærikːoi̯																	ymːerkɤin	ymærikˑ
ROUND_8	kruɡlovoj																						
ROUND_9											imːɨrɡoutlimi												
SALT_1									sov	sov													
SALT_2		soːl	suolɑ		soːlɑ	sʊɔlɑ					suːoʎ										sɔl	soːl	sˑuːl
SALT_3							sɑ̆lnə					solwɑl											
SALT_4													ʃiɲʧɑl										
SALT_5																				sɯlɑl			
SALT_6															saːlti		salʲtʲːɘ	sæːlhtiɛ					
SALT_7	sɑl							suːlʲː															
SALT_8														sɯr					seːrʔ				
SALT_9																ɕɑːq							
SALT_10				ʃoː																			
SAND_1													oʃmɑ	dʲuː									
SAND_2										lɯɑ													
SAND_3												χis											
SAND_4	pesok								pesɤk														
SAND_5				homok																			
SAND_6												seːj							təb				
SAND_7			hie̯kːɑ				sɑ̆ŋkɯ				jɨuɡə												
SAND_8								vuːntas								koːrɑ	vuədːɐs						
SAND_9															saːtːʊ			sæːtːiɛ					
SAND_10		liːv			liːvɑ																	liːv	liːv
SAND_11																				luo			
SAND_12																					lɛtɛ		
SAY_1							ɑt									kɤt							
SAY_2											kiːtə												
SAY_3				mond										munsɑ					mɑnzʲ				
SAY_4			sɑnoɑ		sɑnˑoːɑ	sɑnʊɔ															sɑnʊdɑ		
SAY_5							tŏɭəɣ	ʦiel̥ʲːke							tɑcːɑh		ʦɛalʲc͡çːɛd			verɑnɯ			
SAY_6									ʃunɯ	ʃunɯ										ʃuɯnɯ			
SAY_7					verkːɑː																		
SAY_8												lɑːwi											
SAY_9	merʲems																						
SAY_10													mɑnɑm										
SAY_11		ytːeltɑ																					ytˑlemæ
SAY_12	jovtɑms								viɕtɑvnɯ	viɕtɑvnɯ								jiɛhtɛdh				jutːɤˑmɑ	
SAY_13													ojlem										
SEE_1							wu					wɑːɣ											
SEE_2				laːt																			
SEE_3																	vuɛinʲːɛd	βʉɛjnɛdh					
SEE_4															ɔ̯ɑidniːh								
SEE_5								ujːne															
SEE_6																mɑnʧə							
SEE_7																			mɑɲijeːsʲ				
SEE_8	ɲejems													ɕejmɯʔsɯ									
SEE_9									viʥɤtnɯ					ŋəðyɕɑ									
SEE_10									ɑʥːɯnɯ	ɑʥːɯnɯ			uʒɑm							ɑʥːɯnɯ			
SEE_11		næhɑ	næçdæ		næhːæ	næhæ					næːdə										næxtɑ	næʧemæ	nækemæ
SEED_1									tuɕ	tuɕ										tɯɕ			
SEED_2													tom										
SEED_3							sem~lænsem												sæwkoː				
SEED_4													nøʃmø										
SEED_5		seːme	siemen		seːmen	siɛmɛn					siːɛmɡɨz										sɛmnɛd	seːmen	sˑeːmeʔ
SEED_6								siem							siɛpmɑn		siəmɐ						
SEED_7	vidʲme															mumːol							
SEED_8				mɒɡ																			
SEED_9			jyʋæ																			jyvæ	
SEED_10									kɤʥɯs	kɤidɯs										kidɯs			
SEED_11												uːrlɑχ											
SHORT_1																qɑːmə	vuanʲic͡ç		xæmʔ	vɑkʨi			
SHORT_2				røvid			wæɳ	ɒːnʲxesʲ	ʤeɲɯt	ʤeɲɯd		wɑːtʲi		kəːʎyky	ɔ̯ɑnehɑʃ			oænɛhks					
SHORT_3	nurʲkɑ																						
SHORT_4					mɑd̥ɑlɑin																		
SHORT_5							ɲɑɣəlt																
SHORT_6		lyhikːe	lyɦyt		lyhyd̥	lyhyt					liːti										lʏhʏd	lyhyd̥	lyhkˑene
SHORT_7													kyʧə̠k										
SIT_1												uːnli				ɑːmti							
SIT_2									pukɑvnɯ	pukɑvnɯ			ʃiɲʧem	ŋomtyɕɑ	ʧɔhkːaːh			ʧahkaʃidh	ŋɑmdʲoːsʲ	pukɯnɯ			
SIT_3		istutɑ	istuɑ		istuɑ	istʊɔ					istə										iʃtːɑ	isːumɑ	isˑtˑmɑ
SIT_4								ɨʃːte									iʃtːɐdɔːrːɒd						
SIT_5	ɑʃtʲemsozɑdo																						
SIT_6							ɑməs																
SIT_7				yl																			
SKIN_1		nɑhk									noːɡə												nɑhkˑ
SKIN_2															lijki		lɛʃʲc͡çːɘ						
SKIN_3	kiɕke																						
SKIN_4			iɦo		iho																	iho	iho
SKIN_5																			ŋɑjɑ				
SKIN_6					hibjæ																		
SKIN_7							sŏɣ					sow											
SKIN_8				bøːr				tuːʎː										ɲalʧa					
SKIN_9										ku										ku			
SKIN_10	kedʲ																						
SKIN_11									kuʨik					kuhuo		qopə							
SKIN_12													koβɑʃte										
SKIN_13					teːlɑ																		
SLEEP_1		mɑkɑtɑ			mɑmːɑd̥ɑ	mʊɑtɑ															mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_2											mɑˀɡːə												
SLEEP_3				ɒlsik															xoːɲoːsʲ				
SLEEP_4													mɑlem										
SLEEP_5			nukːuɑ		nukːuɑ																		
SLEEP_6	udoms							vuedʲːe	uʑnɯ	uʑnɯ		χoji			ɔ̯ɑðːih		vuɐðʲːɛd	oærɛdh		iʑɯnɯ			
SLEEP_7														kunsuɑsɑ									
SLEEP_8																qonti							
SLEEP_9							ɑ̆lɑ																
SMALL_1							æj					ɑj											
SMALL_2		væikːe																					væikˑu
SMALL_3																		smɑːβɛ					
SMALL_4													tə̠ɣə̠ðe	hiɲiə									
SMALL_5							økəm																
SMALL_6								udʦʲ	uʨɤt	iʨɤt		mɑːɲ	izi		ʊhʦːi~ʊnːi	kɯpɑ	uʦʲːɘ	unːɛ	ɲudʲɑ	piʨi			
SMALL_7	viʃkɑ										piʃki												
SMALL_8														ɕeəlɑku									
SMALL_9			pieni		peːn	piɛni															pɛnʲ	peːn	
SMALL_10				kiʃ																			
SMALL_11										posɲɯd													
SNAKE_1		usː																					
SNAKE_2																							sˑiuk
SNAKE_3					mɑd̥o																mɑdɔ	mɑto	
SNAKE_4			kæːrme			kiærmis																	
SNAKE_5															ke̯ærhpmɑʃ			kɨɛrmɛʃɛ					
SNAKE_6										kɯj										kɯj			
SNAKE_7									zmej														
SNAKE_8	jozne				mɑːhiːn																		
SNAKE_9							møŋkæm																
SNAKE_10	kuj															ɕyː							ʦusʲː
SNAKE_11				kiːɟoː				kuːvʲːt					kiʃke				kuvʲdʲːɘ						
SNAKE_12											uːʃkɑ												
SNAKE_13												ɲoːliɣ											
STAND_1							lɑʎ				piːˀlə	ʎuːʎi				nɯŋki			nusʲ				
STAND_2		seistɑ	sejstæ		seisːæ	sɛisʊɔ															sɛiʃtɑ	seisomɑ	sˑɑisˑmɑ
STAND_3								ʧuenːʧe	sulɑvnɯ	sulɑvnɯ			ʃoɣem		ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh		sɯlɯnɯ			
STAND_4														nənsɯdʲi									
STAND_5	ɑʃtʲemsɕtʲɑdo																						
STAR_1	tʲeʃtʲe	tæht	tæçti	ʧilːɒɡ	tæhti	tæxti		taːsʲːt			tɛːɟ				naːsti		tasʲnʲːɘ	tɑːsta	numɡɨ		tæxtɑz	tæhti	tˑæhtʲˑ
STAR_2									kɤʥɯv	koʥuv						qɯɕəŋqɑ				kiʑiʎi			
STAR_3							kɔs																
STAR_4												sow											
STAR_5													ʃyðə̠r										
STAR_6														hotədʲiə									
STONE_1																pyː			pæ				
STONE_2														huɑlə									
STONE_3									iz	iz										iz			
STONE_4		kivi	kiʋi		kivi	kivi					kiv										kivi	ʧivi	kˑivi
STONE_5	cæv			køː			køχ						ky										
STONE_6								kiedʲːk							ke̯æðɛki		c͡çɛadʲɟ͡ʝːɘ	kiɛrkiɛ					
STONE_7												ɑːχwtɑs											
SUN_1			ɑwriŋko																				
SUN_2																			xɑjeːrdʔ				
SUN_3							syŋk																
SUN_4	ʧi													kou									
SUN_5									ʃondi	ʃondi		χoːtɑl								ʃundɯ			
SUN_6		pæikːe		nɒp	pæivyd̥	pæivæ		piejːv			pæːvɑ				pæjvːaːʃ	ʨeːlə	pɛivʲːɘ	piɛjːiɛ			pæivæinɛ	pæivʲ	pˑæiv
SUN_7													keʧe										
SWIM_1			uidɑ			ʊijɑ	otʲ					uji											
SWIM_2	ujems	ujutɑ			ujˑuːɑ				ujɑvnɯ	ujɑvnɯ			ijɑm							ujɑnɯ	ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_3				uːsik															ŋoːxoːləsʲ				
SWIM_4							ɲorəɣ							hoðɯrsɯ									
SWIM_5								vuːjːe			vʊiɡə				vʊ̯ɔcːɑh		vuəʝːɐd	βuʌjɛdh					
SWIM_6										vɑrtʲʨɯnɯ													
SWIM_7																uː							
TAIL_1		sɑpɑ																				sɑpɑ	
TAIL_2			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_3								siejːp							sæjpi		sɛibʲːɘ	siɛjpiɛ					
TAIL_4																meʨɑ							
TAIL_5							ləɣ					leːɣ											
TAIL_6														təjbu		tɑlʨu							
TAIL_7	pulo			fɒrok																			
TAIL_8									bɤʒ	bɤʒ	tɑbɑːr		poʧ							bɯʒ			
THAT_1				ɒz			tom	tudː															
THAT_2		toː	tuo		toː								tu			toː						to	tˑuː
THAT_3										tɯ					tɑh								
THAT_4								ʃto															
THAT_5	ɕe	seː									sɛ	tɑ								so		seː	
THAT_6	tonɑ												sɑðe	tɑːniə~təti				tuhtɛ					
THAT_7									sijɑ	sijɤ							tətɐ		tʲikɨ				
THAT_8														tɑkəː									
THIN_1					hoikːɑ	hɔikːɑ															hɔik	hoik	
THIN_2	ʧovɑ				heːno																		
THIN_3																ʨoːptə			jɑbtɑ			nɤdrɑ	
THIN_4			oɦut									oɕːɑ											
THIN_5				veːkoɲ			woɣəʎ	sieŋʲkesʲ	vɤsɲit	vesɲɯd	vʊiti		βiʧkə̠ʒ							vekʨi			
THIN_6		ɤhukːene												dʲobtəɡəː			ɐːzʲːtʲɛmʲɘ						ohukˑɤnɤ
THIN_7															ɑsehɑʃ			jisːɛhʦ					
THIN_8							ætəm																
THIN_9														ɲeu									
THIN_10																						lɑih	
THIS_1			tæmæ		tæmæ	tæmæ																	
THIS_2												ti											
THIS_3										tɑ	tɑ		tə̠							tɑ		to	
THIS_4									etɑ	etɑjɤ													
THIS_5															taːh		tatɐ						
THIS_6							tim	tadː								tɑm							sˑeo
THIS_7	tʲe	seː																	tʲikɨ		nɛʦɛ	seː	
THIS_8														əmə									
THOU_1		sɑ																					sˑɑk
THOU_2				tɛ					te	te										ton			
THOU_3			sinæ		siæ	siɛ					sinɑː										sinæ	siæ	
THOU_4	ton						nø̆ŋ	toːnː				nɑŋ	tə̠j	tənə	tɔn	tɑn	tonɐ	tatnɛ					
THOU_5																			pɨdər				
TONGUE_1													jə̠lme										
TONGUE_2														ɕiədʲə									
TONGUE_3				ɲɛlv			ɲæləm	ɲuxʧemʲ				ɲeːlm			ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_4									kɯv	kɯv										kɯl			
TONGUE_5	keʎ	keːl	kie̯li		keːli	kiɛli					kɛːʎ					ɕeː			ɲɑmʲu		kɛlʲ	ʧeːli	kˑiːlʲ
TOOTH_1		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs					ɑːmbɑz										hɑmbɑz	ɑmːɤz	hɑmːɑsˑ
TOOTH_2														ʧimi		timə			tʲibʲɑ				
TOOTH_3	pej			foɡ			pøŋk	paːnʲː	piɲ	piɲ		puŋk	pyj		paːtni		paːnʲːɘ	pæːniɛ		piɲ		piː	
TREE_1		puː	puː	fɒ	puː	puː			pu	pu	puː			huɑː		poː			pʲɑ		pʊ	puː	pˑuː
TREE_2													puʃeŋɡe										
TREE_3																				pispu			
TREE_4	ʧuvto																						
TREE_5								muːrː							mʊ̯ɔrːɑ		muərːɐ	muʌrɛ					
TREE_6							juɣ					jiw											
TWO_1												kitiɣ		ɕiti		ɕitə							
TWO_2									kɯk	kɯk										kɯk			
TWO_3	kɑvto	kɑks	kɑksi		kɑks	kɑksi		kuːht			kɑkʃ		kok		kʊ̯ɔkte		kuəxʲtʲːɘ	køːktɛ			kɑksʲ	kɑhs	kˑɑʦʲ
TWO_4				kɛtːøː															sʲidʲɑ				
TWO_5							kætkən																
WALK_1			kæʋelːæ		kævelːæ	kævɛlːæ															kævʊdɑ		
WALK_2		kæiɑ																					
WALK_3								vaːnʲːʦe	vetlɤnɯ	vetlɯnɯ				dʲoðyrɕɑ	vaːʣːih		vaʣʲːɛd	βæːʦːɛdh		vetlɯnɯ			
WALK_4													koʃtɑm							wɑmɯʃtɯnɯ		jɑlɡɤtːɤːmɑ	
WALK_5																							kˑɤntʲmɑ
WALK_6	jɑkɑms																						
WALK_7				ɟɒloɡol																			
WALK_8				jaːr								joːmi											
WALK_9							jəlil					jɑli											
WALK_10																qyəl							
WARM_1		soe			soːjɑ																	soːjɤ	
WARM_2													ʃokʃo										
WARM_3					vɑri											pyː							
WARM_4									ʃonɯt	ʃonɯd		mɑːltip								ʃunɯt			
WARM_5														ɲyɲɑ								løyhkæ	
WARM_6								pɒːhk						hekusɯ	liɛkːɑs		liəɡːɐs~pɒːkːɐs						
WARM_7																		pɨjβɛlɛs					
WARM_8	ʎembe		læmːin		læmːæː	læmːin					lɛm		leβe								læmʲ		læmːi
WARM_9				mɛlɛɡ			meɭək																
WARM_10																			jibɑd				
WARM_11												reːɣ											
WATER_1												wit											
WATER_2																yt							
WATER_3									vɑ	vɑ										vu			
WATER_4	vedʲ	vesi	ʋesi	viːz	vezi	vɛsi					vɛʒ		βyt								vɛzi	vesi	vesˑi
WATER_5														bɯʔ					jiʔ				
WATER_6							jəŋk	ʧaːʣʲ							ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ					
WE_1	miɲ	meie	me	mi	møː	myœ	məŋ	mɨjː	mijɤ	mi	mɛːɡ	mɑːn		mɯŋ	mij	meː	miʝɐ	mijːiɛh		mi	mœ	myː	miːʔ
WE_2													me										
WE_3																			mɑɲɑʔ				
WHAT_1																						mikæ	miæ
WHAT_2		mis	mi	mi	mi	mi		meɡː~miː	mɯj	mɯj	mis	mɑn		mɑː	mij		miːɐ	mij		mɑ	mi		
WHAT_3	meʑe						mø̆ɣi									qɑji							
WHAT_4																			ŋɑmɡæ				
WHAT_5													mo										
WHITE_1	ɑʃo																						
WHITE_2													oʃ										
WHITE_3														sɯr		sɤrə			seːrʔ				
WHITE_4										jeʤɯd		jɑːŋk								tɤdʲɯ			
WHITE_5		vɑlke	ʋɑlkoinen		vɑlkiɑ	vɑlkiɛ		viːlːke			vɑːldɑ				viɛlɑkɑh		viəlɡːɐd	βeːlkɛs			vɑʊɡɛd	vɑlɡɤkɤz	vɑlkɤ
WHITE_6				fɛɦeːr			næɣi		ʨoʨkom														
WHITE_7												ɲɑːr											
WHO_1			kukɑ		kuɡ̊ɑ		kojɯ			kod		χoːŋχɑ	kuðo						xibʲɑ				
WHO_2									kin	kin										kin			
WHO_3	ki	kes	ken	ki	ken	kɛn		keː~keɡː			kis		kø		kij		c͡çiːɐ	kiɛ			kɛn	ʧen	kˑiæ
WHO_4																kuti							
WHO_5														sɯlɯ									
WIND_1	vɑrmɑ																						
WIND_2														biə									
WIND_3								piːŋːk							piɛɡkɑ	merkə	piəɡːɐ	pɨɛkːɛ	mʲeːrʦʲɑ				
WIND_4													mɑrðeʒ										
WIND_5							wɑt					woːt											
WIND_6		tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ									tɤl		tuːli	tˑuːlʲ
WOMAN_1	ɑvɑ			ɒsːoɲ																			
WOMAN_2													βɑte										
WOMAN_3													yðə̠rɑmɑʃ										
WOMAN_4																				kɯʃno			
WOMAN_5				nøː			ni					neː		nɯ					ɲeː				
WOMAN_6		nɑine	nɑinen		nɑin	nɑini					nɑi										nɑinɛ	nɑin	nɑːnɤ
WOMAN_7								nɨzan							nisʊ		neːzːɒn	nyjsɛnɛ					
WOMAN_8									iɲkɑ	ɑɲ						imːɑ							
WOMAN_9										nɯvbɑbɑ													
WORM_1										nomɯr										numɯr			
WORM_2			mɑto		mɑd̥o	mɑtɔ															mɑdɔ		
WORM_3								maːdː							maːhtʊ		maːtːɐ						
WORM_4							soɣ																husʲː
WORM_5	suks												ʃukʃ			ʧuk							
WORM_6																						touko	
WORM_7		usː																					
WORM_8				feːrɛɡ								peːrk											
WORM_9									ɡɑɡ										xəlɨ				
WORM_10														kəʎɕyʔə									
WORM_11																							vɑkɤl
YEAR_1	ije												ij										
YEAR_2								ɨɡʲː															
YEAR_3																	eːc͡çːɘ						
YEAR_4									vo	vo													
YEAR_5									ɡod														
YEAR_6				eːv																			
YEAR_7							ɑl																
YEAR_8																				ɑr			
YEAR_9														hyə		po			poː				
YEAR_10			ʋuosi		voːz	vʊɔsi															vɔzʲ		
YEAR_11												tɑːl											
YEAR_12		ɑːstːɑ																				ɑːstɑik	ɑːsˑtˑɑkˑ
YEAR_13											ɑːiɡɑst												
YEAR_14															jɑhki								
YEAR_15																		jæːpiɛ					
YELLOW_1													sɑrə̠										
YELLOW_2													nɑrə̠ɲʧe										
YELLOW_3		kolːɑne	keltɑinen		keltɑin	kɛltɑni																kɤltɤin	kˑɤlːɑnɤ
YELLOW_4																					pɑkʊinɛ		
YELLOW_5				ʃaːrɡɒ																			
YELLOW_6							kullø̆j																
YELLOW_7														todʲɑkuə					tɑsʲeːxæj				
YELLOW_8								ruʧːkesʲ							fiskes		viskːɐd	βiskɛs					
YELLOW_9																pɑtəʎ							
YELLOW_10											viːri	kɑsm											
YELLOW_11									veʒ	viʒ										ʧuʒ			
YELLOW_12	oʒo																						
