	Anuta	Austral (Ra'ivavae)	Austral (Rurutuan)	East Futuna	Emae	Futuna-Aniwa	Hawaiian	Kapingamarangi	Luangiua	Mangareva	Maori	Mele-Fila	Niuean	North Marquesan	Nukuria	Penrhyn	Pukapuka	RakahangaManihiki	Rapanui	Rarotongan	RennellBellona	Samoan	Sikaiana	Tahitian	Tikopia	Tongan	Tuamotuan	Tuvalu	Vaeakau-Taumako	Wallisian
NOSE_2	iu	ihu		isu	isu	isu	ihu	uuhiu	aisu~isu	iʔu	ihu	usu	ihu	ihu		isu	iju	isu	ihu		isu	isu		ihu	isu	ihu	ihu	ihu	iu	ihu
NOSE_3															kaihu								kaiusu							
OLD_1			ruuʔau															ruuhau						ruuʔau						
OLD_2						takausore					pakeke																			
OLD_3										teʔito										taʔito										
OLD_4		tahito					kahiko							tehito		tahito		tahito												
OLD_5														kakiu							bebe~poepoe~tauiku									
OLD_6	maatua			matuʔa					makua~mua						matua		matua				matuʔa	matua	matua~mua		maatua	motuʔa		matua	matʰua	matua
OLD_7					tuai			tuai	ukuai			tuai	tuai	koua					tuai~korohua			tuai					korou			
OLD_8																	poovioːvi													
ONE_1		hoʔe																						hoʔe						
ONE_2	tasi		taʔi	tasi	tasi	tasi		dahi	kahi	taʔi	tahi	etasi	taha	tahi		tahi	taji		tahi	taʔi	tahi	etasi	tasi	tahi	tasi	taha	tahi	tahi		tahi
ONE_3															hokotahi			tetahi											kotahi	
ONE_4							ʔekahi																							
PATH OR ROAD_1		puɢumu	puruumu															puruumu						puruumu						
PATH OR ROAD_2			araʔaraʔa											vaʔa										ʔeeʔa						
PATH OR ROAD_3						retu											ŋutuala													
PATH OR ROAD_4	ara			ala	ara		ala	ala	ala	ara	ara	ara	hala		haarena	ara		ara	ara	ara	aɡa	ala	ala	ara	ara	hala	ara	auala	ala	ala
PERSON_1	taŋata	taʔata	taʔata	taɡata	taŋata	tafata	kanaka	daŋada	kaŋaka	taŋata	taŋata	taŋata	taŋata	ʔenata	tama	taŋata	tama~taŋata	taŋata	taɡata	taŋata	taŋata	taŋata	tama~tanata	taʔata	taŋata	taŋata	taŋata	taɡata	tai	taɡata
PERSON_2														kenana																
PERSON_3																	kovi													
RAIN (PRECIPITATION)_1	ua	ua	ua		ua	ua	ua	ua		ua	ua	ua	uha	ua	ua	ua	ua	ua		ua		ua	ua	ua	ua		ua	ua	ua	
RAIN (PRECIPITATION)_2				ʔuaina					ʔua										ʔuua		ʔua	timu				ʔuha		timu		ʔua
RED_1	oata			soata																ʔute										
RED_2																		muramura				melomelo								
RED_3	mero			mea	loa	mea		mmee	mea			mea			mmea		melo		mea		mea	mea	mea		mero~mea		mea		mea	
RED_4				kula			ʔula			kura	fero		kula	kuwa		kura	kula	kura		kura	kuɡa	ʔula					kura	kula		kula
RED_5			ʔuraʔura																							kulokula				
RED_6		ʔuteʔute																						ʔuteʔute						
RED_7														pukiki																
RED_8																			herohero											
ROOT_1		aʔa	aʔa	aka		akai	aʔa	aɡa		aka			aka	aka		aka	aka	aka	aka			aʔa		aʔa		aka	aka		aka	aka
ROOT_2																												poɡai		
ROOT_3					kairakau				paʔiaʔa		pakiaka	kasikoa			patiaka					pakiaka	paʔiaʔa		patiaka		vaiaka					
ROOT_4	tapito																													
ROPE_1															haha														hau	
ROPE_2					faβa	vava									uka~kaavei~kaha		kawa													
ROPE_3			taura	taula		taura	kaula	taura		kaka~toura	taura		toua	touʔa		taura	taula	taula	taura	taura	tauɡa			taura			taura			taula
ROPE_4		nape																										lopu		
ROPE_5	maea			maea				moea	maea			wawa~mea			maea							maea	maea		maea	maea		maea		maea
ROPE_6																											patoko			
SALT_1			miti		tai	sol				miti	tote	mara	matima				miti		miti	miti	tai	miti~maasima		miti		maasima	miti	maasima		tai
SALT_2				paʔatai			paʔakai							paʔatai~kanatai																
SALT_3		ʔavaʔava																												
SALT_4														puhinaʔu																
SALT_5															horo															
SAND_1		one	one		one	one	one	one		one	one	waraune	one	one		one	one	one	one	one		oneone	one	one	one		one		one	one
SAND_2	kere			ʔone					ʔele								tini				ʔone							fuu		
SAND_3															kerekere		kelekele													
SAND_4																										ʔoneʔone				
SAY_1															hua~hai															
SAY_2																					heŋɡeu									
SAY_3				pati		tuku		tapa	kakala			tokua		tekao~peʔau						tuatua		tautala	taatala					taku	tukua	
SAY_4					muna				meaʔe								mea								muna					
SAY_5	karaŋa		parau				ʔoolelo			ki	koorero							ki	kii	koorero~karaŋa				parau		pehee	parau			
SAY_6													kepehe																	
SAY_7																												faipati		
SAY_8		paɢaupaɢau																												
SEE_1	mamata		naanaaːna	matamata				mada		nana			mata								mata	matamata								
SEE_2		ʔite		tio~kite	kutea	safea	ʔike		ʔike		kite	sereia		ʔite	kite		kitea		tikea	kite	kite	ʔite	kite	ʔite	kite	sio	kite	pula~kilo	kutea	sio
SEE_3																						vaʔai								
SEE_4																		tititiro												
SEW_1	titina		tiiʔai	tui	tuitui	tui~sukia		dui	kui	tue	tui	tuia	tui	tui	ttui	tui	tui	tuitui	tui	tui	tui	suʔi	tui		tui	tuitui	tui		tohia	tui
SEW_2		niɢa	nira~au															ruru						nira~au						
SEW_3							humuhumu																							
SHARP_1													matila									masele~maʔai			mata	maasila			mfasele	maasila
SHARP_2																	niniva													
SHARP_3	kakai	ʔoi	ʔoi	kakai			ʔoi	ɡaa	ʔaa	koikoi	koi			koi	kaa	koi	kokoi	koi	kaʔi	koi	kakai		kaa	ʔoi			popo~koi			
SHARP_4				fakakaa																	hakakaa									
SHARP_5					makakai	matakai						matʃikai																matakai	mdakhaa	
SHORT_1																sakasaka						saʔasaʔa								
SHORT_2											hakahaka																			
SHORT_3															potopoto		puupoto					puʔupuʔu			pukupuku				popoto	pukupuku
SHORT_4	nounou																									nounou				
SHORT_5		poto	poto			poto	pookole	bodo	poko	poto	poto		puku	poto		poto			poto	poto	puku	poto	poto	poto			poto	toetoe		
SHORT_6				leka		saka															leka									
SHORT_7																	puunekeneke													
SHORT_8														nohinohi																
SIT_1						buku																				taŋutu				
SIT_2	nopo	nohotu	noʔo	nofo	nofoiraro	nofo	noho	noho	ŋoho	noʔo	noho	nofo	nofo	noho	noho	noho		noho	noho	noʔo	noho	nofo	noho		nofo	nofo	noho	noho	noho	nofo
SIT_3			araʔi																											
SIT_4																								paarahi						
SIT_5																	noonooːno													
SKIN_1																						paʔu						pau	paku	
SKIN_2	kiri	ʔiɢi	ʔiri	kili	kiri	kiri	ʔili	ɡili	ʔili	kiri	kiri	kiri	kili	kiʔi	kiri	kiri	kili	kiri	kiri	kiri	kiɡi	ʔiliola	kili	ʔiri	kiri	kili	kiri	kili	kilihino	kili
SKY_1	raŋi	ɢaʔi		laɡi	raŋi	raɡi	lani	laŋi	laŋi	raŋi	raŋi	raŋi		ʔaŋi	kaniva	raŋi	laŋi	laŋi	raɡi	raŋi	ɡaŋi	laŋi	lani	raʔi	raɡi	laŋi	raŋi	laɡi		laɡi
SKY_2												maloa																	velaŋi	
SKY_3			tuaraʔi																											
SLEEP_1	moe	moe	moe	moe	moe~ŋoro	moeroa	moe		moe	moe	moe	moe	mohe	hiamoe	moe	moe	lowi~momoe	moe	moe	moe	moe	moe	moe		moe	mohe	moe	moe	moe	moe
SLEEP_2								khi																						
SLEEP_3																								taʔoto						
SMALL_1																												fonini~foliki		
SMALL_2			maaitiiti															meeiti												
SMALL_3					titi	sisi		bodo	suli			kekela	puku	poto~ʔiki		poto			poto	poto	ɡiki	itiiti				siʔi			kiko	siʔi
SMALL_4	riki	iti					liʔi				iti		liki	kaiu~iti		iti	liliki~lewu		iti	iti			liki				riki~iti			
SMALL_5										niŋore																				
SMALL_6																								naʔinaʔi						
SMALL_7																													likiliki	
SMALL_8				ʔikiʔiki																					pukupuku					pukupuku
SMALL_9															punarikiriki															
SMOKE (EXHAUST)_1	autiapi				asuafi																				kofu~ausiafi					
SMOKE (EXHAUST)_2												silaŋo																		
SMOKE (EXHAUST)_3								seahi	ʔohu						kohu						ʔauahi					ʔahu			kohu	ʔahu
SMOKE (EXHAUST)_4		auauahi	auauaʔi	aausia		au	uahi			ahi	auahi		ahu	auahi	au	auahi	au	au	auahi	auaʔi		asu	au	auauahi			auahi	au		
SNAKE_1																				ʔoouioːui					ŋau					
SNAKE_2			ooʔioːʔi						ʔaka								oovioːvi													
SNAKE_3																								ʔoofioːfi						
SNAKE_4				ɡata	ŋata	ŋata	naheka					ŋatasai	ɡata		kata						ŋata	ŋata				ŋata			ŋata	
SNAKE_5											naakahi																			
SNAKE_6																							sineki							
SNAKE_7														puhihenua																
STAND_1	tuu	tia~tuu	tuu	tuʔu	tuiruŋa	tu	ku	duu			tuu	telao	tuu	tuu	tuu	tuu	wetuu	tuu	tuʔu	tuu	tuʔu	tuu	tuu	tiʔa	tuu	tuʔu	tuu	tuu	tʰuː	tuʔu
STAND_2									uu																					
STAND_3										ʔakaatuaːtu																				
STAR_1	petuu	hetiʔa	fetiʔa	fetuʔu	fetu	fatuu		heduu	heku	ʔetu	fetuu		fetuu	fetoe	hetuu	hetuu		feetueːtu	hetuʔu	ʔeetueːtu	hetuʔu	fetuu	hetuu	fetiʔa	fetuu	fetuʔu	hetuu	fetuu	hetuu	fetuʔu
STAR_2												masoi					wetuu~mata													
STAR_3							hookuoːku																							
STAR_4																		vairaŋakaveiŋa												
STONE_1			poʔatu~ʔooʔaʔi							poʔatu	koofatu									pooʔatu				ʔoofaʔi			poofatu			
STONE_2		ʔohai					poohaku									poohatu		poohatu												
STONE_3	patu			fatu		faatu		hadu	haku			fatu	patu		hatu		watu	fatu			balu	fatu	hatu		fatu		hatu	fatu	hatu	
STONE_4				maka	maka								maka	keʔa				toka	maʔea			maʔa				maka				maka
STONE_5														hatukeʔaa																
SUCK_1															homohomo											huhu				
SUCK_2																													mihikia	mihi
SUCK_3	miti	ʔote	ʔote						miki	miti	ŋote		miti			ŋote	ŋote~miti	miti~ŋote		miti~ŋotea	miti	susu	mmiti	ʔote	miti		miti	mimiti		
SUCK_4				momi~komo	mumu	umi	omo	u		omo		tomia		omo	uu~umiumi				omo	ʔia	umi		umiumi				ŋoŋo~momi			momi
SUCK_5																									puku					
SUCK_6																		fakaroroma												
SWIM_1	kau	ʔau	ʔau	kau	kaokao	kau	ʔau	kau	ʔau	kau	kauhoe	kaukau	kou	kau	kkau	kau		kaukau	kau	kau	kakau	ʔaʔau	koukou	ʔau	kau	kakau	kau	kakau	kau	kau
SWIM_2																	taakele													
SWIM_3																		hopuvai												
TAIL_1																						siʔusiʔu			sikusiku					
TAIL_2									mosuʔi						moihuku								muisuki							
TAIL_3	tiku		ʔuʔu	siku	siku	siku		huku		ʔiku		rapue	hiku	veʔo~hiku		siku	jiku	hiku	hiku	ʔiku	siku			hiʔu		iku	hiku	hiku		hiku
TAIL_4			vero				huelo			ave~vero	fiore													ʔaero			vaero		pole	
TAIL_5																								ʔitere						
THAT_1	ena				ira		na~la					nera	ia		raa~naa				era	aua	ia	lela~lena			na		aua			
THAT_2			teeraeːra			tena		tera			teeraeːra~teenaeːna			teʔaa		taua	teia~teelaeːla	teeia~taua						teeraeːra		koena		teelaeːla~teenaeːna	tena	
THAT_3																														kohee
THEY_1		ɢaaua				kiraua																								
THEY_2	naaua	ɢaatou	raatou~raaua	lotou~laa	raua~ratou		laakou~laaua		laaua~laakou	raatou~raaua	raatou~raaua	raua~ratou	maua	ʔatou	laaua~laatou		laatou~laaua	raaua~raatou	raʔua	raaua~raatou		laaʔua~laatou	laaua~laatou	raatou~raaua	ratou~raua			laatou	lʰatou~lʰaua	naaua
THEY_3								tikaula													kiŋɡaaua									
THEY_4																					kiŋɡatou					kinautolu				
THICK_1		meʔumeʔu																						meʔumeʔu						
THICK_2																						mafia						tuaefa		
THICK_3			tuetue																			tuatua						tuatua		
THICK_4	maatoru			maatotolu	matorutoru	matoru	maakolukolu	maadolu	makolu	maatoru	matotoru	matoru	matolu	motoʔu	maatoru		maatolu	maateru	matoru	maatoru	maatoɡu	matolutolu	maatoru		maatoru	matolu		maatolu		maatolu
THICK_5															hamataku															
THICK_6																													eha	
THICK_7																											tuʔatuʔa			
THIN_1					manifinifi	mafinfini						manfinifi																		
THIN_2	manipi			manifi					maŋihi												maanihi	manifi				manifi			manihi	manifi
THIN_3																		aŋiaŋi	raʔi	aŋiaŋi					nifi					
THIN_4		ɢaiɢai												kahikahi																
THIN_5			rairai				lahi	rahirahi			rahirahi		aleale		rrahi		lalawi	rahirahi		rairai				rairai			rahi			
THIN_6																							tualiki					tuaniki		
THIN_7										rikiriki																				
THIN_8														ʔakiaki																
THIN_9															tuarikiriki															
THIN_10																	tutule													
THIN_11														piʔahiʔahi																
THINK_1				masalo						makara	fakaaro									maʔara										
THINK_2													mahala				majala	mahara									mahara			mahalo
THINK_3	maanatu		manaʔo	manatu		manatu	manaʔo					mantua	manatu		maanatu	manako	manako~manatu		manaʔu		maanatu	manatu		manaʔo	maanatu			manatu	mnatua	manatu
THINK_4														maʔakau								maafaufau						maafaufau		
THINK_5																												laɡona		
THINK_6		heɢuɢi						hakapau	hakaoko																					
THINK_7																		hakamanako												
THINK_8																													hiŋa	
THINK_9					fakaturia																									
THINK_10																										fakakaukau				
THINK_11																							hakateletele							
THIS_1	ieni		teie	leinei	reni	tenei	nei~keeia	tenei	keŋei	tenei	teenei	kenei		tenei	nei	teeia	eenei~teenei	nei~taua	nei	teeia	ia	lenei	tenei	teie	nei	koeni	te	nei~teenei	tene~ne	eni
THOU_1	koe~ke	ʔoe	ʔoe	koe~kee	akue	koe	ʔoe	ɡoe	ʔoe	koe	koe	akoe	koe	ʔoe	koe	koe	ou~koe	koe	kou	koe	koe	ʔoe	koe	ʔoe	koe~kee	koe	koe	ke	koe	koe~kee
THREE_1	toru	toɢu	toru	tolu	toru	toru	kolu	dolu	kolu	toru	toru	etoru	tolu	toʔu	toru	toru	tolu	toru	toru	toru	toɡu	etolu	tolu	toru	toru	tolu	toru	tolu	tolu	tolu
THROW_1								maka							riaki					maka							maka			
THROW_2																														ʔatu
THROW_3																		fakamui												
THROW_4												woro														lii				
THROW_5				peʔesi	pesia				pesi			pesia				peehua				peeʔia			pehi							peʔehi
THROW_6	peiia	taaoɢa	taaora	tii	pepe	ʦiri		dili		kero~tiri	paŋa		velo	tioʔa~tiʔi	ttiri		uti~tili		vero	tiri~ʔia	tupe	toŋi		taaora		tolo	toro~tiri	apa~tupe	sili	
THROW_7							hoʔolei																							
TONGUE_1		aɢeɢo												aʔeʔo																
TONGUE_2																					ʔaɡeɡo									
TONGUE_3	arero		arero	ʔalelo	arero	rero	alelo	horore	alelo	arero	arero		alelo		arero	arero	alelo	alelo	arero	arero		alelo	alelo	arero	alelo	ʔelelo	arero	alelo	alelo	ʔalelo
TONGUE_4												limena																		
TOOTH_1	nipo	niho	niʔo	nifo	nifo	nifo	niho	niha	ŋiho	niʔo	niho	nifo	nifo	niho	niho	niho	nio	niho	niho	niʔo	niho	nifo	niho	niho	nifo	nifo	niho	nifo	niho	nifo
TWO_1		piti	piti																					piti						
TWO_2	rua		rua	lua	rua	rua	lua	lua	lua	rua	rua	rua	ua	ʔua		rua	lua	lua	rua	rua	ɡua	elua	lua		rua	ua	rua	aoa	lua	lua
TWO_3															hiaoa															
VOMIT_1		pihaʔe											puhaki							puaki		puaʔi		pihaʔe						puʔaki
VOMIT_2	rua			lua~lua	rua	lua	luaʔi	luai~rua	lua	ruaki	ruaki	rua	lua	ʔua	rua	rua	luaki~lua	ruaki	rua		ɡua	luaʔi	lua		rua	lua	ruua	lua	lua	lua
VOMIT_3			ruʔaʔi																											
WALK_1								taahao																	tahao					
WALK_2				saʔele																	saʔeɡe									
WALK_3	aere			ano																				ori						
WALK_4		haeɢe	ʔano		saere		hele	haele	haele	ʔere	haereawaewae	saria	haele	heʔe	haare	saere		haere	haere	ʔaere		saele	saele	haere	saere	ʔalu	haere	haele	kau	haaere
WALK_5																	jaaeleaːelele													
WALK_6								heeheeːhe																						
WALK_7			rimorimo																											
WALK_8			ʔanorimoʔaere																											
WARM_1							wela					wera					vela					vela								
WARM_2							hahana												hana											
WARM_3				maafana		mafana		mahana	mahaŋa	maʔana	mahana		mafana		mahana	mahana	maajana	mahana	mahana	maʔana	mahana		maahana		mafana	mafana	mahana	mafana	mahana	mafana
WARM_4																								maahanahana						
WARM_5	mapanapana		maaʔanaʔana		mafanafana																									
WARM_6			veravera																									mavelavela		
WARM_7		veʔaveʔa																												
WARM_8														haʔamaahanahana																
WATER_1	vai		vai	vai	βai	vai	wai	wai	vai	vai	wai	wai	vai	vai	vai	vai	jua	vai	vai	vai	bai	vai	vai	pape	vai	vai	vai	vai	vai	vai
WATER_2		papemaaʔaɢo																												
WE_1	tou	maatou~maaua~taatou~taaua	maatou~maaua~taatou~taaua	tou~maa	maua~taua~matou~tatou		maakou~maaua~kaakou~kaaua		kaaua~maakou~kaakou~maaua	taaua	maatou~maaua~taatou~taaua	maua~taua~matou~tatou	mautolu~maua~tautolu~taua	taua~maua~matou~tatou	maatou~taatou		ataaua~amaaua~maatou~taatou	taatou~maatou	tatou~matou	taatou~maatou		maatou~taatou	taaua~maatou~taatou~maaua	maatou~maaua~taatou~taaua	tou		tatou		tʰatou~tʰaua~mhatou~mhaua	tou~maa
WE_2						kimaua		ɡida~ɡida													kimaa~kita									
WE_3																										kimautolu~kitautolu				
WET_1																		maahuaːhu	hehe									hihiu		
WET_2	parapara																													palapala
WET_3		maʔu	maʔu	maatuʔu		ʰnupu				maku	maakuaːku															viku				
WET_4				taitaia		su		tʰiu	suu			lousa		ʔautau				tavai		taarari	suuʔia	susuu	siu		suu				siu	
WET_5			rari		roro		pulu			raŋa~rari					para	rari			lali					rari			rari	pala~maalu		
WET_6																	jujuu													
WET_7				fakasasau																										
WET_8				vikuviku																										
WET_9																				maaʔuaːʔuʔuaːʔuːʔu										
WHAT_1	aa	aha	aʔa	aa	rea	aha	aha	aha		aʔa	aha	afa	haa	aha	heaa	aha	wea	eaha	aha	aʔa	aa		aa	eaha	aa	haa	aha	aa	aa	aa
WHAT_2									kea																					
WHAT_3																						ʔoleaa								
WHERE_1	pea	hea	ʔia	fea	ife	ua	aiaihea	hee	hea	ʔea	fea	ifia	fee	hea	ihea	hea	iwea	hea	he	ʔea	hea		hea	hea	fea		hea		ihea	fea
WHERE_2																						ʔofea				ʔifee		teehea		
WHITE_1														tavaiʔe																
WHITE_2																						paʔepaʔe								
WHITE_3							keʔokeʔo																							
WHITE_4																	mumuka													
WHITE_5																		maakita												
WHITE_6	tea~kena	ʔuoʔuo	teatea	tea	tea	tea~kʰeŋo	kea	kene		tea	maa	tetea	tea	teko~tea	maatea	tea	kena	tea	teatea	tea	tea	tea~sina	tea	ʔuoʔuo	tea~kena		tea	tea	tʰea	tea
WHITE_7									maʔiŋi																					
WHITE_8																										hinehina				
WHO_1	ai	vai	vai	ai	koi	akai	wai	ai	ai	ai	wai	kuai	hai	ai	koai	ai	ai	koai	aai	ʔai	ai	ʔoai	ai	ʔovai	ai	hai	ai	ai	ai	ai
WIDE_1																	lapalapa								lafalafa					
WIDE_2		ɢaɢahi						balaha																						
WIDE_3				laulasi		ʰlafa			laha				laulahi		raharaha	raharaha							llaha			laulahi	raha	lauefa	laueha	laulahi
WIDE_4										ʔataʔata								patapata												
WIDE_5							aakea							fatea				atea		aatea		aateatea								
WIDE_6																						lautele								
WIDE_7			ʔaʔano																	ʔaʔano				ʔaʔano						
WIDE_8											faanui								kau											
WIND_1	mataŋi	mataʔi	mataʔi	mataɡi	mataŋi	mataɡi	makani	madaŋi	makaŋi	mataŋi		mataŋi	mataŋi	metani	matani	mataŋi	mataŋi	mataŋi	mataɡi	mataŋi	mataŋi	mataŋi	matani	mataʔi	mataɡi	mataŋi	mataŋi		mataŋi	mataɡi
WIND_2				savili									havili									savili								havili
WIND_3						sau				hau	hau					sau			hahau											
WIND_4																			tokerau											
WING_1	kapakau			kapakau	pakakau								tapakau		kapakau		kapakapa				kapakau	ʔapaʔau	kapakau		kapakau	kapakau		kapakau	kapakau	kapakau
WING_2							ʔeeheu			pehau			peehau					paehau												
WING_3			pererau							pererau	parirau					pererau								pererau			pererau			
WING_4						pakau			apaʔau			pekau		pekeu			pakajau		karʔa	peeʔau										
WING_5		maiti																												
WING_6								bakaumanu																						
WORM_1																						ʔanufe								
WORM_2																														ʔulukele
WORM_3								patupatu																						
WORM_4						nufekere																								
WORM_5																	veli													
WORM_6			toʔe				koʔe			iritoke	noke			toke		toke		toke		toke		toʔe		toʔe			toke		peipe	
WORM_7																			koreha											
WORM_8		toʔeɢepo																												
WORM_9				kelemutu									kelemutu									ʔelemutu				kelemutu		kalemuta		
WORM_10																					suɡati									
WORM_11															tamakerekere															
YEAR_1			mataʔiti																	mataʔiti										
YEAR_2		matahiti					makahiki									matahiti	matawiti	matahiti	matahiti					matahiti						
YEAR_3	tau			taʔu	tau	tau		tau	kau	tau	tau	tau	tau	tau					taʔu	tau	taʔu	tausaŋa	tau		tau	taʔu	tau	tauhaŋa	ŋatae	taʔu
YEAR_4																	taakaloŋa													
YEAR_5										ano																				
YEAR_6														huaʔa																
YEAR_7															kirimahi															
YELLOW_1																					heɡoheɡo							heɡaheɡa		
YELLOW_2		ɢeʔaɢeʔa																												
YELLOW_3														tokatoka																
YELLOW_4	teteŋa																													
YELLOW_5																						saamasama								
YELLOW_6											koofai		aɡo																	
YELLOW_7								laupuke																						
YELLOW_8			reʔareʔa																					reʔareʔa						leɡaleɡa
YELLOW_9							lena			reŋareŋa						reŋareŋa	jeŋajeŋa	reŋa		reŋareŋa		leɡa			seŋa	eŋeeŋa	reŋareŋa	sama		
YELLOW_10				felo	ferofero	fero			helo						vaiano				para				felo		fero			fefelo	helo	
YELLOW_11												maloloa																		
YELLOW_12						rauneaʰleu																								
