	Bemba	Bulu	Fang	Ganda	Gogo	Haya	Kalanga	Kamba	Kikuyu	Kimbundu	Koongo	Lingala	Lozi	Luba-Katanga	Luba-Lulua	Makhuwa	Meru	Ndonga	Ndzwani Comorian	Ngazidja Comorian	North Ndebele	Nyanja	Nyankole	Rundi	Shona	Songe	Sukuma	Swahili	Tonga	Tsonga	Tswa	Tswana	Umbundu	Venda	Xhosa	Yaka	Zulu
ONE_1					moŋɡa					moʃi	mosi	mɔ́kɔ́				moka			moʒá	monʦi		móʣi				mone		moʄa					mósì			émɔ̀tí	
ONE_2	mo			mu		emoi								mo							ɲe						imo								ɲe		ɲe
ONE_3								mwɛ̋	emwɛ				ŋwi		mwé		jimwi	mwe					mwe	mwe	mwé				mwe	n̍we	n̍we	ŋwɪ̀					
ONE_4		fok	bɔʔɔ																																		
ONE_5							nʔompela																														
ONE_6																																		tʰihi			
ORGANIC FAT OR OIL_1														mani												mwîmù											
ORGANIC FAT OR OIL_2										maji																											
ORGANIC FAT OR OIL_3		avon̂	avɔŋ																													fúrá					
ORGANIC FAT OR OIL_4	amàfuta			mafuta	máfuta	amajuta	futa	maútȁ	maɣúta		mafuta	mafúta	mafula		mafúta	makʰúra	mafura		maʈá	mafúra	amafutʰa	fúta	amajuta	amavuta	mafútá		maɡuta	mafuta	máfuta	mafúrʱá	mafúrá			map͡fura	amafutʰa	bòàdí	ámáfùtʰà
ORGANIC FAT OR OIL_5																		omakaɡaʤi																			
ORGANIC FAT OR OIL_6																																	úlélà				
PERSON_1							tʰu																									tʰʊ̀				tò	
PERSON_2	ùmuntu	môt		omuntu	muúntu	omuntu		mōːn̏dȍ	mòndò	mutu	muntu	moto	mutu	muntu	muntu		ndu	omuntu	múnʈu	m̀nɖu	umuntu	ntʰu	omuntu	umuntu	mun̤u	mûntu	mun̤u	mtu	muntu	mun̤u	mun̤u		ómúnù	mutʰu	umntu		umuntu
PERSON_3			mbot																																		
PERSON_4																ʔnttʰu																					
RAIN (PRECIPITATION)_1						enjula	na													ɲa	na		enjura		mʋura												
RAIN (PRECIPITATION)_2													pula			ipúla	fua		vúa												vúlá	púlá					
RAIN (PRECIPITATION)_3	ḿfùlà	mven̂	mvəŋ		mvûla			mbua	mbúra	nvula	mvula	mbúla		mvula	mvulá			omvula				bvúla		imvura		mpèʃi	mbula	mvua	mvula	mp͡fúlá			ómbe̍la	mvula	imvula	mbúá	ímvûlà
RAIN (PRECIPITATION)_4				nkuba																																	
ROAD_1				kkubo																																	
ROAD_2																					umɡwaǃo																
ROAD_3						omuhanda																	omuhanda														
ROAD_4														diːʃìndà																							
ROAD_5	ǹsila				nzîla			nzea	ɲjerá	njila	nzila	nzelá	nzila		nzílá	nttála		ondjila						inzira	nzìrà		nzila	nʄia	inzila	nd͡lela	nd͡lela			ndʰila	ind͡ɮela	ndíá	índ͡ɮʱèlà
ROAD_6		zen	zən																							eʃìnda											
ROAD_7							zila										ʃija		paré	paré												ʦɪ̀là	óudjílà				
ROAD_8																						jira															
ROOT_1		nkaɲ	ŋ̍kaŋ																																		
ROOT_2																																			inɡǀambu		
ROOT_3										ndanji																	nzwi										
ROOT_4																nritaatʰi																					
ROOT_5							ʣi															zu										dì					
ROOT_6				mulandila	ḿdela																															nɡìlì	
ROOT_7	ùmusila					omuzi		moi	mòrì		mwansi		mubisi		múzí		nrari	omuʤi	mwízi	mzi			omuzi	umuzi	muʣì	muʃì		mzizi	imujanda					muʣi			
ROOT_8																														riminʦu	liminʦu						
ROOT_9												mokánɡá									impande												ólúmbómbò				ímpàndè
ROOT_10														ji																							
SALT_1	ʧele																				iʧwʔaji	ʧére										ʦwáí			itjuwa		iʦwaji
SALT_2																	ʃimbi		ʃíŋɡo																		
SALT_3		nku	ŋ̍ku												mukèlèà	maakʰa																					
SALT_4				munɲo	mwíino	mwoɲu		moɲo	moóɲo		munɡwa	monɡwa								mɲo			omwoɲo	umwuɲu	muɲu	munɡwa	mun̤u	muɲu		múɲú			omonɡwa				
SALT_5																																		mataβa			
SALT_6																																				kúá	
SAND_1																		evi															évè				
SAND_2																									jéʧà												
SAND_3																ʔnhááva																				kɛ́nzɛ́	
SAND_4												zɛlɔ																				ʃàwà					
SAND_5		nselek	n̩sələʔ																																		
SAND_6	ùmusènɡa			museɲu	mhaáŋka	omuʃeɲe			moθâŋɡa					musenɡa	lúséŋá		nsanɡa		mʦàŋɡa	mʦaŋɡa			omuʃeeɲi	umuseɲi		mafjènkjeɲì		mʧanɡa	musenɡa								
SAND_7							seʧe			senɡe	senɡi											ʧenɡa								sává	seke				isanti		
SAND_8													muʃabati								isiɬabatʰi																ísíɬàbâtʰì
SAND_9								keðaŋɡaðe																													
SEE_1				laba																			reeba														
SEE_2																	lolija																				
SEE_3																																				tá	
SEE_4	mona					bona				mona	mona	móna	bona	mona	moná			mona			bona			bona		mòna	bona		bona	vóná		bɔ́ná	mólá	βona	bona		bónà
SEE_5		jen	jen		wona			ɔna	ɔ́na							oóna			óna	ona		ona			óna			ona			wóná						
SKIN_1						omubilihomme																		uruhu													
SKIN_2					ɲciíŋɡo																									nɬonɡé	ɬónɡé						
SKIN_3														lukoba	díkoba						isiɡoɡo																ísíkʰùmbà
SKIN_4		ékôp	ekop							kiba								oʃipa								ekòba	iɡula					t͡ɬàpɪ̀	éko̍vá			kátá	
SKIN_5	nkàndà						ɡanda	kekɔndɛ	ɣekɔndɛ́		nkanda						ikanda								ɡanda				ícíkanda					lukanda			
SKIN_6																							ekiʃuʃu														
SKIN_7												lopóso	litalo																								
SKIN_8																						nɡuo													ijwambu		
SKIN_9				nkuta												nrápála			ŋɡózi	ŋɡòzi								nɡozi									
SKY_1																				biŋɡu		tʰambo			denɡa												
SKY_2			ʣop																																		
SKY_3																					isibakabaka																
SKY_4																																				nzàmbé	
SKY_5						eiɡulu			ìɣòrò		zulu	likoló											eiɡuru							tʼìlò				lʰitʰadʰulu	izulu		izulu
SKY_6				ɡɡuru																																	
SKY_7					ulaŋɡa														wíŋɡu									uwinɡu									
SKY_8								jajaja																ijuru		eilu											
SKY_9		jôp														irímu	iruveu															ápí					
SKY_10															djulu																						
SLEEP (STATE)_1		ôjo	ojo																																		
SLEEP (STATE)_2																			lála	lála																	
SLEEP (STATE)_3	utùlo			otulo		otulo		tɔɔ	tɔrɔ̌	kilu	tulu				túlu							tuló		amatiro		túlǒ	tulo						étúlo̍				
SLEEP (STATE)_4																							okuɡwejeɡjera														
SLEEP (STATE)_5					ntóoŋɡo							mpɔnɡí									ubutʰonɡo									βur̥oŋɡó					ubútʰoŋɡo	tɔ̀nɡì	ubútʰoŋɡo
SLEEP (STATE)_6																ikʰóve																		kʰoɸe			
SLEEP (STATE)_7																		oomposi											n̍ɡonzi								
SLEEP (STATE)_8							nkopeʃulo																														
SLEEP (STATE)_9																												sinɡizi									
SLEEP (STATE)_10																	nruo																				
SLEEP (STATE)_11																																rɔ̀kɔ̀					
SLEEP (STATE)_12																									hope												
SMOKE (EXHAUST)_1				mukka																																	
SMOKE (EXHAUST)_2									ndɔ̀ːɣɔ̀																												
SMOKE (EXHAUST)_3					ljóosi													olwiθi									ljoʧi						ówísí				
SMOKE (EXHAUST)_4						omwiika					mwisi	mólinɡa	musi	mwîʃi	mwînʃí	mwiíʃi	musu		mósi				omwika	umwoʦi		mîʃi		moʃi		músí	músí			muʦi		múè	
SMOKE (EXHAUST)_5			oʦira				si															ʦí			ùʦí							sí			uḿsi		úmúsì
SMOKE (EXHAUST)_6	iʧùnsi	ôtita								diʃi										ʤosi	tʰunǃa								íbúsi								
SMOKE (EXHAUST)_7								sjoki																													
SNAKE_1		njo														inwáa																		nʰowa			
SNAKE_2			ɲo										noha						ɲóha	ɲóha													onjoha				
SNAKE_3	iʧilamba								ɲamojaðe																												
SNAKE_4						enjoka	ɲoka					njóka			nnjòka						injoka		enjoka		ɲoka	nioka		ɲoka		ɲókʼá	ɲoka	nɔ́χá			iɲoka		iɲoka
SNAKE_5																	ʃoka																				
SNAKE_6				musota	nzôka			nzoka														nʣiira		inɡoka			nzoka									nzɔ	
SNAKE_7											mboma																										
STONE_1				ejjinja													iwe	emanja				alá					iwe						éwe̍				
STONE_2																												ʄiwe			ʃwa						
STONE_3														diːbwe	díbwé																	t͡ɬàpá					
STONE_4	ìlibwe				íbwe	eibale		eβia					liʧwe						bwé	bwè			eibaare	ibuje	bwe	ebwà			ibbwe	ribje					ilitje	bùè	íʧè
STONE_5		akok	akɔʔ																																		
STONE_6																					iliʧʔe													muʣiβo			
STONE_7										tadi	tadi																										
STONE_8							bɡe					libánɡá																									
STONE_9																ʔnlùku																					
STONE_10									ihíɣa																												
SUN_1											ntanɡu							etanɡo			ilanɡa														ilanɡa		ìlànɡà
SUN_2		jôp		njuba																																	
SUN_3																										ńɡùba											
SUN_4										muaɲa		mói																									
SUN_5									rióa																		limi										
SUN_6			n̩loʣop																																		
SUN_7													lizazazi																								
SUN_8																														djambu	ɡambu		éku̍mbí				
SUN_9	akàsuba				ízuva	eizoba	ʒuba							djuba	dîbá								eizooba	izuba					zuba			ʦàʦí		dʰuβa			
SUN_10								sjoa									saa																			ísé	
SUN_11																			ʒúa	ʤua		ʣúwa			zuʋa			ʄua									
SUN_12																́nʧúwa																					
TAIL_1							ŋwise	mweðɛ								mwila	njija							umurizo													
TAIL_2									mutiːŋɡɔ́ɛ																											mbànɡú	
TAIL_3																					isisila											χàt͡ɬá					
TAIL_4	umùkila			mukira	múcila	omukila				mukila	nkila	mokilá			múkilá			omuʃila	mʃía	mʃía			omukira		muʧira	mukìla	nkila	mkia	mucila	nʧílá				muʧila	umsila		umsila
TAIL_5														kila								ʧíra									ʧílá		úkɪ̠̍l̠á̠				
TAIL_6		njem	ŋɡjem																																		
TAIL_7													muhata																								
THREE_1		la	laa													raru			ráru	ráru										r̥ár̥u	nʱaru	rárʊ́		raru			
THREE_2																	firaru																				
THREE_3				satu	datu	iʃatu	tʰatu	itato	iθatu		tatu	mísáto	talu								tʰatʰu	itátu	ʃatu	tatu	n̤atu	satu	idatu	tatu					tatu		tʰatʰu	sátò	tʰatʰu
THREE_4															sàtùpronomnuméralʧardinal																						
TONGUE_1																		elaka											mulaka								
TONGUE_2	ulùlimi	ôjem	ojəm	lulimi	ilimi	olurimi	limi	oemɛ	roréme	dimi	ludimi	lolému	lulimi	ludìmi	lúdimí	nlumi	ulumi		ulími	ulíme	ulimi	líme	orurimi	ururimi	rìmì	edìmi	lulimi	ulimi		rirímí	lirímí	lɪ́mɪ́	élímí	lulimi	ulwimi	lémè	ulimi
TOOTH_1								eɛɔ																									éijò				
TOOTH_2																		ejeɡo																			
TOOTH_3									ìɣɛ̀ɣɔ̀																												
TOOTH_4		ason̂	asoŋ																																		
TOOTH_5	ilìːno			elinɲo	líino	eliino	ʒino				dinu	líno	liino	dîno	dînú	niino	mwiini		ʣíɲo	ʣíɲo	iziɲo	ʣíno	eriino	iriɲo	zínó	eìno	lino	ʄino	ílíɲo	tínó	tínó	ínɔ́		lʰinʰo	iziɲo	ínò	ízîɲò
TOOTH_6										diju																											
TREE_1		élé	ele																													t͡ɬʰàrɪ̀				lé	
TREE_2												nzeté																									
TREE_3																				mdrí																	
TREE_4	ìʧimùti			muti	múti	omuti		mote	moté	muʃi	nti			muʧì	múʧi	mwíri	nri	omuti	mwirí				omuti		mutí	muʦʰi	linti	mti		murʱe				muri	umtʰi		umutʰi
TREE_5																						nténɡo															
TREE_6													kota											iɡiti					cisamu								
TREE_7							ti														isiɬaɬa										siɲa		útì				
TWO_1	bili	baé	bɛɲ	bili		bili			iɣere				beli	bìdì	bidi						bili		biri	biri			ibili		bi̋le			bèdí	váːlì	βili	bini	báé	bili
TWO_2												míbalé					fivili									bàbìdì				mbírʱí	mbirí						
TWO_3								ile		iadi	ole					ili		jaali	ilí	ilí		iwíri			ʋìrí			wili									
TWO_4					ɲejete																																
VOMIT_1					deeka	tabika		taβeka	táheka														tanaka					tapika									
VOMIT_2																																			ɡabʱa		bujisa
VOMIT_3				sesema								sanza	taza								amaɬanzo	sanza								ɬántʼa		t͡ɬʰáʦá		matanza			
VOMIT_4							tʰo																														
VOMIT_5																																	sanja				
VOMIT_6																			ravíha	raβiha																	
VOMIT_7	luk										luka				lùka	rápʰjàa	jooka							ruka	ruʦa	lasa	luka									ló	
VOMIT_8			jo																																		
WALK_1		wulu	wulu														irajaaro																				
WALK_2	enda				jeenda					enda	enda				éndá	eétta		eenda		enda		jenda							eenda				éndà	enda			
WALK_3																							ɡjenda				siminza										
WALK_4									ʃɛ̀ːra				zamaja																								
WALK_5																					hamba														hamba		hamba
WALK_6				tambula		tambuka		tɛmbɛa				támbolá												tambuka	fámba	tàmbuka		tembea		fámbá	fámbá					támbol	
WALK_7							nanɡajila							nânɡà					dàɡa																		
WATER_1	amènsi	mendim	mənʣim	mazzi		emaizi					masa		nezi			maaʃi			máʒi	máʤi	amanzi		amaizi	amazi			minzi	maʄi	ímáanzi	mátí	mátí	mèʦí		mád̪í	amanzi		ámànzì
WATER_2					maleéŋɡa				máːe	meɲa		mái		mêma	mâjímáají		mura	omeja							mʋura	mêma										máì	
WATER_3							vula																										óvává				
WATER_4																						ʣí															
WATER_5								keɣwo																													
WIND_1			m̩fuã	mpewo																																	
WIND_2					mbého																																
WIND_3	ela	évun̂ulu																															ofela				
WIND_4						omujaɡa																	omujaɡa	umujaɡa	m̤epo		ɲaɡa										
WIND_5																ipʰéjo					umoja									mójá				muja	umoja		umoja
WIND_6								okoŋɡi																												vúnɡá	
WIND_7											kitembo																										
WIND_8							pʰepo					mopɛpɛ							mpévo	upépo		pʰépo						upepo				pʰɪ́fɔ́					
WIND_9																	mburato																				
WIND_10									ròhùːhɔ̀																												
WOMAN_1																ntʰíjàna					inina																
WOMAN_2																																	úkajì				
WOMAN_3																														wánsátí	wásátí	sádí					
WOMAN_4							kaʣi															kázi			káʣí										umfazi		úḿfâzì
WOMAN_5								mondomoka											mnʈumamá	mnɖumamá																	
WOMAN_6		minɡa	minŋɡa											mwanamukàzi														mwanamke									
WOMAN_7									motuma			mwási															nkima									moétò	
WOMAN_8	umwànakaʃi			omukazi	mcéekulu	omukazi				mukaji	nkento		musali		múkazi		nka	omukiintu					omukazi	umuɡore		mukàʃiba			mukaintu					musaʣi			
