	Anuta	Austral (Ra'ivavae)	Austral (Rurutuan)	East Futuna	Emae	Futuna-Aniwa	Hawaiian	Kapingamarangi	Luangiua	Mangareva	Maori	Mele-Fila	Niuean	North Marquesan	Nukuria	Penrhyn	Pukapuka	RakahangaManihiki	Rapanui	Rarotongan	RennellBellona	Samoan	Sikaiana	Tahitian	Tikopia	Tongan	Tuamotuan	Tuvalu	Vaeakau-Taumako	Wallisian
PERSON_2	taŋata	taʔata	taʔata	taɡata	taŋata	tafata	kanaka	daŋada	kaŋaka	taŋata	taŋata	taŋata	taŋata		tama	taŋata	tama~taŋata	taŋata	taɡata	taŋata	taŋata	taŋata	tama~tanata	taʔata	taŋata	taŋata	taŋata	taɡata		taɡata
PERSON_3																													tai	
RAIN (PRECIPITATION)_1	ua	ua	ua		ua	ua	ua	ua		ua	ua	ua	uha	ua	ua	ua	ua	ua		ua		ua	ua	ua	ua		ua	ua	ua	
RAIN (PRECIPITATION)_2				ʔuaina					ʔua										ʔuua		ʔua	timu				ʔuha		timu		ʔua
RED_1		ʔuteʔute												pukiki										ʔuteʔute						
RED_2	mero			mea	loa	mea		mmee	mea			mea			mmea		melo	muramura	mea		mea	mea~melomelo	mea		mero~mea		mea		mea	
RED_3																			herohero											
RED_4			ʔuraʔura	kula			ʔula			kura	fero		kula	kuwa		kura	kula	kura		kura	kuɡa	ʔula				kulokula	kura	kula		kula
RED_5				soata																ʔute										
RED_6	oata																													
ROOT_1		aʔa	aʔa	aka		akai	aʔa	aɡa		aka			aka	aka		aka	aka	aka	aka			aʔa		aʔa		aka	aka		aka	aka
ROOT_2					kairakau				paʔiaʔa		pakiaka	kasikoa			patiaka					pakiaka	paʔiaʔa		patiaka		vaiaka					
ROOT_3																												poɡai		
ROOT_4	tapito																													
ROPE_1															haha															
ROPE_2																													hau	
ROPE_3			taura	taula		taura	kaula	taura		toura	taura		toua			taura	taula	taula	taura	taura				taura			taura			taula
ROPE_4										kaka				touʔa							tauɡa						patoko			
ROPE_5					faβa	vava									kaavei															
ROPE_6															uka~kaha		kawa													
ROPE_7		nape																										lopu		
ROPE_8	maea			maea				moea	maea			mea			maea							maea	maea		maea	maea		maea		maea
ROPE_9												wawa																		
SALT_1		ʔavaʔava		paʔatai			paʔakai							paʔatai~puhinaʔu~kanatai																
SALT_2											tote																			
SALT_3					tai	sol															tai									tai
SALT_4			miti							miti			matima				miti		miti	miti		miti~maasima		miti		maasima	miti	maasima		
SALT_5												mara																		
SALT_6															horo															
SAND_1		one	one		one	one	one	one		one	one	waraune	one	one		one	one	one	one	one		oneone	one	one	one		one		one	one
SAND_2				ʔone													tini				ʔone					ʔoneʔone				
SAND_3	kere								ʔele						kerekere		kelekele													
SAND_4																												fuu		
SAY_1															hua~hai															
SAY_2																					heŋɡeu									
SAY_3													kepehe													pehee				
SAY_4					muna												mea								muna					
SAY_5	karaŋa		parau				ʔoolelo			ki	koorero							ki	kii	koorero~karaŋa				parau			parau			
SAY_6		paɢaupaɢau				tuku			meaʔe			tokua		tekao~peʔau														taku	tukua	
SAY_7				pati				tapa	kakala											tuatua		tautala	taatala					faipati		
SEE_1	mamata		naanaaːna	matamata				mada		nana			mata								mata	matamata								
SEE_2		ʔite		kite	kutea		ʔike		ʔike		kite			ʔite	kite		kitea		tikea	kite	kite	ʔite	kite	ʔite	kite		kite		kutea	
SEE_3				tio		safea						sereia										vaʔai				sio		pula~kilo		sio
SEE_4																		tititiro												
SEW_1	titina		tiiʔai	tui	tuitui	tui~sukia		dui	kui	tue	tui	tuia	tui	tui	ttui	tui	tui	tuitui	tui	tui	tui	suʔi	tui		tui	tuitui	tui		tohia	tui
SEW_2			au																					au						
SEW_3		niɢa	nira															ruru						nira						
SEW_4							humuhumu																							
SHARP_1					makakai	matakai						matʃikai	matila									masele~maʔai			mata	maasila		matakai	mdakhaa~mfasele	maasila
SHARP_2		ʔoi	ʔoi				ʔoi	ɡaa	ʔaa		koi			koi	kaa	koi		koi		koi			kaa	ʔoi			koi			
SHARP_3	kakai			fakakaa~kakai						koikoi							kokoi		kaʔi		hakakaa~kakai						popo			
SHARP_4																	niniva													
SHORT_1				leka																	leka									
SHORT_2	nounou													nohinohi												nounou				
SHORT_3						saka					hakahaka					sakasaka						saʔasaʔa								
SHORT_4		poto	poto			poto	pookole	bodo	poko	poto	poto		puku	poto	potopoto	poto	puupoto~puunekeneke		poto	poto	puku	poto~puʔupuʔu	poto	poto	pukupuku		poto	toetoe	popoto	pukupuku
SIT_1	nopo		noʔo~araʔi	nofo	nofoiraro	nofo				noʔo		nofo	nofo							noʔo		nofo			nofo	nofo				nofo
SIT_2		nohotu					noho	noho	ŋoho		noho			noho	noho	noho		noho	noho		noho		noho	paarahi			noho	noho	noho	
SIT_3																	noonooːno									taŋutu				
SIT_4						buku																								
SKIN_1																						paʔu						pau	paku	
SKIN_2	kiri	ʔiɢi	ʔiri	kili	kiri	kiri	ʔili	ɡili	ʔili	kiri	kiri	kiri	kili	kiʔi	kiri	kiri	kili	kiri	kiri	kiri	kiɡi	ʔiliola	kili	ʔiri	kiri	kili	kiri	kili	kilihino	kili
SKY_1		ɢaʔi												ʔaŋi	kaniva						ɡaŋi									
SKY_2	raŋi			laɡi	raŋi	raɡi	lani	laŋi	laŋi	raŋi	raŋi	raŋi				raŋi	laŋi	laŋi	raɡi	raŋi		laŋi	lani	raʔi	raɡi	laŋi	raŋi	laɡi		laɡi
SKY_3			tuaraʔi									maloa																	velaŋi	
SLEEP_1	moe	moe	moe	moe	moe~ŋoro	moeroa	moe		moe	moe	moe	moe	mohe	hiamoe	moe	moe	momoe	moe	moe	moe	moe	moe	moe		moe	mohe	moe	moe	moe	moe
SLEEP_2																	lowi													
SLEEP_3																								taʔoto						
SLEEP_4								khi																						
SMALL_1				ʔikiʔiki											punarikiriki										pukupuku					pukupuku
SMALL_2		iti									iti			iti		iti			iti	iti							iti			
SMALL_3										niŋore														naʔinaʔi						
SMALL_4																												fonini		
SMALL_5	riki						liʔi					kekela	puku~liki	kaiu~ʔiki			liliki				ɡiki		liki				riki	foliki	kiko~likiliki	
SMALL_6			maaitiiti		titi			bodo						poto		poto		meeiti	poto	poto		itiiti								
SMALL_7						sisi			suli																	siʔi				siʔi
SMALL_8																	lewu													
SMOKE (EXHAUST)_1								seahi	ʔohu						kohu						ʔauahi					ʔahu			kohu	ʔahu
SMOKE (EXHAUST)_2		auauahi	auauaʔi	aausia		au	uahi			ahi	auahi		ahu	auahi	au	auahi	au	au	auahi	auaʔi		asu	au	auauahi			auahi	au		
SMOKE (EXHAUST)_3	autiapi				asuafi							silaŋo													kofu~ausiafi					
SNAKE_1				ɡata	ŋata	ŋata						ŋatasai	ɡata		kata						ŋata	ŋata				ŋata			ŋata	
SNAKE_2			ooʔioːʔi						ʔaka								oovioːvi							ʔoofioːfi						
SNAKE_3							naheka				naakahi												sineki							
SNAKE_4														puhihenua						ʔoouioːui					ŋau					
STAND_1	tuu	tia~tuu	tuu	tuʔu	tuiruŋa	tu	ku	duu			tuu	telao	tuu	tuu	tuu	tuu	wetuu	tuu	tuʔu	tuu	tuʔu	tuu	tuu	tiʔa	tuu	tuʔu	tuu	tuu	tʰuː	tuʔu
STAND_2										ʔakaatuaːtu																				
STAND_3									uu																					
STAR_1												masoi					wetuu~mata													
STAR_2	petuu	hetiʔa	fetiʔa	fetuʔu	fetu	fatuu	hookuoːku	heduu	heku	ʔetu	fetuu		fetuu	fetoe	hetuu	hetuu		feetueːtu	hetuʔu	ʔeetueːtu	hetuʔu	fetuu	hetuu	fetiʔa	fetuu	fetuʔu	hetuu	fetuu	hetuu	fetuʔu
STAR_3																		vairaŋakaveiŋa												
STONE_1	patu			fatu		faatu		hadu	haku			fatu	patu	hatukeʔaa	hatu			fatu				fatu	hatu		fatu		hatu	fatu	hatu	
STONE_2			poʔatu~ʔooʔaʔi							poʔatu	koofatu			keʔa						pooʔatu				ʔoofaʔi			poofatu			
STONE_3		ʔohai					poohaku									poohatu		poohatu			balu									
STONE_4				maka	maka								maka						maʔea			maʔa				maka				maka
STONE_5																	watu	toka												
SUCK_1																													mihikia	mihi
SUCK_2	miti								miki	miti	ŋote		miti			ŋote	ŋote~miti	miti~ŋote		miti~ŋotea	miti		mmiti		miti		miti	mimiti		
SUCK_3				momi	mumu	umi	omo			omo				omo	umiumi				omo		umi		umiumi				ŋoŋo~momi			momi
SUCK_4		ʔote	ʔote																			susu		ʔote						
SUCK_5				komo								tomia						fakaroroma		ʔia					puku					
SUCK_6								u							uu															
SUCK_7															homohomo											huhu				
SWIM_1	kau	ʔau	ʔau	kau	kaokao	kau	ʔau	kau	ʔau	kau	kauhoe	kaukau	kou	kau	kkau	kau		kaukau	kau	kau	kakau	ʔaʔau	koukou	ʔau	kau	kakau	kau	kakau	kau	kau
SWIM_2																	taakele													
SWIM_3																		hopuvai												
TAIL_1			vero							ave~vero	fiore													ʔitere~ʔaero			vaero		pole	
TAIL_2									mosuʔi						moihuku								muisuki							
TAIL_3	tiku		ʔuʔu	siku	siku	siku				ʔiku				veʔo		siku				ʔiku	siku	siʔusiʔu			sikusiku					
TAIL_4												rapue					jiku									iku				
TAIL_5							huelo	huku					hiku	hiku				hiku	hiku					hiʔu			hiku	hiku		hiku
THAT_1			teeraeːra			tena		tera			teeraeːra~teenaeːna			teʔaa		taua	teia~teelaeːla	teeia~taua						teeraeːra		koena		teelaeːla~teenaeːna	tena	kohee
THAT_2					ira		la						ia		raa				era	aua	ia						aua			
THAT_3	ena						na					nera			naa							lela~lena			na					
THEY_1								tikaula													kiŋɡatou~kiŋɡaaua					kinautolu				
THEY_2	naaua	ɢaatou~ɢaaua	raatou~raaua	lotou~laa	raua~ratou	kiraua	laakou~laaua		laaua~laakou	raatou~raaua	raatou~raaua	raua~ratou	maua	ʔatou	laaua~laatou		laatou~laaua	raaua~raatou	raʔua	raaua~raatou		laaʔua~laatou	laaua~laatou	raatou~raaua	ratou~raua			laatou	lʰatou~lʰaua	naaua
THICK_1		meʔumeʔu																						meʔumeʔu						
THICK_2	maatoru		tuetue	maatotolu	matorutoru	matoru	maakolukolu	maadolu	makolu	maatoru	matotoru	matoru	matolu	motoʔu	hamataku~maatoru		maatolu	maateru	matoru	maatoru	maatoɡu	tuatua~matolutolu~mafia	maatoru		maatoru	matolu		tuatua~tuaefa~maatolu		maatolu
THICK_3																											tuʔatuʔa			
THICK_4																													eha	
THIN_1		ɢaiɢai												kahikahi																
THIN_2										rikiriki				ʔakiaki	tuarikiriki								tualiki					tuaniki		
THIN_3														piʔahiʔahi																
THIN_4			rairai				lahi	rahirahi			rahirahi		aleale		rrahi		lalawi	rahirahi	raʔi	rairai				rairai			rahi			
THIN_5																		aŋiaŋi		aŋiaŋi					nifi					
THIN_6	manipi			manifi	manifinifi	mafinfini			maŋihi			manfinifi									maanihi	manifi				manifi			manihi	manifi
THIN_7																	tutule													
THINK_1					fakaturia																		hakateletele			fakakaukau				
THINK_2		heɢuɢi						hakapau	hakaoko									hakamanako												
THINK_3																													hiŋa	
THINK_4	maanatu		manaʔo	manatu		manatu	manaʔo					mantua	manatu	maʔakau	maanatu	manako	manako~manatu		manaʔu		maanatu	manatu~maafaufau		manaʔo	maanatu			maafaufau~manatu	mnatua	manatu
THINK_5				masalo						makara	fakaaro		mahala				majala	mahara		maʔara							mahara			mahalo
THINK_6																												laɡona		
THIS_1			teie			tenei	keeia	tenei	keŋei	tenei	teenei	kenei		tenei		teeia	teenei	taua		teeia			tenei	teie		koeni	te	teenei	tene	
THIS_2	ieni			leinei	reni		nei								nei		eenei	nei	nei		ia	lenei			nei			nei	ne	eni
THOU_1	koe~ke	ʔoe	ʔoe	koe~kee	akue	koe	ʔoe	ɡoe	ʔoe	koe	koe	akoe	koe	ʔoe	koe	koe	koe	koe	kou	koe	koe	ʔoe	koe	ʔoe	koe~kee	koe	koe	ke	koe	koe~kee
THOU_2																	ou													
THREE_1	toru	toɢu	toru	tolu	toru	toru	kolu	dolu	kolu	toru	toru	etoru	tolu	toʔu	toru	toru	tolu	toru	toru	toru	toɡu	etolu	tolu	toru	toru	tolu	toru	tolu	tolu	tolu
THROW_1												woro														lii				
THROW_2							hoʔolei																							
THROW_3								maka							riaki			fakamui		maka							maka			
THROW_4		taaoɢa			pepe									tioʔa~tiʔi							tupe							tupe		
THROW_5	peiia		taaora	tii		ʦiri		dili		kero~tiri	paŋa		velo		ttiri		uti~tili		vero	tiri~ʔia		toŋi		taaora		tolo	toro~tiri	apa	sili	
THROW_6				peʔesi	pesia				pesi			pesia				peehua				peeʔia			pehi							peʔehi
THROW_7																														ʔatu
TONGUE_1		aɢeɢo												aʔeʔo																
TONGUE_2																					ʔaɡeɡo									
TONGUE_3	arero		arero	ʔalelo	arero	rero	alelo	horore	alelo	arero	arero		alelo		arero	arero	alelo	alelo	arero	arero		alelo	alelo	arero	alelo	ʔelelo	arero	alelo	alelo	ʔalelo
TONGUE_4												limena																		
TOOTH_1	nipo	niho	niʔo	nifo	nifo	nifo	niho	niha	ŋiho	niʔo	niho	nifo	nifo	niho	niho	niho	nio	niho	niho	niʔo	niho	nifo	niho	niho	nifo	nifo	niho	nifo	niho	nifo
TWO_1		piti	piti																					piti						
TWO_2														ʔua							ɡua									
TWO_3	rua		rua	lua	rua	rua	lua	lua	lua	rua	rua	rua	ua			rua	lua	lua	rua	rua		elua	lua		rua	ua	rua	aoa	lua	lua
TWO_4															hiaoa															
VOMIT_1		pihaʔe											puhaki							puaki		puaʔi		pihaʔe						puʔaki
VOMIT_2														ʔua							ɡua									
VOMIT_3	rua		ruʔaʔi	lua~lua	rua	lua	luaʔi	luai~rua	lua	ruaki	ruaki	rua	lua		rua	rua	luaki~lua	ruaki	rua			luaʔi	lua		rua	lua	ruua	lua	lua	lua
WALK_1								taahao																	tahao					
WALK_2	aere		rimorimo	ano													jaaeleaːelele							ori						
WALK_3			ʔanorimoʔaere~ʔano	saʔele	saere					ʔere		saria				saere				ʔaere	saʔeɡe	saele	saele		saere	ʔalu			kau	
WALK_4		haeɢe					hele	haele	haele		haereawaewae		haele	heʔe	haare			haere	haere					haere			haere	haele		haaere
WALK_5								heeheeːhe																						
WARM_1	mapanapana		maaʔanaʔana	maafana	mafanafana	mafana		mahana	mahaŋa	maʔana	mahana		mafana		mahana	mahana	maajana	mahana	mahana	maʔana	mahana		maahana	maahanahana	mafana	mafana	mahana	mafana	mahana	mafana
WARM_2							hahana							haʔamaahanahana					hana											
WARM_3							wela					wera																		
WARM_4			veravera														vela					vela						mavelavela		
WARM_5		veʔaveʔa																												
WATER_1							wai	wai			wai	wai					jua													
WATER_2	vai		vai	vai	βai	vai			vai	vai			vai	vai	vai	vai		vai	vai	vai	bai	vai	vai		vai	vai	vai	vai	vai	vai
WATER_3		papemaaʔaɢo																						pape						
WE_1						kimaua		ɡida~ɡida													kimaa~kita					kimautolu~kitautolu				
WE_2	tou	maatou~maaua~taatou~taaua	maatou~maaua~taatou~taaua	tou~maa	maua~taua~matou~tatou		maakou~maaua~kaakou~kaaua		kaaua~maakou~kaakou~maaua	taaua	maatou~maaua~taatou~taaua	maua~taua~matou~tatou	mautolu~maua~tautolu~taua	taua~maua~matou~tatou	maatou~taatou		ataaua~amaaua~maatou~taatou	taatou~maatou	tatou~matou	taatou~maatou		maatou~taatou	taaua~maatou~taatou~maaua	maatou~maaua~taatou~taaua	tou		tatou		tʰatou~tʰaua~mhatou~mhaua	tou~maa
WET_1																		maahuaːhu	hehe									hihiu		
WET_2		maʔu	maʔu	maatuʔu		ʰnupu				maku	maakuaːku									maaʔuaːʔuʔuaːʔuːʔu										
WET_3				fakasasau~vikuviku																						viku				
WET_4			rari		roro					raŋa~rari						rari	jujuu		lali					rari			rari			
WET_5	parapara						pulu								para													pala~maalu		palapala
WET_6				taitaia		su		tʰiu	suu			lousa		ʔautau				tavai		taarari	suuʔia	susuu	siu		suu				siu	
WHAT_1	aa	aha		aa	rea	aha	aha	aha			aha		haa	aha	heaa	aha	wea	eaha	aha		aa		aa	eaha	aa	haa	aha	aa	aa	aa
WHAT_2			aʔa							aʔa		afa								aʔa										
WHAT_3																						ʔoleaa								
WHAT_4									kea																					
WHERE_1						ua											iwea													
WHERE_2																						ʔofea				ʔifee		teehea		
WHERE_3		hea					aiaihea	hee	hea					hea	ihea	hea		hea	he		hea		hea	hea			hea		ihea	
WHERE_4	pea		ʔia	fea	ife					ʔea	fea	ifia	fee							ʔea					fea					fea
WHITE_1	kena					kʰeŋo		kene	maʔiŋi								kena					sina			kena					
WHITE_2	tea			tea	tea	tea	kea			tea	maa		tea	tea	maatea	tea		tea~maakita		tea	tea	tea	tea		tea		tea	tea	tʰea	tea
WHITE_3		ʔuoʔuo	teatea									tetea		teko					teatea					ʔuoʔuo						
WHITE_4							keʔokeʔo							tavaiʔe								paʔepaʔe								
WHITE_5																										hinehina				
WHITE_6																	mumuka													
WHO_1		vai	vai		koi	akai						kuai			koai			koai		ʔai		ʔoai		ʔovai						
WHO_2													hai													hai				
WHO_3	ai			ai			wai	ai	ai	ai	wai			ai		ai	ai		aai		ai		ai		ai		ai	ai	ai	ai
WIDE_1				laulasi		ʰlafa		balaha	laha				laulahi		raharaha	raharaha	lapalapa					lautele	llaha		lafalafa	laulahi	raha	lauefa	laueha	laulahi
WIDE_2		ɢaɢahi																												
WIDE_3																			kau											
WIDE_4							aakea							fatea				atea		aatea		aateatea								
WIDE_5										ʔataʔata								patapata												
WIDE_6			ʔaʔano								faanui									ʔaʔano				ʔaʔano						
WIND_1	mataŋi	mataʔi	mataʔi	mataɡi	mataŋi	mataɡi	makani	madaŋi	makaŋi	mataŋi		mataŋi	mataŋi	metani	matani	mataŋi	mataŋi	mataŋi	mataɡi	mataŋi	mataŋi	mataŋi	matani	mataʔi	mataɡi	mataŋi	mataŋi		mataŋi	mataɡi
WIND_2				savili									havili						tokerau			savili								havili
WIND_3						sau										sau														
WIND_4										hau	hau								hahau											
WING_1	kapakau			kapakau	pakakau	pakau		bakaumanu	apaʔau			pekau	tapakau	pekeu	kapakau		pakajau~kapakapa			peeʔau	kapakau	ʔapaʔau	kapakau		kapakau	kapakau		kapakau	kapakau	kapakau
WING_2							ʔeeheu			pehau			peehau					paehau												
WING_3			pererau							pererau	parirau					pererau			karʔa					pererau			pererau			
WING_4		maiti																												
WORM_1																						ʔanufe								ʔulukele
WORM_2				kelemutu				patupatu					kelemutu									ʔelemutu				kelemutu		kalemuta		
WORM_3																					suɡati									
WORM_4																	veli													
WORM_5		toʔeɢepo	toʔe			nufekere	koʔe			iritoke	noke			toke	tamakerekere	toke		toke		toke		toʔe		toʔe			toke		peipe	
WORM_6																			koreha											
YEAR_1		matahiti	mataʔiti				makahiki									matahiti	matawiti	matahiti	matahiti	mataʔiti				matahiti					ŋatae	
YEAR_2	tau			taʔu	tau	tau		tau	kau	tau	tau	tau	tau	tau			taakaloŋa		taʔu	tau	taʔu	tausaŋa	tau		tau	taʔu	tau	tauhaŋa		taʔu
YEAR_3										ano																				
YEAR_4															kirimahi															
YEAR_5														huaʔa																
YELLOW_1																					heɡoheɡo							heɡaheɡa		
YELLOW_2				felo	ferofero	fero			helo			maloloa			vaiano				para				felo		fero			fefelo	helo	
YELLOW_3			reʔareʔa			rauneaʰleu	lena			reŋareŋa						reŋareŋa	jeŋajeŋa	reŋa		reŋareŋa		leɡa		reʔareʔa	seŋa	eŋeeŋa	reŋareŋa	sama		leɡaleɡa
YELLOW_4											koofai		aɡo																	
YELLOW_5								laupuke																						
YELLOW_6	teteŋa																					saamasama								
YELLOW_7		ɢeʔaɢeʔa												tokatoka																
