	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
HEAD_8		moʔo			papi		muʔu			qøytø	moʔo	muʔu			kobːa			mo~momo		moʔo			ʂɨːʔ		moʔ				moʔo		mo	kupu		koba
HEAD_9																											notzoniizi							
HEAR_1															hikːaha																	haʔ~aːhaʔ		hikːa
HEAR_2												ena~eni̯e																						
HEAR_3	naqma		naŋka		naka	naqma				navota			naɡa	naqma		naqːa	nakːa~nakːa		nanka				maːʈ͡ʂ	nanka		naŋka				naxaːkʷa			nɨkːai̯̯	
HEAR_4		ake		kaki				quen	kaki		kepu							ʦame		kaː	ɡak	keki			kəː		kai̯̯	kakiː	kaː					
HEAR_5							namwahra																											
HEART_1								hibes												hur̥adi														hiapsi
HEART_2																				iːbdaɡ									iːbdaɡ					
HEART_3																											hidăɡu̯a							
HEART_4			pijɨ		pihi								pɨhjɨpi			piwɨ	piwɨ		pihwɨ					pihjɨn		pijɨ								
HEART_5																															aramalir~avamalir			
HEART_6										ɨnaŋwɨ																								
HEART_7	sunil	sula				ʂuun					sulu			ʂunla	suːla								huːn							ʂuːn		ʃuːnal		
HEART_8				joːloːt͡ɬ					joolo			ijari						jure			jul~julo				jur			juloht͡ɬi						
HEART_9																																	muku̯avi	
HEART_10							ʃai̯̯hnʲuʔukari																											
HEAVY_1																nɨʔnɨkːwɨ	nɨnːɨkʷi~nɨnːɨkːwi																	
HEAVY_2						wimɨ								wimai̯̯																				
HEAVY_3																				svɨːt									swɨːʧ					
HEAVY_4				etik					etiːk			hete									hetek	eti						jetik						
HEAVY_5	pelema	beteame	pɨtːɨja		puhtu		tyihetʲe	beten		pɨtɨ	pehti		pitaʔa		betːe			vɨːtɨ	pɨtːi				pɨcɨʔ	pɨtːɨ	bɨt		vetːĕa			potoː		pɨlɨʔ~ipɨlɨʔ		beteʔa
HEAVY_6																																	pɨtːijatːɨ	
HEAVY_7																										pɨtːiʔanteɨ̯̯								
HORN (ANATOMY)_1				kʷaːkʷawit͡ɬ										ʔaaw							kʷakʷau̯̯													
HORN (ANATOMY)_2																					kʷakaʧo		ʔaːʔ						aʔaɡ	ʔaːʔan				
HORN (ANATOMY)_3									kʷetaʃa																									
HORN (ANATOMY)_4	awal	awa	aːpːɨ		aː	awʔa	awah			aːla	awa	awate	aːpɨ		aːwam	awa	aː	aɡa	awa	aːɡ				aːn	aaʔ	aæ						aːwat	aːpːɨ	aːwa
HORN (ANATOMY)_5																															hamoat			
HORN (ANATOMY)_6								husiɡwa																										
HOT_1									totoktik																									
HOT_2													taraʔwidɨ																					
HOT_3					ɨrɨʔi																						urudeni			oroːʔ				
HOT_4	ʃiwma					atiŋvɨ												toni							ʧoi̯̯ɲ						tono			
HOT_5			kutːu					suka		mɨki	tahta	kuka		ʂaqi	sukːa	ɨtɨʔɨ	ɨtɨtːɨ		itɨʔi													ɨːdɨːʔɨt		tata
HOT_6		ratali																					ɨcɨ	ɨtɨi̯̯										
HOT_7				toːtoniːa																ston	tutunik					tatuʔi		totunkiː	stoni			ɨʔɨdɨːʔ	tatiʔi	
HOT_8							pɨsti																											
HOT_9							pɨhʧɨraʔa																											
I_1	ne	nehe̠	nɯː	neʔwɑːt͡ɬ~neʔ	nɯʔ	nəʔ	i̠neː~neː	neː	neh	nɯʔ	ne̠ː	neː	nɯʔɯ	noː	i̠nɑpo	nɯ	nɯ	ɑːni	nɯː~nɯ	ɑni	nɑhɑ	nen	nɯʔ	nɯ		nɯʔ	ne	nɑhɑ	aːɲi~aːɲiʔi	noː~noːmɑʔ	ine̠~ene̠	nɯː	nɯʔ	ne~inepo
KILL_1			pakːa		pekːa								paka			paʦːa	paʦːa~paʦːa		pakːa					pekːa		pakːa							pakai̯̯	
KILL_2	mekan	meʔa~miʔli		miktia		mɨq		mean	miktiːa	niina	meʔa~meʔri	mi̯e		moknu	meʔak			mumu		mɨʔa	miktia	mokti	mɨmɨkin~mɨqan		mu̯aʔ		mea	miːktia	muʔa	mukaa	ma	mɨʔɨɡ~ɨmɨʔɨk		meʔa
KILL_3																															wa			
KILL_4							heʔika																											
KNEE_1		ʧokobala									ʦohkopo																							
KNEE_2																	miawoː								ol̥ia									
KNEE_3												watu																						
KNEE_4				t͡ɬankʷaːi̯̯t͡ɬ					taːnkʷaːi̯̯												tankʷak							t͡ɬankʷate		tonɡun				
KNEE_5	tamily		taŋa			tami	tunu	tonot		tamə		tunu	tanavi		tonːom			tonːa		toːn			tamoːʦ			taŋa			toːn		tonor	toŋoːl		tonom
KNEE_6					tanːapːɨh														taŋːapːɨh					tankapːɨh			savopo						taapɨ	
KNEE_7														qaxmai̯̯																				
KNEE_8																tonnopoto																		
KNOW (SOMETHING)_1			putːucuka																							pucucukʷa							pucucukʷa	
KNOW (SOMETHING)_2								dedecan																										
KNOW (SOMETHING)_3																	pupːitakːwatu																	
KNOW (SOMETHING)_4																sutːapɨhi																		
KNOW (SOMETHING)_5																			sumpanai̯̯					sumpaːtu~sumpanai̯̯										
KNOW (SOMETHING)_6					su̯apetːai̯̯																													
KNOW (SOMETHING)_7					sumpanaʔitɨ																													
KNOW (SOMETHING)_8															huʔunei̯ja															hjoːn				huʔunea
KNOW (SOMETHING)_9	eʔnan													oʔna~unani									ɨnaːn				ara							
KNOW (SOMETHING)_10		maʧi		maːti			mwaʔatʲe~mwaʔareː		mati	navota	maci	ma~mai̯̯~mate	pucɨ					mate		maːt	mati	meti			maːt			matiː	maːʧ		mai̯̯	maːɡ~amak		
KNOW (SOMETHING)_11						hiwʧu											tːu										æhto~tʰeø							
KNOW (SOMETHING)_12																											hitːada							
KNOW (SOMETHING)_13																											nanecøra							
KNOW (SOMETHING)_14																											aɡu̯ae̯̯ra							
LEAF_1		sawa		ʃiwit͡ɬ~iswat͡ɬ			ʃanwei̯	saɡu̯a	ʃiwit		sawa	zama			sawa						iswat	ʃut		sɨka			sawat				samoar~samwat			sawa
LEAF_2	palat													pavlaʃ		ɡasa			pisi				qav											
LEAF_3																												ʃiːbiːt͡ɬ						
LEAF_4																				haːhaɡ									haːhaɡ					
LEAF_5																		jaɡa							jaʔ									
LEAF_6			naŋkapa							naapi			naɡavɨ				nakːapɨ																nɨkːaʔapi	
LEAF_7																																naŋhabɨːl		
LEAF_8						pɨclʔa																												
LEAF_9					puhipːɨh																													
LEAF_10																										maːpɨnaŋkapɨ								
LIE (REST)_1			hahapi		havi							hu~hui̯̯	havi			hapi	hapi~hapːi		hapi					hapi										
LIE (REST)_2								voi̯̯				ka											ɨk			api	vo		woʔo	okoː			api	
LIE (REST)_3	max	boʔi		teːka		kʷivɨ	kaʔa		teːka		poʔi							vopːoe		voʔo	teka~teːka	teke			bokaʔ									boʔo
LIE (REST)_4														wiwa																				
LIE (REST)_5																												bectiːk~bectotika						
LIE (REST)_6									wectok																									
LIE (REST)_7																																tambɨːʔ~andambɨːʔ		
LIE (REST)_8															boʔoka													ti̯eti̯eka						
LIE (REST)_9										waʔøkiwta																								
LIVER_1				eːltaʧt͡ɬi																	eltapaʧ													
LIVER_2								hemat							heemam																			heemam
LIVER_3	neʔma		nɨwɨmpi		nɨmɨ	nɨma	njaːmwa			nɨːma		nema	nɨwɨbi	nooma		nɨmiɨ̯̯	nɨmɨ	numad	nɨmɨ	nɨm			nɨːm	nɨwɨn		nɨŋwɨn			nɨm			nɨːmal	nuupːɨ	
LIVER_4		emela									ema														lumaːn			eːlli			jamat			
LIVER_5																											ʦuhhema							
LONG_1				wejak					weːjak												wejak							bejak			wee			
LONG_2	wavuma	wiʔli								wɨːpa																								
LONG_3						wɨvaʂiʃ																												
LONG_4																		tubudu~ʦavidija		tɨvɨd														
LONG_5							tjeː	tevei̯				tewi			teebe	ɨti	utɨː~utɨ		kɨpa					kɨpa	təb				ʧɨw			utudu		teebe
LONG_6					paʔa																						ɡueri							
LONG_7																							mitaʔi											
LONG_8																														kahoːʔ				
LONG_9														tavulvuʃ																				
LONG_10			paʔantoka										paʔatoɡora													paʔatːokon							paʔatːokʷatːɨ	
LONG_11											tehpekuma																							
LOUSE_1		te		aʔtenit͡ɬ~atemit͡ɬ		alaʔat	atʲe			atɨ	ehte	ateci	acɨvɨ	ulaat	etːen			aːte		aːʔat	atin~atimet	atomt	acɨm		aat		atːe	atiːmiːt͡ɬ~atɪmɪt͡ɬ	aːʔaʧ	ar	atet			ete
LOUSE_2	saʔwal																																	
LOUSE_3									tokoloːt																									
LOUSE_4			poːʔapi													pui̯̯ciapːi	pusːiʔapi																poʔapi	
LOUSE_5					pusia												pusːiʔa		posiaʦːih					posiaʦːih		poʔa								
LOUSE_6								viatzi																										
LOUSE_7																																nahaːl		
MAN_1														jaʔaʃ									wɨcɨʂʦ											
MAN_2												uki			ooʔou̯̯												uri				oɲwi			ooʔou̯̯
MAN_3		rehoi̯									tihoe																							
MAN_4								dor~dori											tai̯̯ŋwa						ʧioɲ				ʧɨoj					
MAN_5	naxaniʃ					naxaniʃ										nana	nana																	
MAN_6					tenapːɨʔ																			tenkʷapːɨ										
MAN_7													taʔnipɨzi																					
MAN_8																										taʔŋwa						taːtwal		
MAN_9			tawaci	t͡ɬaːkat͡ɬ			tjaːtaʔa	dodorte	taːɡat	taaqa								teodi		tɨod	takat	teket						t͡ɬøkat͡ɬ					taʔwaci	
MAN_10																														voroi̯̯t				
MANY_1														hihee																				
MANY_2																														ajohin				
MANY_3	meten			miak~mi̯ek			mwiʔi	mui̯̯	miak									mui̯̯		muʔi	muːʧi~mijak				mui̯̯ʔ			mejak	muʔi		mui̯̯ar			
MANY_4			apaʔa																							apæ								
MANY_5		weka									wei̯̯ka		awa			ewa	iwa						wɨr									joːwi		
MANY_6						mɨtʔiʃ																												
MANY_7																							wɨwɨht											
MANY_8												kʷinija																						
MANY_9															hwebenːa																			huebeena
MANY_10					soːtɨ														soːntɨn					soːntɨn										
MANY_11										kaasta																								
MANY_12																											surapĕqui̯̯							
MANY_13																																	apaʔnatːɨ	
MEAT_1	waʔiʃ					waʔiʃ	weʔiraʔa							waaʔiʃ	wakas																			
MEAT_2												wai̯̯																						
MEAT_3																tɨːnːa							kaːrniʔ											
MEAT_4				nakat͡ɬ					nakat												nakat	neket			bakas			nakat͡ɬ						
MEAT_5		saʔpa						sata~saba~saabaʔa		sikʷi	saʔpa																sata							
MEAT_6			tukːu̯api										tuku̯aːvi				tukːu	tucuɡue	tukːu					tukːu		tukːu̯a			ʧuːkuɡ	tuːkin		tuɡuwa	tukːu̯api	teku̯a
MEAT_7					tɨkːapːɨh																													
MEAT_8																															tikoɲwat			
MEAT_9																				hai̯̯van														
MOON_1			mijatokopːi																														mɨatːakoci	
MOON_2																																mɨːjabiʃt		
MOON_3																tamɨʔa																		
MOON_4																				saʂaːd														
MOON_5								metzat										masːadaɡa																
MOON_6	menaly	meʧa		meːct͡ɬi	mɨa	mɨnily			meːcti		meca	meca	mɨazi	moyla	meeʧa		mɨha	masa	mɨa		mecti	mest	mɨaːʈ͡ʂ	mɨa	masan	mɨæ	meʧa	mi̯ect͡ɬiː	maʂaːd	moar~mu̯aːr	mecat			meʧa
MOON_7										mɨːjawɨ																								
MOON_8																											æɡui̯̯t							
MOON_9							maʃkɨraʔi																											
MOUNTAIN_1							hɨri																								hai̯̯t			
MOUNTAIN_2												jamuri																				muwaːl		
MOUNTAIN_3																															njokoro			
MOUNTAIN_4				tepːeːt͡ɬ				ʦavit	tepeːt	tɨːkʷi										doʔaːɡ~tonica	tepet						ʦæɡui̯̯	tepi̯et͡ɬ	doʔaɡ					
MOUNTAIN_5		rajabo			tojavi														tojapin					tojapin										
MOUNTAIN_6	qawiʃ	ɡawi	kai̯̯pa							tɨːwi	kawi		keːvi	qawiiʧa	kawi	toja	kai̯̯pa						qai̯̯ːʦ			kai̯̯pa				xai̯̯	kahi~kahu~kav		kaapi	kawi~kau̯̯
MOUNTAIN_7						pɨʔawʔa																												
MOUNTAIN_8																									oi̯̯dʱaʔ									
MOUNTAIN_9																		ʦabulica																
MOUTH_1				kamakt͡ɬ																								kamak						
MOUTH_2													tɨbivɨ																			toʔoɡo	tɨpːapi	
MOUTH_3	tamal	rini	tɨːmpa	teːnt͡ɬi	tɨpe	tamʔa	tyenʲi	tenit	teːn		ʦuʔa	teni		tamat	tee	tɨpːe	tɨpːa	tuni	tɨmpe	tɨn	ten~teːn	ten	ʂɨʈ͡ʂ	tɨmpe	ʧiɲ	tɨmpa		ti̯en	ʧini	toŋin	tinir			teni~teeni
MOUTH_4										moʔa																								
NAME_1							antʲaʔaru												natɨpinia															
NAME_2																nanijanːa	nanianːa																	
NAME_3		rewa	niapi		nahnia								nijaːvi											nihja		niaː							niaː	
NAME_4				toːkaːi̯̯t͡ɬ		tiwʔa		teɡu̯at	toːkay											tɨːɡiɡ	tukey						teɡu̯a	tukø	ʧɨːɡiɡ					
NAME_5	tewal						antʲawaː			tɨŋwni	tewa	tewa		tuŋla	tewam																temwara	indiŋwa~tiŋwa		tea
NAME_6																							tɨwanʦ											
NAME_7																														tu̯aːnʲan				
NAME_8																		tutuɡaraɡa																
NECK_1																					keckuju							keʧkʷahjo						
NECK_2																					kesckcuju													
NECK_3																	pukːakːwa																	
NECK_4																		ʦuscuvo																
NECK_5																												keʧkoʧt͡ɬa						
NECK_6																							ŋɨhɨʦ~ŋɨhɨʔ											
NECK_7							kɨhpi				kuhtamo																							
NECK_8		ɡuta	kuta	kʷeʧt͡ɬi		qilyʔa		ʦutat	keʧ	kʷaapi		kɨi̯̯pi~katuci	kuravi	qelat	biʔa	kutːa	kutːa		kuta	kuʂuv~kuʂvo		koʃt			kuxbo	kuta	ʦuta		kuswo			kulaːn	kutapi	kutana
NECK_9																														ŋoːŋ	moar			
NECK_10	pily				tojo																										kʷai̯̯r			
NECK_11																								tojompɨh										
NEW_1		kukiwame																																
NEW_2											kaweruma																							
NEW_3																									xibkam									
NEW_4				jankʷik					jaːnɡui̯̯k																			jankʷiːk						
NEW_5							ahkʷa	hubari				hekʷa																						
NEW_6													ɨːvitɨ	iːpit			pɨtɨ						amai̯̯t							imuːt		mapita	aːkatɨ	
NEW_7			ɨaka		ɨkɨ														ɨkɨ					ɨkɨ		aɨ̯̯			wɨʧij					
NEW_8																		butːude		vɨtud							veu̯̯catoa							
NEW_9																pɨtɨttɨpːɨ																		
NEW_10	paŋiʃ					paŋiʃ									bemela																			bemela
NEW_11										pɨːhɨ																								
NEW_12																															hemesat			
NIGHT_1				yoːawalli					jowaːl													owel						jowaliː						
NIGHT_2																					ujuvali													
NIGHT_3																														jau̯̯ke				
NIGHT_4										mihi																								
NIGHT_5																													ʧuhuɡ					
NIGHT_6										mihikpɨ																								
NIGHT_7	tukmijat				tukani	tukmut	tɨkaʔa				tuɡao	tɨkarika	tuɡwa	tuukumit	tukaari	toqa	tuka~tukːaː	tucaɡui̯̯	tukʷani	tukɡam			tuːk	tukani	tukaʔ	tukʷa	doʦːo					tuːɡit~tuːɡal	tukʷana	tukaria
NIGHT_8			tuwanu					ʧu̯ari																										
NIGHT_9		rukawali																																
NIGHT_10																					tikjuvu̯ali													
NIGHT_11																															kirimoalit			
NO OR NOT_1																		mai̯̯tiu̯d~mai̯̯tudo																
NO OR NOT_2																qatuʔu																		
NO OR NOT_3																				heː												haʃ		
NO OR NOT_4	kiʔi	ke	kacu	aʔmoː	ke	qai̯̯	ka~kai̯̯	ʦa	amo	qa~qaʔe	kaʔi	meta		qai̯̯	kaː		kai̯̯		ke	pim	ma		qai̯̯	ke	ʧam	ka	ʦai̯̯	amo	pi~piaʔa	xai̯̯	ka		ka	ka~kaː~kee
NO OR NOT_5													juwaːtɨ																					
NOSE_1													muviːtoʔovebe																				mopotːʔopːɨ	
NOSE_2								dacat										daka		daːk					dak				daːk					
NOSE_3		aka		jakat͡ɬ					jekacol	jaqa	jahka				jekːa						jaka	jeket						jekacol						jeka
NOSE_4							ʦuʔuri					ʦuri																						
NOSE_5	mul		mupi		muvi	mu								muuvil		mupi	mupi		mupin					mupin		mupɨ				møpin		mupit		
NOSE_6																							mukpiʔ											
NOSE_7																															nikisor			
OLD_1							vai̯̯hsi																											
OLD_2																							uvihpɨʦ											
OLD_3									soltik																			soltiːk						
OLD_4							vastaʔa																											
OLD_5								dotzi																										
OLD_6																											daɡu̯at							
OLD_7																												bi̯eben						
OLD_8																									jaɡɨtˀ					eraːxpo~eraːkpo			wiitapu	
OLD_9			ɨi̯̯tːɨpːɨw																															
OLD_10				weːweʔ					weːwet	wɨːjoʔo~wɨːja					juːwa							ewe				iɨ̯						uːlawɨt		joː
OLD_11						awɨi̯̯lve																												
OLD_12		ocerame									ocirume																							
OLD_13					ʦuku							raci	ʔiːtʲ														oze				ʦamu~samo			
OLD_14																mu̯a	mu̯a		pɨai̯̯					pɨai̯̯										
OLD_15																		ʦuli~alculi		kɨli	ʧuleh													
OLD_16														amqi																				
OLD_17																																uːʔuːlawica		
OLD_18																																	nanapːɨtɨ	
OLD_19													hui̯̯ʔekʷeːpɨ~hɨːjʔekʷeːpɨ																					
OLD_20																													hɨkihukam					
ONE_1																		huma		hɨma									hɨmako		heme			
ONE_2																				maːdo					man									
ONE_3	suplje	bile	suː	seː	sɨmːɨ	sulit~supul	sei̯	sei̯̯	seː	sɨːka	pire	zewi	suju	supul	seenu	sɨmɨ	sɨmɨ		sɨwɨ~sɨmːɨ		se	se		sɨmːɨ		ʃuː	se	si̯e~sente		puku		ʧiːʧ	suːjis	senu
ONE_4																							hou̯̯kp											
PATH OR ROAD_1							huje					huje																						
PATH OR ROAD_2																											donønăi~ɡui̯̯nonăi~pinonăi							
PATH OR ROAD_3	pit	bowe	poʔo		puʔe	pit		vovet		pøhɨ	poe		toːvɨ	pet	booʔo	pojo	poː	boi̯̯	poʔi	voːɡ			pooqt~poːʔ	poʔe	boi̯̯	poː	bowe			pet		poht	poo	booʔo
PATH OR ROAD_4				oʔt͡ɬi																		otˀkan												
PATH OR ROAD_5									ohti												uhti							oht͡ɬiː	woːɡ		wota			
PERSON_1												teɨ̯̯teri																			tamoi̯̯tam			
PERSON_2						ataxʔa	tyevi							ataax																				
PERSON_3				t͡ɬaːkat͡ɬ					taːkajoːt												taɡat		taːqt					t͡ɬøka		taraxat				
PERSON_4	taxliswet																																	
PERSON_5																											uriaʧa						nuuci	
PERSON_6															joreme																			joeme
PERSON_7			nɨwɨ		nɨmɨ			doːme		sino			nɨwɨ			nɨːmːɨ	nɨmɨ	odame	nɨmɨ					nɨwɨ		nɨŋwɨ~nɨn						nɨmɨ		
PERSON_8																									jatkam									
PERSON_9																				hɨmadkam									hɨmajkam					
PERSON_10		paɡotu̯ame																																
PERSON_11											ihpakorume																							
RAIN (PRECIPITATION)_1				kiawit͡ɬ													paɨ̯̯mat͡ɬ							paɨ̯na										
RAIN (PRECIPITATION)_2																												kiːjabiːt͡ɬ						
RAIN (PRECIPITATION)_3												ki̯ewijera																						
RAIN (PRECIPITATION)_4									kiʧwit~kiʧaːt																									
RAIN (PRECIPITATION)_5														axilax																				
RAIN (PRECIPITATION)_6																											dyrurăi~værorăi~dyrarai̯							
RAIN (PRECIPITATION)_7																																taŋ~andaŋ		
RAIN (PRECIPITATION)_8							viitʲe	ducan~duqui̯̯								tɨːkːwa		daqui̯̯~duqui̯̯		duːk					duk					aqwakin				
RAIN (PRECIPITATION)_9																tɨːkʷape																		
RAIN (PRECIPITATION)_10																											ahra				horoy			
RAIN (PRECIPITATION)_11		uʔki									juʔki				jukːu														juːki					juku
RAIN (PRECIPITATION)_12																					wetciat													
RAIN (PRECIPITATION)_13										joojoki													woːŋt										uwatɨ	
RAIN (PRECIPITATION)_14	wewniʃ~wewen		ɨwa		ɨma	wɨwɨ							uwa						ɨma					ɨma		uŋwa								
RAIN (PRECIPITATION)_15										jojaŋwɨnɨ																								
RED_1				ʧiʧiːltik					ʧiːʧiːltik												ʧiltik							ʧiʧiltiːk						
RED_2	selnekiʃ																																	
RED_3																							ʂɨriːriʔn											
RED_4						kʷati	paʔu			pala		reta													bɨʔ		setːa~setai̯̯							
RED_5		serakame						sikei̯							sikili														swɨɡi		sawakar			sikiʔi
RED_6																				svɨɡ														
RED_7					eka								aɡa				aʦːa		anka					enka		aŋkæ								
RED_8			aŋkaka																														akːakatɨ	
RED_9																aqːapono																		
RED_10								vasei̯̯																										
RED_11																		oamasmoe																
RED_12																														kʷahoxa				
RED_13																																melʔmel		
RED_14											sehtaname																							
RED_15														qwajaqwjaʃ																				
ROOT_1			tɨtɨnapɨ		tɨrana								tɨn			tɨtɨna	tɨna	taca	tɨtɨna	tatka				tɨtɨna	tak	tɨna			tatk				tɨnaapi	
ROOT_2	pukuʔu																																	
ROOT_3						wala																								wiwin		wiːʃi		
ROOT_4		nawa		t͡ɬaneːlwat͡ɬ					naːlwat		nawa				naːwa												nawa	nelwajut͡ɬ~nelwat͡ɬ						nawa
ROOT_5							naanaʔa	nava		ŋaʔat		nana											ŋaːqaw								namusir			
ROOT_6														kʷiinamuʃ																				
ROOT_7																					inenɡwaho													
ROPE_1							kai̯̯hnari					kau̯̯nari																						
ROPE_2																				tahum						tɨʃa	bu							
ROPE_3																				ɡui̯̯raʧa			qai̯̯kʷt											
ROPE_4				mekaːt͡ɬ					mekat												mekat							mekat͡ɬ						
ROPE_5													tuʔuru												tɨrbui̯̯ɲ								sapɨ	
ROPE_6			utumpɨ																tɨmukːu					tɨmukːu										
ROPE_7								teɡomi								tɨqapːo	tɨkapːu						ʦikoːtiʔ											
ROPE_8																		turovini																
ROPE_9	wanal	wiila			wia						witari				witeri														wuːɖ			yuːwil		wikia
ROPE_10						wiʧuʔɨt								wiiʧat																				
ROPE_11													wʔivs																					
ROPE_12										wikpaŋwa																								
ROPE_13																															mitaranbsɡ			
ROUND_1																			munukantɨn					ponokantɨn										
ROUND_2													muduʔnidɨ																					
ROUND_3																																	pootːɨkːwatɨ	
ROUND_4																							pucupuʔq											
ROUND_5																														turaːrkiwiʔ				
ROUND_6																	paʦːipːonoʔa~paʦːipːunuʔa																	
ROUND_7									teolotik																									
ROUND_8																												miːmiːltiʦ						
ROUND_9				jawalli																														
ROUND_10																													olas					
ROUND_11							huʔura																											
ROUND_12											kahpola																							
ROUND_13																		ʦabulica		kovolik					xikoːl̥ik									
ROUND_14					topːonitɨ			tacore~tacoris~ʦaporis								atːɨppono											ʦapːŏra~ʦapːŏri							
ROUND_15								bola							lobːai̯̯~lobola																			lobola~robːoʔi
ROUND_16	pumule	ɡapo				puvɨ								peeva												potːo~poːtːø								kiiʧu
ROUND_17																																muluŋwal~muluʔuŋa		
ROUND_18			munuŋki																															
ROUND_19										pølaŋpɨ																								
SALT_1			asoʔna	istat͡ɬ					istat͡ɬ												istat͡ɬ	ostet						istat͡ɬ						
SALT_2	iŋily				onːavi		unah	onat		øŋa	wona	uːna	owavi	eŋla	oona	omːa	onapi	onːe	omapin	on				onapin	on	oa			on	aŋor	onat	oːnahl	oapi	ona
SALT_3		kona																																
SALT_4						jɨwal																												
SALT_5																							ʦukaʔt											
SAND_1					pasiwapi												pasiwapːɨ							pasiampin										
SAND_2																			pasiŋwampɨh															
SAND_3	ŋaʧiʃ																																	
SAND_4																			kuʦːapːɨh															
SAND_5													ʃihʷabɨ																		sihat	ʃihpit		
SAND_6																		ore~oːe							oi̯̯ja									
SAND_7						haxal														hia										uheːt~oːhit				
SAND_8			otːapɨ																				oːqʈ͡ʂ						oʔoɖ					
SAND_9																pasːiwa										patɨ								
SAND_10		sate		ʃaːlli			se	sa~sata	ʃaːl		sete	ziakari~ziu̯kari			seeʔe						aʃal							ʃøliː		piri			siwapːɨ	seeʔe
SAND_11										tɨi̯̯wa																								
SAND_12														exval																				
SAY_1												hai̯̯		hihija	hiawa													htoa						hiawa~hia
SAY_2	kutaʃ								kihtoːa	kita										tɨʔɨ														
SAY_3		ʧani		iʔtoːa		jaxɨ	ʃa	aɡu̯an~teen			ʦa~ʦe	ite						aːɡi	jɨkʷi	aːɡa			kɨi̯̯				tui̯̯~tʰui̯̯		aːɡ	paːri				
SAY_4					niːkʷi																			niːkʷi		naːnia							mai̯̯kːɨ~mai̯̯kːa	
SAY_5			mai̯̯										meː			ine~ineː	ɨnakːwi~ɨnaʔwi				inas						era				amwa~omwa			
SAY_6																																piŋɡɨ		
SAY_7																									tɨi̯̯jaʔ									
SEE_1																												hta		hutaa~huːtu				
SEE_2							sei̯hra																											
SEE_3																							hihi											
SEE_4								vitzan																			vitza							
SEE_5										jori		ni̯ere																						
SEE_6		naʧi~neʔ																nianto		nɨi̯̯d					nɨi̯̯ɲ				nɨi̯̯d					
SEE_7																		nunːide																
SEE_8		eʔne~neʔne									neʔne																							
SEE_9	teew		punːiː	itːa	puni	tɨwa			ta			zei̯̯	pikeː~pɨni	tiiwi~tow	biʧːa	puni	puni~punːi~puʔni		pui̯̯		ita	ote		pui̯̯~puni		pɨni					tema~temo		pɨnikːa	biʧa
SEE_10																																taːwɨɡɨt		
SEED_1									ʃinaːʧ																			ʃiːnøʧt͡ɬi						
SEED_2								suvatzi																										
SEED_3												imɨari																						
SEED_4																					aju													
SEED_5				aʧt͡ɬi			aci															aʧ												
SEED_6												haci									ajuhwaʧ													
SEED_7																															waciran			
SEED_8			puʔipi										puʔivi														vuʧit						pɨʔiapi	
SEED_9		tali															pui̯̯	usːoqui̯̯		kai̯̯									kai̯̯					
SEED_10	puʧily				pehe	puʃ				poosi	pahci			puʃla	baʧia	pusi			pehe				puːʦ	pehe		puʔiɨ̯̯				puːʈ͡ʂin		punʒil		baʧia
SEED_11																									kai̯̯ʧuk									
SHARP_1																											ɡui̯̯tzu						kuwaakatːɨ	
SHARP_2																		mucaɡo		mucada					muuk				muuk					
SHARP_3						ŋavɨ																												
SHARP_4															bwawite																			bwawɨte~bwawi
SHARP_5		ʧuta		tentia																								t͡ɬatekiː						
SHARP_6	tama				kɨma				teːneh	qala			kuwaː			kɨwaː	kɨmaː		kɨma		teni			kɨma		kɨŋʷaː								
SHARP_7			kɨwakai̯̯											ʂowai̯̯																				
SHARP_8											jolame																							
SHARP_9							antamɨːmɨ																											
SHARP_10																							hacaːʔi											
SHORT_1														kapakpamal																				
SHORT_2																								kɨpihtɨn										
SHORT_3											eʔmeruma~aʔmerima									dumarica														
SHORT_4																									dumaːl̥									
SHORT_5																														kamuhoʔ				
SHORT_6						mutɨqɨ																	mutipik											
SHORT_7			topici					ʧupica															ʦaːpuʔ				sapːada~sapːata							
SHORT_8	muti									ʦaava					pooʧi		miʦːi				kutu					topɨ~topːɨ								poʧilai̯̯
SHORT_9																		kavulika											ʂopolk					
SHORT_10																							qapockaʔ											
SHORT_11																topːociʦːini			topːoʦːitɨ															
SHORT_12													tovʔepiːʧɨ																			tabuːʔupil		
SHORT_13		kuʔteli			paʔitɨːci																													
SHORT_14				ʦicikicin																								ʦiciːkiːci						
SHORT_15							ʦapwatun		ʦikciːn																									
SHORT_16																																	kapaʔatːokowatːɨ	
SKIN_1																		ulidaɡa		ɨlidaɡ									ɨldaɡ					
SKIN_2		wiʧi									wiʔci	wi													joʔ									
SKIN_3				kwet͡ɬaʃt͡ɬi					kʷetaʃio												kʷetasti	kʷeteʃt						kʷiːt͡ɬaʃt͡ɬi						
SKIN_4																															kvici			
SKIN_5												nawi			beewa		pɨhɨ										bewa							bea
SKIN_6							navi																											
SKIN_7	saval													taavaʃ																				
