	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
WARM_2													ʃokʃo		liɛkːɑs		liəɡːɐs~pɒːkːɐs						
WARM_3														hekusɯ									
WARM_4				mɛlɛɡ			meɭək					mɑːltip											
WARM_5	ʎembe		læmːin		læmːæː	læmːin					lɛm	reːɣ	leβe	ɲyɲɑ							læmʲ		læmːi
WARM_6																			jibɑd				
WARM_7									ʃonɯt	ʃonɯd										ʃunɯt			
WARM_8		soe			soːjɑ~vɑri											pyː						soːjɤ	
WARM_9																		pɨjβɛlɛs					
WATER_1	vedʲ	vesi		viːz	vezi	vɛsi		ʧaːʣʲ	vɑ	vɑ	vɛʒ		βyt	bɯʔ	ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ		vu	vɛzi	vesi	vesˑi
WATER_2			ʋesi				jəŋk					wit				yt			jiʔ				
WE_1	miɲ	meie	me	mi	møː	myœ	məŋ	mɨjː	mijɤ	mi	mɛːɡ	mɑːn	me	mɯŋ	mij	meː	miʝɐ	mijːiɛh	mɑɲɑʔ	mi	mœ	myː	miːʔ
WET_1																ʨentɑʎ							
WET_2																			səʔɲuj				
WET_3	nɑʧko			nɛdvɛʃ				ɲuːʦkas					noʧko		ɲʊ̯ɔskːɑs		ɲuəʦkɒs						
WET_4														ɲetɯbɯə									
WET_5							lɑ̆ləŋ		uʎ														
WET_6		mærk	mærkæ		mærɡ̊æ	mærkæ	mŏrɯ					ɲɑːr									mærɡ	mærʧ	
WET_7											kɑˀʒːi									kot			
WET_8									vɑ	vɑ								luβːɛ					likˑɤ
WET_9																							hæmː
WHAT_1	meʑe	mis	mi	mi	mi	mi	mø̆ɣi	meɡː~miː	mɯj	mɯj	mis	mɑn	mo	mɑː	mij		miːɐ	mij	ŋɑmɡæ	mɑ	mi	mikæ	miæ
WHAT_2																qɑji							
WHERE_1			misːæ	mibɛn																			
WHERE_2	koso	kus			kuz	kʊsːɑ	kot	kasʲt	kɯtɤn	kɤn	kus	χoːt	kuʃto	kuni	kɔs	kuːn~qɑjiqən	kosʲtʲɘ	kʉsniɛ	xəɲɑnɑ	kɯtɯn	kʊs	kuzɑ	kˑon
WHERE_3				hol																			
WHITE_1										jeʤɯd		jɑːŋk											
WHITE_2							næɣi													tɤdʲɯ			
WHITE_3	ɑʃo											ɲɑːr	oʃ	sɯr		sɤrə							
WHITE_4		vɑlke			vɑlkiɑ	vɑlkiɛ		viːlːke			vɑːldɑ				viɛlɑkɑh		viəlɡːɐd	βeːlkɛs	seːrʔ		vɑʊɡɛd		vɑlkɤ
WHITE_5																						vɑlɡɤkɤz	
WHITE_6									ʨoʨkom														
WHITE_7				fɛɦeːr																			
WHITE_8			ʋɑlkoinen																				
WHO_1	ki	kes	kukɑ~ken	ki	kuɡ̊ɑ~ken	kɛn	kojɯ	keː~keɡː	kin	kod~kin	kis		kuðo~kø	sɯlɯ	kij	kuti	c͡çiːɐ	kiɛ	xibʲɑ	kin	kɛn	ʧen	kˑiæ
WHO_2												χoːŋχɑ											
WIDE_1		lɑi	leʋeæ		levˑiːæ	lɛviɛ				otɑ	lɑiɡɑː								lɑtɑ		lɛvɛd	lɑdʲː	lɑkʲɑ
WIDE_2				seːlɛʃ																			
WIDE_3									pɑɕkɯt	pɑɕkɯd										pɑɕkɯt			
WIDE_4														tɑntəɡəː		ʧɑːnʧə							
WIDE_5												pɑːŋχəŋ											
WIDE_6							komət	koːmʲːtesʲ					kumðɑ				kobdːi	kamtɛ					
WIDE_7															kɔvtɑh								
WIDE_8	keʎej																						
WIND_1							wɑt					woːt											
WIND_2													mɑrðeʒ			merkə			mʲeːrʦʲɑ				
WIND_3								piːŋːk							piɛɡkɑ		piəɡːɐ	pɨɛkːɛ					
WIND_4	vɑrmɑ	tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ			biə						tɤl		tuːli	tˑuːlʲ
WING_1	ɕolmo			saːrɲ									ʃulðə̠r										
WING_2		tiːp	siːpi		siːb̥i	siːpi		suejː			tiːbɨz	towəl		ʧuo	sɔ̯ɑcːi		suaʝːɐ	soɒja	toː		suːɡ	siːpi	sˑiːp
WING_3									bord	bord		mɑrk				kuːtə				burd			
WING_4							pɑ̆jlɑŋ																
WOMAN_1	ɑvɑ	nɑine	nɑinen	nøː~ɒsːoɲ	nɑin	nɑini	ni	nɨzan	iɲkɑ	ɑɲ	nɑi	neː		nɯ	nisʊ	imːɑ	neːzːɒn	nyjsɛnɛ	ɲeː		nɑinɛ	nɑin	nɑːnɤ
WOMAN_2													βɑte										
WOMAN_3																				kɯʃno			
WOMAN_4													yðə̠rɑmɑʃ										
WOMAN_5										nɯvbɑbɑ													
WORM_1										nomɯr										numɯr			
WORM_2		usː																					husʲː
WORM_3			mɑto		mɑd̥o	mɑtɔ		maːdː							maːhtʊ		maːtːɐ				mɑdɔ		
WORM_4	suks			feːrɛɡ			soɣ		ɡɑɡ			peːrk	ʃukʃ			ʧuk						touko	vɑkɤl
WORM_5																			xəlɨ				
WORM_6														kəʎɕyʔə									
YEAR_1		ɑːstːɑ																				ɑːstɑik	ɑːsˑtˑɑkˑ
YEAR_2	ije			eːv			ɑl	ɨɡʲː					ij		jɑhki		eːc͡çːɘ	jæːpiɛ		ɑr			
YEAR_3					voːz	vʊɔsi			vo~ɡod	vo	ɑːiɡɑst	tɑːl				po			poː		vɔzʲ		
YEAR_4														hyə									
YEAR_5			ʋuosi																				
YELLOW_1		kolːɑne	keltɑinen		keltɑin	kɛltɑni																kɤltɤin	kˑɤlːɑnɤ
YELLOW_2				ʃaːrɡɒ			kullø̆j				viːri		sɑrə̠										
YELLOW_3	oʒo								veʒ	viʒ		kɑsm								ʧuʒ			
YELLOW_4																pɑtəʎ							
YELLOW_5								ruʧːkesʲ							fiskes		viskːɐd	βiskɛs					
YELLOW_6														todʲɑkuə					tɑsʲeːxæj				
YELLOW_7																					pɑkʊinɛ		
YELLOW_8													nɑrə̠ɲʧe										
