	Bemba	Bulu	Fang	Ganda	Gogo	Haya	Kalanga	Kamba	Kikuyu	Kimbundu	Koongo	Lingala	Lozi	Luba-Katanga	Luba-Lulua	Makhuwa	Meru	Ndonga	Ndzwani Comorian	Ngazidja Comorian	North Ndebele	Nyanja	Nyankole	Rundi	Shona	Songe	Sukuma	Swahili	Tonga	Tsonga	Tswa	Tswana	Umbundu	Venda	Xhosa	Yaka	Zulu
ROAD_3	ǹsila				nzîla			nzea	ɲjerá	njila	nzila	nzelá	nzila		nzílá	nttála		ondjila						inzira	nzìrà		nzila	nʄia	inzila	nd͡lela	nd͡lela			ndʰila	ind͡ɮela	ndíá	índ͡ɮʱèlà
ROAD_4		zen	zən				zila										ʃija		paré	paré		jira										ʦɪ̀là	óudjílà				
ROAD_5				kkubo																																	
ROAD_6																					umɡwaǃo																
ROOT_1		nkaɲ	ŋ̍kaŋ																																		
ROOT_2										ndanji																	nzwi										
ROOT_3				mulandila							mwansi																		imujanda								
ROOT_4	ùmusila				ḿdela	omuzi	ʣi	moi	mòrì				mubisi		múzí		nrari	omuʤi	mwízi	mzi		zu	omuzi	umuzi	muʣì	muʃì		mzizi				dì		muʣi		nɡìlì	
ROOT_5														ji																							
ROOT_6																														riminʦu	liminʦu						
ROOT_7												mokánɡá									impande												ólúmbómbò				ímpàndè
ROOT_8																nritaatʰi																					
ROOT_9																																			inɡǀambu		
SALT_1		nku	ŋ̍ku	munɲo	mwíino	mwoɲu		moɲo	moóɲo		munɡwa	monɡwa			mukèlèà	maakʰa				mɲo			omwoɲo	umwuɲu	muɲu	munɡwa	mun̤u	muɲu		múɲú			omonɡwa				
SALT_2																																		mataβa			
SALT_3																	ʃimbi		ʃíŋɡo																		
SALT_4	ʧele																				iʧwʔaji	ʧére										ʦwáí			itjuwa	kúá	iʦwaji
SAND_1													muʃabati								isiɬabatʰi																ísíɬàbâtʰì
SAND_2								keðaŋɡaðe																													
SAND_3																ʔnhááva																				kɛ́nzɛ́	
SAND_4				museɲu		omuʃeɲe									lúséŋá								omuʃeeɲi	umuseɲi													
SAND_5		nselek	n̩sələʔ																																		
SAND_6	ùmusènɡa				mhaáŋka				moθâŋɡa					musenɡa			nsanɡa		mʦàŋɡa	mʦaŋɡa								mʧanɡa	musenɡa								
SAND_7																		evi							jéʧà								évè				
SAND_8							seʧe			senɡe	senɡi	zɛlɔ										ʧenɡa								sává	seke	ʃàwà			isanti		
SAND_9																										mafjènkjeɲì											
SEE_1				laba																			reeba														
SEE_2	mona	jen	jen		wona	bona		ɔna	ɔ́na	mona	mona	móna	bona	mona	moná	oóna		mona	óna	ona	bona	ona		bona	óna	mòna	bona	ona	bona	vóná	wóná	bɔ́ná	mólá	βona	bona	tá	bónà
SEE_3																	lolija																				
SKIN_1												lopóso	litalo																								
SKIN_2																nrápála																					
SKIN_3					ɲciíŋɡo																									nɬonɡé	ɬónɡé						
SKIN_4				nkuta															ŋɡózi	ŋɡòzi		nɡuo						nɡozi									
SKIN_5	nkàndà						ɡanda	kekɔndɛ	ɣekɔndɛ́		nkanda						ikanda								ɡanda				ícíkanda					lukanda			
SKIN_6		ékôp	ekop							kiba								oʃipa								ekòba	iɡula					t͡ɬàpɪ̀	éko̍vá			kátá	
SKIN_7														lukoba	díkoba						isiɡoɡo																ísíkʰùmbà
SKIN_8																							ekiʃuʃu														
SKIN_9																																			ijwambu		
SKIN_10						omubilihomme																															
SKIN_11																								uruhu													
SKY_1					ulaŋɡa														wíŋɡu									uwinɡu									
SKY_2			ʣop																	biŋɡu		tʰambo			denɡa												
SKY_3																																				nzàmbé	
SKY_4				ɡɡuru		eiɡulu			ìɣòrò		zulu	likoló											eiɡuru							tʼìlò					izulu		izulu
SKY_5								jajaja																ijuru		eilu											
SKY_6		jôp														irímu	iruveu															ápí					
SKY_7															djulu																						
SKY_8																																		lʰitʰadʰulu			
SKY_9																					isibakabaka																
SLEEP (STATE)_1		ôjo	ojo																																		
SLEEP (STATE)_2																	nruo																				
SLEEP (STATE)_3																ikʰóve																		kʰoɸe			
SLEEP (STATE)_4	utùlo			otulo		otulo		tɔɔ	tɔrɔ̌	kilu	tulu				túlu				lála	lála		tuló		amatiro		túlǒ	tulo					rɔ̀kɔ̀	étúlo̍				
SLEEP (STATE)_5																									hope												
SLEEP (STATE)_6					ntóoŋɡo							mpɔnɡí									ubutʰonɡo									βur̥oŋɡó					ubútʰoŋɡo	tɔ̀nɡì	ubútʰoŋɡo
SLEEP (STATE)_7																		oomposi											n̍ɡonzi								
SLEEP (STATE)_8																												sinɡizi									
SLEEP (STATE)_9							nkopeʃulo																														
SLEEP (STATE)_10																							okuɡwejeɡjera														
SMOKE (EXHAUST)_1	iʧùnsi	ôtita	oʦira		ljóosi		si			diʃi	mwisi		musi	mwîʃi	mwînʃí	mwiíʃi	musu	olwiθi	mósi	ʤosi	tʰunǃa	ʦí		umwoʦi	ùʦí	mîʃi	ljoʧi	moʃi	íbúsi	músí	músí	sí	ówísí	muʦi	uḿsi	múè	úmúsì
SMOKE (EXHAUST)_2						omwiika		sjoki															omwika														
SMOKE (EXHAUST)_3				mukka																																	
SMOKE (EXHAUST)_4												mólinɡa																									
SMOKE (EXHAUST)_5									ndɔ̀ːɣɔ̀																												
SNAKE_1		njo	ɲo										noha			inwáa			ɲóha	ɲóha													onjoha	nʰowa			
SNAKE_2				musota	nzôka	enjoka	ɲoka	nzoka				njóka			nnjòka		ʃoka				injoka	nʣiira	enjoka	inɡoka	ɲoka	nioka	nzoka	ɲoka		ɲókʼá	ɲoka	nɔ́χá			iɲoka	nzɔ	iɲoka
SNAKE_3											mboma																										
SNAKE_4									ɲamojaðe																												
SNAKE_5	iʧilamba																																				
STONE_1				ejjinja													iwe	emanja				alá					iwe						éwe̍				
STONE_2							bɡe			tadi	tadi																					t͡ɬàpá					
STONE_3	ìlibwe				íbwe	eibale		eβia					liʧwe	diːbwe	díbwé				bwé	bwè			eibaare	ibuje	bwe	ebwà		ʄiwe	ibbwe	ribje	ʃwa				ilitje	bùè	íʧè
STONE_4																					iliʧʔe																
STONE_5																																		muʣiβo			
STONE_6		akok	akɔʔ																																		
STONE_7												libánɡá																									
STONE_8									ihíɣa																												
STONE_9																ʔnlùku																					
SUN_1																														djambu	ɡambu		éku̍mbí				
SUN_2											ntanɡu							etanɡo			ilanɡa														ilanɡa		ìlànɡà
SUN_3		jôp		njuba																						ńɡùba											
SUN_4	akàsuba				ízuva	eizoba	ʒuba							djuba	dîbá								eizooba	izuba					zuba			ʦàʦí		dʰuβa			
SUN_5								sjoa	rióa	muaɲa		mói					saa		ʒúa	ʤua		ʣúwa			zuʋa		limi	ʄua									
SUN_6																																				ísé	
SUN_7																́nʧúwa																					
SUN_8			n̩loʣop																																		
SUN_9													lizazazi																								
TAIL_1									mutiːŋɡɔ́ɛ																											mbànɡú	
TAIL_2	umùkila			mukira	múcila	omukila				mukila	nkila	mokilá		kila	múkilá			omuʃila	mʃía	mʃía	isisila	ʧíra	omukira		muʧira	mukìla	nkila	mkia	mucila	nʧílá	ʧílá	χàt͡ɬá	úkɪ̠̍l̠á̠	muʧila	umsila		umsila
TAIL_3		njem	ŋɡjem																																		
TAIL_4							ŋwise	mweðɛ								mwila	njija																				
TAIL_5																								umurizo													
TAIL_6													muhata																								
THREE_1				satu	datu	iʃatu	tʰatu	itato	iθatu		tatu	mísáto	talu								tʰatʰu	itátu	ʃatu	tatu	n̤atu	satu	idatu	tatu					tatu		tʰatʰu	sátò	tʰatʰu
THREE_2		la	laa													raru	firaru		ráru	ráru										r̥ár̥u	nʱaru	rárʊ́		raru			
THREE_3															sàtùpronomnuméralʧardinal																						
TONGUE_1																		elaka											mulaka								
TONGUE_2	ulùlimi	ôjem	ojəm	lulimi	ilimi	olurimi	limi	oemɛ	roréme	dimi	ludimi	lolému	lulimi	ludìmi	lúdimí	nlumi	ulumi		ulími	ulíme	ulimi	líme	orurimi	ururimi	rìmì	edìmi	lulimi	ulimi		rirímí	lirímí	lɪ́mɪ́	élímí	lulimi	ulwimi	lémè	ulimi
TOOTH_1								eɛɔ	ìɣɛ̀ɣɔ̀									ejeɡo															éijò				
TOOTH_2	ilìːno	ason̂	asoŋ	elinɲo	líino	eliino	ʒino			diju	dinu	líno	liino	dîno	dînú	niino	mwiini		ʣíɲo	ʣíɲo	iziɲo	ʣíno	eriino	iriɲo	zínó	eìno	lino	ʄino	ílíɲo	tínó	tínó	ínɔ́		lʰinʰo	iziɲo	ínò	ízîɲò
TREE_1													kota											iɡiti					cisamu								
TREE_2																					isiɬaɬa																
TREE_3												nzeté								mdrí																	
TREE_4		élé	ele				ti																								siɲa	t͡ɬʰàrɪ̀	útì			lé	
TREE_5	ìʧimùti			muti	múti	omuti		mote	moté	muʃi	nti			muʧì	múʧi	mwíri	nri	omuti	mwirí				omuti		mutí	muʦʰi	linti	mti		murʱe				muri	umtʰi		umutʰi
TREE_6																						nténɡo															
TWO_1								ile		iadi	ole					ili		jaali	ilí	ilí		iwíri			ʋìrí			wili									
TWO_2	bili	baé	bɛɲ	bili		bili			iɣere			míbalé	beli	bìdì	bidi		fivili				bili		biri	biri		bàbìdì	ibili		bi̋le	mbírʱí	mbirí	bèdí	váːlì	βili	bini	báé	bili
TWO_3					ɲejete																																
VOMIT_1																					amaɬanzo													matanza			
VOMIT_2																			ravíha	raβiha																	
VOMIT_3	luk		jo								luka				lùka	rápʰjàa	jooka							ruka	ruʦa	lasa	luka								ɡabʱa	ló	
VOMIT_4					deeka	tabika		taβeka	táheka														tanaka					tapika									
VOMIT_5				sesema			tʰo					sanza	taza									sanza								ɬántʼa		t͡ɬʰáʦá	sanja				
VOMIT_6																																					bujisa
WALK_1		wulu	wulu														irajaaro																				
WALK_2	enda				jeenda					enda	enda				éndá	eétta		eenda		enda		jenda							eenda				éndà	enda			
WALK_3																							ɡjenda														
WALK_4									ʃɛ̀ːra				zamaja																								
WALK_5																											siminza										
WALK_6							nanɡajila							nânɡà																							
WALK_7				tambula		tambuka		tɛmbɛa				támbolá							dàɡa		hamba			tambuka	fámba	tàmbuka		tembea		fámbá	fámbá				hamba	támbol	hamba
WATER_1	amènsi	mendim	mənʣim	mazzi		emaizi			máːe	meɲa	masa	mái	nezi	mêma		maaʃi	mura	omeja	máʒi	máʤi	amanzi		amaizi	amazi		mêma	minzi	maʄi	ímáanzi	mátí	mátí	mèʦí		mád̪í	amanzi	máì	ámànzì
WATER_2							vula															ʣí											óvává				
WATER_3																									mʋura												
WATER_4					maleéŋɡa																																
WATER_5															mâjímáají																						
WATER_6								keɣwo																													
WIND_1								okoŋɡi																												vúnɡá	
WIND_2											kitembo																										
WIND_3	ela	évun̂ulu																															ofela				
WIND_4						omujaɡa										ipʰéjo					umoja		omujaɡa	umujaɡa	m̤epo		ɲaɡa			mójá				muja	umoja		umoja
WIND_5			m̩fuã	mpewo	mbého																																
WIND_6							pʰepo					mopɛpɛ							mpévo	upépo		pʰépo						upepo				pʰɪ́fɔ́					
WIND_7																	mburato																				
WIND_8									ròhùːhɔ̀																												
WOMAN_1								mondomoka											mnʈumamá	mnɖumamá																	
WOMAN_2																ntʰíjàna					inina																
WOMAN_3		minɡa	minŋɡa																									mwanamke									
WOMAN_4	umwànakaʃi													mwanamukàzi																							
WOMAN_5											nkento							omukiintu											mukaintu								
WOMAN_6																										mukàʃiba											
WOMAN_7									motuma			mwási															nkima									moétò	
WOMAN_8										mukaji							nka																úkajì				
WOMAN_9																														wánsátí	wásátí	sádí					
WOMAN_10				omukazi		omukazi	kaʣi						musali		múkazi							kázi	omukazi	umuɡore	káʣí									musaʣi	umfazi		úḿfâzì
WOMAN_11					mcéekulu																																
