	Cahuilla	Central Tarahumara	Chemehuevi	Classical Nahuatl	Comanche	Cupeño	El Nayar Cora	Eudeve	Highland Puebla Nahuatl	Hopi	Huarijío	Huichol	Kawaiisu	Luiseño	Mayo	Mono	Northern Paiute	Northern Tepehuan	Panamint	Pima Bajo	Pipil	Pochutec	Serrano	Shoshoni	Southeastern Tepehuan	Southern Paiute	Teguima	Tetelcingo Nahuatl	Tohono O'odham	Tongva	Tubar	Tübatulabal	Ute	Yaqui
SMALL_5													ɨːvʔepiːʧi							sviːd							baʧuʧu	ʦiciːkiːci						
SMALL_6	iniʃily															inociʦːiʔ							aɲiːʔi			miaʔ				anuysi				
SMALL_7								ʧupi		ʦaako		eʧipɨe~eʧimpe																	ʧumʧu					
SMALL_8			miʔau̯̯nci														tɨːci																miipːɨci	
SMALL_9					tɨe							pe							tɨai̯̯	aritu				tɨai̯̯										
SMALL_10						akulji									iliiʧːi			alai̯̯~ali~arali													ujir~uli			ili
SMALL_11							kɨlen																											
SMOKE (EXHAUST)_1		mori						moraɡu̯a			morewa																							
SMOKE (EXHAUST)_2																																uːi̯̯ja		
SMOKE (EXHAUST)_3																											moh							
SMOKE (EXHAUST)_4			kʷihipː									kɨ	kʷuhidɨ				kʷiː							kʷiː		kʷiɨ̯							kʷiipɨ	
SMOKE (EXHAUST)_5												kʷau̯̯ni		kuumit																ʈ͡ʂiaːn				
SMOKE (EXHAUST)_6	miʔat					miʔat																	moaːʔt							maːt				
SMOKE (EXHAUST)_7				poːst͡ɬi					poːkti	kʷiiciŋwɨ					bwiciria						pukti						piʧire	pukt͡ɬi						bwiʧia
SMOKE (EXHAUST)_8					kukːwiː		kɨci					kɨci				kukkuhi			kukːwiː					kukkʷiː										
SMOKE (EXHAUST)_9																		ʦubusci		kuːbdaɡ					kubʱɨx				kuːbs		kupicit			
SNAKE_1																							hɨːŋt											
SNAKE_2																																tuhat		
SNAKE_3		sinoi̯									sinoi̯̯							ʦoːi̯̯		vinoi̯̯														
SNAKE_4										løloŋw																								
SNAKE_5													toɡowa	piɨ̯̯qwala		toqoqːwa	toko		tokoa					tokoa		tokoa							tokoapi	
SNAKE_6							kuʔukuʔu	vacotz							baːkot		pasːinuʔju																	baakot
SNAKE_7	sewet					sɨwɨt																					sinot			ʃot				
SNAKE_8			kʷiːjaːci	koːwaːt͡ɬ					kowaːt			ku									kʷat	kuet			koʔ			kowat͡ɬ	koʔowi		koot			
SNAKE_9					kʷasinaboː																													
STAR_1			puːcipɨ		tacinupi								puːciːvɨ			tacinu										puːci							puuciːpi	
STAR_2																	paːtːusːupaʔa		taʦːiu̯mpi					tacɨɨmpin										
STAR_3	suʔwet						ʃuʔuraʔave																		ʧɨtʔ					ʃuʃjot				
STAR_4		seʔpoli		sit͡ɬalin		suʔul		sibora~sarin	siːtaliːn		soʔpori	zurawe		ʂuʔla							sital							sit͡ɬaliː				ʃuːl		
STAR_5															ʧokːi					siɨ̯̯ovaɡ~siavuɡui̯̯														ʧoki
STAR_6										soohɨ																	dærirai̯̯				soo			
STAR_7																				uhapa									huʔu					
STAR_8																				huhuɡa														
STAR_9																		jujupa																
STAR_10																							huːʔʈ͡ʂ											
STONE_1	qawiʃ					kawiʃ																												
STONE_2			tɨmpi	tet͡ɬ	tɨpi		tjetʲe	tet	tet		tehte	tete	tɨbiʧɨ	toota	tetːa	tɨpːi	tɨpːi		tɨmpin		tet	tot	tɨmɨt	tɨmpin		tɨmpɨ~tɨn	tet	ti̯etetu		tuːta~tota	tetat~terat	tɨnt	tɨpɨpːɨ	teta
STONE_3																				hod									hodai̯̯					
STONE_4																		jodːe							joːdai̯̯									
STONE_5		ree																																
STONE_6										ou̯̯a																								
SUN_1		rai̯̯enali							toːnal	taawa	tahenari	tau̯̯						tonːeli			tunal	tunel						tunaliː				taːl		
SUN_2	tamit		tapapːɨci	toːnatiu̯	tave	tamit	ʃɨka	tavi					tavi	timet	taːʔa	tape	tapa	tasːe	tapai̯̯	taʂ			taːmiat	tape	ʧat	tapa~tapi	tæt		taʂ	tamit	tata~tasalit		tapaci	taaʔa
SWIM_1						wɑj								wɑ̠̄jɑ																				
SWIM_2																												mɑːwilɑːnɑ			on~onɑ			
SWIM_3																													wɑʧːui̯̯					
SWIM_4										momortimɑ										komli̠miah														
SWIM_5											kaʔkena																							
SWIM_6																																aːpɑi̯̯ʔiʧ	ɑpipoti	
SWIM_7				aːkʷi																														
SWIM_8		ɑʔke̠	nɑpːɑkːɯ																nokoi̯̯ʦoi̯̯h														nɑpɑkːi	
SWIM_9													pɑːkenukʷːi																					
SWIM_10					pɑhɑpitːɯ										βɑhume	pɑhɑpi	pɑhɑpi							pɑhɑpi										βɑhume
SWIM_11							ɑhɑu̯̯βe					hɑu̯̯~hɑu̯̯rikɑ																						
TAIL_1		wasi									wahsi												wað									wiʃiː		
TAIL_2																				bahi									bahi					
TAIL_3										sɨri		kʷari						bai̯̯di							bʱai̯̯									
TAIL_4	kʷas		kʷasi	kʷit͡ɬapilli	kʷasi	qwaʃ	kʷasa	basit	kʷitapiːl				kʷasi~koʃivi	piqwsiv	bwasia	qwaci	kʷasːi		kʷasi		kʷitapil			kʷesi		kʷasi		kʷiːt͡ɬapiːl			bakusir		kʷasici	bwasia
THAT_1															huri~hu																			hu
THAT_2																													hɯɡʔɑi̯̯~hɯɡi~hɯɡʔi~hɯɡ~hɯɡɑʔi					
THAT_3																																wɑnʦil~wɑʔ		
THAT_4			u					ar				iwɑ				u										u							u	u~wɑ~wɑi̯̯
THAT_5													sɑmɑnɑ~sɑmɑtɯ~suʔunɑ~suʔutɯ						sɑtɯ															
THAT_6						ɑxwə̠ʃ																			ɡwiʔ									
THAT_7	evat					əβət																	pat							peːʔe	iki̠t			
THAT_8										pɑm	puː																							
THAT_9	et		ukːɑ~utɯ		uti~oti	ət							utɯ				osu~okɑ	ɯɡɑi̯̯	sɑ	ɯɡi				utɯn		uʔu	ve						utu	
THAT_10		mu~mi̠	mɑ	inoːn			mɯmɯ		nɑ				unɑ	oːnu							uni		ama					inoːneːkɑ~inoː					mɑ	
THAT_11			mɑkːɑ~mɑtɯ																									neːkɑ~neːkɑhoː					mɑtɯ	
THAT_12																																untuːkɑl		
THIS_1											ihi̠					ihu																		
THIS_2													siʔitɯ~siʔinɑ						sitɯ					sitɯn										
THIS_3														iβi̠ʔ									iβiʔ		djiʔ									
THIS_4	iʔ	e̠ʧi	ikːɑ~iʦɯ		itːɯ~isɯ	i̠ʔi	iːʔi			iʔ		ikɯ	itɯ		iʔi		ikiɑ~isu		si	idi̠							iti		iːdɑ~iːdʔɑ~id~iːdɑʔɑ				iʧ	
THIS_5																												iːniːnɑːnkɑ~nɑːnkɑ						
THIS_6			i															iji								i					irɑ̠	ij		i
THIS_7		je̠nɑ~jepunɑ̠		iniːn				eni	nɑmel~inɑ				inɑ								ini							iːniː		mine			in	
THOU_1				teh																	tɑhɑ							tɑhɑ						
THOU_2	ʔet						mu̠ʔeː																						aːpiʔi					
THOU_3																ɯh	ɯ		ɯ															
THOU_4		muhe̠									mu̠ː																ma							
THOU_5													mumi																					
THOU_6			ɯmːi		ɯnɯ			eme		ɯm			imi	om					ɯmːi				ɯmiʔ	ɯnːɯ		imːi				oːmɑʔ			ɯmɯ	
THOU_7						əʔ						iɑku			empo			ɑːpi		aːpi									aːpi		ipu̠	impi		empo
THREE_1							wai̯̯hka																						wai̯̯k					
THREE_2				eːi̯̯					eːji												jeːi̯̯	ejom						jei̯̯ɪ						
THREE_3	paha		pahi		pahihtɨ	pah							pehe~peheju	paːhai̯̯	bahi	pahii	pahiju		pahi				paːhiʔ	pai̯̯h						paheʔ				bahi
THREE_4																tu																		
THREE_5								vei̯̯dum			pai̯̯ka	hai̯̯ka						vai̯̯ka		vai̯̯ko					vai̯̯k		vai̯̯de							
THREE_6		bikija								paːjom									pai̯̯							pai̯̯					vajir	paːi̯̯	pai̯̯ni	
THROW_1												hɨa~hɨwa			himːa																			hima
THROW_2																wɨnaʔi	wɨnai̯̯																winai̯̯	
THROW_3							rai̯̯																											
THROW_4		i																																
THROW_5				moːt͡ɬa					mota					mati							muːta	mote			mai̯̯bu̯aʔ			multa~mut͡ɬa						
THROW_6		oʔta	tɨtapi		tɨtawɨː				tatamoːta											daʔitud						tɨtapo			daʔiʧud					
THROW_7																											qui̯̯ʦ				okoa~wokoa			
THROW_8																		vupe					pukai̯̯							piʔ				
THROW_9																		bu̯anta~bu̯ani														apalak~palak		
THROW_10								toran~hiserani																										
THROW_11	ʔamin																			vanicuna														
THROW_12											ʦewa~ʦewa								taŋwi					tawi										
THROW_13				t͡ɬaːsa		wiʧaxɨ				tɨːva			tavi																					
THROW_14																					wetctuk													
TONGUE_1			akompi		eko								eɡubɨ			eqo	iko		ai̯̯ko					eko		akon							akopːɨ	
TONGUE_2	naŋily	ʧamekoala~ʧameroala		nenepiːlli		nɨŋʔa	njanuri	nenet	nenepiːl			teni			ninːi			nun		nɨːn	nepil		naŋaʦ		nɨn		nene	nenepiːl	nɨːni	noŋin	ninir			nini
TONGUE_3										leŋi	jeni																							
TONGUE_4														weeji																				
TONGUE_5																																lalant		
TOOTH_1	tamal	rame	tawampi	t͡ɬant͡ɬi	tama	tamʔa	tame	tamit	taːn	tama	tame	tame	tawabi	tamat	tamːi	tawa	tama	tatam	tama	taːtam	tan		taːm	taman	tatam	taŋwan			taːtami	tatam~taːmin	tamor~tamanr	tamant	tawapːɨ	tami
TOOTH_2																												t͡ɬankoʧ						
TREE_1			mahapɨ		huːppi																			huːppin										
TREE_2																wɨnɨppɨ							wamat											
TREE_3													wovi							usi									uːs		uːta~uta			
TREE_4																	sɨŋːapi		sɨŋapi															
TREE_5																						kʷaɡut				maʔapɨ		kʷabiːt͡ɬ						
TREE_6								ʦut		ʦoki								ost		ʂaʔi														
TREE_7		kusi									kuʔu				kuta																kot	uːʔut	ipici	kuta
TREE_8	kelawat			kʷawit͡ɬ		kɨlawat	kɨje		kʷowit			kɨje		kulawut							kʷawit													
TREE_9																									tu̯a					tuvaːr				
TREE_10																											ʦuht							
TWO_1		okʷa					waʔapwa				woka																							
TWO_2				oːme					oːme												ume	omem			jumai̯̯			ume						
TWO_3																												unte						
TWO_4	wih		waha		waha	wih							waha	we	wooji	waha	waha		waha				wo	waha		waː				wehe		woː	wai̯̯ni	woi̯
TWO_5																															nyor~njohor			
TWO_6										løːyøm																								
TWO_7								ɡodum~ɡoʦ										ɡoca		ɡoːk							ɡode		ɡoːk					
TWO_8												huta																						
VOMIT_1	pipivis		pipːitːana										pitahni~pipitahni													pipːitːaʔni								
VOMIT_2									takepa										motoʔi		mcuta													
VOMIT_3								dodan																			dodoa	sut͡ɬa~jesut͡ɬa						
VOMIT_4															bisata			biosːe		vihota			piːʂ		biotaʔ									bisata
VOMIT_5		oʔyo			oːʔi						joʔa					oːʔi	oaʔi~oaʔi							wɨtːoi̯̯										
VOMIT_6							haraʔari																				hinːŭa							
VOMIT_7				maːjau̯nit͡ɬa										mijai̯̯																				
VOMIT_8										nai̯̯øʔ																						wajuːb~awajuːp		
VOMIT_9						ŋina																												
VOMIT_10																													wihos					
WALK_1								vacon					paɡi													pakin							pkai̯̯	
WALK_2																											ʦudakæi~ʦudadadai̯̯							
WALK_3					miʔa												mia~miʔa		miʔa					miʔa								mij~iːmiː		
WALK_4	nem			nenemi		nɨnɨwi			nehnemi							nɨwi					nehnemi		nɨm				nenemia	nehnemiː		nuŋino				
WALK_5		eʔyena	utu̯a				jeʔi	dion						wukala																				
WALK_6										waːi̯̯nɨma	oi̯̯	uwi~uwa			werama~wei̯̯je			ojumure		oi̯̯moːr					oi̯̯rɨ						ona			weje~weeje
WALK_7																													him					
WATER_1							hah					ha																						
WATER_2				aːt͡ɬ					aːt												at	at									wota			
WATER_3																												øcint͡ɬi						
WATER_4																		zudːaɡi		ʂuːdaɡ					suːdai̯̯ʔ				ʂuːdaɡi					
WATER_5		baʔwi						bat			paʔwi		poʔo		baːʔa								paːt				vat				vata~bata			baaʔa
WATER_6	pal		paː		paː	pal~paw		ba		paahɨ				paala~paaw		paja	paː		paː					paː		paː				par		paːl	paa	
WE_1																																iŋilɑʔɑn~iŋiluːʦ~iŋilɑ		
WE_2																														ijoːmo				
WE_3													tɑwɑ															tehwɑnte~tehwɑ					tɑwi	
WE_4	ʦem					ʦəm	i̠teːn			itɑm						tɑ		ɑːtɯ		aːti			ɑʦɑm~iʦɑm						aːʦim		iti̠~ete̠~ite̠			
WE_5				teʔwɑːn										ʦɑ̠̄ʔɑm~ʦɑ̠ʔɑm~ʦɑ̠̄ʔum	itɑpo																			itepo
WE_6								tɑmi̠de						ʦɑmʔ							tehemet						tɑmido							
WE_7	ʦe̠mem	tɑmi̠~tɑ̠mu	tɑmːi~nɯmːi		tɑnɯ						reme	tɑme	tɑmi~nɯmi				tːɑmːi		tɑmːɯ					tɑmːɯn		tɑmɑ							tɑmi~nɯmɯ	
WHAT_1	hi̠ʦʔɑ~hi̠ʦɑxɑ~hi̠ʦeʔɑ		hɑnːiɑ~himpɯ		hiːni~hini	hiʃ		ha		hiːtɑ~himɯ		hai̯̯	hiniʔipi	hiːʦɑ~hiʃ	hi̠tɑsɑ~hitɑ	hɑ	hiː		hiː	hɯɡ			hiːt	hinɑ~hiːn					hɑb	hitɑ	hɑte̠k~hɑtep	haːi̯̯ntɑ		hitɑ
WHAT_2		mɑ̠																								inːi								
WHAT_3				t͡ɬei̯̯n														tuma		kʷɑn								t͡ɬiːn					ʔini	
WHAT_4									te		ihtɑ̠										tɑj~taː	te						t͡ɬiː						
WHAT_5							titɑne̠																											
WHAT_6																				iktu														
WHAT_7																									tuʔ									
WHITE_1						xwajɨ	kʷei̯na							xwai̯̯a											ʧu̯a									
WHITE_2		rosakame		istak					istaːk				seːɡidɨ								istak							istøk					sakatɨ	
WHITE_3					tosapihtɨn											toʦːipono			tosapihtɨ					tosapihtɨn										
WHITE_4			tosaka								tosaname	turame			tosali			toxa								toʃa~toʃæ	tosːăi				tosar	poːʃɨɨt~oːboːʃɨ		tosaʔi
WHITE_5	teviʃnek																																	
WHITE_6																	toha			stoha									stoha					
WHITE_7								sutei̯̯		qøycaːwasaʔ		putura																		rawatai̯̯				
WHITE_8																							jaraːraʔn											
WHO_1	hɑ̠xʔi		hinːi~hɑŋɑ		hɑkɑtɯ	hɑx	hatɑne̠	hebeː		hɑk			hini~hɑnɑ	hɑx	hɑ̠βesu~hɑβːe	haɡʱe	hɑkɑ		hɑkːɑ~hɑkɑtɯn	hɯli~hɯri			hɑmiʔ	hɑkːe~hɑkːɑi̯̯			hawe		hɯðɑi̯̯	hakiː	hɑki̠			hɑβe
WHO_2												titɑ																				ɑkitin		
WHO_3											abu̯aː																						ʔaː	
WHO_4				aːkin					aːkoni			qeː									kaː	ak				anɡa		aːki				ɑki		
WHO_5																					kɑh													
WHO_6		mɑ̠pu																																
WHO_7																		voːr																
WIND_1																				hɨvɨl									hɨwɨl					
WIND_2																																xkahwal		
WIND_3	jaʔi																	jubuli							jɨbɨl̥									
WIND_4										hɨːkaŋwɨ				huŋla																	honit			
WIND_5		eka		ekat͡ɬ			eeka~aːka	raheca	ehekat		eɡa	eka			heeka	hɨkːwa					ahakat							jehjekat͡ɬ						heeka
WIND_6			nɨkatɨ		nɨepi								neːdɨ						nɨe					nɨai̯		nɨa							nɨatɨ~nɨai̯̯	
WIND_7						sɨvɨl																	ʂɨvɨt											
WIND_8																	kɨkːwapːa										ɡeca			axikaŋ				
WOMAN_1								huhuɡu̯a																										
WOMAN_2																							nɨːht											
WOMAN_3							hɨi̯̯taʔa	hokis							hamːut	hɨːpːiʔ																		hamut
WOMAN_4																				oks														
WOMAN_5				siwaːt͡ɬ					siwaːt												siwat							sowat͡ɬ						
WOMAN_6											oerume																		uwi					
WOMAN_7																																koi̯̯mi		
WOMAN_8														ʂuŋaal																tokor	tuli			
WOMAN_9	ɲiʧily																																	
WOMAN_10		muki	mamaʔuː			nawikat							mamaʔo~mumoʔo				mokoʔni									mamaʔu							mamaci	
WOMAN_11												uka						ubi							ubiː		oqui̯̯							
WOMAN_12					waʔipːɨ					wɨːti									waʔipːɨ					waʔipːɨ										
YEAR_1																		oi̯̯diɡui̯̯							oi̯̯dʱaʔ				ahidaɡ					
YEAR_2																		jumiɡui̯̯		macohu̯aba														
YEAR_3																				hunai̯̯b														
YEAR_4												witari~wijari			wasuktiria																			wasuktia~wasuktia
YEAR_5	tawpaxiʃ	bamibali	tomo		tomːo	tawpa					pamibame		tiːpɨ	tawpaʃ		toː	tomːo		tomːo				tamoaʔ	tomːo		tomːo				tameːvŋei̯̯			tomotːɨ	
YEAR_6							nyinʲeʔira																											
YEAR_7				ʃiwit͡ɬ					ʃiwit	jaːsaŋwɨ											ʃiwit											ʃuwaːl		
YEAR_8								betaraːwa																			veta							
YEAR_9																												ʃiːbit͡ɬ~ʃiːhpa			asak			
YELLOW_1													hɨvɨɡidɨ																				oakːatɨ	
YELLOW_2					oha											ohapono	oha	oama	oa					oa	u̯am	oæ						u̯am		
YELLOW_3				kost͡ɬi					kostik														ʂaʈ͡ʂiːʈ͡ʂiʔn					kostiːk						
YELLOW_4	tesnekiʃ					kɨnɨkɨnɨʔɨʃ																									kisarakar			
YELLOW_5																															mokʷasakara			
YELLOW_6		sawaroame					tjau̯̯mwa	savei̯̯				taraɨ̯̯je			sawari~sawali					soam							saɡu̯ăi		soam					sawai̯̯
YELLOW_7			oasiakka																		tultik													
YELLOW_8										sikaŋpɨ	saʔwatome			aʂoʔʂuʃ																				
YELLOW_9																														pajuːwit				
YELLOW_10																																		huːsai̯̯
