# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
3051	Komi-Zyrian	COME	v o n ɯ	3 7 4 7	AXBZ	BUNI	10	10.B.C 10.U.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	vonɯ	0	1016
3052	Komi-Zyrian	COME	l o k n ɯ	5 7 1 4 7	AXBCZ	LUKNI	10	10.L.C 10.U.V 10.K.C 10.N.C 10.I.V	2.0 1.5 1.75 1.5 0.8	loknɯ	0	1015
3404	Livonian	COME	t uː l d ɑ	1 7 5 1 7	AXMBZ	TYLTA	11	11.T.C 11.Y.V 11.L.c 11.T.C 11.A.V	2.0 1.5 1.1 1.75 0.8	tuːldɑ	0	1017
3645	Mansi	COME	j i w	6 7 6	AXN	JIW	12	12.J.C 12.I.V 12.W.c	2.0 1.5 0.8	jiw	0	1018
4008	Meadow Mari	COME	t o l ɑ m	1 7 5 7 4	AXBYN	TULAM	13	13.T.C 13.U.V 13.L.C 13.A.V 13.M.c	2.0 1.5 1.75 1.3 0.8	tolɑm	0	1017
4398	Nganasan	COME	t u j ɕ ɑ	1 7 6 3 7	AXMBZ	TYJSA	14	14.T.C 14.Y.V 14.J.c 14.S.C 14.A.V	2.0 1.5 1.1 1.75 0.8	tujɕɑ	0	1020
4727	North Saami	COME	p ɔ̯ ɑ h t i h	1 7 7 3 1 7 3	AXYMBYN	PUAHTIH	15	15.P.C 15.U.V 15.A.V 15.H.c 15.T.C 15.I.V 15.H.c	2.0 1.5 1.3 1.1 1.75 1.3 0.8	pɔ̯ɑhtih	0	1014
4952	Selkup	COME	t yː	1 7	AX	TY	16	16.T.C 16.Y.V	2.0 1.5	tyː	1	1020
5366	Skolt Saami	COME	p u ɛ tʲː ɛ d	1 7 7 1 7 1	AXYBYN	PYETET	17	17.P.C 17.Y.V 17.E.V 17.T.C 17.E.V 17.T.c	2.0 1.5 1.3 1.75 1.3 0.8	puɛtʲːɛd	0	1014
5484	South Saami	COME	p o æ t ɛ d h	1 7 7 1 7 1 3	AXYBYBC	PUETETH	18	18.P.C 18.U.V 18.E.V 18.T.C 18.E.V 18.T.C 18.H.C	2.0 1.5 1.3 1.75 1.3 1.75 1.5	poætɛdh	0	1014
5778	Tundra Nenets	COME	t oː sʲ	1 7 3	AXN	TUS	19	19.T.C 19.U.V 19.S.c	2.0 1.5 0.8	toːsʲ	0	1020
5908	Udmurt	COME	v u ɯ n ɯ	3 7 7 4 7	AXYBZ	BYINI	20	20.B.C 20.Y.V 20.I.V 20.N.C 20.I.V	2.0 1.5 1.3 1.75 0.8	vuɯnɯ	0	1016
5909	Udmurt	COME	l ɯ k t ɯ n ɯ	5 7 1 1 7 4 7	AXMBYBZ	LIKTINI	20	20.L.C 20.I.V 20.K.c 20.T.C 20.I.V 20.N.C 20.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	lɯktɯnɯ	0	1015
6444	Veps	COME	t ʊ l d ɑ	1 7 5 1 7	AXMBZ	TYLTA	21	21.T.C 21.Y.V 21.L.c 21.T.C 21.A.V	2.0 1.5 1.1 1.75 0.8	tʊldɑ	0	1017
6485	Votic	COME	t u l ɤ m ɑ	1 7 5 7 4 7	AXBYBZ	TYLEMA	22	22.T.C 22.Y.V 22.L.C 22.E.V 22.M.C 22.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tulɤmɑ	0	1017
6864	Võro	COME	t u l ɤ m ɑ	1 7 5 7 4 7	AXBYBZ	TYLEMA	23	23.T.C 23.Y.V 23.L.C 23.E.V 23.M.C 23.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tulɤmɑ	0	1017
#
182	Erzya	COOKED	p i dʲ e ʑ	1 7 1 7 3	AXBYN	PITES	1	1.P.C 1.I.V 1.T.C 1.E.V 1.S.c	2.0 1.5 1.75 1.3 0.8	pidʲeʑ	0	1021
560	Estonian	COOKED	k eː t e tː u t	1 7 1 7 1 7 1	AXBYBYN	KETETYT	2	2.K.C 2.E.V 2.T.C 2.E.V 2.T.C 2.Y.V 2.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	keːtetːut	0	1022
910	Finnish	COOKED	k e i t e tː y	1 7 7 1 7 1 7	AXYBYBZ	KEITETY	3	3.K.C 3.E.V 3.I.V 3.T.C 3.E.V 3.T.C 3.Y.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	keitetːy	0	1022
1268	Hungarian	COOKED	f øː tː	3 7 1	AXN	BUT	4	4.B.C 4.U.V 4.T.c	2.0 1.5 0.8	føːtː	0	1024
1618	Ingrian	COOKED	k e i d̥ e tː y	1 7 7 1 7 1 7	AXYBYBZ	KEITETY	5	5.K.C 5.E.V 5.I.V 5.T.C 5.E.V 5.T.C 5.Y.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	keid̥etːy	0	1022
2188	Khanty	COOKED	k œ ɣ r ə m	1 7 3 5 7 4	AXBCYN	KUGREM	7	7.K.C 7.U.V 7.G.C 7.R.C 7.E.V 7.M.c	2.0 1.5 1.75 1.5 1.3 0.8	kœɣrəm	0	1026
2504	Kildin Saami	COOKED	k ɨ pʲː t m a	1 7 1 1 4 7	AXMBCZ	KIPTMA	8	8.K.C 8.I.V 8.P.c 8.T.C 8.M.C 8.A.V	2.0 1.5 1.1 1.75 1.5 0.8	kɨpʲːtma	0	1027
2846	Komi-Permyak	COOKED	p u ɤ m	1 7 7 4	AXYN	PYEM	9	9.P.C 9.Y.V 9.E.V 9.M.c	2.0 1.5 1.3 0.8	puɤm	0	1024
3209	Komi-Zyrian	COOKED	p u n ɯ	1 7 4 7	AXBZ	PYNI	10	10.P.C 10.Y.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	punɯ	0	1029
3790	Mansi	COOKED	p ɑː j t i	1 7 6 1 7	AXMBZ	PAJTI	12	12.P.C 12.A.V 12.J.c 12.T.C 12.I.V	2.0 1.5 1.1 1.75 0.8	pɑːjti	0	1021
4168	Meadow Mari	COOKED	ʃ o l t e m	3 7 5 1 7 4	AXMBYN	SULTEM	13	13.S.C 13.U.V 13.L.c 13.T.C 13.E.V 13.M.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃoltem	0	1026
4550	Nganasan	COOKED	h i r i m əː	3 7 5 7 4 7	AXBYBZ	HIRIME	14	14.H.C 14.I.V 14.R.C 14.I.V 14.M.C 14.E.V	2.0 1.5 1.75 1.3 1.75 0.8	hiriməː	0	1032
5087	Selkup	COOKED	m u ɕ ə	4 7 3 7	AXBZ	MYSE	16	16.M.C 16.Y.V 16.S.C 16.E.V	2.0 1.5 1.75 0.8	muɕə	0	1033
6056	Udmurt	COOKED	p ɤ ʑ ɯ n ɯ	1 7 3 7 4 7	AXBYBZ	PESINI	20	20.P.C 20.E.V 20.S.C 20.I.V 20.N.C 20.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pɤʑɯnɯ	0	1029
7007	Võro	COOKED	k eː t e t y ʔ	1 7 1 7 1 7 1	AXBYBYN	KETETYH	23	23.K.C 23.E.V 23.T.C 23.E.V 23.T.C 23.Y.V 23.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	keːtetyʔ	0	1022
#
94	Erzya	CORRECT	v i dʲ e	3 7 1 7	AXBZ	BITE	1	1.B.C 1.I.V 1.T.C 1.E.V	2.0 1.5 1.75 0.8	vidʲe	0	1034
484	Estonian	CORRECT	ɤ i k e	7 7 1 7	XYBZ	EIKE	2	2.E.V 2.I.V 2.K.C 2.E.V	1.5 1.3 1.75 0.8	ɤike	0	1036
835	Finnish	CORRECT	o i k e ɑ	7 7 1 7 7	XYBYZ	UIKEA	3	3.U.V 3.I.V 3.K.C 3.E.V 3.A.V	1.5 1.3 1.75 1.3 0.8	oikeɑ	1	1036
1184	Hungarian	CORRECT	i ɡ ɒ z	7 1 7 3	XBYN	IKOS	4	4.I.V 4.K.C 4.O.V 4.S.c	1.5 1.75 1.3 0.8	iɡɒz	0	1037
1185	Hungarian	CORRECT	h ɛ j ɛ ʃ	3 7 6 7 3	AXBYN	HEJES	4	4.H.C 4.E.V 4.J.C 4.E.V 4.S.c	2.0 1.5 1.75 1.3 0.8	hɛjɛʃ	0	1055
1535	Ingrian	CORRECT	o i k i ɑ	7 7 1 7 7	XYBYZ	UIKIA	5	5.U.V 5.I.V 5.K.C 5.I.V 5.A.V	1.5 1.3 1.75 1.3 0.8	oikiɑ	1	1036
1833	Karelian	CORRECT	ɔ i k i ɛ	7 7 1 7 7	XYBYZ	UIKIE	6	6.U.V 6.I.V 6.K.C 6.I.V 6.E.V	1.5 1.3 1.75 1.3 0.8	ɔikiɛ	1	1036
2433	Kildin Saami	CORRECT	v uː jː k	3 7 6 1	AXLN	BYJK	8	8.B.C 8.Y.V 8.J.c 8.K.c	2.0 1.5 1.1 0.8	vuːjːk	0	1040
2766	Komi-Permyak	CORRECT	p r ɑ v i ʎ n ɤ j	1 5 7 3 7 5 4 7 6	ACXBYMBYN	PRABILNEJ	9	9.P.C 9.R.C 9.A.V 9.B.C 9.I.V 9.L.c 9.N.C 9.E.V 9.J.c	2.0 1.5 1.5 1.75 1.3 1.1 1.75 1.3 0.8	prɑviʎnɤj	0	1041
3120	Komi-Zyrian	CORRECT	v e ɕ k ɯ d	3 7 3 1 7 1	AXMBYN	BESKIT	10	10.B.C 10.E.V 10.S.c 10.K.C 10.I.V 10.T.c	2.0 1.5 1.1 1.75 1.3 0.8	veɕkɯd	1	1042
3627	Livonian	CORRECT	ɨ i ɡ i	7 7 1 7	XYBZ	IIKI	11	11.I.V 11.I.V 11.K.C 11.I.V	1.5 1.3 1.75 0.8	ɨiɡi	0	1036
3714	Mansi	CORRECT	j o m ɑ s	6 7 4 7 3	AXBYN	JUMAS	12	12.J.C 12.U.V 12.M.C 12.A.V 12.S.c	2.0 1.5 1.75 1.3 0.8	jomɑs	0	1044
4079	Meadow Mari	CORRECT	ʧ ə̠ n	2 7 4	AXN	CEN	13	13.C.C 13.E.V 13.N.c	2.0 1.5 0.8	ʧə̠n	0	1045
4467	Nganasan	CORRECT	ŋ ə ð i ʔ t ə k ə	4 7 3 7 1 1 7 1 7	AXBYMBYBZ	NEDIHTEKE	14	14.N.C 14.E.V 14.D.C 14.I.V 14.H.c 14.T.C 14.E.V 14.K.C 14.E.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ŋəðiʔtəkə	0	1046
5012	Selkup	CORRECT	t ɑː t	1 7 1	AXN	TAT	16	16.T.C 16.A.V 16.T.c	2.0 1.5 0.8	tɑːt	1	1047
5266	Skolt Saami	CORRECT	v u ə i ɣ ɐ s	3 7 7 7 3 7 3	AXYYBYN	BYEIGES	17	17.B.C 17.Y.V 17.E.V 17.I.V 17.G.C 17.E.V 17.S.c	2.0 1.5 1.3 1.3 1.75 1.3 0.8	vuəiɣɐs	1	1048
5695	South Saami	CORRECT	r ɨ ɛ k t ɛ	5 7 7 1 1 7	AXYMBZ	RIEKTE	18	18.R.C 18.I.V 18.E.V 18.K.c 18.T.C 18.E.V	2.0 1.5 1.3 1.1 1.75 0.8	rɨɛktɛ	0	1049
5886	Tundra Nenets	CORRECT	ɲ eː n æ sʲ ɑ	4 7 4 7 3 7	AXBYBZ	NENESA	19	19.N.C 19.E.V 19.N.C 19.E.V 19.S.C 19.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ɲeːnæsʲɑ	0	1050
5976	Udmurt	CORRECT	ʃ o ɲ e r	3 7 4 7 5	AXBYN	SUNER	20	20.S.C 20.U.V 20.N.C 20.E.V 20.R.c	2.0 1.5 1.75 1.3 0.8	ʃoɲer	0	1051
6275	Veps	CORRECT	ɔ i ɡ ɛ d	7 7 1 7 1	XYBYN	UIKET	21	21.U.V 21.I.V 21.K.C 21.E.V 21.T.c	1.5 1.3 1.75 1.3 0.8	ɔiɡɛd	1	1036
6562	Votic	CORRECT	p ɑ r ɑ l iː n	1 7 5 7 5 7 4	AXBYBYN	PARALIN	22	22.P.C 22.A.V 22.R.C 22.A.V 22.L.C 22.I.V 22.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	pɑrɑliːn	0	1053
6563	Votic	CORRECT	p æ r i z	1 7 5 7 3	AXBYN	PERIS	22	22.P.C 22.E.V 22.R.C 22.I.V 22.S.c	2.0 1.5 1.75 1.3 0.8	pæriz	0	1056
6929	Võro	CORRECT	ɤ i k ɤ	7 7 1 7	XYBZ	EIKE	23	23.E.V 23.I.V 23.K.C 23.E.V	1.5 1.3 1.75 0.8	ɤikɤ	0	1036
#
29	Erzya	COUNT	l o v o m s	5 7 3 7 4 3	AXBYLN	LUBUMS	1	1.L.C 1.U.V 1.B.C 1.U.V 1.M.c 1.S.c	2.0 1.5 1.75 1.3 1.1 0.8	lovoms	0	1057
426	Estonian	COUNT	l u k e t ɑ	5 7 1 7 1 7	AXBYBZ	LYKETA	2	2.L.C 2.Y.V 2.K.C 2.E.V 2.T.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	luketɑ	0	1059
772	Finnish	COUNT	l ɑ s k e ɑ	5 7 3 1 7 7	AXMBYZ	LASKEA	3	3.L.C 3.A.V 3.S.c 3.K.C 3.E.V 3.A.V	2.0 1.5 1.1 1.75 1.3 0.8	lɑskeɑ	0	1059
1122	Hungarian	COUNT	s aː m o l	3 7 4 7 5	AXBYN	SAMUL	4	4.S.C 4.A.V 4.M.C 4.U.V 4.L.c	2.0 1.5 1.75 1.3 0.8	saːmol	0	1060
1473	Ingrian	COUNT	l ɑ s k i ɑ	5 7 3 1 7 7	AXMBYZ	LASKIA	5	5.L.C 5.A.V 5.S.c 5.K.C 5.I.V 5.A.V	2.0 1.5 1.1 1.75 1.3 0.8	lɑskiɑ	0	1059
1810	Karelian	COUNT	l ɑ s k i ɛ	5 7 3 1 7 7	AXMBYZ	LASKIE	6	6.L.C 6.A.V 6.S.c 6.K.C 6.I.V 6.E.V	2.0 1.5 1.1 1.75 1.3 0.8	lɑskiɛ	0	1059
2040	Khanty	COUNT	l o ŋ ə t	5 7 4 7 1	AXBYN	LUNET	7	7.L.C 7.U.V 7.N.C 7.E.V 7.T.c	2.0 1.5 1.75 1.3 0.8	loŋət	0	1063
2377	Kildin Saami	COUNT	l oː ɡː e	5 7 1 7	AXBZ	LUKE	8	8.L.C 8.U.V 8.K.C 8.E.V	2.0 1.5 1.75 0.8	loːɡːe	0	1059
2706	Komi-Permyak	COUNT	l ɯ dʲː ɯ n ɯ	5 7 1 7 4 7	AXBYBZ	LITINI	9	9.L.C 9.I.V 9.T.C 9.I.V 9.N.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	lɯdʲːɯnɯ	0	1065
3058	Komi-Zyrian	COUNT	l ɯ dʲː ɯ n ɯ	5 7 1 7 4 7	AXBYBZ	LITINI	10	10.L.C 10.I.V 10.T.C 10.I.V 10.N.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	lɯdʲːɯnɯ	0	1065
3496	Livonian	COUNT	l uˀ ɡː ə	5 7 1 7	AXBZ	LYKE	11	11.L.C 11.Y.V 11.K.C 11.E.V	2.0 1.5 1.75 0.8	luˀɡːə	0	1059
3652	Mansi	COUNT	l o w i ɲ t i	5 7 6 7 4 1 7	AXBYMBZ	LUWINTI	12	12.L.C 12.U.V 12.W.C 12.I.V 12.N.c 12.T.C 12.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	lowiɲti	0	1068
4015	Meadow Mari	COUNT	l u ð ɑ m	5 7 3 7 4	AXBYN	LYDAM	13	13.L.C 13.Y.V 13.D.C 13.A.V 13.M.c	2.0 1.5 1.75 1.3 0.8	luðɑm	0	1069
4016	Meadow Mari	COUNT	ʧ o t l e m	2 7 1 5 7 4	AXBCYN	CUTLEM	13	13.C.C 13.U.V 13.T.C 13.L.C 13.E.V 13.M.c	2.0 1.5 1.75 1.5 1.3 0.8	ʧotlem	0	1079
4404	Nganasan	COUNT	t u ə b t u s ɑ	1 7 7 1 1 7 3 7	AXYMBYBZ	TYEPTYSA	14	14.T.C 14.Y.V 14.E.V 14.P.c 14.T.C 14.Y.V 14.S.C 14.A.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	tuəbtusɑ	0	1070
4732	North Saami	COUNT	l ɔ h k ɑ h	5 7 3 1 7 3	AXMBYN	LUHKAH	15	15.L.C 15.U.V 15.H.c 15.K.C 15.A.V 15.H.c	2.0 1.5 1.1 1.75 1.3 0.8	lɔhkɑh	0	1059
4958	Selkup	COUNT	t oː r	1 7 5	AXN	TUR	16	16.T.C 16.U.V 16.R.c	2.0 1.5 0.8	toːr	0	1072
5347	Skolt Saami	COUNT	l ɒ sʲ c͡çː eː d	5 7 3 1 7 1	AXMBYN	LOSCET	17	17.L.C 17.O.V 17.S.c 17.C.C 17.E.V 17.T.c	2.0 1.5 1.1 1.75 1.3 0.8	lɒsʲc͡çːeːd	0	1059
5688	South Saami	COUNT	r y œ k n ɛ h t i d h	5 7 7 1 4 7 3 1 7 1 3	AXYBCYMBYBC	RYUKNEHTITH	18	18.R.C 18.Y.V 18.U.V 18.K.C 18.N.C 18.E.V 18.H.c 18.T.C 18.I.V 18.T.C 18.H.C	2.0 1.5 1.3 1.75 1.5 1.3 1.1 1.75 1.3 1.75 1.5	ryœknɛhtidh	0	1074
5917	Udmurt	COUNT	l ɯ ʥː ɯ n ɯ	5 7 2 7 4 7	AXBYBZ	LICINI	20	20.L.C 20.I.V 20.C.C 20.I.V 20.N.C 20.I.V	2.0 1.5 1.75 1.3 1.75 0.8	lɯʥːɯnɯ	0	1065
6249	Veps	COUNT	l ʊ ɡ ɛ d ɑ	5 7 1 7 1 7	AXBYBZ	LYKETA	21	21.L.C 21.Y.V 21.K.C 21.E.V 21.T.C 21.A.V	2.0 1.5 1.75 1.3 1.75 0.8	lʊɡɛdɑ	0	1059
6493	Votic	COUNT	l u k ɤ m ɑ	5 7 1 7 4 7	AXBYBZ	LYKEMA	22	22.L.C 22.Y.V 22.K.C 22.E.V 22.M.C 22.A.V	2.0 1.5 1.75 1.3 1.75 0.8	lukɤmɑ	0	1059
6870	Võro	COUNT	l u k ɤ m ɑ	5 7 1 7 4 7	AXBYBZ	LYKEMA	23	23.L.C 23.Y.V 23.K.C 23.E.V 23.M.C 23.A.V	2.0 1.5 1.75 1.3 1.75 0.8	lukɤmɑ	0	1059
#
390	Erzya	CRY	ɑ v ɑ rʲ dʲ e m s	7 3 7 5 1 7 4 3	XBYMBYLN	ABARTEMS	1	1.A.V 1.B.C 1.A.V 1.R.c 1.T.C 1.E.V 1.M.c 1.S.c	1.5 1.75 1.3 1.1 1.75 1.3 1.1 0.8	ɑvɑrʲdʲems	0	1080
738	Estonian	CRY	n u tː ɑ	4 7 1 7	AXBZ	NYTA	2	2.N.C 2.Y.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	nutːɑ	0	1081
1087	Finnish	CRY	i t k e æ	7 1 1 7 7	XMBYZ	ITKEE	3	3.I.V 3.T.c 3.K.C 3.E.V 3.E.V	1.5 1.1 1.75 1.3 0.8	itkeæ	0	1082
1433	Hungarian	CRY	ʃ iː r	3 7 5	AXN	SIR	4	4.S.C 4.I.V 4.R.c	2.0 1.5 0.8	ʃiːr	0	1083
1787	Ingrian	CRY	i t k i æ	7 1 1 7 7	XMBYZ	ITKIE	5	5.I.V 5.T.c 5.K.C 5.I.V 5.E.V	1.5 1.1 1.75 1.3 0.8	itkiæ	0	1082
1941	Karelian	CRY	i t k i ɛ	7 1 1 7 7	XMBYZ	ITKIE	6	6.I.V 6.T.c 6.K.C 6.I.V 6.E.V	1.5 1.1 1.75 1.3 0.8	itkiɛ	0	1082
2344	Khanty	CRY	j i s	6 7 3	AXN	JIS	7	7.J.C 7.I.V 7.S.c	2.0 1.5 0.8	jis	0	1086
2671	Kildin Saami	CRY	l uː j̊ʲː k e	5 7 6 1 7	AXMBZ	LYJKE	8	8.L.C 8.Y.V 8.J.c 8.K.C 8.E.V	2.0 1.5 1.1 1.75 0.8	luːj̊ʲːke	0	1087
3018	Komi-Permyak	CRY	b ɤ r d n ɯ	1 7 5 1 4 7	AXMBCZ	PERTNI	9	9.P.C 9.E.V 9.R.c 9.T.C 9.N.C 9.I.V	2.0 1.5 1.1 1.75 1.5 0.8	bɤrdnɯ	0	1088
3019	Komi-Permyak	CRY	ɡ o r z ɯ n ɯ	1 7 5 3 7 4 7	AXMBYBZ	KURSINI	9	9.K.C 9.U.V 9.R.c 9.S.C 9.I.V 9.N.C 9.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ɡorzɯnɯ	0	1103
3387	Komi-Zyrian	CRY	b ɤ r d n ɯ	1 7 5 1 4 7	AXMBCZ	PERTNI	10	10.P.C 10.E.V 10.R.c 10.T.C 10.N.C 10.I.V	2.0 1.5 1.1 1.75 1.5 0.8	bɤrdnɯ	0	1088
3452	Livonian	CRY	i t k ə	7 1 1 7	XMBZ	ITKE	11	11.I.V 11.T.c 11.K.C 11.E.V	1.5 1.1 1.75 0.8	itkə	0	1082
3972	Mansi	CRY	ʎ uː ɲ ɕ i	5 7 4 3 7	AXMBZ	LYNSI	12	12.L.C 12.Y.V 12.N.c 12.S.C 12.I.V	2.0 1.5 1.1 1.75 0.8	ʎuːɲɕi	0	1091
4370	Meadow Mari	CRY	ʃ o r t ɑ m	3 7 5 1 7 4	AXMBYN	SURTAM	13	13.S.C 13.U.V 13.R.c 13.T.C 13.A.V 13.M.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃortɑm	0	1080
4702	Nganasan	CRY	dʲ o r ə dʲ ɑ	1 7 5 7 1 7	AXBYBZ	TURETA	14	14.T.C 14.U.V 14.R.C 14.E.V 14.T.C 14.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dʲorədʲɑ	0	1093
4904	North Saami	CRY	ʧ i ɛ rː ʊ h	2 7 7 5 7 3	AXYBYN	CIERYH	15	15.C.C 15.I.V 15.E.V 15.R.C 15.Y.V 15.H.c	2.0 1.5 1.3 1.75 1.3 0.8	ʧiɛrːʊh	0	1094
5228	Selkup	CRY	ʨ uː r ə	2 7 5 7	AXBZ	CYRE	16	16.C.C 16.Y.V 16.R.C 16.E.V	2.0 1.5 1.75 0.8	ʨuːrə	0	1093
5341	Skolt Saami	CRY	r ɛ a kː ɒ d	5 7 7 1 7 1	AXYBYN	REAKOT	17	17.R.C 17.E.V 17.A.V 17.K.C 17.O.V 17.T.c	2.0 1.5 1.3 1.75 1.3 0.8	rɛakːɒd	0	1096
5667	South Saami	CRY	ʧ e æ r u d h	2 7 7 5 7 1 3	AXYBYBC	CEERYTH	18	18.C.C 18.E.V 18.E.V 18.R.C 18.Y.V 18.T.C 18.H.C	2.0 1.5 1.3 1.75 1.3 1.75 1.5	ʧeærudh	0	1094
5864	Tundra Nenets	CRY	j ɑ r ʦʲ	6 7 5 2	AXLN	JARC	19	19.J.C 19.A.V 19.R.c 19.C.c	2.0 1.5 1.1 0.8	jɑrʦʲ	0	1083
6228	Udmurt	CRY	b ɤ r d ɯ n ɯ	1 7 5 1 7 4 7	AXMBYBZ	PERTINI	20	20.P.C 20.E.V 20.R.c 20.T.C 20.I.V 20.N.C 20.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	bɤrdɯnɯ	0	1088
6366	Veps	CRY	i t k t ɑ	7 1 1 1 7	XLMBZ	ITKTA	21	21.I.V 21.T.c 21.K.c 21.T.C 21.A.V	1.5 1.1 1.1 1.75 0.8	itktɑ	0	1082
6837	Votic	CRY	i t k ɤ m ɑ	7 1 1 7 4 7	XMBYBZ	ITKEMA	22	22.I.V 22.T.c 22.K.C 22.E.V 22.M.C 22.A.V	1.5 1.1 1.75 1.3 1.75 0.8	itkɤmɑ	0	1082
7178	Võro	CRY	i k m ɑ	7 1 4 7	XBCZ	IKMA	23	23.I.V 23.K.C 23.M.C 23.A.V	1.5 1.75 1.5 0.8	ikmɑ	0	1102
#
30	Erzya	CUT	n ɑ r ɑ m s	4 7 5 7 4 3	AXBYLN	NARAMS	1	1.N.C 1.A.V 1.R.C 1.A.V 1.M.c 1.S.c	2.0 1.5 1.75 1.3 1.1 0.8	nɑrɑms	0	1104
31	Erzya	CUT	p e ʧ k e m s	1 7 2 1 7 4 3	AXMBYLN	PECKEMS	1	1.P.C 1.E.V 1.C.c 1.K.C 1.E.V 1.M.c 1.S.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	peʧkems	0	1116
427	Estonian	CUT	l ɤ i k ɑ tː ɑ	5 7 7 1 7 1 7	AXYBYBZ	LEIKATA	2	2.L.C 2.E.V 2.I.V 2.K.C 2.A.V 2.T.C 2.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	lɤikɑtːɑ	0	1105
773	Finnish	CUT	l e i k ɑ t ɑ	5 7 7 1 7 1 7	AXYBYBZ	LEIKATA	3	3.L.C 3.E.V 3.I.V 3.K.C 3.A.V 3.T.C 3.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	leikɑtɑ	0	1105
1123	Hungarian	CUT	v aː ɡ	3 7 1	AXN	BAK	4	4.B.C 4.A.V 4.K.c	2.0 1.5 0.8	vaːɡ	0	1107
1124	Hungarian	CUT	ɲ iː r	4 7 5	AXN	NIR	4	4.N.C 4.I.V 4.R.c	2.0 1.5 0.8	ɲiːr	0	1127
1474	Ingrian	CUT	l e i ɡ̊ ɑ d̥ ɑ	5 7 7 1 7 1 7	AXYBYBZ	LEIKATA	5	5.L.C 5.E.V 5.I.V 5.K.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	leiɡ̊ɑd̥ɑ	0	1105
1475	Ingrian	CUT	h ø l v æ d̥ æ	3 7 5 3 7 1 7	AXMBYBZ	HULBETE	5	5.H.C 5.U.V 5.L.c 5.B.C 5.E.V 5.T.C 5.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	hølvæd̥æ	0	1128
1811	Karelian	CUT	l ɛ i k ɑ t ɑ	5 7 7 1 7 1 7	AXYBYBZ	LEIKATA	6	6.L.C 6.E.V 6.I.V 6.K.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	lɛikɑtɑ	0	1105
2041	Khanty	CUT	ø ɣ ə t	7 3 7 1	XBYN	UGET	7	7.U.V 7.G.C 7.E.V 7.T.c	1.5 1.75 1.3 0.8	øɣət	0	1110
2042	Khanty	CUT	j o ɣ ɯ	6 7 3 7	AXBZ	JUGI	7	7.J.C 7.U.V 7.G.C 7.I.V	2.0 1.5 1.75 0.8	joɣɯ	0	1115
2378	Kildin Saami	CUT	ʧ uː h p e	2 7 3 1 7	AXMBZ	CYHPE	8	8.C.C 8.Y.V 8.H.c 8.P.C 8.E.V	2.0 1.5 1.1 1.75 0.8	ʧuːhpe	0	1111
2379	Kildin Saami	CUT	v eː jː e	3 7 6 7	AXBZ	BEJE	8	8.B.C 8.E.V 8.J.C 8.E.V	2.0 1.5 1.75 0.8	veːjːe	0	1130
2707	Komi-Permyak	CUT	v u n d ɑ v n ɯ	3 7 4 1 7 3 4 7	AXMBYBCZ	BYNTABNI	9	9.B.C 9.Y.V 9.N.c 9.T.C 9.A.V 9.B.C 9.N.C 9.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	vundɑvnɯ	0	1112
2708	Komi-Permyak	CUT	ʃ ɤ r ɯ ʃ t n ɯ	3 7 5 7 3 1 4 7	AXBYMBCZ	SERISTNI	9	9.S.C 9.E.V 9.R.C 9.I.V 9.S.c 9.T.C 9.N.C 9.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 0.8	ʃɤrɯʃtnɯ	0	1131
