Gloss	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
SAND_1	pesok			homok																			
SAND_2		liːv			liːvɑ																	liːv	liːv
SAND_3			hie̯kːɑ								jɨuɡə												
SAND_4							sɑŋkɯ																
SAND_5								vuːntas									vuədːɐs						
SAND_6									pesɤk														
SAND_7										lɯɑ													
SAND_8												seːj											
SAND_9												χis											
SAND_10													oʃmɑ										
SAND_11														dʲuː									
SAND_12															saːtːʊ			sæːtːiɛ					
SAND_13																koːrɑ							
SAND_14																			təb				
SAND_15																				luo	lɛtɛ		
SAY_1	jovtɑms																	jiɛhtɛdh					
SAY_2	merʲems																						
SAY_3		ytːeltɑ																				jutːɤmɑ	ytlemæ
SAY_4			sɑnoɑ		sɑnoːɑ	sɑnʊɔ			ʃunɯ	ʃunɯ										ʃuɯnɯ	sɑnʊdɑ		
SAY_5				mond										munsɑ					mɑnzʲ				
SAY_6					verkːɑː																		
SAY_7							ɑt									kɤt							
SAY_8							toɭəɣ																
SAY_9								ʦiel̥ʲːke									ʦɛalʲc͡çːɛd						
SAY_10									viɕtɑvnɯ	viɕtɑvnɯ										verɑnɯ			
SAY_11											kiːtə												
SAY_12												lɑːwi											
SAY_13													mɑnɑm										
SAY_14													ojlem										
SAY_15															tɑcːɑh								
SCRATCH_1	koʨkerʲɑms																						
SCRATCH_2	nozorʲɑms												uðə̠rem									ʧyːnisːemæ	
SCRATCH_3		krɑːpːitɑ	rɑːpiɑ		rɑːpːiɑ																	krɑːpːimɑ	krɑːpʲmɑ
SCRATCH_4				vɒkɒr~kɒpɒr																			
SCRATCH_5							køɳʧ					konsi											
SCRATCH_6								suvːe															
SCRATCH_7									ɡɯʒjɑvnɯ	ɡɯʒjɑvnɯ													
SCRATCH_8										vuʃtɯnɯ													
SCRATCH_9														kɑðɑʔsɑ									
SCRATCH_10																qɑtət							
SCRATCH_11																				kormɑnɯ			
SEA_1	iɲevedʲ																						
SEA_2		meri	meri		meri	mɛri		mierː		more	mɛˀr				me̯ærːɑ		miɐrːɐ	meæruʌ			mɛri	meri	meri
SEA_3				tɛŋɡɛr																			
SEA_4							tʲɑrɑs					ɕɑːrəɕ											
SEA_5									sɑriʥ	sɑriʥ										zɑreʑ			
SEA_6													teŋə̠z										
SEA_7														dʲɑm					jɑmʔ				
SEA_8																ʨɑːsi							
SEE_1	ɲejems																		mɑɲijeːsʲ				
SEE_2		næhɑ	næçdæ		næhːæ	næhæ					næːdə										næxtɑ	næʧemæ	nækemæ
SEE_3				laːt																			
SEE_4							wu																
SEE_5								ujːne									vuɛinʲːɛd	βʉɛjnɛdh					
SEE_6									ɑʥːɯnɯ	ɑʥːɯnɯ										ɑʥːɯnɯ			
SEE_7									viʥɤtnɯ														
SEE_8												wɑːɣ											
SEE_9													uʒɑm										
SEE_10														ŋəðyɕɑ									
SEE_11														ɕejmɯʔsɯ									
SEE_12															ɔ̯ɑidniːh								
SEE_13																mɑnʧə							
SEED_1	vidʲme																						
SEED_2		seːme	siemen		seːmen	siɛmɛn		siem							siɛpmɑn		siəmɐ				sɛmnɛd	seːmen	seːmeʔ
SEED_3			jyʋæ																			jyvæ	
SEED_4				mɒɡ																			
SEED_5							sem~lænsem																
SEED_6									tuɕ~kɤʥɯs	tuɕ~kɤidɯs										tɯɕ~kidɯs			
SEED_7											siːɛmɡɨz												
SEED_8												uːrlɑχ											
SEED_9													nøʃmø										
SEED_10													tom										
SEED_11																mumːol							
SEED_12																			sæwkoː				
SEW_1	stɑms															ɕyːtːə			sædəsʲ				
SEW_2		ɤmːeltɑ	omːelːɑ		omːelːɑ	ɔmːɛlːɑ															ɔmbɛltɑ	ɤmːɤlːɑ	
SEW_3				vɒrː					vurnɯ	vurnɯ										vurɯnɯ			
SEW_4							jɑnt~jɯn					juːnti											
SEW_5								kuarːe							kɔ̯ɑrːʊh		kuarːɒd	koɒrudh					
SEW_6											umblə												umplɤmɑ
SEW_7													urɣem										
SEW_8														soʧədʲɑ									
SEW_9														sonsɯdʲi									
SHADE_1	suʎej																						
SHADE_2		vɑri	ʋɑrjo								vɔːrʲ											vɑrjo	vɑri
SHADE_3				aːrɲ																			
SHADE_4					kupɑːhuz																		
SHADE_5						kʊvɑhɑini		kɨvʲːn															
SHADE_6							iləs					is											
SHADE_7									vuʤɤr	vuʤɤr										vuʒer			
SHADE_8													ymə̠l										
SHADE_9														ʧiəbə									
SHADE_10																tiːkːɑ							
SHADE_11																	c͡çeːunʲic͡ç						
SHADE_12																		suʌjβɛnɛ					
SHADE_13																			tʲid				
SHADE_14																					pilʲvɛz		
SHAKE_1	ʧukɑdʲems											reːpi~reːχti											
SHAKE_2	sornovtoms~tʲerɲevtʲems																						
SHAKE_3		rɑpːutːɑtɑ																				rɑpɑutːɤmɑ	rɑputɑmɑ
SHAKE_4			rɑʋistɑː																				
SHAKE_5				raːz							rɛpcːə												
SHAKE_6					puisːelːɑ																	puisːɤmɑ	
SHAKE_7						pʊistʊɑ		puʃʲːte									puʃʲtʲːɛd				pʊdiʃtɑdɑ		
SHAKE_8							ɳøɣət																
SHAKE_9									pɯrkɤtnɯ~trekɤtnɯ	zurkɤdnɯ~vɑrkɤdnɯ													
SHAKE_10													ʧə̠tə̠rə̠ktem										
SHAKE_11													ryzem										
SHAKE_12													loŋɑm										
SHAKE_13														torkiʧusɑ									
SHAKE_14																ʧupər							
SHAKE_15																				sezjɑni			
SHALLOW_1	ɑlkɑ											tɑlkʷɑ											
SHALLOW_2		mɑtɑl	mɑtɑlɑ		mɑd̥ɑlɑin																	mɑtɑl	mɑtɑlʲ
SHALLOW_3				ʃɛkeːj																			
SHALLOW_4							sɑrəm																
SHALLOW_5								ʦueɡʲesʲ															
SHALLOW_6									ʎɑpkɯt~lɑʒmɯt	ʎɑpɯt													
SHALLOW_7													tɑʎɑkɑ										
SHALLOW_8														tɯrɑː									
SHALLOW_9														ɕiŋəː									
SHALLOW_10																				lɑpeɡ			
SHARE_1	jɑvoms																						
SHARE_2	sɑʦtoms											uːrti											
SHARE_3		jɑotːɑtɑ																					
SHARE_4			jɑkɑː		jɑkɑː			juːɡʲːe		juknɯ												jɑkɑmɑ	jɑkɑmɑ
SHARE_5				sɛtost																			
SHARE_6									jɑnsɤtnɯ~torjɤtnɯ														
SHARE_7													ojə̠rem										
SHARP_1	kerʲi																						
SHARP_2	pʃtʲi																						
SHARP_3		terɑv	teræʋæ		teræːvæ	tɛrævæ															tɛrɑv	terævʲ	terːæv
SHARP_4				eːlɛʃ~hɛɟɛʃ																			
SHARP_5					suiɡ̊u																		
SHARP_6								pasʲːtlesʲ							pɑstilih		pɐsʲtʲːɛl	pɛstɛlɛs					
SHARP_7									leʨɯt	leʨɯd										leʨɯt			
SHARP_8										joɕ													
SHARP_9											vɑˀimi												
SHARP_10												peːlpɑ											
SHARP_11													pysø										
SHARP_12														homɯntɯə									
SHARP_13														ɲomsɑjkuə									
SHARP_14																ɑːŋtəʎ							
SHELL_1	kumbrʲɑ																						
SHELL_2		teokɑrp			konːɑŋkɑrpːi																	konːokɑrpːi	tiokɑrpʲ
SHELL_3			simpukːɑ																				
SHELL_4			nækiŋkeŋkæ																				
SHELL_5				kɒɟloːɦeːj																			
SHELL_6								kaːl̥ʲːʧ															
SHELL_7									rɑkovinɑ														
SHELL_8										rɑk													
SHELL_9													rɑkə̠βoð										
SHELL_10																				kwɑʎem			
SHIT (DEFECATE)_1	ɕerɲems																						
SHIT (DEFECATE)_2		pɑsɑntɑtɑ	pɑskɑntɑː																				pɑsɑntɑmɑ
SHIT (DEFECATE)_3		sitːutɑ							sitɑɕnɯ	sitɑvnɯ										sitʲɑnɯ		sitːumɑ	sitmɑ
SHIT (DEFECATE)_4				sɒrik																			
SHIT (DEFECATE)_5							po̝ɣət					poχti											
SHIT (DEFECATE)_6								paːʃʲːke					puʃkeðɑm										
SHIT (DEFECATE)_7																tyt							
SHORT_1	nurʲkɑ																						
SHORT_2		lyhikːe																					lyhkene
SHORT_3			lyɦyt		lyhyd̥	lyhyt															lʏhʏd	lyhyd̥	
SHORT_4				røvid																			
SHORT_5					mɑd̥ɑlɑin																		
SHORT_6							wæɳ																
SHORT_7							ɲɑɣəlt																
SHORT_8								ɒːnʲxesʲ							ɔ̯ɑnehɑʃ								
SHORT_9									ʤeɲɯt	ʤeɲɯd													
SHORT_10											liːti												
SHORT_11												wɑːtʲi											
SHORT_12													kyʧə̠k										
SHORT_13														kəːʎyky									
SHORT_14																qɑːmə							
SHORT_15																	vuanʲic͡ç						
SHORT_16																		oænɛhks					
SHORT_17																			xæmʔ				
SHORT_18																				vɑkʨi			
SHUT_1	pekstɑms																						
SHUT_2	ɕolɡoms	sulketɑ	sulkeɑ																				sulkmɑ
SHUT_3		kinːipɑnːɑ																				ʧiːnpɑnɤmɑ	
SHUT_4				bɛzaːr																			
SHUT_5				bɛʧuk																			
SHUT_6							pent																
SHUT_7								kaːhtʲe									katʲːɛd						
SHUT_8									vevtɑvnɯ	pɤdlɑvnɯ													
SHUT_9												lɑppɑnti											
SHUT_10												juwχɑrti											
SHUT_11													petə̠rem										
SHUT_12													tyʧɑm										
SHUT_13														tələdʲɑ									
SHUT_14																ʧɑqəʧə							
SHUT_15																		steːkːɛdh					
SHUT_16																				pɯʦɑnɯ			
SHUT_17																					sɑʊbɑtɑ		
SING_1	morɑms												murem										
SING_2		lɑultɑ	lɑwlɑː		lɑulɑː	lɑʊlʊɑ		laːvːle			loulə				laːβlʊh		laulːɒd	lɑːβludh				lɑulomɑ	lɑulmɑ
SING_3				eːnɛkɛl																			
SING_4				dɒlol																			
SING_5							ærəɣ					eːrɣi											
SING_6							loj																
SING_7									ɕɯvnɯ	ɕɯvnɯ													
SING_8														kəjŋiʔɕɑ									
SING_9																koʎməʧːə							
SING_10																			xɨnoːʦʲ				
SING_11																				kɯrʥɑnɯ			
SISTER_1	sɑzor	sɤsɑr			sizɑr						sɨzɑːr		ʃyʒɑr							suzer	sizɑr	sɤsɑr	sɤsɑrʲ
SISTER_2	pɑtʲɑ																						
SISTER_3		ɤte																					
SISTER_4			sisko																				
SISTER_5				laːɲtɛʃtveːr																			
SISTER_6							æɲi																
SISTER_7								vuerʲːpenʲ															
SISTER_8									soj														
SISTER_9										ʨoi													
SISTER_10												jɑɣɑːɣi											
SISTER_11													ɑkɑ							ɑkɯ			
SISTER_12															ɔ̯ɑbpaː		vuabʲbɐ	oɒpːa					
SISTER_13																neʎɲæ							
SISTER_14																				ɑpɑi			
SIT_1	ɑʃtʲemsozɑdo																						
SIT_2		istutɑ	istuɑ		istuɑ	istʊɔ		ɨʃːte			istə										iʃtːɑ		istmɑ
SIT_3				yl																			
SIT_4							ɑməs																
SIT_5									pukɑvnɯ	pukɑvnɯ										pukɯnɯ			
SIT_6												uːnli											
SIT_7													ʃiɲʧem										
SIT_8														ŋomtyɕɑ		ɑːmti			ŋɑmdʲoːsʲ				
SIT_9															ʧɔhkːaːh			ʧahkaʃidh					
SIT_10																	iʃtːɐdɔːrːɒd						
SIT_11																						isːumɑ	
SKIN_1	kiɕke																						
SKIN_2	kedʲ																						
SKIN_3		nɑhk									noːɡə												nɑhk
SKIN_4			iɦo		iho																	iho	iho
SKIN_5				bøːr																			
SKIN_6					hibjæ																		
SKIN_7					teːlɑ			tuːʎː															
SKIN_8							soɣ					sow											
SKIN_9									kuʨik														
SKIN_10										ku										ku			
SKIN_11													koβɑʃte										
SKIN_12														kuhuo									
SKIN_13															lijki		lɛʃʲc͡çːɘ						
SKIN_14																qopə							
SKIN_15																		ɲalʧa					
SKIN_16																			ŋɑjɑ				
SKY_1	meɲeʎ																						
SKY_2		tɑevɑs	tɑiʋɑs		tɑivɑz	tɑivɑs					toːvɑz										tɑivɑz	tɑivɤz	tɑivɑs
SKY_3				eːɡ									kɑβɑ										
SKY_4							torəm					toːrəm											
SKY_5								alʲːm												in			
SKY_6									jenɤʒ	jeneʒ													
SKY_7												kors											
SKY_8														ŋuə									
SKY_9															ɑlɛbmi		ɐlʲmʲːɘ	ɛlmiɛ					
SKY_10																nom			numʔ				
SLEEP_1	udoms																						
SLEEP_2		mɑkɑtɑ			mɑmːɑd̥ɑ	mʊɑtɑ					mɑˀɡːə										mɑɡɑtɑ	mɑkːɑmɑ	mɑkɑmɑ
SLEEP_3			nukːuɑ		nukːuɑ																		
SLEEP_4				ɒlsik																			
SLEEP_5							ɑlɑ																
SLEEP_6								vuedʲːe															
SLEEP_7									uʑnɯ	uʑnɯ										iʑɯnɯ			
SLEEP_8												χoji											
SLEEP_9													mɑlem										
SLEEP_10														kunsuɑsɑ					xoːɲoːsʲ				
SLEEP_11															ɔ̯ɑðːih		vuɐðʲːɛd						
SLEEP_12																qonti							
SLEEP_13																		oærɛdh					
SMALL_1	viʃkɑ										piʃki												
SMALL_2		væikːe																					væiku
SMALL_3			pieni		peːn	piɛni															pɛnʲ	peːn	
SMALL_4				kiʃ																			
SMALL_5							æj					ɑj											
SMALL_6							økəm																
SMALL_7								udʦʲ											ɲudʲɑ				
SMALL_8									uʨɤt	iʨɤt													
SMALL_9										posɲɯd													
SMALL_10												mɑːɲ											
SMALL_11													tə̠ɣə̠ðe										
SMALL_12													izi										
SMALL_13														hiɲiə									
SMALL_14														ɕeəlɑku									
SMALL_15															ʊhʦːi		uʦʲːɘ						
SMALL_16															ʊnːi			unːɛ					
SMALL_17																kɯpɑ							
SMALL_18																		smɑːβɛ					
SMALL_19																				piʨi			
SMELL_1	ɲikɕems																						
SMELL_2		hɑistːɑ	hɑistɑː																				
SMELL_3				sɒɡol																			
SMELL_4							ewsintə																
SMELL_5								apʲːse									ɐpʲːsʲɛd	hɛpsɛdh					
SMELL_6									zɯnɑvni	isɑvnɯ										zɯnjɑnɯ			
SMELL_7											nuːʃkə												
SMELL_8												ɑtɑji											
SMELL_9													ypʃiɲʧɑm										
SMELL_10														ʧinydʲɑ					tʲuɲeːsʲ				
SMELL_11															haːjsʊh								
SMELL_12																ɑptæptə							
SMELL_13																							nuhutɑmɑ
SMOKE_1	kɑʧɑmo																						
SMOKE_2		suiʦ																					
SMOKE_3			sɑʋu		sɑvːu	sɑvʊ		suːvː			soˀv				sʊ̯ɔvːɑ		suəvːɐ	suʌβɛ			sɑvʊ	sɑvːu	sɑvː
SMOKE_4							porkɯ									purqə							
SMOKE_5									ʧɯn	ʧɯn										ʧɯn			
SMOKE_6												posim											
SMOKE_7													ʃikʃ										
SMOKE_8														dʲɑkɑɡə									
SMOKE_9																			jɑkæ				
SMOOTH_1	vɑlɑɲɑ								voʎkɯt	voʎɯd										voʎɯt			
SMOOTH_2		sile	sileæ		siliːæ	siliɛ				ʃɯʎɯd											silɛd	siliæ	silːe
SMOOTH_3				ʃimɒ									ʃə̠mɑ										
SMOOTH_4				ʃiːk																			
SMOOTH_5					lɑkiɑ																		
SMOOTH_6							weʎəχ					woʎk											
SMOOTH_7							lɑwtək										laːtʲːɛs						
SMOOTH_8								ɲolʲːkesʲ										ɲalhkɛdihks					
SMOOTH_9													jə̠βə̠ʒɑ										
SMOOTH_10													tør										
SMOOTH_11																leːpɑ						ʎipːɑ	
SMOOTH_12																			sɑlmuj				
SNAKE_1	kuj																						
SNAKE_2	jozne																						
SNAKE_3		usː									uːʃkɑ												ʦusʲː
SNAKE_4			kæːrme			kiærmis									ke̯ærhpmɑʃ			kɨɛrmɛʃɛ					
SNAKE_5				kiːɟoː																			
SNAKE_6					mɑd̥o																mɑdɔ	mɑto	
SNAKE_7					mɑːhiːn																		
SNAKE_8							møŋkæm																
SNAKE_9								kuːvʲːt									kuvʲdʲːɘ						
SNAKE_10									zmej														
SNAKE_11										kɯj										kɯj			
SNAKE_12												ɲoːliɣ											
SNAKE_13													kiʃke										
SNAKE_14																ɕyː							
SNAKE_15																							siuk
SNIFF_1	ɲikɕems																						
SNIFF_2		hɑistɑ	hɑistelːɑ		hɑisːelːɑ																		
SNIFF_3		nuːskitɑ	nuːxkiɑ		nuːhkiɑ																	nuːskɤmɑ	nuhkʲmɑ
SNIFF_4				sɒɡlaːsik																			
SNIFF_5								apʲːse															
SNIFF_6									ɲukɑjtnɯ														
SNIFF_7										isɑɕnɯ													
SNIFF_8												seːχwi											
SNIFF_9													ypʃə̠nʧɑm										
SNIFF_10																				zɯmjɑɕkɯnɯ			
SNOW_1	lov																						
SNOW_2		lumi	lumi		lumi	lʊmi			lɯm	lɯm	lum		lum					lupmɛ		lɯmɯ	lʊmi	lumi	lumi
SNOW_3				hoː																			
SNOW_4							ʧoɣət																
SNOW_5								veːʣ															
SNOW_6												tuːjt											
SNOW_7														dʲum									
SNOW_8														ɕiry		sɯrə			sɨrɑ				
SNOW_9															mʊ̯ɔhtɑ		muətːɐ	muʌhtɛɡɛ					
SOME_1	konɑbutʲi																						
SOME_2	meʑebutʲi																						
SOME_3	tɑkodɑmo																						
SOME_4		miski												mɑːɡyə								mikæle	miækiʔ
SOME_5		keːki							kinkɤ											kinke			
SOME_6			jokin		joɡ̊u																		
SOME_7				vɒlɒmi									ɑlɑmo										
SOME_8							mətæ																
SOME_9								muɡːavierʲt															
SOME_10										kuʧɤmkɤ										kudizke			
SOME_11												mɑt											
SOME_12													iktɑʒ										
SOME_13														kurədʲikyə									
SOME_14																qɑjkos							
SON-IN-LAW_1	sodɑmo																						
SON-IN-LAW_2		væi			vævy			vɨvː														vævy	væy
SON-IN-LAW_3			ʋævy																				
SON-IN-LAW_4				vøː																			
SON-IN-LAW_5							wo̝ŋ																
SON-IN-LAW_6								zeahtʲ															
SON-IN-LAW_7									ʑɑtʲ														
SON-IN-LAW_8												wɑːps											
SON-IN-LAW_9													βeŋe	biŋi									
SON-IN-LAW_10																kuə̠nək							
SON-IN-LAW_11																emnæ							
SON-IN-LAW_12																				emespi			
SONG_1	moro												muro										
SONG_2		lɑul	lɑwlu		lɑulu	lɑʊlʊ		laːvːl			loul				laːβlːɑ		lɒːulɐ	lɑːβluʌ				lɑulu	lɑul
SONG_3				eːnɛk																			
SONG_4				dɒl																			
SONG_5							ærəɣ					eːriɣ											
SONG_6									ɕɯlɑnkɯv	ɕɯlɑnkɯv													
SONG_7														bəlɯ									
SONG_8																lɤːrə							
SONG_9																				kɯrʑɑn			
SONG_10																					pɑjɔ		
SOON_1	ɲejke																						
SOON_2	kurokːe																						
SOON_3		peɑ	piɑn								piɡɑː										piɡɑi		piɑ
SOON_4		kohe	koxtɑ																				
SOON_5		vɑrstːi																					
SOON_6				hɒmɒr																			
SOON_7				minɟaːrt								moɕeːrtn											
SOON_8					pɑrɑikɑː						pɑkɑːnd												
SOON_9							əsipə																
SOON_10								vextenʲːe															
SOON_11									ɤni														
SOON_12									ʨɑsɤt														
SOON_13										ɤdjɤ													
SOON_14													βɑʃke		fɑrɑkɑ								
SOON_15														ɲerɑʔɑ									
SOON_16																ʨɑːk				ʤoɡ			
SOON_17																	sərɡːɐ						
SOON_18																						ʧiːre	
SOUND OR NOISE_1	ɡɑjtʲ																						
SOUND OR NOISE_2	vɑjɡeʎ																						
SOUND OR NOISE_3		hæːl																					hely
SOUND OR NOISE_4			æːni		æːni	iæni									jiɛtnɑ		ʝiənːɐ					æːni	
SOUND OR NOISE_5				hɒŋɡ																			
SOUND OR NOISE_6							søj					suj											
SOUND OR NOISE_7								jɒːfː															
SOUND OR NOISE_8									ʃɯ	ʃɯ				sɑy									
SOUND OR NOISE_9										ɡɤlɤs											kʊlʊnd		
SOUND OR NOISE_10												χɑʎ											
SOUND OR NOISE_11													jyk										
SOUND OR NOISE_12														dʲeʎi									
SOUND OR NOISE_13																ʨɑru							
SOUND OR NOISE_14																syːmə							
SOUND OR NOISE_15																		ʧuʌjɛ					
SOUND OR NOISE_16																			muʔ				
SOUND OR NOISE_17																				kwɑrɑ			
SOUND OR NOISE_18																						elin	
SPIDER_1	ʃɑnʒɑv																						
SPIDER_2		æmplik																					
SPIDER_3			hæmæɦækːi		hæmæhæːkːi	hæmæhikːi															hæmæhɔʊk	hæmølæin	
SPIDER_4				poːk																			
SPIDER_5							kɑlwɯʎni																
SPIDER_6								jevneʃ															
SPIDER_7								ɒːz									eːunɒʒ						
SPIDER_8									ʨerɑɲ	ʨerɑɲ													
SPIDER_9											ɛːbrikʃ												
SPIDER_10												ɲimser											
SPIDER_11													eŋə̠remə̠ʃ										
SPIDER_12														imiðiɑj									
SPIDER_13															he̯ævdni			hiɛβniɛ					
SPIDER_14																iːʨæ							
SPIDER_15																			ʎɑrʦoː				
SPIDER_16																				ʨonɑri			
SPIDER_17																							hærm
SPIT_1	ɕeʎɡems		sylkeæ		sylkiæ			ʧoːlːke														sylʧimæ	sylkæmæ
SPIT_2		sylitːɑtɑ							ɕɤlɑvnɯ	ɕɤlɑvnɯ										ɕɑlɑnɯ			
SPIT_3				køp																			
SPIT_4							søjəm																
SPIT_5												sɑʎɣi		ɕebɕidʲi									
SPIT_6													ʃyβɑlɑm										
SPIT_7																syəsɑ							
SPLIT_1	lɑzoms																						
SPLIT_2		lɤhestɑtɑ						luenʲːte															poːlɤntɑmɑ
SPLIT_3			hɑlkɑistɑ				pəlkæχtə																
SPLIT_4				hɒʃiːt								χusɑti											
SPLIT_5					hɑlɑisːɑ																		
SPLIT_6							ɭɑŋkɯt																
SPLIT_7									vundɯʃtnɯ														
SPLIT_8										ʨɑʃkɤdnɯ~potkɤdnɯ													
SPLIT_9													ʃelɑm										
SPLIT_10														kɯrkɑʔsɑ									
SPLIT_11														ʧəirɕi									
SPLIT_12																pɑʨɑl							
SPLIT_13																				piʎɯnɯ			
SPLIT_14																						lɤhkomɑ	
SQUEEZE_1	ʎepʃtʲɑms																						
SQUEEZE_2	ʧemerʲdʲems																						
SQUEEZE_3	ɕuvordɑms																						
SQUEEZE_4		pikistːɑtɑ			piɡ̊istæː																	piʦisːemæ	piʦitæmæ
SQUEEZE_5			puristɑː		puristɑː~ɑhistɑː																		
SQUEEZE_6				ɲom																			
SQUEEZE_7				soriːt																			
SQUEEZE_8							pətʲər																
SQUEEZE_9							nøɣər																
SQUEEZE_10							pɑɣəl																
SQUEEZE_11								paʤe					puɲʧem										
SQUEEZE_12									ʒmitnɯ														
SQUEEZE_13										nɯrnɯ										ɲurɑnɯ			
SQUEEZE_14										ʎiʨkɯnɯ													
SQUEEZE_15												mɑrli											
SQUEEZE_16													pə̠zə̠rem									puzɤrtɤːmɑ	
SQUEEZE_17														mebkiɕi		ɯp							
SQUEEZE_18																				pɑʨkɑtɯnɯ			
STAB_1	pupɑms																						
STAB_2	ɕɑlɡoms																						
STAB_3		torkɑtːɑ			tørɡ̊æd̥æ			ʧoːhke														torkːɑmɑ	ʦʲurkɑmɑ~ʦuskɑmɑ
STAB_4			pistæː									puwti											
STAB_5				suːr									ʃurem										
STAB_6							poɣləm															pisːemæ	
STAB_7							pel					peːli											
STAB_8									tʲukɲitnɯ														
STAB_9									tɑʧkɑvnɯ	suʧkɯnɯ~bɯʧkɯnɯ										bɯʃkɑltɯnɯ			
STAB_10													kerɑm										
STAB_11														nərudʲi									
STAB_12																suə̠ŋkə							
STAND_1	ɑʃtʲemsɕtʲɑdo		sejstæ																				
STAND_2		seistɑ			seisːæ	sɛisʊɔ															sɛiʃtɑ	seisomɑ	sɑismɑ
STAND_3							lɑʎ					ʎuːʎi											
STAND_4								ʧuenːʧe							ʧʊ̯ɔʤːʊh		ʧuɐʤːɒd	ʧoɒʧːudh					
STAND_5									sulɑvnɯ	sulɑvnɯ										sɯlɯnɯ			
STAND_6											piːˀlə												
STAND_7													ʃoɣem										
STAND_8														nənsɯdʲi		nɯŋki							
STAND_9																			nusʲ				
STAR_1	tʲeʃtʲe														naːsti			tɑːsta					
STAR_2		tæht	tæçti		tæhti	tæxti		taːsʲːt			tɛːɟ										tæxtɑz	tæhti	tæhtʲ
STAR_3				ʧilːɒɡ																			
STAR_4							kɔs																
STAR_5									kɤʥɯv	koʥuv										kiʑiʎi			
STAR_6												sow											
STAR_7													ʃyðə̠r										
STAR_8														hotədʲiə									
STAR_9																qɯɕəŋqɑ							
STAR_10																	tasʲnʲːɘ						
STAR_11																			numɡɨ				
STICK_1	pɑlkɑ			paːlʦɒ																			
STICK_2	mɑndo																						
STICK_3		kepː	kepːi		kepːi	kɛpːi																ʦepːi	kepʲː
STICK_4				bot																bodɯ			
STICK_5							soɣ																
STICK_6									bedʲ	bedʲ													væːs
STICK_7									bɑtɤɡ													pulik	
STICK_8												sur											
STICK_9													tojɑ										
STICK_10														huɑː									
STICK_11															sɔ̯ɑbpi		suabʲbɐ						
STICK_12																ʧiːrə							
STICK_13																			pʲɑ				
STICK_14																					kɑlʊ		
STINKING_1	ʧiɲev																						
STINKING_2		hɑisev	hɑiseʋɑ		hɑisovɑ																	hɑisɤvɑ	hɑisvɑ
STINKING_3				bydøʃ																			
STINKING_4							pɯkɯm																
STINKING_5								aps					ypʃə̠ʃø										
STINKING_6									zɯnɑ	isɑ													
STINKING_7																tyːtəɲi							
STINKING_8																				zɯm			
STONE_1	cæv													huɑlə									
STONE_2		kivi	kiʋi		kivi	kivi					kiv										kivi	ʧivi	kivi
STONE_3				køː			køχ						ky										
STONE_4								kiedʲːk							ke̯æðɛki			kiɛrkiɛ					
STONE_5									iz	iz										iz			
STONE_6												ɑːχwtɑs											
STONE_7																pyː			pæ				
STONE_8																	c͡çɛadʲɟ͡ʝːɘ						
STRAIGHT_1	vidʲe												βik										
STRAIGHT_2		sirke																				sirkɤɑ	sirkɤ
STRAIGHT_3			suorɑ		soːrɑ																		
STRAIGHT_4				ɛɟɛnɛʃ																			
STRAIGHT_5					oikiɑ																		
STRAIGHT_6							toŋ									tɑːtəŋ							
STRAIGHT_7								ɲolːke															
STRAIGHT_8									veɕkɯt	veɕkɯd													
STRAIGHT_9												soχt											
STRAIGHT_10													turɑ										
STRAIGHT_11														nəməɡəː									
STRAIGHT_12																				ʃoɲer			
STRAIGHT_13																							ɤkɤv
STRETCH_1	venstʲems																						
STRETCH_2	tɑrɡɑms																						
STRETCH_3		venitːɑtɑ	ʋenytːæː		venutːɑː			veːnːe														venutːɤːmɑ	vinytæmæ
STRETCH_4				kiɲuːjt																			
STRETCH_5							ɲɯɳʧ					ɲuːnsi											
STRETCH_6									ɲuʒlɑvnɯ	ɲuʒɑdnɯ										nujɑtɯnɯ			
STRETCH_7													ʧə̠mem										
STRETCH_8														bɑnyryɕɑ									
SUCK_1	potʲɑms																						
SUCK_2		imetɑ	imeæ		imiːæ																	imemæ	imemæ
SUCK_3				sopik																			
SUCK_4				siːv			em																
SUCK_5								ɲumːe								ɲim							
SUCK_6									ɲimɑvnɯ	ɲoɲɑvnɯ										nonɯnɯ			
SUCK_7												sipɣi	ʃupʃɑm										
SUMMER_1	kize		kesæ		kezæ	kɛsæ		kiesʲː							ke̯æsːi		c͡çiasʲːɘ	kiɛsiɛ			kɛzɑ	ʧesæ	
SUMMER_2		suvi									sɨˀvːə											suvi	suvi
SUMMER_3				ɲaːr																			
SUMMER_4							loŋ																
SUMMER_5									ɡoʒum	ɡoʒɤm										ɡuʒem			
SUMMER_6												tuw							tɑʔ				
SUMMER_7													keŋeʃ										
SUMMER_8														təŋə		tɑŋə							
SUN_1	ʧi																						
SUN_2		pæikːe			pæivyd̥	pæivæ					pæːvɑ						pɛivʲːɘ				pæivæinɛ	pæivʲ	pæiv
SUN_3			ɑwriŋko																				
SUN_4				nɒp																			
SUN_5							syŋk																
SUN_6								piejːv							pæjvːaːʃ			piɛjːiɛ					
SUN_7									ʃondi	ʃondi										ʃundɯ			
SUN_8												χoːtɑl											
