# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
531	Southeastern Pomo	EAR	x m a n ʦ a	3 4 7 4 2 7	ACXMBZ	GMANCA	6	6.G.C 6.M.C 6.A.V 6.N.c 6.C.C 6.A.V	2.0 1.5 1.5 1.1 1.75 0.8	xmanʦa	0	99
634	Southern Pomo	EAR	ʃ iː m o m o	3 7 4 7 4 7	AXBYBZ	SIMUMU	7	7.S.C 7.I.V 7.M.C 7.U.V 7.M.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃiːmomo	0	94
#
20	Central Pomo	EARTH (SOIL)	m aː	4 7	AX	MA	1	1.M.C 1.A.V	2.0 1.5	maː	0	100
121	Eastern Pomo	EARTH (SOIL)	k aː j	1 7 6	AXN	KAJ	2	2.K.C 2.A.V 2.J.c	2.0 1.5 0.8	kaːj	0	101
229	Kashaya	EARTH (SOIL)	ʔ a m aː	1 7 4 7	AXBZ	HAMA	3	3.H.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	ʔamaː	0	100
332	Northeastern Pomo	EARTH (SOIL)	a m aː	7 4 7	XBZ	AMA	4	4.A.V 4.M.C 4.A.V	1.5 1.75 0.8	amaː	0	100
427	Northern Pomo	EARTH (SOIL)	m aː	4 7	AX	MA	5	5.M.C 5.A.V	2.0 1.5	maː	0	100
532	Southeastern Pomo	EARTH (SOIL)	χ q o	3 1 7	ACZ	GKU	6	6.G.C 6.K.C 6.U.V	2.0 1.5 0.8	χqo	0	105
635	Southern Pomo	EARTH (SOIL)	ʔ a mː a	1 7 4 7	AXBZ	HAMA	7	7.H.C 7.A.V 7.M.C 7.A.V	2.0 1.5 1.75 0.8	ʔamːa	0	100
#
21	Central Pomo	EAT	k aː w a	1 7 6 7	AXBZ	KAWA	1	1.K.C 1.A.V 1.W.C 1.A.V	2.0 1.5 1.75 0.8	kaːwa	0	106
122	Eastern Pomo	EAT	k uː h uː	1 7 3 7	AXBZ	KYHY	2	2.K.C 2.Y.V 2.H.C 2.Y.V	2.0 1.5 1.75 0.8	kuːhuː	0	107
230	Kashaya	EAT	m a ʔ a	4 7 1 7	AXBZ	MAHA	3	3.M.C 3.A.V 3.H.C 3.A.V	2.0 1.5 1.75 0.8	maʔa	0	108
333	Northeastern Pomo	EAT	m a ʔ aː n	4 7 1 7 4	AXBYN	MAHAN	4	4.M.C 4.A.V 4.H.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 0.8	maʔaːn	0	108
428	Northern Pomo	EAT	m a ʔ a	4 7 1 7	AXBZ	MAHA	5	5.M.C 5.A.V 5.H.C 5.A.V	2.0 1.5 1.75 0.8	maʔa	0	108
533	Southeastern Pomo	EAT	q w a l	1 6 7 5	ACXN	KWAL	6	6.K.C 6.W.C 6.A.V 6.L.c	2.0 1.5 1.5 0.8	qwal	0	106
636	Southern Pomo	EAT	ʧ u hː u	2 7 3 7	AXBZ	CYHY	7	7.C.C 7.Y.V 7.H.C 7.Y.V	2.0 1.5 1.75 0.8	ʧuhːu	0	107
#
22	Central Pomo	EGG	ʧʼ oː	2 7	AX	CU	1	1.C.C 1.U.V	2.0 1.5	ʧʼoː	0	109
123	Eastern Pomo	EGG	kʼ o	1 7	AX	KU	2	2.K.C 2.U.V	2.0 1.5	kʼo	1	109
231	Kashaya	EGG	h i ʧʼ oː	3 7 2 7	AXBZ	HICU	3	3.H.C 3.I.V 3.C.C 3.U.V	2.0 1.5 1.75 0.8	hiʧʼoː	0	109
334	Northeastern Pomo	EGG	ʧʼ o	2 7	AX	CU	4	4.C.C 4.U.V	2.0 1.5	ʧʼo	0	109
429	Northern Pomo	EGG	ʧʼ oː	2 7	AX	CU	5	5.C.C 5.U.V	2.0 1.5	ʧʼoː	0	109
534	Southeastern Pomo	EGG	qʼ o	1 7	AX	KU	6	6.K.C 6.U.V	2.0 1.5	qʼo	0	109
637	Southern Pomo	EGG	h i ʧʼː o	3 7 2 7	AXBZ	HICU	7	7.H.C 7.I.V 7.C.C 7.U.V	2.0 1.5 1.75 0.8	hiʧʼːo	0	109
#
23	Central Pomo	EYE	ʔ u j	1 7 6	AXN	HYJ	1	1.H.C 1.Y.V 1.J.c	2.0 1.5 0.8	ʔuj	0	110
124	Eastern Pomo	EYE	ʔ u j	1 7 6	AXN	HYJ	2	2.H.C 2.Y.V 2.J.c	2.0 1.5 0.8	ʔuj	0	110
232	Kashaya	EYE	h u ʔ u j	3 7 1 7 6	AXBYN	HYHYJ	3	3.H.C 3.Y.V 3.H.C 3.Y.V 3.J.c	2.0 1.5 1.75 1.3 0.8	huʔuj	0	110
335	Northeastern Pomo	EYE	u i	7 7	XZ	YI	4	4.Y.V 4.I.V	1.5 0.8	ui	0	113
430	Northern Pomo	EYE	ʔ u j	1 7 6	AXN	HYJ	5	5.H.C 5.Y.V 5.J.c	2.0 1.5 0.8	ʔuj	0	110
535	Southeastern Pomo	EYE	ʔ u j	1 7 6	AXN	HYJ	6	6.H.C 6.Y.V 6.J.c	2.0 1.5 0.8	ʔuj	0	110
638	Southern Pomo	EYE	h u ʔː u kʰ b e	3 7 1 7 1 1 7	AXBYMBZ	HYHYKPE	7	7.H.C 7.Y.V 7.H.C 7.Y.V 7.K.c 7.P.C 7.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	huʔːukʰbe	0	116
#
199	Eastern Pomo	FAR	l i l a	5 7 5 7	AXBZ	LILA	2	2.L.C 2.I.V 2.L.C 2.A.V	2.0 1.5 1.75 0.8	lila	0	117
507	Northern Pomo	FAR	ʧ a d i l	2 7 1 7 5	AXBYN	CATIL	5	5.C.C 5.A.V 5.T.C 5.I.V 5.L.c	2.0 1.5 1.75 1.3 0.8	ʧadil	0	118
#
24	Central Pomo	FAT (FROM ANIMALS)	pʰ u j	1 7 6	AXN	PYJ	1	1.P.C 1.Y.V 1.J.c	2.0 1.5 0.8	pʰuj	0	119
125	Eastern Pomo	FAT (FROM ANIMALS)	pʰ u j	1 7 6	AXN	PYJ	2	2.P.C 2.Y.V 2.J.c	2.0 1.5 0.8	pʰuj	0	119
233	Kashaya	FAT (FROM ANIMALS)	ʔ i h pʰ u j	1 7 3 1 7 6	AXMBYN	HIHPYJ	3	3.H.C 3.I.V 3.H.c 3.P.C 3.Y.V 3.J.c	2.0 1.5 1.1 1.75 1.3 0.8	ʔihpʰuj	0	119
336	Northeastern Pomo	FAT (FROM ANIMALS)	f i j i n	3 7 6 7 4	AXBYN	BIJIN	4	4.B.C 4.I.V 4.J.C 4.I.V 4.N.c	2.0 1.5 1.75 1.3 0.8	fijin	0	122
431	Northern Pomo	FAT (FROM ANIMALS)	pʰ u j	1 7 6	AXN	PYJ	5	5.P.C 5.Y.V 5.J.c	2.0 1.5 0.8	pʰuj	0	119
536	Southeastern Pomo	FAT (FROM ANIMALS)	f u j	3 7 6	AXN	BYJ	6	6.B.C 6.Y.V 6.J.c	2.0 1.5 0.8	fuj	0	119
639	Southern Pomo	FAT (FROM ANIMALS)	ʔ i h pʰ u j	1 7 3 1 7 6	AXMBYN	HIHPYJ	7	7.H.C 7.I.V 7.H.c 7.P.C 7.Y.V 7.J.c	2.0 1.5 1.1 1.75 1.3 0.8	ʔihpʰuj	0	119
#
25	Central Pomo	FEATHER	ʔ i	1 7	AX	HI	1	1.H.C 1.I.V	2.0 1.5	ʔi	0	123
126	Eastern Pomo	FEATHER	j iː ʔ i	6 7 1 7	AXBZ	JIHI	2	2.J.C 2.I.V 2.H.C 2.I.V	2.0 1.5 1.75 0.8	jiːʔi	0	123
234	Kashaya	FEATHER	h i ʔ i	3 7 1 7	AXBZ	HIHI	3	3.H.C 3.I.V 3.H.C 3.I.V	2.0 1.5 1.75 0.8	hiʔi	0	123
337	Northeastern Pomo	FEATHER	tʰ a	1 7	AX	TA	4	4.T.C 4.A.V	2.0 1.5	tʰa	0	126
432	Northern Pomo	FEATHER	tʰ e	1 7	AX	TE	5	5.T.C 5.E.V	2.0 1.5	tʰe	0	127
537	Southeastern Pomo	FEATHER	ʔ i	1 7	AX	HI	6	6.H.C 6.I.V	2.0 1.5	ʔi	0	123
640	Southern Pomo	FEATHER	h i ʔː i	3 7 1 7	AXBZ	HIHI	7	7.H.C 7.I.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	hiʔːi	0	123
#
26	Central Pomo	FIRE	h o	3 7	AX	HU	1	1.H.C 1.U.V	2.0 1.5	ho	0	128
127	Eastern Pomo	FIRE	x o	3 7	AX	GU	2	2.G.C 2.U.V	2.0 1.5	xo	0	129
235	Kashaya	FIRE	ʔ o h o	1 7 3 7	AXBZ	HUHU	3	3.H.C 3.U.V 3.H.C 3.U.V	2.0 1.5 1.75 0.8	ʔoho	0	128
338	Northeastern Pomo	FIRE	o h o	7 3 7	XBZ	UHU	4	4.U.V 4.H.C 4.U.V	1.5 1.75 0.8	oho	0	128
433	Northern Pomo	FIRE	h o	3 7	AX	HU	5	5.H.C 5.U.V	2.0 1.5	ho	0	128
538	Southeastern Pomo	FIRE	χ o	3 7	AX	GU	6	6.G.C 6.U.V	2.0 1.5	χo	0	129
641	Southern Pomo	FIRE	ʔ o hː o	1 7 3 7	AXBZ	HUHU	7	7.H.C 7.U.V 7.H.C 7.U.V	2.0 1.5 1.75 0.8	ʔohːo	0	128
#
27	Central Pomo	FISH	ʃ a	3 7	AX	SA	1	1.S.C 1.A.V	2.0 1.5	ʃa	0	130
128	Eastern Pomo	FISH	ʃ a	3 7	AX	SA	2	2.S.C 2.A.V	2.0 1.5	ʃa	0	130
236	Kashaya	FISH	ʔ a h ʃ a	1 7 3 3 7	AXMBZ	HAHSA	3	3.H.C 3.A.V 3.H.c 3.S.C 3.A.V	2.0 1.5 1.1 1.75 0.8	ʔahʃa	0	130
339	Northeastern Pomo	FISH	ʃ a k aː	3 7 1 7	AXBZ	SAKA	4	4.S.C 4.A.V 4.K.C 4.A.V	2.0 1.5 1.75 0.8	ʃakaː	0	130
434	Northern Pomo	FISH	ʃ a	3 7	AX	SA	5	5.S.C 5.A.V	2.0 1.5	ʃa	0	130
539	Southeastern Pomo	FISH	x a	3 7	AX	GA	6	6.G.C 6.A.V	2.0 1.5	xa	0	130
642	Southern Pomo	FISH	ʔ a h ʃ a	1 7 3 3 7	AXMBZ	HAHSA	7	7.H.C 7.A.V 7.H.c 7.S.C 7.A.V	2.0 1.5 1.1 1.75 0.8	ʔahʃa	0	130
#
28	Central Pomo	FLY (MOVE THROUGH AIR)	pʰ d e	1 1 7	ACZ	PTE	1	1.P.C 1.T.C 1.E.V	2.0 1.5 0.8	pʰde	0	131
129	Eastern Pomo	FLY (MOVE THROUGH AIR)	pʰ uː d iː l	1 7 1 7 5	AXBYN	PYTIL	2	2.P.C 2.Y.V 2.T.C 2.I.V 2.L.c	2.0 1.5 1.75 1.3 0.8	pʰuːdiːl	0	131
237	Kashaya	FLY (MOVE THROUGH AIR)	ʧ a	2 7	AX	CA	3	3.C.C 3.A.V	2.0 1.5	ʧa	0	133
340	Northeastern Pomo	FLY (MOVE THROUGH AIR)	h eː w i t̪ i n	3 7 6 7 1 7 4	AXBYBYN	HEWITIN	4	4.H.C 4.E.V 4.W.C 4.I.V 4.T.C 4.I.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	heːwit̪in	0	134
435	Northern Pomo	FLY (MOVE THROUGH AIR)	pʰ i d e	1 7 1 7	AXBZ	PITE	5	5.P.C 5.I.V 5.T.C 5.E.V	2.0 1.5 1.75 0.8	pʰide	0	131
540	Southeastern Pomo	FLY (MOVE THROUGH AIR)	ʦ a l	2 7 5	AXN	CAL	6	6.C.C 6.A.V 6.L.c	2.0 1.5 0.8	ʦal	0	133
643	Southern Pomo	FLY (MOVE THROUGH AIR)	h a ʧː a	3 7 2 7	AXBZ	HACA	7	7.H.C 7.A.V 7.C.C 7.A.V	2.0 1.5 1.75 0.8	haʧːa	0	133
#
29	Central Pomo	FOOT	kʰ m a	1 4 7	ACX	KMA	1	1.K.C 1.M.C 1.A.V	2.0 1.5 1.5	kʰma	0	135
130	Eastern Pomo	FOOT	x aː m aː	3 7 4 7	AXBZ	GAMA	2	2.G.C 2.A.V 2.M.C 2.A.V	2.0 1.5 1.75 0.8	xaːmaː	0	135
238	Kashaya	FOOT	qʰ a m a	1 7 4 7	AXBZ	KAMA	3	3.K.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	qʰama	0	135
341	Northeastern Pomo	FOOT	kʰ a m a	1 7 4 7	AXBZ	KAMA	4	4.K.C 4.A.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	kʰama	0	135
436	Northern Pomo	FOOT	kʰ a m a	1 7 4 7	AXBZ	KAMA	5	5.K.C 5.A.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	kʰama	0	135
541	Southeastern Pomo	FOOT	χ m a n	3 4 7 4	ACXN	GMAN	6	6.G.C 6.M.C 6.A.V 6.N.c	2.0 1.5 1.5 0.8	χman	0	135
644	Southern Pomo	FOOT	kʰ aː m a	1 7 4 7	AXBZ	KAMA	7	7.K.C 7.A.V 7.M.C 7.A.V	2.0 1.5 1.75 0.8	kʰaːma	0	135
#
30	Central Pomo	FULL	ʃ tʼ u tʼ	3 1 7 1	ACYN	STYT	1	1.S.C 1.T.C 1.Y.V 1.T.c	2.0 1.5 1.3 0.8	ʃtʼutʼ	0	136
131	Eastern Pomo	FULL	pʼ i t̪ʼ	1 7 1	AXN	PIT	2	2.P.C 2.I.V 2.T.c	2.0 1.5 0.8	pʼit̪ʼ	0	137
239	Kashaya	FULL	ʧ u tʼ aː q	2 7 1 7 1	AXBYN	CYTAK	3	3.C.C 3.Y.V 3.T.C 3.A.V 3.K.c	2.0 1.5 1.75 1.3 0.8	ʧutʼaːq	0	138
437	Northern Pomo	FULL	h a ʧʼ a	3 7 2 7	AXBZ	HACA	5	5.H.C 5.A.V 5.C.C 5.A.V	2.0 1.5 1.75 0.8	haʧʼa	0	139
542	Southeastern Pomo	FULL	χ a t̪ e m a t̪	3 7 1 7 4 7 1	AXBYBYN	GATEMAT	6	6.G.C 6.A.V 6.T.C 6.E.V 6.M.C 6.A.V 6.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	χat̪emat̪	0	140
645	Southern Pomo	FULL	ʔ a h j a kʼ	1 7 3 6 7 1	AXBCYN	HAHJAK	7	7.H.C 7.A.V 7.H.C 7.J.C 7.A.V 7.K.c	2.0 1.5 1.75 1.5 1.3 0.8	ʔahjakʼ	0	141
#
31	Central Pomo	GIVE	d aː k a	1 7 1 7	AXBZ	TAKA	1	1.T.C 1.A.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	daːka	0	142
132	Eastern Pomo	GIVE	d iː q aː	1 7 1 7	AXBZ	TIKA	2	2.T.C 2.I.V 2.K.C 2.A.V	2.0 1.5 1.75 0.8	diːqaː	0	142
240	Kashaya	GIVE	d i h q a	1 7 3 1 7	AXMBZ	TIHKA	3	3.T.C 3.I.V 3.H.c 3.K.C 3.A.V	2.0 1.5 1.1 1.75 0.8	dihqa	0	142
342	Northeastern Pomo	GIVE	h oː n	3 7 4	AXN	HUN	4	4.H.C 4.U.V 4.N.c	2.0 1.5 0.8	hoːn	0	145
438	Northern Pomo	GIVE	d i k a	1 7 1 7	AXBZ	TIKA	5	5.T.C 5.I.V 5.K.C 5.A.V	2.0 1.5 1.75 0.8	dika	0	142
543	Southeastern Pomo	GIVE	ʔ a q a	1 7 1 7	AXBZ	HAKA	6	6.H.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	ʔaqa	0	145
646	Southern Pomo	GIVE	d i h k a	1 7 3 1 7	AXMBZ	TIHKA	7	7.T.C 7.I.V 7.H.c 7.K.C 7.A.V	2.0 1.5 1.1 1.75 0.8	dihka	0	142
#
32	Central Pomo	GOOD	kʼ d i	1 1 7	ACZ	KTI	1	1.K.C 1.T.C 1.I.V	2.0 1.5 0.8	kʼdi	0	146
133	Eastern Pomo	GOOD	qʼ oː d i j	1 7 1 7 6	AXBYN	KUTIJ	2	2.K.C 2.U.V 2.T.C 2.I.V 2.J.c	2.0 1.5 1.75 1.3 0.8	qʼoːdij	0	146
241	Kashaya	GOOD	qʼ o ʔ d i	1 7 1 1 7	AXMBZ	KUHTI	3	3.K.C 3.U.V 3.H.c 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8	qʼoʔdi	0	146
343	Northeastern Pomo	GOOD	kʼ u d i	1 7 1 7	AXBZ	KYTI	4	4.K.C 4.Y.V 4.T.C 4.I.V	2.0 1.5 1.75 0.8	kʼudi	0	146
439	Northern Pomo	GOOD	kʼ i d i	1 7 1 7	AXBZ	KITI	5	5.K.C 5.I.V 5.T.C 5.I.V	2.0 1.5 1.75 0.8	kʼidi	0	146
544	Southeastern Pomo	GOOD	ʦʼ i m a	2 7 4 7	AXBZ	CIMA	6	6.C.C 6.I.V 6.M.C 6.A.V	2.0 1.5 1.75 0.8	ʦʼima	0	151
647	Southern Pomo	GOOD	kʼ o ʔ d i	1 7 1 1 7	AXMBZ	KUHTI	7	7.K.C 7.U.V 7.H.c 7.T.C 7.I.V	2.0 1.5 1.1 1.75 0.8	kʼoʔdi	0	146
#
33	Central Pomo	GREEN	ʦʼ aː kʰ i l	2 7 1 7 5	AXBYN	CAKIL	1	1.C.C 1.A.V 1.K.C 1.I.V 1.L.c	2.0 1.5 1.75 1.3 0.8	ʦʼaːkʰil	0	152
134	Eastern Pomo	GREEN	ʦʼ aː b a ʦʼ aː b a kʰ	2 7 1 7 2 7 1 7 1	AXBYBYBYN	CAPACAPAK	2	2.C.C 2.A.V 2.P.C 2.A.V 2.C.C 2.A.V 2.P.C 2.A.V 2.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	ʦʼaːbaʦʼaːbakʰ	0	153
242	Kashaya	GREEN	ʦʼ a qʰ aː l a	2 7 1 7 5 7	AXBYBZ	CAKALA	3	3.C.C 3.A.V 3.K.C 3.A.V 3.L.C 3.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʦʼaqʰaːla	0	152
344	Northeastern Pomo	GREEN	ʧ a m o r o n	2 7 4 7 5 7 4	AXBYBYN	CAMURUN	4	4.C.C 4.A.V 4.M.C 4.U.V 4.R.C 4.U.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʧamoron	0	155
440	Northern Pomo	GREEN	ʦʼ a kʰ a tʼ	2 7 1 7 1	AXBYN	CAKAT	5	5.C.C 5.A.V 5.K.C 5.A.V 5.T.c	2.0 1.5 1.75 1.3 0.8	ʦʼakʰatʼ	0	152
545	Southeastern Pomo	GREEN	ʦʼ i j a ʦʼ i j a	2 7 6 7 2 7 6 7	AXBYBYBZ	CIJACIJA	6	6.C.C 6.I.V 6.J.C 6.A.V 6.C.C 6.I.V 6.J.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ʦʼijaʦʼija	0	153
648	Southern Pomo	GREEN	ʦʼ a h kʰ i l	2 7 3 1 7 5	AXMBYN	CAHKIL	7	7.C.C 7.A.V 7.H.c 7.K.C 7.I.V 7.L.c	2.0 1.5 1.1 1.75 1.3 0.8	ʦʼahkʰil	0	158
#
34	Central Pomo	HAIR	ʔ eː	1 7	AX	HE	1	1.H.C 1.E.V	2.0 1.5	ʔeː	0	159
135	Eastern Pomo	HAIR	m uː s u	4 7 3 7	AXBZ	MYSY	2	2.M.C 2.Y.V 2.S.C 2.Y.V	2.0 1.5 1.75 0.8	muːsu	0	160
243	Kashaya	HAIR	h e ʔ e	3 7 1 7	AXBZ	HEHE	3	3.H.C 3.E.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8	heʔe	0	159
345	Northeastern Pomo	HAIR	h e l e	3 7 5 7	AXBZ	HELE	4	4.H.C 4.E.V 4.L.C 4.E.V	2.0 1.5 1.75 0.8	hele	0	159
441	Northern Pomo	HAIR	ʔ e	1 7	AX	HE	5	5.H.C 5.E.V	2.0 1.5	ʔe	0	159
546	Southeastern Pomo	HAIR	ʔ e j	1 7 6	AXN	HEJ	6	6.H.C 6.E.V 6.J.c	2.0 1.5 0.8	ʔej	0	159
649	Southern Pomo	HAIR	h e ʔː e	3 7 1 7	AXBZ	HEHE	7	7.H.C 7.E.V 7.H.C 7.E.V	2.0 1.5 1.75 0.8	heʔːe	0	159
#
35	Central Pomo	HAND	t̪ʰ n a	1 4 7	ACX	TNA	1	1.T.C 1.N.C 1.A.V	2.0 1.5 1.5	t̪ʰna	0	161
136	Eastern Pomo	HAND	b iː j̥ a	1 7 6 7	AXBZ	PIJA	2	2.P.C 2.I.V 2.J.C 2.A.V	2.0 1.5 1.75 0.8	biːj̥a	0	162
244	Kashaya	HAND	ʧ o h ʃ o	2 7 3 3 7	AXMBZ	CUHSU	3	3.C.C 3.U.V 3.H.c 3.S.C 3.U.V	2.0 1.5 1.1 1.75 0.8	ʧohʃo	0	163
346	Northeastern Pomo	HAND	t̪ o h ʃ o	1 7 3 3 7	AXMBZ	TUHSU	4	4.T.C 4.U.V 4.H.c 4.S.C 4.U.V	2.0 1.5 1.1 1.75 0.8	t̪ohʃo	0	163
442	Northern Pomo	HAND	t̪ʰ a n a	1 7 4 7	AXBZ	TANA	5	5.T.C 5.A.V 5.N.C 5.A.V	2.0 1.5 1.75 0.8	t̪ʰana	0	161
547	Southeastern Pomo	HAND	a t̪ a n	7 1 7 4	XBYN	ATAN	6	6.A.V 6.T.C 6.A.V 6.N.c	1.5 1.75 1.3 0.8	at̪an	0	166
650	Southern Pomo	HAND	t̪ʰ aː n a	1 7 4 7	AXBZ	TANA	7	7.T.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 0.8	t̪ʰaːna	0	161
#
36	Central Pomo	HEAD	ʃ n aː	3 4 7	ACX	SNA	1	1.S.C 1.N.C 1.A.V	2.0 1.5 1.5	ʃnaː	0	167
137	Eastern Pomo	HEAD	kʰ aː j a	1 7 6 7	AXBZ	KAJA	2	2.K.C 2.A.V 2.J.C 2.A.V	2.0 1.5 1.75 0.8	kʰaːja	0	168
245	Kashaya	HEAD	h o ʔ t̪ʼ o	3 7 1 1 7	AXMBZ	HUHTU	3	3.H.C 3.U.V 3.H.c 3.T.C 3.U.V	2.0 1.5 1.1 1.75 0.8	hoʔt̪ʼo	0	169
347	Northeastern Pomo	HEAD	t̪ i n aː	1 7 4 7	AXBZ	TINA	4	4.T.C 4.I.V 4.N.C 4.A.V	2.0 1.5 1.75 0.8	t̪inaː	0	170
443	Northern Pomo	HEAD	ʃ i n aː	3 7 4 7	AXBZ	SINA	5	5.S.C 5.I.V 5.N.C 5.A.V	2.0 1.5 1.75 0.8	ʃinaː	0	167
548	Southeastern Pomo	HEAD	x i j a	3 7 6 7	AXBZ	GIJA	6	6.G.C 6.I.V 6.J.C 6.A.V	2.0 1.5 1.75 0.8	xija	0	168
651	Southern Pomo	HEAD	ʃ i nː a	3 7 4 7	AXBZ	SINA	7	7.S.C 7.I.V 7.N.C 7.A.V	2.0 1.5 1.75 0.8	ʃinːa	0	167
#
37	Central Pomo	HEAR	ʃ oː ʧ	3 7 2	AXN	SUC	1	1.S.C 1.U.V 1.C.c	2.0 1.5 0.8	ʃoːʧ	0	171
138	Eastern Pomo	HEAR	ʃ oː kʰ	3 7 1	AXN	SUK	2	2.S.C 2.U.V 2.K.c	2.0 1.5 0.8	ʃoːkʰ	0	171
246	Kashaya	HEAR	ʃ oː ʧ	3 7 2	AXN	SUC	3	3.S.C 3.U.V 3.C.c	2.0 1.5 0.8	ʃoːʧ	0	171
348	Northeastern Pomo	HEAR	ʃ i m i t̪	3 7 4 7 1	AXBYN	SIMIT	4	4.S.C 4.I.V 4.M.C 4.I.V 4.T.c	2.0 1.5 1.75 1.3 0.8	ʃimit̪	0	174
444	Northern Pomo	HEAR	ʃ oː ʧ i	3 7 2 7	AXBZ	SUCI	5	5.S.C 5.U.V 5.C.C 5.I.V	2.0 1.5 1.75 0.8	ʃoːʧi	0	171
549	Southeastern Pomo	HEAR	x kʼ o	3 1 7	ACZ	GKU	6	6.G.C 6.K.C 6.U.V	2.0 1.5 0.8	xkʼo	0	176
652	Southern Pomo	HEAR	ʃ oː ʧ i	3 7 2 7	AXBZ	SUCI	7	7.S.C 7.U.V 7.C.C 7.I.V	2.0 1.5 1.75 0.8	ʃoːʧi	0	171
#
38	Central Pomo	HEART	kʰ a m	1 7 4	AXN	KAM	1	1.K.C 1.A.V 1.M.c	2.0 1.5 0.8	kʰam	0	177
139	Eastern Pomo	HEART	s aː m aː j	3 7 4 7 6	AXBYN	SAMAJ	2	2.S.C 2.A.V 2.M.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 0.8	saːmaːj	0	178
247	Kashaya	HEART	ʦʼ u h k u l	2 7 3 1 7 5	AXMBYN	CYHKYL	3	3.C.C 3.Y.V 3.H.c 3.K.C 3.Y.V 3.L.c	2.0 1.5 1.1 1.75 1.3 0.8	ʦʼuhkul	0	179
349	Northeastern Pomo	HEART	kʰ a m ʃ e m e	1 7 4 3 7 4 7	AXMBYBZ	KAMSEME	4	4.K.C 4.A.V 4.M.c 4.S.C 4.E.V 4.M.C 4.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kʰamʃeme	0	180
445	Northern Pomo	HEART	kʰ a m	1 7 4	AXN	KAM	5	5.K.C 5.A.V 5.M.c	2.0 1.5 0.8	kʰam	0	181
550	Southeastern Pomo	HEART	ʦʼ u k u t̪	2 7 1 7 1	AXBYN	CYKYT	6	6.C.C 6.Y.V 6.K.C 6.Y.V 6.T.c	2.0 1.5 1.75 1.3 0.8	ʦʼukut̪	0	179
653	Southern Pomo	HEART	ʦʼ u h k u n	2 7 3 1 7 4	AXMBYN	CYHKYN	7	7.C.C 7.Y.V 7.H.c 7.K.C 7.Y.V 7.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ʦʼuhkun	0	179
#
200	Eastern Pomo	HEAVY	x aː l i kʰ	3 7 5 7 1	AXBYN	GALIK	2	2.G.C 2.A.V 2.L.C 2.I.V 2.K.c	2.0 1.5 1.75 1.3 0.8	xaːlikʰ	0	182
613	Southeastern Pomo	HEAVY	ʔ tʼ e ʔ k i t̪	1 1 7 1 1 7 1	ACYMBYN	HTEHKIT	6	6.H.C 6.T.C 6.E.V 6.H.c 6.K.C 6.I.V 6.T.c	2.0 1.5 1.3 1.1 1.75 1.3 0.8	ʔtʼeʔkit̪	0	183
#
39	Central Pomo	HORN (ANATOMY)	ʔ a	1 7	AX	HA	1	1.H.C 1.A.V	2.0 1.5	ʔa	0	184
140	Eastern Pomo	HORN (ANATOMY)	ʔ a	1 7	AX	HA	2	2.H.C 2.A.V	2.0 1.5	ʔa	0	184
248	Kashaya	HORN (ANATOMY)	h a ʔ a	3 7 1 7	AXBZ	HAHA	3	3.H.C 3.A.V 3.H.C 3.A.V	2.0 1.5 1.75 0.8	haʔa	0	184
350	Northeastern Pomo	HORN (ANATOMY)	ʔ a	1 7	AX	HA	4	4.H.C 4.A.V	2.0 1.5	ʔa	0	184
446	Northern Pomo	HORN (ANATOMY)	ʔ a	1 7	AX	HA	5	5.H.C 5.A.V	2.0 1.5	ʔa	0	184
551	Southeastern Pomo	HORN (ANATOMY)	ʔ a	1 7	AX	HA	6	6.H.C 6.A.V	2.0 1.5	ʔa	0	184
654	Southern Pomo	HORN (ANATOMY)	h a ʔː a	3 7 1 7	AXBZ	HAHA	7	7.H.C 7.A.V 7.H.C 7.A.V	2.0 1.5 1.75 0.8	haʔːa	0	184
#
