BITE_3				musəɣa	moseɣaɾ	musəɣa	moseɣa	moseɣaɾ	morskwor	muzɡɛːr		muzɡɛːr																	muʦʦəka~murʦəka											murseə̯	amuʃka						mossiɡare	muʦʦikaɾi	muʦʦɨkaɾɨ	muʦʦikaɾi	muʦʦikaɾi		morsikare	moʧʧika			morseɡar	
BITE_4											zɡaɲar																kaɲa																															aɲe
BITE_5																										pia																																
BITE_6																																														mussjaj												
BLACK_1	laju																																																									
BLACK_2		neɡɾo		nɛɣɾə	neɣɾe	nɛɣɾə	neɣɾe	neɣɾe	njar	neɡer	nɛɡar	niːɡer	naj	nwaʁ	neri	neɣɾo	neɡru	nero	nejɡer				neːjɡru	nejɡru	nɛːjɡru	niɡɛr	neɡru	neɡru	niɾə	neɡɾe	nojr	nero	nweʁ	nɛjr	nɛjr	nɛjr	nɛjr	neːru		niɡar	neɡru	najr	neər	ner	najr			niuɾu	niuɾu	nivuɾu	niviɾu	neɣɾo	nero	niru	nero	neɡro	nero	nwaːʀ
BLACK_3																				foʃk																																						
BLACK_4																					aːtɛr	aːtɛr																																				
BLACK_5																																							pɾetu																			
BLACK_6																																														njeddu	niɡeɖɖu~njeɖɖu											
BLOOD_1	sɨnʒe	saŋɡɾe		saŋ	saŋk	saŋk	saŋ	saŋk	swoŋɡ	saŋɡev	saŋɡ	saːŋɡov~saːŋɡev			saŋk	saŋɡe	sənze	saŋɡwe	saŋk	saŋk	saŋɡʷiːs	saŋɡʷiːs	saŋɡwe	saŋɡwe	saːŋɡwe	saŋk	saŋk	sɔnzi	saŋɡə	saŋk	sãŋk	saŋɡwe		saŋɡ	saŋɡ	saŋɡ	saŋɡ	saŋ	sɐ̃ŋɡɨ	sãŋɡv	sɨnʤe	saŋk	saŋk	sawŋk	saŋk	saŋɡuni		saŋɡu	saŋɡu	saŋɡu	saŋku	saŋɡɾe	saŋɡwe	saŋɡwe	saŋɡwe	saŋɡwe	saŋɡwe	
BLOOD_2													sã	sɑ̃																			sɑ̃																									sã
BLOOD_3																																															sambene											
BONE_1	osu			ɔs	ɔs	ɔs	ɔs	ɔs		ɔːs	ɔs	ɔːs		ɔs		ɔso	os	ɔsso	ɔs	ɔs	ɔs	ɔs	øssu	ɔssu	ossu	ɔs	ɔss	wos	wossə	ɔs	ɔs	ɔsso	ɔʃ	ɔs	ɔs	ɔs	ɔs	ɔːs	osu	ɔs	os	ɔs	ɔs		ɔs~øs	ossu	ossu	ɔssu	ɔssu	wɔssu	wɔssu		ɔsso	ossu	ɔs	ɔs	ɔso	ɔʃ~ɔʃeː
BONE_2		ɡweso							vwas						vwɛs																													jes								weso						
BONE_3													ɔ																																													
BREAST_1	ceptu																kʎept											cept													pjept																	
BREAST_2		peʧo		pit	pit	pit	pit	pit	pjat	pɛːt	pɛt				pɛt	pejto		pɛtto	pjet	pjet	pɛktʊs	pɛktʊs	pettu		pɛːtu				pjettə	pjɛs~pjes	piʦ	pɛtto		pɛt		pɛt	pɛt		pɐjtu	pɛə̯t		pɛʦ	pɛʦ	pɛʦ	pet	pittura	pettorra	pɛttu	pɛttu	pjɛttu	pjɛttu	peʧo	pɛtto	pettu	pɛt		peto~pɛto	
BREAST_3									sjaŋ																			sin																														
BREAST_4												stɔmeɡ	ɛstɔma													stomɛk	ʃtumɛk								stɔmi			stɔːmik																				
BREAST_5														pwatʁin																pejtɾino~pitɾe			pwetʁɛ̃n																									pwatʀin
BREAST_6																								kaʃetta																																		
BREAST_7																																																								tete		
BURN (SOMETHING)_1	ardu																											art			ardrə										aarde	ardər	ardər		ardər													
BURN (SOMETHING)_2		kemaɾ		kɾəma	kɾemaɾ	kɾəma	kɾema	kɾemaɾ					kraːmaː			kejmaɾ														kɾema									kɐjmaɾ													kemaɾ						
BURN (SOMETHING)_3										bruzɛːr	bruzar	bruzer	bryːlaː	bʁyle	brusaː		pali	bruʧare	bruʒɛr	bruʒɛ			bryʒaː	bryʒa	bryːʒɛː	bryʦa	bryza		abbruʃʃa	bɾyla		bruʃare~abbruʃare	bʁyle	bryze	bryze	bryze	bryze	bryzɛ		bruzeə̯						abruʒaj	brusjare	bɾuʧaɾi		abbɾuʧaɾi	abbɾuʃaɾi		bruʧare	vruʧa	bruzar	bruzar	bruzar	bʀyːle
BURN (SOMETHING)_4																					uːrɛrɛ	uːrɛrɛ																																				
BURN (SOMETHING)_5																																												bərʃar					bampaɾɨ									
CLOUD_1	nioru	nube		nuβuɫ	nuβoɫ	nivuɫat	nuβoɫ	nuβoɫ	nuvol	nuvla	nuval	novla	ɲola		nuːl	nuβe		nuvola	niɡola	nibla	nuːbɪs	nuːbeːs~nuːbiːɫũ	nyvia	nyvvua		niol	niɡula	nor	nuvələ	nive~nivo	nyə	nube~nuvola		nivula	nivula	nivula	nuvula	niːwla	nuvɐ̃j̃	nuvla	nor	nivəl	nɛjvəl	nibəl	nyvlə	nuj	nue	nuvula	nuvula	nuvula	nuvula	nuβe	nuvola	nuola	nuvola	nuvola	nuvoe̯a	
CLOUD_2														nɥaʒ											niːɡɥa					njew			nɥaʒ																									nuwaʧ
CLOUD_3																	oblɒk																																									
COLD (OF WEATHER)_1	araʦe																rɒʧe											raʦi													reʧe																	
COLD (OF WEATHER)_2		fɾio		fɾɛt	fɾet	fɾɛt	fɾet	fɾet		frɛd	fred	frɛd	fraj	fʁwa	freːt	fɾio		freddo	frejt	frəjt	friːɡɪdʊs	friːɡɪdʊs	frejdu	frejdu	freʤʤu	frɛʧ~frɛt	freʧʧ		friddə	fɾe	frojt	freddo	fʁwe	frɛjd	frɛjd	frɛjd	frejd	frøʧ	fɾiu			frajt	frɛjt	frɛjt	frajt	friðu~friu	frittu	fɾiddu	fɾiddu	fɾiddu	fɾiddu	fɾio		friddu	fret	fret	fredo	fʀɛ
COLD (OF WEATHER)_3									ɡelwat																																																	
COLD (OF WEATHER)_4																																								ʤaʦeə̯																		
COLD (OF WEATHER)_5																																																					djaʧʧo					
COME_1	ʑinu																																																									
COME_2		beniɾ		bəni		vəni			venar	ɲiːr	ɲir	ɲiːr	mɲi	vəniʁ	viɲiː	biɾ	veri	venire	veɲir	uni	wɛniːrɛ	vɛniːrɛ	veɲiː	veɲi	veːɲi		veɲi		vəni	veni	vənir	venire	vniʁ	vni	vni	vni	veŋe	ɲiː	viɾ	vni~avni	aveni	vəɲir	nɛkr	vəɲir	ɲir			vɛniɾi	vɛnɨɾɨ	vjɛniɾi	vɛniɾi	beniɾ	venire	vini	venjar	vɛɲer	venir	vyny~vny
COME_3					bindɾe		bindɾe	bindɾe																																						bɛnni	bennere											
COME_4																										ɛɲ		vin																														
DIE_1	moru	moreɾ		muɾi	moɾiɾ	muɾi	moɾi	moɾiɾ	morar	muriːr	murir	muriːr	mori	muʁiʁ	muriː	moreɾ	muri	morire	morir	muri	mɔriː	mɔriː	muiː	mui	mii	mør	muri	mor	muɾi	muɾi	morir	morire	mweʁiʁ	møjre	møjre	møjre	møjre	møri	muʁeɾ	muri	amuri	murir	murɛkr	murir	murir	mɔrri	morrere	mɔɾiɾi	mɔɾɨɾɨ	mwɔɾiɾi	mɔʐi	moɾiɾ	morire	muri	morir	morir	morir	mɔʀy
DOG_1	kɨne					ka			kwoŋ	kaŋ	kan	kaːn			caŋ	kaŋ		kane	ɕaŋ	ɕaŋ	kanɪs	kanɪs	kaŋ	kaŋ	kaŋ	ka	kaŋ		kanə	ʧiŋ	ʧjẽn	kane		kaŋ	kaŋ	kaŋ	kaŋ	kaŋ	kɐ̃w̃	kãn		ɕawn	caŋ	ɕawn	ɕan	kai	kane	kani	kanɨ	kani	kani		kane	kane	kaŋ	kaŋ	kaŋ	
DOG_2		pero																																																		pero						
DOG_3				ɡos	ɡos		ɡos	ɡos																				kɔjni													kɨjne																	
DOG_4													θɛ̃	ʃjɛ̃																			kjɛ̃																									ʧɛ̃
DOG_5																	brek																																									
DRINK_1	be̯aw	bebeɾ		bɛwɾə	bewɾe	bɛwɾə	bewɾe	bewɾe	bar	bɛver	bɛar	bɛver	bajre	bwaʁ	bɛvi	beβeɾ	bæ	bere	bejver	bevər	bɪbɛrɛ	bɪbɛrɛ	bɛjve	beje	bɛjve	bif	beːf	be̯aw	vɛβəɾə~veβəɾə	bewɾe	bojvrə	bere	bweʁ	bɛjve	bɛjve	bɛjve	bejve	beːvi	bɨβeɾ	beː		bajvər	bevər	bɛjbər	bajvər			viviɾi~biviɾi	bivɨɾɨ	viviɾi	viviɾi~biviɾi	beβeɾ	bɛ	beː	bere	bever	bɛver~bever~bevar	bwaːʀ
DRINK_2																																									abe̯a																	
DRINK_3																																														buffaj												
DRINK_4																																															buffare											
DRY_1	uskatu																uskɒt											uskat													uskat																	
DRY_2		seko		sɛk	sek	sɛk	sek	sek	sot	sɛk			sɛ			seko		sekko	sek	sək	sɪkkʊs	sɪkkʊs	sekku	sekku	sekku	sɛk			sikkə	se	sɛk	sekko	se	sɛk	sɛk	sɛk	sɛk	søk	seku	sɛk							sikku	sikku	sikku	sikku	sikku	seko	sekko	sikku	sek		seko	sɛʧ
DRY_3									swat	sut	sut	sot			sut				sut	sut~sjəwt							syʧʧ									syjt						siɕ	sic	ʃeɕ	syt											sut		
DRY_4														sɛk																																												
DRY_5																																														sikkaw												
EAR_1	ure̯akʎe	oɾeja		uɾɛʎə	oɾeʎa	uɾɛə	awɾeʎɛ	oɾeʎa	orakla~rakla	urɛʧa	urɛʧa	urɛʧa		ɔʁɛj	orɛle	oɾeʎa	urækʎe		ureja	urədla						orɛʤa	ureʤa	ure̯akʎə			orɛʎə		ɔʁɛl	urija	urija	urija	urija	urøʤa	oɾeʎɐ	urɛʧa	ureke	ureʎə	urejə	ureʎə	uraʎə	oriɣa						oɾexa			reʧa	reʧa	rɛʧa~reʧa	ɔʀɛj
EAR_2													ɔrʎo																																													
EAR_3																		orekkjo~orekkja											rekkjə			orekkja															orikkra	aɾikkju	ɾikkɨ	aɾikkju~aɾikkja	awɾiʧʧa		orekkjo	rekkja				
EAR_4																					awrɪs	awrɪs								awɾio																												
EAR_5																							wɛʤa	aweʤe	wɛʤʤa																																	
EARTH (SOIL)_1	ʦarə	tjera		tɛrə	tɛra	tɛrə	tɛrɛ	tɛra	tara~tjara	tɛra	tɛra	tɛra	tɛra	tɛʁ	tjɛre~tjare	tɛra		tɛrra	tera	tjəra	tɛrra	tɛrra	tɛra	tɛːra	tɛːra	tɛra	tɛra	ʦarə	tɛrrə	tɛʀo	tɛrə	tɛrra	tjɛʁ	tɛra	tɛra	tɛra	tera	tɛra	tɛʁɐ	tɛə̯ra		tɛrə	terə	tjarə	tɛrə	tɛrra	terra	tɛrra	tɛrra	tjɛʐa	tɛʐa	tjera	tɛrra	tɛrra	tɛra	tɛra	tɛra	tɛʀ
EARTH (SOIL)_2																	pemint																								pəmɨnt																	
EAT_1	mɨku																			majə																																						
EAT_2		komeɾ														komeɾ																							kumeɾ				məʎer	məʎar								komeɾ						
EAT_3				məɲʒa	meɲʧaɾ	məɲʒa	meɲʤa	meɲʧaɾ	manajko	maɲɛːr	maɲar	maɲɛːr		mɑ̃ʒe	manɟaː		məŋkɒ	manʤare	maɲɛr				maŋʤa	maŋʤa	maŋʤɛ	maŋʤa	maŋʤa	mənank	maɲɲa	manʤa	mãnʤjer	manʤare	mɛ̃ʒe	maŋʤe	maŋʤe	maŋʤe	manʤe	maŋʤɛ		maɲeə̯	amɨŋka	mənʤar			mənʤar		mandiɡare	manʧaɾi	manʧaɾɨ	manʧaɾi	manʧaɾi		manʤare	maɲɲa	maɲar	maɲar	maɲar	muɲe
EAT_4													bʤiː																																													
EAT_5																					eːdɛrɛ	eːdɛrɛ																																				
EAT_6																																														pappaj												
EGG_1	ow			ɔw	ɔw	ɔw	ɔw	ɔw	juv	oːv	ɔv	oːv			uːf	ɔβo	ov	wɔvo	ef	wef	oːwũ	oːvũ	øvu	øvu	øːvu	of	øːf	wow	wovə			wɔvo		øv	øw	øv	øv	øf	ovu	ɔə̯v	ow	of	of	jef	øf	ow	ovu	ɔvu	ɔvu	wɔvu	wɔvu	weβo	ɔvo	ɔu	ovo	ow~ovo	vɔvo~vovo	
EGG_2		ɡwebo																																																								
EGG_3													wa																	jɔw																												
EGG_4														œf																																												
EGG_5																															wœf																											
EGG_6																																	ɥe																									
EGG_7																																																										yː
EYE_1	okʎu								vaklo							ɔʎo	okʎu	ɔkkjo			ɔkʊɫʊs	ɔkʊɫʊs	øʤʤu	øʤʤu	øːʤʤu			wokʎu	wokkjə			ɔkkjo							oʎu							oɣu	okkru	ɔkkju	ɔkkju	wɔkkju	wɔʧʧu	oxo	ɔkkjo	okkju	ɔʧo	ɔʧo	ɔʧo	
EYE_2		ɡwejo																	eje											ɥɛj																												
EYE_3				uʎ	uʎ	uj	uʎ	uʎ						œj																			œl									eʎ	iʎ	eʎ														
EYE_4										ɔːʧ	oʧ	ɔːʧ														øʧ	øʧʧ							øj	øj	øj	øj	øʧ		ɔʧ	okʲ				øʎ													
EYE_5													ʒy~ʒyː																																													
EYE_6															voːli																																											
EYE_7																				wedl											wœʎ																											
EYE_8																														iwe																												
EYE_9																														iw																												
EYE_10																																																										uːj
FAR_1	diparte																											diparti													departe																	
FAR_2	larɡu																lɒrɡo																														alarɡu											
FAR_3		ʎonʃe~ʎoɲe		ʎuɲ	ʎunt		ʎuɲ	ʎunt	lontwoŋ	luntan	luntan	luntaːn			lontaŋ	lonʃe		lontano	dalonʧ	lonʧ~dalonʧ	ɫɔŋɡeː	ɫɔŋɡeː	luŋtan	luŋtan	luŋtan	lunta	luntaŋ		luntanə	ljuŋ	lojɲ	lontano		luŋtaŋ	luŋtaŋ	løɲ	luŋtaŋ	luŋtaŋ	lõʒɨ	luntãn		dəlunʃ	ʎunʃ	lunʃ	dəlœnʧ~dəlœnʃ			luntanu	luntanu	luntanu	luntanu		lontano	lontanu	loŋtaŋ	loŋtaŋ	loŋtaŋ~ɰoŋtaŋ	lɔ̃
FAR_4						ənfɔɾə																																																				
FAR_5													lwɛ̃~lwɛ	lwɛ̃																ljeweŋ~lɥeŋ			lwɛ̃																									
FAR_6																									distaːŋte																														distaŋte		distaŋte	
FAR_7																																														atezu												
FAR_8																																																				lexos						
FAT (ORGANIC SUBSTANCE)_1	ɡrəsime	ɡɾasa		ɡɾeʃ	ɡɾejʃ		ɡɾejʃ	ɡɾejʃ	ɡres	ɡraːs	ɡras	ɡraːs	ɡresa	ɡʁɛs	ɡras	ɡɾaʃa		ɡrasso	ɡras	ɡras			ɡrassu	ɡrassu	ɡraʃʃa~ɡrassu	ɡras	ɡrass	ɡrəsimi	ɡrassə	ɡɾas	krejsə	ɡrasso	kʁa	ɡras	ɡras	ɡras	ɡras	ɡras		ɡras	ɡrəsime	ɡras	ɡras	ɡras	ɡras	ɡrassu	rassu	ɾassu	ɾassu	ɾassu	ɾassu	ɡɾasa	ɡrasso		ɡras	ɡras	ɡraso	kʀaʃ
FAT (ORGANIC SUBSTANCE)_2						sɛw																																																				
FAT (ORGANIC SUBSTANCE)_3																	mɒst																																									
FAT (ORGANIC SUBSTANCE)_4																					pɪŋɡʷɛ																																					
FAT (ORGANIC SUBSTANCE)_5																																							ɡuɾðuɾɐ																			
FAT (ORGANIC SUBSTANCE)_6																																																						lardu				
FEATHER_1	pe̯anə								pajna	pɛna	pɛna						pæna	penna			pɛnna~pɪnna	pɪnna	penna	peŋŋa				pe̯anə	pennə			penna							penɐ	pɛna	panə				pɛnə	pinna		pinna	pinna	pinna			penna	penna	pena		pena	
FEATHER_2		pluma		pɫomə	pɫoma	pɫomə	pɫomɛ	pɫoma				pjoma	pʎɔ̃ma	plym	plume	pluma			pjuma	pluma					ʧymma	pjøma	pjyma			plymo	plỹmə		plœm	pjyma	pjyma	pjyma	pjyma	pjyːma				plimə	plemə	plemə			prumma				pjuma	pluma				pjuma		plym
FINGERNAIL_1	unɡʎe	uɲa		uŋɡɫə	uŋɡɫa	uŋɡɫə	uŋɡɫɛ	uŋɡɫa	oŋɡla	uŋʤa	ɔnʤa	onʤa	ɔ̃ɡʎa	ɔ̃ɡl	oŋɡule	unʎa	uŋɡʎe	uŋɡja		ondla	ʊŋɡʷɪs	ʊŋɡʷɪs	uŋʤa	uŋʤa	uŋʤa	onʤa	unʤa	unɡʎə	oɲɲə~ɔɲɲə	uŋɡlo	õŋɡlə	uŋɡja		uŋʤa	uŋʤa	uŋʤa	uŋʤa	oːŋʤa	uɲɐ	onʤa	uŋɡje	uŋɡlə	uŋɡlə	uŋɡlə	uŋɡlə	uŋɡa	uŋɡra	uɲɲa	uɲɲa	uɲɲa	uɲɲa	uɲa	uŋɡja	oɲɲa~runʧu	oŋʤa	oŋʤa	oŋʤa	
FINGERNAIL_2																			ombja																																							
FINGERNAIL_3																																	ɔ̃ɡ																									ɔ̃k
FIRE_1	foku	fweu		fɔk	fɔk	fɔk	fɔk	fɔk	fuk	foːɡ	fɔɡ	fɔːɡ	fwa	fø	fuːk	fɔɣo	fok	fwɔko	fek	fwek			føɡu	føːɡu	fø	føk	føːk	fok	fokə~fwokə~ffwokə	fjɔ		fwɔko	fy	fø	fø	fø	fø~føɡ	føk	foɣu	fuɡ	fok		fi	fjuk	fø	foɣu	foɡu	fɔku	fɔku	fwɔku	fwɔku	fweɣo	fɔko	foku	foɡo	fok	fɔɡo~foɡo	føː
FIRE_2																lume																																										
FIRE_3																					ɪŋnɪs	ɪŋnɪs																																				
FIRE_4																															few											fjew																
FISH_1	pesku	peʃe		peʃ	pejʃ	peʃ	pejʃ	pejʃ	pjas	pɛs	pɛs	pɛs	pajsɔ̃~pɛsɔ̃	pwasɔ̃	pɛs	pejʃe		peʃʃe	peʃ	pəʃ	pɪskɪs	pɪskɪs	peʃʃu	pɛʃʃu	pɛːʃʃu	pɛs	pɛss	pe̯aʃti	peʃʃə	pɛjs	pojsõn	peʃʃe	piʃɔ̃	pəs	pɛs	pɛs	pes	pøs	pɐjʃɨ	pɛs	peʃte	peʃ	peʃ	pɛʃ	peʃ	piʃʃi	piske	piʃʃi	piʃʃi	piʃʃi	piʃʃi	peθ	peʃʃe	peʃʃe	pes	pes	pese	pɛʃɔ̃
FISH_2																	ribæ																																									
FLESH OR MEAT_1	karne	kaɾne		kaɾn	kaɾn	kaɾn	kaɾn	kaɾn	kworno	kɛrna	karan	kɛːrna			car	kaɾne	kɒrne	karne	ɕɛrn	ɕərn	karoː	karoː	karne	karne	kaːrne	karne	karna	karni	karnə		ʧar	karne		karn	karn	karn	karŋ	karne	kaɾnɨ	keə̯rna	karne	ɕarn	cɛrn	karn	ɕarn			kaɾni	kanni	kaɾni	kaɾni	kaɾne	karne		karne	karne	karne	ʧoːʀ
FLESH OR MEAT_2													vjãda	vjɑ̃d																vjande			vjɑ̃n																									
FLESH OR MEAT_3																																														pɛʦʦa	peʦʦa							ʧiʧʧa				
FLY (MOVE THROUGH AIR)_1	asbo̯airu																																								azbura																	
FLY (MOVE THROUGH AIR)_2		bolaɾ		buɫa	boɫaɾ	vuɫa	boɫa	boɫaɾ		vulɛːr	vular	vulɛːr	volaː	vɔle	zvolaː	boaɾ		volare	ʒɡolɛr	ʒulɛ	wɔɫaːrɛ	vɔɫaːrɛ			ʒvuɛ	ula~ɡula	ɡula		vula	vula	voleːr	volare	vɔle	vule	vule	vule	vule	vulɛ	vuaɾ	vuleə̯		ʒɡular	ʒɡular	ʒɡular	ʒvəlar	bolaj	bolare	vulaɾi~abbulaɾi	vulaɾɨ	vulaɾi	abbulaɾi	bolaɾ	volare	vola	volar	volar	volar~zvoe̯ar	vɔle
FLY (MOVE THROUGH AIR)_3																	leti																																									
FLY (MOVE THROUGH AIR)_4																							ʒoaː	ʒua																																		
FLY (MOVE THROUGH AIR)_5																												pərəjes																														
FOOT_1	ʧiʧoru																piʧor											piʧor													piʧor																	
FOOT_2		pje		pɛw	pɛw	pɛw	pɛw	pɛw		peː	pjɛ	pɛ	piː	pje	piːt	pɛ		pjɛde	pe	pe	peːs	peːs	peː	pe	pe	pe	pɛ		pɛɾə	pɛt	pje	pjɛ~pjɛde	pje	pe	pe	pe	pe	pɛ	pɛ	pe		pe	pe	pej	pɛ~pe	pɛj	pede	pɛdi	pɛɾi~pɛdi	pjɛɾi	pɛɾi	pje	pjɛde		pie	pie~pɛ	pie	piː
FOOT_3									pins																																																	
FOOT_4																																																						fetta				
